aliases,apply_link,location,member_level,name,nid,rank,rank_order,record_type,scores_citations,scores_citations_rank,scores_industry_income,scores_industry_income_rank,scores_international_outlook,scores_international_outlook_rank,scores_overall,scores_overall_rank,scores_research,scores_research_rank,scores_teaching,scores_teaching_rank,stats_female_male_ratio,stats_number_students,stats_pc_intl_students,stats_student_staff_ratio,subjects_offered,url
University of Bradford,,United Kingdom,0,University of Bradford,914,301–400,3150,master_account,52.6,373,33.2,578,54.5,222,28.5–33.1,3150,14.2,413,19.6,366,56 : 44,"9,239",28%,16.9,"Sociology,Communication & Media Studies,Politics & International Studies (incl Development Studies)",/world-university-rankings/university-bradford
Brandeis University,,United States,0,Brandeis University,614,301–400,3160,private,34.5,532,34.9,411,36.6,422,28.5–33.1,3160,19.9,294,31.1,166,55 : 45,"5,385",26%,12.5,"Communication & Media Studies,Politics & International Studies (incl Development Studies),Sociology",/world-university-rankings/brandeis-university
University of Brighton,,United Kingdom,0,University of Brighton,131342,301–400,3170,master_account,62.3,290,33.2,579,42.9,347,28.5–33.1,3170,11.4,499,16.5,465,58 : 42,"16,906",22%,17.5,"Politics & International Studies (incl Development Studies),Sociology,Communication & Media Studies,Geography",/world-university-rankings/university-brighton
Brunel University London,,United Kingdom,0,Brunel University London,719,301–400,3180,master_account,51.8,383,33.4,535,77.4,84,28.5–33.1,3180,20.8,279,20.2,355,47 : 53,"10,979",38%,16.0,"Sociology,Politics & International Studies (incl Development Studies),Communication & Media Studies",/world-university-rankings/brunel-university-london
University at Buffalo,,United States,0,University at Buffalo,670,301–400,3190,public,66.3,250,36.9,329,40.6,378,28.5–33.1,3190,14.0,418,24.8,263,45 : 55,"25,419",17%,17.1,"Sociology,Communication & Media Studies,Politics & International Studies (incl Development Studies),Geography",/world-university-rankings/university-buffalo
University of Calgary,,Canada,0,University of Calgary,693,301–400,3200,master_account,49.0,414,57.1,116,52.9,239,28.5–33.1,3200,22.8,245,20.4,347,,"27,489",19%,15.7,"Geography,Sociology,Politics & International Studies (incl Development Studies),Communication & Media Studies",/world-university-rankings/university-calgary
"University of California, Riverside",,United States,0,"University of California, Riverside",607,301–400,3210,public,59.2,317,33.2,583,32.4,462,28.5–33.1,3210,20.4,285,23.1,296,52 : 48,"20,864",14%,19.6,"Communication & Media Studies,Sociology,Politics & International Studies (incl Development Studies)",/world-university-rankings/university-california-riverside
Carleton University,,Canada,0,Carleton University,694,301–400,3220,master_account,47.5,433,39.6,267,40.7,375,28.5–33.1,3220,19.3,303,19.6,367,48 : 52,"26,856",20%,30.3,"Communication & Media Studies,Sociology,Politics & International Studies (incl Development Studies),Geography",/world-university-rankings/carleton-university
Case Western Reserve University,,United States,0,Case Western Reserve University,557,301–400,3230,private,56.9,330,34.5,440,25.8,536,28.5–33.1,3230,17.8,334,30.5,176,49 : 51,"10,412",23%,7.8,"Politics & International Studies (incl Development Studies),Sociology",/world-university-rankings/case-western-reserve-university
University of Central Florida,,United States,0,University of Central Florida,595858,301–400,3240,public,59.5,310,37.9,296,19.2,615,28.5–33.1,3240,23.1,238,23.7,278,56 : 44,"54,697",3%,36.2,"Politics & International Studies (incl Development Studies),Communication & Media Studies,Sociology",/world-university-rankings/university-central-florida
Central South University CSU,,China,11,Central South University,589367,301–400,3250,master_account,84.6,78,50.4,154,29.2,490,28.5–33.1,3250,8.5,573,16.8,450,41 : 59,"53,069",2%,17.3,Sociology,/world-university-rankings/central-south-university
Charles University in Prague,,Czech Republic,0,Charles University in Prague,799,301–400,3260,master_account,49.2,411,33.2,585,50.0,271,28.5–33.1,3260,23.0,240,23.2,292,62 : 38,"49,236",17%,12.9,"Politics & International Studies (incl Development Studies),Communication & Media Studies,Geography,Sociology",/world-university-rankings/charles-university-prague
China Agricultural University,,China,0,China Agricultural University,990,301–400,3270,master_account,81.8,108,36.9,330,41.1,369,28.5–33.1,3270,7.9,600,15.8,496,58 : 42,"19,056",1%,11.5,"Geography,Communication & Media Studies,Sociology",/world-university-rankings/china-agricultural-university
University of Clermont Auvergne,,France,0,University of Clermont Auvergne,638036,301–400,3280,master_account,73.0,188,34.1,468,67.7,133,28.5–33.1,3280,4.9,665,11.4,618,57 : 43,"34,572",13%,18.3,,/world-university-rankings/university-clermont-auvergne
University of Coimbra,,Portugal,0,University of Coimbra,820,301–400,3290,master_account,44.1,459,46.3,180,63.4,164,28.5–33.1,3290,18.7,317,26.3,229,56 : 44,"21,236",17%,17.4,"Communication & Media Studies,Politics & International Studies (incl Development Studies),Sociology,Geography",/world-university-rankings/university-coimbra
"Colorado State University, Fort Collins",,United States,0,"Colorado State University, Fort Collins",696,301–400,3300,public,79.9,126,34.5,441,22.3,581,28.5–33.1,3300,12.7,461,17.8,417,53 : 47,"25,374",6%,16.5,"Sociology,Politics & International Studies (incl Development Studies),Communication & Media Studies,Geography",/world-university-rankings/colorado-state-university-fort-collins-0
Concordia University,,Canada,0,Concordia University,913,301–400,3310,master_account,65.4,262,33.5,525,56.5,207,28.5–33.1,3310,14.5,406,16.0,488,50 : 50,"32,065",28%,30.6,"Geography,Politics & International Studies (incl Development Studies),Sociology,Communication & Media Studies",/world-university-rankings/concordia-university
University of Connecticut,,United States,0,University of Connecticut,879,301–400,3320,public,65.1,265,33.6,513,23.5,564,28.5–33.1,3320,21.5,264,20.6,340,53 : 47,"30,356",8%,14.6,"Geography,Sociology,Politics & International Studies (incl Development Studies),Communication & Media Studies",/world-university-rankings/university-connecticut
Dalhousie University,,Canada,0,Dalhousie University,698,301–400,3330,master_account,52.1,380,33.2,591,59.0,194,28.5–33.1,3330,21.5,265,18.2,403,55 : 45,"15,150",21%,14.7,"Politics & International Studies (incl Development Studies),Sociology",/world-university-rankings/dalhousie-university
Dalian University of Technology,,China,0,Dalian University of Technology,941,301–400,3340,master_account,55.6,341,41.6,231,42.1,355,28.5–33.1,3340,10.2,525,28.9,195,35 : 65,"39,075",2%,16.2,Communication & Media Studies,/world-university-rankings/dalian-university-technology
Deakin University,,Australia,11,Deakin University,822,301–400,3350,master_account,53.2,366,34.2,464,45.4,323,28.5–33.1,3350,15.9,374,20.0,359,58 : 42,"37,330",19%,30.3,"Sociology,Politics & International Studies (incl Development Studies),Geography,Communication & Media Studies",/world-university-rankings/deakin-university
Democritus University of Thrace,,Greece,0,Democritus University of Thrace,623433,301–400,3360,master_account,77.5,144,35.0,404,32.8,458,28.5–33.1,3360,7.4,614,12.2,600,54 : 46,"29,386",3%,46.9,"Politics & International Studies (incl Development Studies),Sociology",/world-university-rankings/democritus-university-thrace
University of Denver,,United States,0,University of Denver,589304,301–400,3370,private,77.4,146,33.2,595,16.3,641,28.5–33.1,3370,14.1,416,21.3,325,57 : 43,"9,421",10%,13.2,"Communication & Media Studies,Geography,Politics & International Studies (incl Development Studies),Sociology",/world-university-rankings/university-denver
University of Duisburg-Essen,,Germany,6,University of Duisburg-Essen,898,301–400,3380,master_account,39.1,494,80.1,59,41.9,359,28.5–33.1,3380,25.0,213,26.5,224,48 : 52,"42,931",18%,54.7,"Sociology,Communication & Media Studies,Politics & International Studies (incl Development Studies)",/world-university-rankings/university-duisburg-essen
University of Dundee,,United Kingdom,6,University of Dundee,640,301–400,3390,master_account,55.8,339,35.2,395,53.1,235,28.5–33.1,3390,21.2,272,16.0,489,62 : 38,"10,960",23%,15.5,"Politics & International Studies (incl Development Studies),Geography,Sociology",/world-university-rankings/university-dundee
East China Normal University ecnu,,China,6,East China Normal University,976,301–400,3400,master_account,43.7,462,48.6,164,69.9,120,28.5–33.1,3400,13.1,447,26.6,221,66 : 34,"25,237",17%,11.5,"Communication & Media Studies,Sociology,Geography,Politics & International Studies (incl Development Studies)",/world-university-rankings/east-china-normal-university
University of Eastern Finland,,Finland,11,University of Eastern Finland,776,301–400,3410,master_account,52.0,381,33.7,504,37.1,415,28.5–33.1,3410,18.1,326,18.7,385,63 : 37,"11,572",7%,18.7,"Geography,Politics & International Studies (incl Development Studies),Sociology",/world-university-rankings/university-eastern-finland
Edinburgh Napier University,,United Kingdom,1,Edinburgh Napier University,131529,301–400,3420,master_account,66.2,254,34.1,469,62.0,173,28.5–33.1,3420,12.5,466,8.9,663,56 : 44,"11,156",32%,20.0,"Communication & Media Studies,Sociology",/world-university-rankings/edinburgh-napier-university
Federal University of Toulouse Midi-Pyrénées,,France,0,Federal University of Toulouse Midi-Pyrénées,587913,301–400,3430,master_account,49.0,415,41.5,232,61.5,175,28.5–33.1,3430,13.9,424,25.6,246,52 : 48,"101,658",18%,25.0,"Communication & Media Studies,Sociology,Geography,Politics & International Studies (incl Development Studies)",/world-university-rankings/federal-university-toulouse-midi-pyrenees
University of Guelph,,Canada,0,University of Guelph,746,301–400,3440,master_account,54.4,359,38.6,286,36.1,427,28.5–33.1,3440,20.1,290,18.4,393,59 : 41,"21,644",5%,27.8,"Politics & International Studies (incl Development Studies),Communication & Media Studies,Sociology,Geography",/world-university-rankings/university-guelph
University of Haifa,,Israel,0,University of Haifa,131280,301–400,3450,master_account,47.3,435,34.9,414,22.9,576,28.5–33.1,3450,25.5,210,30.2,178,66 : 34,"17,848",2%,30.6,"Geography,Communication & Media Studies,Politics & International Studies (incl Development Studies),Sociology",/world-university-rankings/university-haifa
Hokkaido University,,Japan,0,Hokkaido University,747,301–400,3460,master_account,49.4,409,54.7,128,67.1,136,28.5–33.1,3460,17.4,341,25.4,252,30 : 70,"18,114",10%,7.9,"Sociology,Geography,Politics & International Studies (incl Development Studies),Communication & Media Studies",/world-university-rankings/hokkaido-university
Hong Kong Baptist University hkbu,,Hong Kong,11,Hong Kong Baptist University,748,301–400,3470,master_account,60.8,299,40.6,253,92.7,15,28.5–33.1,3470,9.0,559,17.2,436,62 : 38,"10,872",31%,10.5,"Communication & Media Studies,Sociology,Politics & International Studies (incl Development Studies),Geography",/world-university-rankings/hong-kong-baptist-university
University of Houston,,United States,0,University of Houston,780,301–400,3480,public,49.8,407,35.2,396,19.9,608,28.5–33.1,3480,27.7,189,15.3,516,50 : 50,"42,962",10%,43.6,"Geography,Sociology,Communication & Media Studies,Politics & International Studies (incl Development Studies)",/world-university-rankings/university-houston
University of Huddersfield,,United Kingdom,11,University of Huddersfield,131570,301–400,3490,master_account,70.5,211,33.2,609,39.1,392,28.5–33.1,3490,14.5,408,13.8,558,55 : 45,"15,055",26%,21.5,"Geography,Sociology,Communication & Media Studies,Politics & International Studies (incl Development Studies)",/world-university-rankings/university-huddersfield
University of Hull,,United Kingdom,0,University of Hull,781,301–400,3500,master_account,47.6,432,34.9,415,38.0,399,28.5–33.1,3500,18.5,319,21.9,314,53 : 47,"13,433",18%,16.9,"Geography,Communication & Media Studies,Politics & International Studies (incl Development Studies),Sociology",/world-university-rankings/university-hull
University of Indonesia Universitas Indonesia UI,,Indonesia,11,University of Indonesia,131810,301–400,3510,master_account,41.4,479,91.0,41,61.2,177,28.5–33.1,3510,13.8,431,27.3,214,60 : 40,"41,144",8%,10.1,"Geography,Communication & Media Studies,Politics & International Studies (incl Development Studies),Sociology",/world-university-rankings/university-indonesia
University of Johannesburg Johannesburg University UJ UOJ,,South Africa,6,University of Johannesburg,1036,301–400,3520,master_account,52.5,375,33.9,487,50.5,265,28.5–33.1,3520,21.2,273,21.2,326,55 : 45,"25,515",9%,24.0,"Communication & Media Studies,Politics & International Studies (incl Development Studies),Sociology,Geography",/world-university-rankings/university-johannesburg
Justus Liebig University Giessen,,Germany,0,Justus Liebig University Giessen,131300,301–400,3530,master_account,49.3,410,33.2,611,45.1,330,28.5–33.1,3530,27.6,191,21.4,322,61 : 39,"28,389",9%,47.0,"Sociology,Politics & International Studies (incl Development Studies),Geography",/world-university-rankings/justus-liebig-university-giessen
Kazan Federal University,,Russian Federation,0,Kazan Federal University,131602,301–400,3540,master_account,86.2,69,35.5,383,21.0,599,28.5–33.1,3540,8.6,570,15.9,492,68 : 32,"26,021",11%,10.8,"Politics & International Studies (incl Development Studies),Communication & Media Studies,Sociology,Geography",/world-university-rankings/kazan-federal-university
University of Kentucky,,United States,0,University of Kentucky,752,301–400,3550,public,51.6,386,36.3,357,25.2,545,28.5–33.1,3550,23.4,235,27.5,212,55 : 45,"27,299",5%,14.5,"Politics & International Studies (incl Development Studies),Sociology,Communication & Media Studies,Geography",/world-university-rankings/university-kentucky
King Saud University,,Saudi Arabia,0,King Saud University,938,301–400,3560,master_account,56.9,332,99.7,15,66.9,139,28.5–33.1,3560,17.9,330,16.8,452,51 : 49,"38,917",10%,11.0,"Geography,Sociology,Communication & Media Studies,Politics & International Studies (incl Development Studies)",/world-university-rankings/king-saud-university
University of KwaZulu-Natal UKZN Kwazulu Natal Kwa zulu,,South Africa,11,University of KwaZulu-Natal,902,301–400,3570,master_account,36.3,519,40.6,254,47.0,304,28.5–33.1,3570,30.6,170,25.0,260,58 : 42,"35,451",5%,28.4,"Politics & International Studies (incl Development Studies),Geography,Communication & Media Studies,Sociology",/world-university-rankings/university-kwazulu-natal
La Trobe University LaTrobe,,Australia,11,La Trobe University,835,301–400,3580,master_account,50.0,405,34.5,442,60.7,184,28.5–33.1,3580,20.8,280,22.1,310,62 : 38,"21,203",28%,34.8,"Politics & International Studies (incl Development Studies),Communication & Media Studies,Sociology",/world-university-rankings/la-trobe-university
Leeds Beckett University Leeds  United Kingdom UK,,United Kingdom,11,Leeds Beckett University,131802,301–400,3590,master_account,67.3,240,33.2,615,48.5,284,28.5–33.1,3590,20.3,287,15.1,527,50 : 50,"20,099",13%,20.0,"Politics & International Studies (incl Development Studies),Sociology,Geography,Communication & Media Studies",/world-university-rankings/leeds-beckett-university
University of Limerick,,Ireland,0,University of Limerick,919,301–400,3600,master_account,39.3,492,34.5,443,83.6,49,28.5–33.1,3600,17.2,344,21.1,331,48 : 52,"13,969",17%,21.4,"Sociology,Politics & International Studies (incl Development Studies),Communication & Media Studies",/world-university-rankings/university-limerick
Lomonosov Moscow State University,,Russian Federation,0,Lomonosov Moscow State University,753,301–400,3610,master_account,14.4,635,63.2,95,55.2,216,28.5–33.1,3610,26.4,204,45.8,81,50 : 50,"29,063",25%,7.2,"Politics & International Studies (incl Development Studies),Geography,Sociology,Communication & Media Studies",/world-university-rankings/lomonosov-moscow-state-university
University of Macau,,Macao,11,University of Macau,1027,301–400,3620,master_account,43.2,470,44.5,199,98.8,5,28.5–33.1,3620,12.9,453,15.6,506,58 : 42,"9,893",36%,15.2,"Communication & Media Studies,Politics & International Studies (incl Development Studies),Sociology",/world-university-rankings/university-macau
Manchester Metropolitan University,,United Kingdom,0,Manchester Metropolitan University,131283,301–400,3630,master_account,67.1,243,33.6,515,36.8,419,28.5–33.1,3630,13.5,441,17.6,424,58 : 42,"27,732",16%,15.4,"Communication & Media Studies,Politics & International Studies (incl Development Studies),Geography,Sociology",/world-university-rankings/manchester-metropolitan-university
Massey University,,New Zealand,0,Massey University,839,301–400,3640,master_account,48.8,419,36.6,346,85.9,41,28.5–33.1,3640,12.9,455,16.2,474,62 : 38,"18,944",30%,15.7,"Politics & International Studies (incl Development Studies),Sociology,Geography,Communication & Media Studies",/world-university-rankings/massey-university
McMaster University,,Canada,11,McMaster University,529,301–400,3650,master_account,50.5,400,36.7,340,52.7,244,28.5–33.1,3650,17.4,342,20.5,344,53 : 47,"24,602",16%,27.3,"Communication & Media Studies,Sociology,Politics & International Studies (incl Development Studies),Geography",/world-university-rankings/mcmaster-university
University of Milan,,Italy,0,University of Milan,704,301–400,3660,master_account,60.1,306,39.3,273,28.4,500,28.5–33.1,3660,20.4,286,16.4,470,59 : 41,"46,843",6%,23.0,"Communication & Media Studies,Politics & International Studies (incl Development Studies),Sociology,Geography",/world-university-rankings/university-milan
University of Naples Federico II,,Italy,0,University of Naples Federico II,131807,301–400,3670,master_account,76.1,157,36.1,363,21.7,590,28.5–33.1,3670,17.1,348,12.0,606,56 : 44,"49,789",1%,20.5,"Geography,Sociology,Politics & International Studies (incl Development Studies)",/world-university-rankings/university-naples-federico-ii
National Chengchi University,,Taiwan,0,National Chengchi University,1004,301–400,3680,master_account,17.0,624,59.4,104,38.0,400,28.5–33.1,3680,24.9,216,37.0,120,57 : 43,"14,670",16%,17.8,"Politics & International Studies (incl Development Studies),Communication & Media Studies,Sociology",/world-university-rankings/national-chengchi-university
National University of Córdoba,,Argentina,0,National University of Córdoba,131686,301–400,3690,master_account,77.0,151,33.8,498,18.2,625,28.5–33.1,3690,7.5,612,16.2,475,63 : 37,"64,491",2%,11.5,"Politics & International Studies (incl Development Studies),Sociology,Geography,Communication & Media Studies",/world-university-rankings/national-university-cordoba
"National University of Ireland, Galway nui nui galway",,Ireland,0,"National University of Ireland, Galway",842,301–400,3700,master_account,51.6,387,44.5,200,59.1,193,28.5–33.1,3700,22.5,250,20.7,339,57 : 43,"13,888",18%,26.8,"Politics & International Studies (incl Development Studies),Communication & Media Studies,Sociology,Geography",/world-university-rankings/national-university-ireland-galway
National Taiwan Normal University ntnu,,Taiwan,1,National Taiwan Normal University,932,301–400,3710,master_account,43.7,463,78.2,62,41.1,370,28.5–33.1,3710,25.2,212,25.9,240,56 : 44,"10,621",26%,12.6,"Geography,Communication & Media Studies,Sociology,Politics & International Studies (incl Development Studies)",/world-university-rankings/national-taiwan-normal-university
National Tsing Hua University,,Taiwan,0,National Tsing Hua University,680,301–400,3720,master_account,55.8,340,43.7,208,44.2,337,28.5–33.1,3720,14.9,397,17.8,419,41 : 59,"16,037",8%,15.6,Sociology,/world-university-rankings/national-tsing-hua-university
University of Navarra,,Spain,1,University of Navarra,967,301–400,3730,master_account,52.0,382,33.5,529,51.1,259,28.5–33.1,3730,14.2,415,20.5,345,53 : 47,"10,717",20%,14.7,"Communication & Media Studies,Politics & International Studies (incl Development Studies)",/world-university-rankings/university-navarra
"University of Nevada, Las Vegas",,United States,0,"University of Nevada, Las Vegas",593342,301–400,3740,public,60.2,305,32.8,664,15.6,647,28.5–33.1,3740,16.4,363,22.4,307,56 : 44,"25,120",5%,26.1,"Communication & Media Studies,Geography,Politics & International Studies (incl Development Studies),Sociology",/world-university-rankings/university-nevada-las-vegas
University of Newcastle,,Australia,0,University of Newcastle,757,301–400,3750,master_account,58.2,324,38.3,291,66.4,145,28.5–33.1,3750,18.3,321,16.7,462,55 : 45,"22,220",17%,20.9,"Communication & Media Studies,Geography,Sociology,Politics & International Studies (incl Development Studies)",/world-university-rankings/university-newcastle
North Carolina State University,,United States,0,North Carolina State University,891,301–400,3760,public,63.8,276,38.8,284,25.0,547,28.5–33.1,3760,23.5,233,16.8,454,45 : 55,"30,190",14%,12.8,"Communication & Media Studies,Politics & International Studies (incl Development Studies),Sociology",/world-university-rankings/north-carolina-state-university
Northern Arizona University,,United States,0,Northern Arizona University,589172,301–400,3770,public,90.5,41,33.3,561,17.5,630,28.5–33.1,3770,6.3,651,10.0,651,59 : 41,"27,449",5%,26.6,"Geography,Sociology,Communication & Media Studies,Politics & International Studies (incl Development Studies)",/world-university-rankings/northern-arizona-university
NOVA University of Lisbon,,Portugal,0,NOVA University of Lisbon,846,301–400,3780,master_account,59.0,319,40.3,260,58.3,199,28.5–33.1,3780,14.6,403,20.6,341,50 : 50,"19,885",17%,18.6,"Communication & Media Studies,Politics & International Studies (incl Development Studies),Sociology,Geography",/world-university-rankings/nova-university-lisbon
Oxford Brookes University,,United Kingdom,0,Oxford Brookes University,131653,301–400,3790,master_account,46.9,440,33.9,490,63.0,169,28.5–33.1,3790,23.7,227,22.7,305,59 : 41,"14,006",28%,16.7,"Sociology,Politics & International Studies (incl Development Studies),Communication & Media Studies,Geography",/world-university-rankings/oxford-brookes-university
University of Padua,,Italy,0,University of Padua,708,301–400,3800,master_account,67.8,236,33.3,564,39.7,385,28.5–33.1,3800,11.3,500,17.0,444,55 : 45,"43,289",4%,20.9,"Communication & Media Studies,Politics & International Studies (incl Development Studies),Geography,Sociology",/world-university-rankings/university-padua
University of Plymouth,,United Kingdom,0,University of Plymouth,796,301–400,3810,master_account,55.4,344,35.5,385,32.2,463,28.5–33.1,3810,19.2,307,15.8,502,54 : 46,"17,901",15%,17.5,"Geography,Sociology,Politics & International Studies (incl Development Studies),Communication & Media Studies",/world-university-rankings/university-plymouth
Polytechnic University of Valencia,,Spain,0,Polytechnic University of Valencia,851,301–400,3820,master_account,55.9,337,51.6,148,52.1,249,28.5–33.1,3820,10.4,521,20.6,342,38 : 62,"21,945",13%,9.4,"Communication & Media Studies,Politics & International Studies (incl Development Studies)",/world-university-rankings/polytechnic-university-valencia
Pontifical Catholic University of Chile,,Chile,0,Pontifical Catholic University of Chile,852,301–400,3830,master_account,55.3,347,38.2,294,54.4,223,28.5–33.1,3830,19.5,299,19.2,377,,"27,485",7%,15.2,"Sociology,Geography,Politics & International Studies (incl Development Studies),Communication & Media Studies",/world-university-rankings/pontifical-catholic-university-chile
Pontifical Catholic University of Rio de Janeiro (PUC-Rio),,Brazil,0,Pontifical Catholic University of Rio de Janeiro (PUC-Rio),131524,301–400,3840,master_account,74.8,169,69.3,76,40.9,374,28.5–33.1,3840,10.1,529,18.6,391,52 : 48,"15,415",6%,18.7,"Politics & International Studies (incl Development Studies),Communication & Media Studies,Sociology,Geography",/world-university-rankings/pontifical-catholic-university-rio-de-janeiro-puc-rio
Portland State University,,United States,0,Portland State University,131485,301–400,3850,public,73.2,183,33.4,543,19.8,610,28.5–33.1,3850,15.5,384,21.2,327,54 : 46,"20,666",9%,18.4,"Geography,Sociology,Politics & International Studies (incl Development Studies),Communication & Media Studies",/world-university-rankings/portland-state-university
University of Porto,,Portugal,0,University of Porto,798,301–400,3860,master_account,50.7,399,34.9,417,60.4,186,28.5–33.1,3860,16.9,356,16.9,449,55 : 45,"31,855",12%,18.9,"Sociology,Communication & Media Studies,Geography,Politics & International Studies (incl Development Studies)",/world-university-rankings/university-porto
RMIT University RMIT Australia Melbourne,,Australia,0,RMIT University,915,301–400,3870,master_account,59.4,313,38.3,292,68.6,126,28.5–33.1,3870,14.0,423,23.4,290,47 : 53,"32,151",27%,20.2,"Politics & International Studies (incl Development Studies),Geography,Sociology,Communication & Media Studies",/world-university-rankings/rmit-university
University of Rome III,,Italy,0,University of Rome III,1016,301–400,3880,master_account,66.3,251,37.9,299,25.3,543,28.5–33.1,3880,15.8,377,16.7,463,58 : 42,"32,615",4%,52.7,"Politics & International Studies (incl Development Studies),Communication & Media Studies",/world-university-rankings/university-rome-iii
Shanghai University,,China,0,Shanghai University,1001,301–400,3890,master_account,65.6,258,56.9,119,49.7,274,28.5–33.1,3890,14.6,404,18.7,387,47 : 53,"36,382",6%,13.4,Communication & Media Studies,/world-university-rankings/shanghai-university
Southern Cross University,,Australia,0,Southern Cross University,131754,301–400,3900,master_account,65.1,266,40.7,251,45.3,326,28.5–33.1,3900,19.1,311,13.3,573,64 : 36,"8,678",21%,24.5,"Sociology,Communication & Media Studies",/world-university-rankings/southern-cross-university
University of Stirling,,United Kingdom,0,University of Stirling,804,301–400,3910,master_account,65.1,267,33.2,638,51.1,260,28.5–33.1,3910,17.2,345,20.2,356,62 : 38,"9,183",22%,16.0,"Politics & International Studies (incl Development Studies),Sociology,Communication & Media Studies",/world-university-rankings/university-stirling
University of the Sunshine Coast,,Australia,0,University of the Sunshine Coast,131394,301–400,3920,master_account,66.3,253,33.2,641,51.3,255,28.5–33.1,3920,18.2,323,14.2,546,64 : 36,"8,915",16%,29.2,"Politics & International Studies (incl Development Studies),Communication & Media Studies,Sociology,Geography",/world-university-rankings/university-sunshine-coast
Swansea University,,United Kingdom,1,Swansea University,857,301–400,3930,master_account,54.9,354,33.5,531,64.2,161,28.5–33.1,3930,13.2,446,16.5,468,45 : 55,"14,978",23%,16.5,"Sociology,Politics & International Studies (incl Development Studies),Communication & Media Studies,Geography",/world-university-rankings/swansea-university
University of Tasmania,,Australia,0,University of Tasmania,808,301–400,3940,master_account,54.0,364,54.2,132,53.9,228,28.5–33.1,3940,22.7,248,17.8,420,57 : 43,"11,920",26%,15.0,"Sociology,Politics & International Studies (incl Development Studies),Geography,Communication & Media Studies",/world-university-rankings/university-tasmania
Tokyo Institute of Technology,,Japan,6,Tokyo Institute of Technology,572,301–400,3950,master_account,57.6,329,54.5,130,58.5,197,28.5–33.1,3950,16.6,362,21.7,317,14 : 86,"9,612",14%,7.5,Communication & Media Studies,/world-university-rankings/tokyo-institute-technology
University of Turku,,Finland,0,University of Turku,861,301–400,3960,master_account,72.1,193,33.8,500,34.1,446,28.5–33.1,3960,16.8,358,18.7,389,62 : 38,"12,604",6%,16.3,"Sociology,Politics & International Studies (incl Development Studies),Geography,Communication & Media Studies",/world-university-rankings/university-turku
Umeå University,,Sweden,0,Umeå University,688,301–400,3970,master_account,48.6,421,35.5,386,49.3,279,28.5–33.1,3970,22.1,256,19.3,376,60 : 40,"16,762",11%,11.9,"Sociology,Communication & Media Studies,Geography,Politics & International Studies (incl Development Studies)",/world-university-rankings/umea-university
University of Vermont UV Vermont USA,https://timeshighereducation.studygroup.com?utm_campaign=the&uid=i-72549341,United States,11,University of Vermont,895,301–400,3980,public,69.7,219,33.2,649,16.7,636,28.5–33.1,3980,15.3,388,17.2,438,56 : 44,"11,126",5%,8.7,"Politics & International Studies (incl Development Studies),Sociology,Communication & Media Studies,Geography",/world-university-rankings/university-vermont
William & Mary,,United States,0,William & Mary,611,301–400,3990,public,38.5,500,37.5,311,14.9,651,28.5–33.1,3990,16.4,365,42.4,91,55 : 45,"8,098",9%,11.8,"Politics & International Studies (incl Development Studies),Sociology,Geography,Communication & Media Studies",/world-university-rankings/william-mary
Xi’an Jiaotong University,,China,0,Xi’an Jiaotong University,948,301–400,4000,master_account,64.3,271,44.7,198,64.0,162,28.5–33.1,4000,6.5,648,25.1,259,34 : 66,"33,973",5%,10.8,,/world-university-rankings/xian-jiaotong-university
University of the Aegean,,Greece,0,University of the Aegean,625977,401–500,4010,master_account,66.8,246,33.5,522,43.2,341,23.6–28.4,4010,7.6,606,11.7,612,57 : 43,"12,352",1%,38.7,"Communication & Media Studies,Sociology,Politics & International Studies (incl Development Studies),Geography",/world-university-rankings/university-aegean
University of Alcalá alcala,,Spain,0,University of Alcalá,131740,401–500,4020,master_account,42.8,472,51.1,152,58.5,196,23.6–28.4,4020,10.3,523,24.2,272,55 : 45,"17,711",22%,12.8,"Geography,Communication & Media Studies",/world-university-rankings/university-alcala
American University in Cairo,,Egypt,1,American University in Cairo,131347,401–500,4030,master_account,35.5,527,33.2,574,60.9,182,23.6–28.4,4030,12.9,450,18.3,397,54 : 46,"5,997",4%,13.7,"Sociology,Communication & Media Studies,Politics & International Studies (incl Development Studies)",/world-university-rankings/american-university-cairo
Anglia Ruskin University,,United Kingdom,0,Anglia Ruskin University,131623,401–500,4040,master_account,69.4,220,32.8,658,57.2,205,23.6–28.4,4040,8.1,589,8.9,662,61 : 39,"16,498",28%,22.5,"Politics & International Studies (incl Development Studies),Sociology,Communication & Media Studies",/world-university-rankings/anglia-ruskin-university
Auckland University of Technology AUT,,New Zealand,6,Auckland University of Technology,131438,401–500,4050,master_account,43.1,471,34.1,467,91.6,18,23.6–28.4,4050,9.0,557,16.7,458,59 : 41,"18,160",44%,17.5,"Geography,Politics & International Studies (incl Development Studies),Communication & Media Studies,Sociology",/world-university-rankings/auckland-university-technology
Bilkent University,,Turkey,0,Bilkent University,668,401–500,4060,master_account,47.2,436,33.5,524,56.3,210,23.6–28.4,4060,8.6,569,18.6,390,46 : 54,"10,659",7%,15.0,"Communication & Media Studies,Politics & International Studies (incl Development Studies)",/world-university-rankings/bilkent-university
University of Bordeaux,,France,6,University of Bordeaux,131635,401–500,4070,master_account,45.3,451,37.6,303,44.0,338,23.6–28.4,4070,16.7,359,15.3,514,58 : 42,"54,484",13%,21.3,"Politics & International Studies (incl Development Studies),Geography,Sociology",/world-university-rankings/university-bordeaux
