aliases,apply_link,location,member_level,name,nid,rank,rank_order,record_type,scores_citations,scores_citations_rank,scores_industry_income,scores_industry_income_rank,scores_international_outlook,scores_international_outlook_rank,scores_overall,scores_overall_rank,scores_research,scores_research_rank,scores_teaching,scores_teaching_rank,stats_female_male_ratio,stats_number_students,stats_pc_intl_students,stats_student_staff_ratio,subjects_offered,url
Aalborg University,,Denmark,6,Aalborg University,766,85,850,master_account,97.3,19,39.2,285,77.3,116,54.5,850,26.5,213,40.0,118,49 : 51,"15,512",13%,13.6,"Mechanical & Aerospace Engineering,Chemical Engineering,Electrical & Electronic Engineering,Civil Engineering,General Engineering",/world-university-rankings/aalborg-university
Norwegian University of Science and Technology,,Norway,0,Norwegian University of Science and Technology,729,86,860,master_account,70.6,190,46.6,202,63.4,196,54.4,860,46.7,92,46.2,95,46 : 54,"21,571",11%,16.9,"Mechanical & Aerospace Engineering,Civil Engineering,General Engineering,Chemical Engineering,Electrical & Electronic Engineering",/world-university-rankings/norwegian-university-science-and-technology
University of Southampton,,United Kingdom,0,University of Southampton,593,87,870,master_account,66.6,227,41.6,252,92.5,35,54.3,870,48.4,87,41.4,115,53 : 47,"21,670",33%,12.5,"Electrical & Electronic Engineering,Mechanical & Aerospace Engineering,General Engineering,Civil Engineering",/world-university-rankings/university-southampton
University of Freiburg,,Germany,0,University of Freiburg,653,88,880,master_account,80.1,98,100.0,4,74.2,132,53.9,880,39.2,121,32.0,161,57 : 43,"20,871",19%,40.3,Electrical & Electronic Engineering,/world-university-rankings/university-freiburg
Indian Institute of Science,,India,0,Indian Institute of Science,926,=89,890,master_account,52.4,334,39.8,277,21.5,461,53.8,890,56.2,67,63.0,43,21 : 79,"3,550",1%,8.4,"Electrical & Electronic Engineering,Mechanical & Aerospace Engineering,Chemical Engineering,Civil Engineering",/world-university-rankings/indian-institute-science
Polytechnic University of Milan,,Italy,0,Polytechnic University of Milan,797,=89,900,master_account,68.4,213,42.6,241,48.2,289,53.8,900,45.5,96,52.0,76,34 : 66,"33,189",14%,23.8,"General Engineering,Chemical Engineering,Electrical & Electronic Engineering,Mechanical & Aerospace Engineering,Civil Engineering",/world-university-rankings/polytechnic-university-milan
University of Colorado Boulder,,United States,0,University of Colorado Boulder,541,91,910,public,83.6,80,37.6,298,52.3,262,53.7,910,39.9,119,43.0,108,44 : 56,"30,780",10%,16.3,"Chemical Engineering,General Engineering,Mechanical & Aerospace Engineering,Electrical & Electronic Engineering,Civil Engineering",/world-university-rankings/university-colorado-boulder
Tongji University,,China,0,Tongji University,984,92,920,master_account,27.0,481,100.0,9,45.8,307,53.6,920,65.2,47,60.8,47,39 : 61,"35,810",11%,12.9,"Chemical Engineering,Civil Engineering,Mechanical & Aerospace Engineering,General Engineering,Electrical & Electronic Engineering",/world-university-rankings/tongji-university
North Carolina State University,,United States,0,North Carolina State University,891,=93,930,public,76.8,124,47.9,190,62.5,205,53.5,930,41.3,112,43.1,107,45 : 55,"30,254",13%,13.1,"Mechanical & Aerospace Engineering,General Engineering,Chemical Engineering,Civil Engineering,Electrical & Electronic Engineering",/world-university-rankings/north-carolina-state-university
TU Dresden,,Germany,0,TU Dresden,720,=93,940,master_account,65.1,236,65.2,97,50.3,275,53.5,940,48.2,88,47.1,93,42 : 58,"34,514",13%,35.9,"Electrical & Electronic Engineering,Chemical Engineering,Civil Engineering,Mechanical & Aerospace Engineering",/world-university-rankings/tu-dresden
University of Erlangen-Nuremberg,,Germany,0,University of Erlangen-Nuremberg,870,95,950,master_account,77.4,120,97.9,28,55.5,247,53.2,950,42.3,106,34.1,148,49 : 51,"38,730",12%,58.5,"Mechanical & Aerospace Engineering,Chemical Engineering,Electrical & Electronic Engineering,General Engineering",/world-university-rankings/university-erlangen-nuremberg
Lund University,,Sweden,0,Lund University,544,=96,960,master_account,83.2,82,44.7,222,66.0,182,53.0,960,36.6,130,39.9,120,55 : 45,"28,663",16%,12.1,"Civil Engineering,General Engineering,Electrical & Electronic Engineering,Chemical Engineering,Mechanical & Aerospace Engineering",/world-university-rankings/lund-university
University of Wollongong UOW University of Wollongong Australia,,Australia,6,University of Wollongong,740,=96,970,master_account,85.4,72,63.3,103,96.8,8,53.0,970,31.8,163,31.9,163,50 : 50,"16,947",24%,27.0,"Electrical & Electronic Engineering,Civil Engineering,General Engineering,Mechanical & Aerospace Engineering",/world-university-rankings/university-wollongong
Osaka University,,Japan,0,Osaka University,583,98,980,master_account,34.1,459,59.4,122,29.1,426,52.9,980,65.7,45,62.3,45,31 : 69,"23,256",10%,9.5,"Mechanical & Aerospace Engineering,Electrical & Electronic Engineering,Civil Engineering,General Engineering,Chemical Engineering",/world-university-rankings/osaka-university
Aalto University,,Finland,0,Aalto University,767,=99,990,master_account,79.7,102,45.3,213,66.8,178,52.8,990,34.7,139,43.9,103,34 : 66,"12,744",20%,20.2,"General Engineering,Chemical Engineering,Mechanical & Aerospace Engineering,Electrical & Electronic Engineering,Civil Engineering",/world-university-rankings/aalto-university
University of Delaware,,United States,0,University of Delaware,644,=99,1000,public,73.3,168,100.0,2,58.8,231,52.8,1000,44.1,98,33.5,153,57 : 43,"20,125",10%,16.8,"Mechanical & Aerospace Engineering,Electrical & Electronic Engineering,Civil Engineering,Chemical Engineering",/world-university-rankings/university-delaware
University of Leeds,,United Kingdom,0,University of Leeds,597,=99,1010,master_account,64.4,241,37.1,312,89.0,53,52.8,1010,43.3,101,45.3,98,60 : 40,"27,995",26%,14.7,"Civil Engineering,Mechanical & Aerospace Engineering,Electrical & Electronic Engineering,Chemical Engineering,General Engineering",/world-university-rankings/university-leeds
Paris Sciences et Lettres – PSL Research University Paris,,France,0,Paris Sciences et Lettres – PSL Research University Paris,615804,=99,1020,master_account,72.5,174,68.4,85,68.5,173,52.8,1020,32.3,158,48.7,85,,"19,978",25%,10.1,"Chemical Engineering,Mechanical & Aerospace Engineering,Electrical & Electronic Engineering,General Engineering,Civil Engineering",/world-university-rankings/paris-sciences-et-lettres-psl-research-university-paris
University of Adelaide Adelaide University,,Australia,0,University of Adelaide,665,101–125,1030,master_account,97.9,16,45.0,219,90.8,43,48.9–52.2,1030,24.4,240,24.5,241,48 : 52,"21,241",26%,34.3,"General Engineering,Mechanical & Aerospace Engineering,Chemical Engineering,Electrical & Electronic Engineering,Civil Engineering",/world-university-rankings/university-adelaide
University of Alberta,,Canada,0,University of Alberta,564,101–125,1040,master_account,68.7,208,53.8,151,86.0,71,48.9–52.2,1040,41.3,111,36.9,132,55 : 45,"32,435",26%,21.6,"Civil Engineering,Chemical Engineering,Mechanical & Aerospace Engineering,General Engineering,Electrical & Electronic Engineering",/world-university-rankings/university-alberta
Arizona State University (Tempe)  ,,United States,0,Arizona State University (Tempe)  ,591,101–125,1050,public,77.5,118,40.5,268,66.4,181,48.9–52.2,1050,42.7,103,34.8,145,43 : 57,"44,475",19%,20.1,"Chemical Engineering,Mechanical & Aerospace Engineering,Civil Engineering,Electrical & Electronic Engineering,General Engineering",/world-university-rankings/arizona-state-university-tempe
"University of California, Irvine",,United States,0,"University of California, Irvine",550,101–125,1060,public,68.9,206,40.3,271,75.8,124,48.9–52.2,1060,46.1,94,39.1,124,52 : 48,"30,419",21%,17.0,"Electrical & Electronic Engineering,Chemical Engineering,Civil Engineering,Mechanical & Aerospace Engineering,General Engineering",/world-university-rankings/university-california-irvine
"University of California, Riverside",,United States,0,"University of California, Riverside",607,101–125,1070,public,99.6,6,46.3,206,73.8,137,48.9–52.2,1070,23.9,246,27.9,197,51 : 49,"20,740",14%,20.7,"Chemical Engineering,Mechanical & Aerospace Engineering,Electrical & Electronic Engineering,General Engineering",/world-university-rankings/university-california-riverside
University of Florida,,United States,0,University of Florida,590,101–125,1080,public,68.9,207,98.9,25,47.8,292,48.9–52.2,1080,42.7,104,39.1,125,54 : 46,"46,346",9%,17.5,"Electrical & Electronic Engineering,Chemical Engineering,General Engineering,Civil Engineering,Mechanical & Aerospace Engineering",/world-university-rankings/university-florida
Ghent University,,Belgium,0,Ghent University,570,101–125,1090,master_account,66.8,224,77.0,62,54.9,250,48.9–52.2,1090,40.5,117,36.0,137,53 : 47,"35,909",10%,35.9,"Electrical & Electronic Engineering,Chemical Engineering,General Engineering,Mechanical & Aerospace Engineering,Civil Engineering",/world-university-rankings/ghent-university
Korea University,,South Korea,6,Korea University,702,101–125,1100,master_account,65.7,232,99.6,19,33.8,401,48.9–52.2,1100,41.0,114,39.3,122,46 : 54,"23,037",19%,15.6,"Civil Engineering,General Engineering,Electrical & Electronic Engineering,Mechanical & Aerospace Engineering,Chemical Engineering",/world-university-rankings/korea-university
Kyushu University,,Japan,0,Kyushu University,131724,101–125,1110,master_account,44.1,407,67.7,87,35.3,391,48.9–52.2,1110,53.1,78,49.5,83,29 : 71,"18,696",12%,7.6,"Electrical & Electronic Engineering,General Engineering,Chemical Engineering,Mechanical & Aerospace Engineering",/world-university-rankings/kyushu-university
University of Massachusetts,,United States,0,University of Massachusetts,528,101–125,1120,master_account,93.4,39,48.4,186,60.3,222,48.9–52.2,1120,28.6,188,32.9,157,49 : 51,"59,230",14%,13.3,"Chemical Engineering,Electrical & Electronic Engineering,General Engineering,Mechanical & Aerospace Engineering,Civil Engineering",/world-university-rankings/university-massachusetts
Michigan State University,,United States,0,Michigan State University,560,101–125,1130,public,81.0,89,35.0,351,69.5,167,48.9–52.2,1130,35.2,134,37.9,128,51 : 49,"44,556",17%,17.0,"Chemical Engineering,Mechanical & Aerospace Engineering,General Engineering,Civil Engineering,Electrical & Electronic Engineering",/world-university-rankings/michigan-state-university
Nagoya University,,Japan,0,Nagoya University,679,101–125,1140,master_account,38.1,436,89.7,42,25.3,442,48.9–52.2,1140,58.6,60,53.7,64,29 : 71,"15,594",10%,7.9,"Chemical Engineering,Mechanical & Aerospace Engineering,Civil Engineering,General Engineering,Electrical & Electronic Engineering",/world-university-rankings/nagoya-university
National Tsing Hua University,,Taiwan,0,National Tsing Hua University,680,101–125,1150,master_account,69.8,197,56.7,130,24.2,448,48.9–52.2,1150,43.9,99,44.8,101,33 : 67,"10,194",5%,13.8,"Chemical Engineering,Electrical & Electronic Engineering,General Engineering,Mechanical & Aerospace Engineering",/world-university-rankings/national-tsing-hua-university
University of Notre Dame,,United States,0,University of Notre Dame,553,101–125,1160,private,94.6,30,30.0,487,58.0,233,48.9–52.2,1160,24.8,233,35.7,139,45 : 55,"11,912",11%,13.4,"General Engineering,Chemical Engineering,Mechanical & Aerospace Engineering,Civil Engineering,Electrical & Electronic Engineering",/world-university-rankings/university-notre-dame-0
University of Nottingham,,United Kingdom,0,University of Nottingham,604,101–125,1170,master_account,78.1,113,46.0,207,87.9,60,48.9–52.2,1170,38.5,125,30.5,174,54 : 46,"29,176",30%,14.0,"Civil Engineering,Chemical Engineering,Mechanical & Aerospace Engineering,Electrical & Electronic Engineering,General Engineering",/world-university-rankings/university-nottingham
Polytechnic University of Turin,,Italy,0,Polytechnic University of Turin,850,101–125,1180,master_account,73.9,166,39.5,280,47.5,294,48.9–52.2,1180,35.2,135,43.5,105,28 : 72,"30,903",14%,29.7,"Electrical & Electronic Engineering,General Engineering,Mechanical & Aerospace Engineering,Chemical Engineering,Civil Engineering",/world-university-rankings/polytechnic-university-turin
Sant’Anna School of Advanced Studies – Pisa,,Italy,0,Sant’Anna School of Advanced Studies – Pisa,131267,101–125,1190,master_account,88.4,57,91.1,39,44.7,316,48.9–52.2,1190,27.9,198,34.6,146,37 : 63,690,14%,11.7,"Civil Engineering,Electrical & Electronic Engineering,Mechanical & Aerospace Engineering",/world-university-rankings/santanna-school-advanced-studies-pisa
Technical University of Darmstadt Technical University of Darmstadt,,Germany,0,Technical University of Darmstadt,745,101–125,1200,master_account,66.8,225,92.7,36,50.0,276,48.9–52.2,1200,42.8,102,36.9,133,30 : 70,"17,776",16%,44.5,"Mechanical & Aerospace Engineering,Chemical Engineering,Electrical & Electronic Engineering,General Engineering,Civil Engineering",/world-university-rankings/technical-university-darmstadt
University of Technology Sydney UTS,,Australia,6,University of Technology Sydney,906,101–125,1210,master_account,85.4,71,49.9,173,96.0,12,48.9–52.2,1210,26.7,209,29.8,179,53 : 47,"25,256",37%,43.6,"Civil Engineering,Mechanical & Aerospace Engineering,Electrical & Electronic Engineering,General Engineering,Chemical Engineering",/world-university-rankings/university-technology-sydney
Trinity College Dublin,,Ireland,0,Trinity College Dublin,582,101–125,1220,master_account,83.9,78,32.8,405,83.1,89,48.9–52.2,1220,34.0,144,34.0,151,58 : 42,"16,157",27%,22.8,"Civil Engineering,General Engineering,Electrical & Electronic Engineering,Mechanical & Aerospace Engineering",/world-university-rankings/trinity-college-dublin
University of Twente,,Netherlands,6,University of Twente,664,101–125,1230,master_account,63.2,250,56.3,132,79.6,105,48.9–52.2,1230,42.7,105,35.4,143,37 : 63,"6,697",27%,12.8,"Mechanical & Aerospace Engineering,Civil Engineering,Electrical & Electronic Engineering,Chemical Engineering,General Engineering",/world-university-rankings/university-twente
Ulsan National Institute of Science and Technology (UNIST),,South Korea,6,Ulsan National Institute of Science and Technology (UNIST),623271,101–125,1240,master_account,99.1,10,50.6,166,38.3,370,48.9–52.2,1240,31.5,166,22.7,277,28 : 72,"4,046",7%,14.3,"Chemical Engineering,Mechanical & Aerospace Engineering,Electrical & Electronic Engineering,General Engineering",/world-university-rankings/ulsan-national-institute-science-and-technology-unist
Wageningen University & Research,,Netherlands,0,Wageningen University & Research,540,101–125,1250,master_account,78.0,116,100.0,10,74.9,129,48.9–52.2,1250,34.0,145,31.6,165,55 : 45,"12,326",29%,19.7,Chemical Engineering,/world-university-rankings/wageningen-university-research
Wuhan University,,China,11,Wuhan University,863,101–125,1260,master_account,55.9,309,90.0,41,35.5,390,48.9–52.2,1260,41.1,113,50.1,81,,"50,178",7%,14.3,"Electrical & Electronic Engineering,Civil Engineering,General Engineering,Mechanical & Aerospace Engineering,Chemical Engineering",/world-university-rankings/wuhan-university
University of Bath,,United Kingdom,0,University of Bath,716,126–150,1270,master_account,71.0,186,38.1,291,82.0,90,45.8–48.7,1270,28.9,184,36.7,134,45 : 55,"12,513",32%,16.3,"Electrical & Electronic Engineering,General Engineering,Civil Engineering,Chemical Engineering,Mechanical & Aerospace Engineering",/world-university-rankings/university-bath
University of Birmingham,,United Kingdom,11,University of Birmingham,612,126–150,1280,master_account,71.3,185,44.0,226,90.2,45,45.8–48.7,1280,31.3,167,33.3,156,54 : 46,"27,061",27%,15.0,"Mechanical & Aerospace Engineering,Civil Engineering,General Engineering,Electrical & Electronic Engineering,Chemical Engineering",/world-university-rankings/university-birmingham
University of Bologna,,Italy,1,University of Bologna,692,126–150,1290,master_account,90.9,44,37.5,300,42.5,339,45.8–48.7,1290,25.7,220,30.2,175,,"62,296",10%,22.2,"Mechanical & Aerospace Engineering,Civil Engineering,Chemical Engineering,General Engineering,Electrical & Electronic Engineering",/world-university-rankings/university-bologna
Boston University,,United States,0,Boston University,518,126–150,1300,private,74.8,154,33.0,399,64.1,192,45.8–48.7,1300,30.4,169,33.4,154,60 : 40,"24,833",25%,8.6,"Civil Engineering,Electrical & Electronic Engineering,Mechanical & Aerospace Engineering,Chemical Engineering,General Engineering",/world-university-rankings/boston-university
"University of California, Santa Cruz",,United States,0,"University of California, Santa Cruz",574,126–150,1310,public,97.6,17,37.2,309,59.5,227,45.8–48.7,1310,24.6,236,17.7,381,52 : 48,"17,866",4%,23.0,"Mechanical & Aerospace Engineering,Chemical Engineering,Electrical & Electronic Engineering",/world-university-rankings/university-california-santa-cruz
Case Western Reserve University,,United States,0,Case Western Reserve University,557,126–150,1320,private,91.3,42,40.2,272,48.8,285,45.8–48.7,1320,30.4,170,29.4,182,49 : 51,"10,130",19%,7.1,"Mechanical & Aerospace Engineering,General Engineering,Civil Engineering,Chemical Engineering,Electrical & Electronic Engineering",/world-university-rankings/case-western-reserve-university
Colorado School of Mines,,United States,0,Colorado School of Mines,673,126–150,1330,public,78.0,114,41.8,247,41.4,344,45.8–48.7,1330,30.1,171,38.0,127,28 : 72,"5,557",11%,17.6,"General Engineering,Mechanical & Aerospace Engineering,Civil Engineering,Electrical & Electronic Engineering,Chemical Engineering",/world-university-rankings/colorado-school-mines
Griffith University,,Australia,0,Griffith University,825,126–150,1340,master_account,93.8,35,39.9,276,93.7,26,45.8–48.7,1340,18.6,324,21.8,300,56 : 44,"31,772",19%,22.3,"Civil Engineering,Electrical & Electronic Engineering,General Engineering",/world-university-rankings/griffith-university
Indian Institute of Technology Bombay,,India,0,Indian Institute of Technology Bombay,782,126–150,1350,master_account,45.2,402,63.3,102,21.7,460,45.8–48.7,1350,46.1,95,53.8,62,17 : 83,"9,870",1%,17.9,"General Engineering,Chemical Engineering,Electrical & Electronic Engineering,Civil Engineering,Mechanical & Aerospace Engineering",/world-university-rankings/indian-institute-technology-bombay
Linköping University,,Sweden,0,Linköping University,789,126–150,1360,master_account,95.5,24,41.6,251,60.6,220,45.8–48.7,1360,19.3,306,24.9,234,53 : 47,"18,740",11%,8.1,"Electrical & Electronic Engineering,General Engineering,Chemical Engineering,Mechanical & Aerospace Engineering,Civil Engineering",/world-university-rankings/linkoping-university
Lomonosov Moscow State University,,Russian Federation,0,Lomonosov Moscow State University,753,126–150,1370,master_account,22.3,490,99.0,22,43.7,323,45.8–48.7,1370,55.4,69,58.6,51,48 : 52,"29,236",22%,7.3,"Chemical Engineering,Electrical & Electronic Engineering,Mechanical & Aerospace Engineering,General Engineering,Civil Engineering",/world-university-rankings/lomonosov-moscow-state-university
University of Luxembourg,,Luxembourg,0,University of Luxembourg,131698,126–150,1380,master_account,99.8,4,32.1,426,99.3,2,45.8–48.7,1380,16.9,356,20.2,333,50 : 50,"4,969",57%,14.6,"General Engineering,Electrical & Electronic Engineering,Mechanical & Aerospace Engineering,Civil Engineering",/world-university-rankings/university-luxembourg
University of Newcastle,,Australia,0,University of Newcastle,757,126–150,1390,master_account,63.0,253,88.7,45,86.6,69,45.8–48.7,1390,34.1,142,29.6,180,55 : 45,"22,921",17%,22.0,"Chemical Engineering,Electrical & Electronic Engineering,Civil Engineering,Mechanical & Aerospace Engineering,General Engineering",/world-university-rankings/university-newcastle
Queen Mary University of London,,United Kingdom,0,Queen Mary University of London,131678,126–150,1400,master_account,90.5,47,32.5,413,98.2,4,45.8–48.7,1400,25.1,229,23.4,263,54 : 46,"15,405",45%,13.3,"Electrical & Electronic Engineering,Civil Engineering,General Engineering,Mechanical & Aerospace Engineering,Chemical Engineering",/world-university-rankings/queen-mary-university-london
Ruhr University Bochum,,Germany,0,Ruhr University Bochum,718,126–150,1410,master_account,70.3,191,60.0,119,52.4,261,45.8–48.7,1410,35.5,133,30.9,169,49 : 51,"43,004",13%,61.1,"Electrical & Electronic Engineering,General Engineering,Chemical Engineering,Civil Engineering",/world-university-rankings/ruhr-university-bochum
Soochow University,,China,0,Soochow University,131518,126–150,1420,master_account,86.7,67,98.5,27,21.0,466,45.8–48.7,1420,30.0,172,22.0,295,54 : 46,"45,109",5%,16.0,"Chemical Engineering,Mechanical & Aerospace Engineering,General Engineering,Electrical & Electronic Engineering",/world-university-rankings/soochow-university
Southeast University,,China,0,Southeast University,589112,126–150,1430,master_account,37.5,442,95.0,32,20.4,468,45.8–48.7,1430,55.5,68,47.8,90,,"32,464",5%,11.7,"Chemical Engineering,Mechanical & Aerospace Engineering,General Engineering,Electrical & Electronic Engineering,Civil Engineering",/world-university-rankings/southeast-university
University of Surrey,,United Kingdom,11,University of Surrey,806,126–150,1440,master_account,68.2,214,66.2,93,93.7,27,45.8–48.7,1440,33.1,152,25.0,231,53 : 47,"11,027",38%,14.3,"Electrical & Electronic Engineering,Chemical Engineering,Civil Engineering,General Engineering,Mechanical & Aerospace Engineering",/world-university-rankings/university-surrey
Uppsala University,,Sweden,0,Uppsala University,551,126–150,1450,master_account,66.5,228,66.0,94,72.6,146,45.8–48.7,1450,39.0,123,24.9,236,57 : 43,"25,174",11%,17.3,"Chemical Engineering,Mechanical & Aerospace Engineering,Civil Engineering,General Engineering,Electrical & Electronic Engineering",/world-university-rankings/uppsala-university
Vienna University of Technology,,Austria,0,Vienna University of Technology,810,126–150,1460,master_account,55.0,313,65.8,95,73.0,142,45.8–48.7,1460,34.9,138,42.3,112,29 : 71,"17,931",28%,36.5,"Chemical Engineering,Civil Engineering,Electrical & Electronic Engineering,General Engineering,Mechanical & Aerospace Engineering",/world-university-rankings/vienna-university-technology
University of Virginia (Main campus)  ,,United States,0,University of Virginia (Main campus)  ,601,126–150,1470,public,74.6,159,48.9,181,48.1,291,45.8–48.7,1470,32.2,159,33.7,152,52 : 48,"24,055",12%,9.7,"Electrical & Electronic Engineering,Mechanical & Aerospace Engineering,Chemical Engineering,General Engineering,Civil Engineering",/world-university-rankings/university-virginia-main-campus
University of Warwick,,United Kingdom,0,University of Warwick,622,126–150,1480,master_account,75.9,137,55.0,142,87.9,62,45.8–48.7,1480,24.7,235,27.4,205,48 : 52,"18,424",39%,13.0,"General Engineering,Civil Engineering,Mechanical & Aerospace Engineering,Electrical & Electronic Engineering",/world-university-rankings/university-warwick
University of Western Australia uwa,,Australia,0,University of Western Australia,654,126–150,1490,master_account,60.5,277,49.5,176,95.7,15,45.8–48.7,1490,37.1,129,37.1,131,49 : 51,"18,787",25%,21.8,"General Engineering,Electrical & Electronic Engineering,Civil Engineering,Mechanical & Aerospace Engineering,Chemical Engineering",/world-university-rankings/university-western-australia
Xi’an Jiaotong University,,China,0,Xi’an Jiaotong University,948,126–150,1500,master_account,40.4,427,55.9,136,39.9,359,45.8–48.7,1500,41.0,115,57.1,53,35 : 65,"32,199",4%,10.7,"Electrical & Electronic Engineering,General Engineering,Chemical Engineering,Mechanical & Aerospace Engineering",/world-university-rankings/xian-jiaotong-university
Yonsei University (Seoul campus) Yonsei Yon Sei,,South Korea,6,Yonsei University (Seoul campus),622314,126–150,1510,master_account,43.9,410,93.0,35,27.3,433,45.8–48.7,1510,45.4,97,48.4,86,45 : 55,"18,038",21%,14.7,"General Engineering,Civil Engineering,Mechanical & Aerospace Engineering,Electrical & Electronic Engineering,Chemical Engineering",/world-university-rankings/yonsei-university-seoul-campus
Aarhus University,,Denmark,0,Aarhus University,589,151–175,1520,master_account,76.3,132,52.4,158,74.2,131,43.9–45.7,1520,26.6,211,26.0,216,54 : 46,"25,167",12%,14.3,"Electrical & Electronic Engineering,Civil Engineering,Chemical Engineering,General Engineering,Mechanical & Aerospace Engineering",/world-university-rankings/aarhus-university
University of Auckland UOA Auckland University,,New Zealand,11,University of Auckland,637,151–175,1530,master_account,62.7,257,59.9,120,90.3,44,43.9–45.7,1530,29.6,179,30.0,177,54 : 46,"30,348",29%,18.8,"General Engineering,Civil Engineering,Chemical Engineering,Mechanical & Aerospace Engineering,Electrical & Electronic Engineering",/world-university-rankings/university-auckland
Brunel University London,,United Kingdom,0,Brunel University London,719,151–175,1540,master_account,76.7,125,37.2,308,92.5,34,43.9–45.7,1540,19.2,309,29.1,184,46 : 54,"11,359",41%,16.0,"Chemical Engineering,General Engineering,Civil Engineering,Electrical & Electronic Engineering,Mechanical & Aerospace Engineering",/world-university-rankings/brunel-university-london
Florida State University,,United States,0,Florida State University,131777,151–175,1550,public,64.8,239,38.0,293,70.5,159,43.9–45.7,1550,37.8,126,25.1,228,55 : 45,"38,386",7%,26.3,"Mechanical & Aerospace Engineering,Chemical Engineering,Electrical & Electronic Engineering,Civil Engineering,General Engineering",/world-university-rankings/florida-state-university
University of Glasgow,,United Kingdom,1,University of Glasgow,566,151–175,1560,master_account,55.2,312,32.4,414,93.5,28,43.9–45.7,1560,33.6,147,34.1,149,58 : 42,"23,389",36%,15.4,"Electrical & Electronic Engineering,General Engineering,Civil Engineering,Mechanical & Aerospace Engineering",/world-university-rankings/university-glasgow
Hanyang University,,South Korea,6,Hanyang University,936,151–175,1570,master_account,45.8,398,92.5,37,51.5,268,43.9–45.7,1570,42.1,107,38.9,126,,"20,879",17%,14.6,"Electrical & Electronic Engineering,Civil Engineering,Mechanical & Aerospace Engineering,General Engineering,Chemical Engineering",/world-university-rankings/hanyang-university
Harbin Institute of Technology,,China,0,Harbin Institute of Technology,827,151–175,1580,master_account,34.6,454,31.6,438,27.3,432,43.9–45.7,1580,57.2,65,51.2,78,31 : 69,"29,395",9%,10.0,"Civil Engineering,General Engineering,Mechanical & Aerospace Engineering,Chemical Engineering,Electrical & Electronic Engineering",/world-university-rankings/harbin-institute-technology
King Abdulaziz University,,Saudi Arabia,11,King Abdulaziz University,888,151–175,1590,master_account,99.3,9,57.3,127,91.0,41,43.9–45.7,1590,10.0,449,18.4,368,54 : 46,"31,554",21%,8.1,"Civil Engineering,Electrical & Electronic Engineering,Chemical Engineering,General Engineering,Mechanical & Aerospace Engineering",/world-university-rankings/king-abdulaziz-university
University of Liège,,Belgium,0,University of Liège,788,151–175,1600,master_account,66.4,229,99.0,21,72.9,146,43.9–45.7,1600,29.2,183,24.4,245,56 : 44,"21,910",23%,27.1,"General Engineering,Electrical & Electronic Engineering,Civil Engineering,Mechanical & Aerospace Engineering,Chemical Engineering",/world-university-rankings/university-liege
Université Catholique de Louvain,,Belgium,0,Université Catholique de Louvain,633,151–175,1610,master_account,74.4,160,50.5,167,63.0,201,43.9–45.7,1610,30.7,168,26.4,213,54 : 46,"24,451",19%,37.8,"General Engineering,Electrical & Electronic Engineering,Civil Engineering,Chemical Engineering,Mechanical & Aerospace Engineering",/world-university-rankings/universite-catholique-de-louvain
University of Macau,,Macao,11,University of Macau,1027,151–175,1620,master_account,81.0,88,67.9,86,98.0,5,43.9–45.7,1620,25.4,226,14.8,454,58 : 42,"9,230",33%,14.5,"Electrical & Electronic Engineering,Civil Engineering,Mechanical & Aerospace Engineering",/world-university-rankings/university-macau
"National University of Ireland, Galway nui nui galway",,Ireland,0,"National University of Ireland, Galway",842,151–175,1630,master_account,83.3,81,50.9,165,59.0,229,43.9–45.7,1630,27.4,203,21.9,297,57 : 43,"13,898",18%,26.6,"Electrical & Electronic Engineering,Civil Engineering,Mechanical & Aerospace Engineering,General Engineering",/world-university-rankings/national-university-ireland-galway
Newcastle University,,United Kingdom,11,Newcastle University,610,151–175,1640,master_account,60.0,279,42.8,240,91.6,39,43.9–45.7,1640,31.7,165,33.4,155,49 : 51,"20,952",30%,15.6,"Civil Engineering,General Engineering,Chemical Engineering,Mechanical & Aerospace Engineering,Electrical & Electronic Engineering",/world-university-rankings/newcastle-university
Pierre and Marie Curie University,,France,0,Pierre and Marie Curie University,548,151–175,1650,master_account,56.2,306,30.0,488,74.2,133,43.9–45.7,1650,34.9,137,39.3,123,49 : 51,"25,117",20%,12.3,"Chemical Engineering,Civil Engineering,Electrical & Electronic Engineering,General Engineering,Mechanical & Aerospace Engineering",/world-university-rankings/pierre-and-marie-curie-university
"Rutgers, the State University of New Jersey",,United States,0,"Rutgers, the State University of New Jersey",546,151–175,1660,public,77.3,122,55.8,138,47.5,295,43.9–45.7,1660,33.7,146,24.7,240,52 : 48,"43,439",10%,11.1,"Civil Engineering,Mechanical & Aerospace Engineering,Electrical & Electronic Engineering,General Engineering,Chemical Engineering",/world-university-rankings/rutgers-state-university-new-jersey-0
Sapienza University of Rome,,Italy,0,Sapienza University of Rome,800,151–175,1670,master_account,81.0,90,42.1,245,38.3,369,43.9–45.7,1670,28.1,194,30.8,171,58 : 42,"111,453",7%,32.1,"General Engineering,Electrical & Electronic Engineering,Civil Engineering,Chemical Engineering,Mechanical & Aerospace Engineering",/world-university-rankings/sapienza-university-rome
