aliases,apply_link,location,member_level,name,nid,rank,rank_order,record_type,scores_citations,scores_citations_rank,scores_industry_income,scores_industry_income_rank,scores_international_outlook,scores_international_outlook_rank,scores_overall,scores_overall_rank,scores_research,scores_research_rank,scores_teaching,scores_teaching_rank,stats_female_male_ratio,stats_number_students,stats_pc_intl_students,stats_student_staff_ratio,subjects_offered,url
University of Iowa,,United States,0,University of Iowa,606,101–125,1120,public,68.7,195,58.6,83,25.5,443,51.4–54.0,1120,47.2,83,47.5,76,52 : 48,"27,310",13%,12.4,"Other Health,Medicine & Dentistry",/world-university-rankings/university-iowa
Medical University of Vienna,,Austria,0,Medical University of Vienna,889,101–125,1130,master_account,71.7,174,38.7,324,88.4,29,51.4–54.0,1130,39.2,115,37.4,115,50 : 50,"7,209",28%,2.7,"Medicine & Dentistry,Other Health",/world-university-rankings/medical-university-vienna
University of Miami,,United States,0,University of Miami,636,101–125,1140,private,79.1,99,38.4,342,51.6,236,51.4–54.0,1140,28.7,188,42.7,92,51 : 49,"15,860",16%,5.9,"Other Health,Medicine & Dentistry",/world-university-rankings/university-miami
Newcastle University,,United Kingdom,11,Newcastle University,610,101–125,1150,master_account,77.2,123,44.9,179,76.2,83,51.4–54.0,1150,35.9,133,33.9,145,49 : 51,"20,952",30%,15.6,"Medicine & Dentistry,Other Health",/world-university-rankings/newcastle-university
Oregon Health and Science University,,United States,0,Oregon Health and Science University,131454,101–125,1160,master_account,91.6,23,44.1,186,23.3,456,51.4–54.0,1160,26.9,204,35.3,130,64 : 36,"2,895",2%,1.0,"Other Health,Medicine & Dentistry",/world-university-rankings/oregon-health-and-science-university
University of Otago,,New Zealand,1,University of Otago,682,101–125,1170,master_account,74.5,146,51.6,121,93.7,10,51.4–54.0,1170,32.5,149,37.0,118,57 : 43,"18,157",20%,19.9,"Medicine & Dentistry,Other Health",/world-university-rankings/university-otago
Pompeu Fabra University,,Spain,0,Pompeu Fabra University,650,101–125,1180,master_account,90.1,33,50.0,131,68.3,134,51.4–54.0,1180,26.2,210,29.8,178,59 : 41,"11,172",12%,20.8,"Other Health,Medicine & Dentistry",/world-university-rankings/pompeu-fabra-university
Radboud University Nijmegen,,Netherlands,6,Radboud University Nijmegen,624,101–125,1190,master_account,75.9,136,52.0,118,60.7,174,51.4–54.0,1190,44.6,98,30.0,176,56 : 44,"19,358",12%,19.1,"Other Health,Medicine & Dentistry",/world-university-rankings/radboud-university-nijmegen
"St George’s, University of London",,United Kingdom,0,"St George’s, University of London",872,101–125,1200,master_account,97.0,4,38.1,360,75.0,90,51.4–54.0,1200,27.0,202,20.1,317,62 : 38,"3,174",17%,14.9,"Medicine & Dentistry,Other Health",/world-university-rankings/st-georges-university-london
Trinity College Dublin,,Ireland,0,Trinity College Dublin,582,101–125,1210,master_account,67.1,206,39.4,295,86.6,36,51.4–54.0,1210,37.4,127,40.4,99,58 : 42,"16,157",27%,22.8,"Medicine & Dentistry,Other Health",/world-university-rankings/trinity-college-dublin
University of Virginia (Main campus)  ,,United States,0,University of Virginia (Main campus)  ,601,101–125,1220,public,80.0,94,43.0,206,39.1,338,51.4–54.0,1220,33.7,143,43.3,90,52 : 48,"24,055",12%,9.7,"Other Health,Medicine & Dentistry",/world-university-rankings/university-virginia-main-campus
University of Western Australia uwa,,Australia,0,University of Western Australia,654,101–125,1230,master_account,84.2,63,52.3,114,93.1,13,51.4–54.0,1230,32.8,148,26.1,226,49 : 51,"18,787",25%,21.8,"Medicine & Dentistry,Other Health",/world-university-rankings/university-western-australia
Western University,,Canada,11,Western University,690,101–125,1240,master_account,64.6,231,87.2,31,58.8,187,51.4–54.0,1240,45.8,91,39.4,105,55 : 45,"28,996",17%,22.0,"Medicine & Dentistry,Other Health",/world-university-rankings/western-university
University of the Witwatersrand Wits,,South Africa,11,University of the Witwatersrand,739,101–125,1250,master_account,82.9,74,100.0,7,73.4,99,51.4–54.0,1250,27.7,193,24.7,248,56 : 44,"25,342",8%,24.6,"Other Health,Medicine & Dentistry",/world-university-rankings/university-witwatersrand
University of York,,United Kingdom,0,University of York,586,101–125,1260,master_account,82.2,80,37.9,374,56.9,196,51.4–54.0,1260,42.4,103,27.7,210,55 : 45,"14,962",27%,15.1,Other Health,/world-university-rankings/university-york
University of Aberdeen,,United Kingdom,0,University of Aberdeen,615,126–150,1270,master_account,83.8,66,40.4,259,80.2,58,48.8–51.3,1270,26.4,209,20.3,313,55 : 45,"12,055",36%,13.9,"Other Health,Medicine & Dentistry",/world-university-rankings/university-aberdeen
University of Adelaide Adelaide University,,Australia,0,University of Adelaide,665,126–150,1280,master_account,64.7,229,68.3,59,76.9,73,48.8–51.3,1280,45.0,94,28.1,204,48 : 52,"21,241",26%,34.3,"Other Health,Medicine & Dentistry",/world-university-rankings/university-adelaide
University of Barcelona,,Spain,6,University of Barcelona,667,126–150,1290,master_account,76.9,125,36.8,423,47.5,259,48.8–51.3,1290,38.8,118,29.6,181,61 : 39,"47,458",10%,12.4,"Medicine & Dentistry,Other Health",/world-university-rankings/university-barcelona
University of Bologna,,Italy,0,University of Bologna,692,126–150,1300,master_account,69.6,190,43.1,201,38.4,344,48.8–51.3,1300,34.5,139,43.3,89,,"62,296",10%,22.2,"Other Health,Medicine & Dentistry",/world-university-rankings/university-bologna
University of Bonn,,Germany,0,University of Bonn,868,126–150,1310,master_account,79.3,97,70.0,54,59.1,183,48.8–51.3,1310,27.1,200,34.0,143,55 : 45,"35,619",13%,77.9,"Medicine & Dentistry,Other Health",/world-university-rankings/university-bonn
"University of California, Irvine",,United States,0,"University of California, Irvine",550,126–150,1320,public,77.7,117,50.7,126,49.7,248,48.8–51.3,1320,30.6,172,32.7,153,52 : 48,"30,419",21%,17.0,"Medicine & Dentistry,Other Health",/world-university-rankings/university-california-irvine
Technical University of Denmark,,Denmark,0,Technical University of Denmark,643,126–150,1330,master_account,90.2,32,51.7,119,95.9,5,48.8–51.3,1330,24.1,223,16.7,377,29 : 71,"8,548",24%,6.0,Other Health,/world-university-rankings/technical-university-denmark
Georgetown University,,United States,0,Georgetown University,602,126–150,1340,private,78.7,108,46.2,164,42.6,299,48.8–51.3,1340,30.6,173,34.3,141,54 : 46,"15,956",17%,8.6,"Medicine & Dentistry,Other Health",/world-university-rankings/georgetown-university
University of Hamburg,,Germany,6,University of Hamburg,701,126–150,1350,master_account,65.2,220,97.1,16,59.6,180,48.8–51.3,1350,35.5,134,35.6,125,56 : 44,"38,182",12%,48.4,"Medicine & Dentistry,Other Health",/world-university-rankings/university-hamburg
King Abdulaziz University,,Saudi Arabia,6,King Abdulaziz University,888,126–150,1360,master_account,90.5,27,72.8,50,86.8,35,48.8–51.3,1360,14.8,375,24.9,242,54 : 46,"31,554",21%,8.1,Other Health,/world-university-rankings/king-abdulaziz-university
University of Leeds,,United Kingdom,0,University of Leeds,597,126–150,1370,master_account,72.9,159,42.3,219,67.3,139,48.8–51.3,1370,39.0,117,32.0,158,60 : 40,"27,995",26%,14.7,"Other Health,Medicine & Dentistry",/world-university-rankings/university-leeds
Université Catholique de Louvain,,Belgium,0,Université Catholique de Louvain,633,126–150,1380,master_account,69.1,192,56.7,92,80.3,57,48.8–51.3,1380,37.2,128,28.3,200,54 : 46,"24,451",19%,37.8,"Medicine & Dentistry,Other Health",/world-university-rankings/universite-catholique-de-louvain
Michigan State University,,United States,0,Michigan State University,560,126–150,1390,public,65.2,221,39.3,297,39.9,328,48.8–51.3,1390,37.9,125,45.8,83,51 : 49,"44,556",17%,17.0,"Medicine & Dentistry,Other Health",/world-university-rankings/michigan-state-university
"Nanyang Technological University, Singapore NTU Nan yang",,Singapore,6,"Nanyang Technological University, Singapore",634,126–150,1400,master_account,75.7,139,99.7,11,93.3,11,48.8–51.3,1400,31.4,162,22.0,284,48 : 52,"25,499",31%,16.3,Medicine & Dentistry,/world-university-rankings/nanyang-technological-university-singapore
University of Oslo,,Norway,0,University of Oslo,647,126–150,1410,master_account,73.2,156,43.9,190,71.8,107,48.8–51.3,1410,34.1,141,30.8,168,60 : 40,"27,730",19%,18.6,"Medicine & Dentistry,Other Health",/world-university-rankings/university-oslo
Pierre and Marie Curie University,,France,0,Pierre and Marie Curie University,548,126–150,1420,master_account,78.0,116,36.3,488,52.8,227,48.8–51.3,1420,33.4,145,32.8,152,49 : 51,"25,117",20%,12.3,"Other Health,Medicine & Dentistry",/world-university-rankings/pierre-and-marie-curie-university
University of Rochester,,United States,0,University of Rochester,545,126–150,1430,private,80.9,85,40.4,261,46.4,268,48.8–51.3,1430,29.2,182,37.6,113,49 : 51,"9,636",29%,4.3,"Other Health,Medicine & Dentistry",/world-university-rankings/university-rochester
University of São Paulo,,Brazil,0,University of São Paulo,642,126–150,1440,master_account,34.2,458,41.5,233,26.8,432,48.8–51.3,1440,67.2,50,64.0,45,48 : 52,"82,258",4%,14.8,"Other Health,Medicine & Dentistry",/world-university-rankings/university-sao-paulo
Shanghai Jiao Tong University SJTU,,China,6,Shanghai Jiao Tong University,801,126–150,1450,master_account,35.3,454,85.0,32,28.6,423,48.8–51.3,1450,65.8,53,53.6,59,41 : 59,"37,288",6%,12.4,"Other Health,Medicine & Dentistry",/world-university-rankings/shanghai-jiao-tong-university
TU Dresden,,Germany,0,TU Dresden,720,126–150,1460,master_account,77.5,121,48.7,146,60.2,176,48.8–51.3,1460,28.9,186,29.1,193,42 : 58,"34,514",13%,35.9,"Medicine & Dentistry,Other Health",/world-university-rankings/tu-dresden
Ulm University,,Germany,0,Ulm University,687,126–150,1470,master_account,80.2,92,61.4,72,58.5,188,48.8–51.3,1470,30.8,169,32.3,157,48 : 52,"10,657",13%,28.4,"Other Health,Medicine & Dentistry",/world-university-rankings/ulm-university
University of Utah,,United States,0,University of Utah,577,126–150,1480,public,78.7,109,43.1,202,27.1,428,48.8–51.3,1480,35.5,135,36.6,122,45 : 55,"30,040",10%,14.5,"Medicine & Dentistry,Other Health",/world-university-rankings/university-utah
University of Würzburg,,Germany,0,University of Würzburg,691,126–150,1490,master_account,76.4,131,57.9,86,53.9,221,48.8–51.3,1490,31.6,161,29.5,185,57 : 43,"22,537",9%,33.9,"Medicine & Dentistry,Other Health",/world-university-rankings/university-wurzburg
Zhejiang University ZJU Zhejiang University China research,,China,11,Zhejiang University,815,126–150,1500,master_account,37.8,428,60.3,74,37.3,355,48.8–51.3,1500,61.6,62,52.1,66,22 : 78,"50,051",6%,14.1,"Other Health,Medicine & Dentistry",/world-university-rankings/zhejiang-university
Anglia Ruskin University,,United Kingdom,0,Anglia Ruskin University,131623,151–175,1510,master_account,100.0,1,36.6,444,69.5,123,46.4–48.7,1510,11.5,438,9.9,499,62 : 38,"15,197",25%,21.7,"Medicine & Dentistry,Other Health",/world-university-rankings/anglia-ruskin-university
University of Bergen,,Norway,0,University of Bergen,655,151–175,1520,master_account,80.8,86,36.9,412,78.2,64,46.4–48.7,1520,21.1,262,24.8,244,60 : 40,"12,554",13%,12.0,"Medicine & Dentistry,Other Health",/world-university-rankings/university-bergen
University of Bordeaux,,France,6,University of Bordeaux,131635,151–175,1530,master_account,79.1,98,39.7,287,50.1,244,46.4–48.7,1530,21.8,254,29.5,183,58 : 42,"52,526",12%,21.0,"Medicine & Dentistry,Other Health",/world-university-rankings/university-bordeaux
University of Canterbury,,New Zealand,0,University of Canterbury,773,151–175,1540,master_account,78.5,110,40.3,264,94.2,9,46.4–48.7,1540,23.4,230,16.2,390,50 : 50,"11,931",21%,16.8,Other Health,/world-university-rankings/university-canterbury
Charles Darwin University,,Australia,0,Charles Darwin University,774,151–175,1550,master_account,90.3,28,54.5,102,74.2,94,46.4–48.7,1550,17.5,331,12.7,460,63 : 37,"6,551",32%,22.4,"Medicine & Dentistry,Other Health",/world-university-rankings/charles-darwin-university
University of Colorado Denver,,United States,0,University of Colorado Denver,592058,151–175,1560,public,86.2,53,42.3,217,22.4,464,46.4–48.7,1560,20.5,275,28.5,198,55 : 45,"15,491",8%,5.0,"Medicine & Dentistry,Other Health",/world-university-rankings/university-colorado-denver
University of Crete,,Greece,0,University of Crete,744,151–175,1570,master_account,92.0,20,43.5,197,50.1,245,46.4–48.7,1570,16.2,354,19.5,324,62 : 38,"14,522",4%,26.2,"Medicine & Dentistry,Other Health",/world-university-rankings/university-crete
University of Duisburg-Essen,,Germany,6,University of Duisburg-Essen,898,151–175,1580,master_account,89.0,38,56.5,94,50.6,241,46.4–48.7,1580,17.8,325,19.5,326,48 : 52,"41,916",13%,53.8,"Other Health,Medicine & Dentistry",/world-university-rankings/university-duisburg-essen
University of Erlangen-Nuremberg,,Germany,0,University of Erlangen-Nuremberg,870,151–175,1590,master_account,70.4,180,81.9,35,50.9,238,46.4–48.7,1590,31.7,160,34.5,139,49 : 51,"38,730",12%,58.5,"Medicine & Dentistry,Other Health",/world-university-rankings/university-erlangen-nuremberg
George Washington University,,United States,0,George Washington University,600,151–175,1600,private,68.9,193,37.4,390,30.3,410,46.4–48.7,1600,31.8,157,38.5,107,58 : 42,"22,015",16%,12.9,"Other Health,Medicine & Dentistry",/world-university-rankings/george-washington-university
Howard University,,United States,0,Howard University,131587,151–175,1610,private,96.2,7,13.1,495,19.7,480,46.4–48.7,1610,15.8,361,30.1,175,65 : 35,"10,002",5%,9.8,"Other Health,Medicine & Dentistry",/world-university-rankings/howard-university
University of Illinois at Chicago,,United States,0,University of Illinois at Chicago,631,151–175,1620,public,52.5,324,43.0,204,50.8,239,46.4–48.7,1620,39.5,113,45.3,84,52 : 48,"25,450",19%,11.4,"Other Health,Medicine & Dentistry",/world-university-rankings/university-illinois-chicago
Indiana University,,United States,0,Indiana University,587,151–175,1630,public,72.0,172,51.1,123,44.0,291,46.4–48.7,1630,32.4,150,34.6,137,52 : 48,"66,835",15%,14.1,"Medicine & Dentistry,Other Health",/world-university-rankings/indiana-university
University of Lausanne,,Switzerland,0,University of Lausanne,580,151–175,1640,master_account,65.8,213,59.3,79,86.3,38,46.4–48.7,1640,33.2,147,25.2,234,,"13,065",25%,13.6,"Medicine & Dentistry,Other Health",/world-university-rankings/university-lausanne
Laval University,,Canada,11,Laval University,876,151–175,1650,master_account,70.2,182,59.7,78,67.0,140,46.4–48.7,1650,26.9,203,31.5,163,57 : 43,"29,322",13%,16.9,"Medicine & Dentistry,Other Health",/world-university-rankings/laval-university
Université Libre de Bruxelles,,Belgium,0,Université Libre de Bruxelles,669,151–175,1660,master_account,80.9,84,46.2,165,76.2,82,46.4–48.7,1660,29.9,177,18.3,348,55 : 45,"25,343",35%,43.4,"Other Health,Medicine & Dentistry",/world-university-rankings/universite-libre-de-bruxelles
Northeastern University,,United States,0,Northeastern University,681,151–175,1670,private,87.9,46,37.4,394,54.4,216,46.4–48.7,1670,14.0,388,25.1,237,49 : 51,"18,780",32%,14.0,"Medicine & Dentistry,Other Health",/world-university-rankings/northeastern-university
University of Ottawa,,Canada,0,University of Ottawa,649,151–175,1680,master_account,68.6,198,55.8,98,63.9,159,46.4–48.7,1680,36.3,132,26.2,225,59 : 41,"35,177",17%,25.6,"Medicine & Dentistry,Other Health",/world-university-rankings/university-ottawa
Queen’s University,,Canada,0,Queen’s University,639,151–175,1690,master_account,56.9,287,79.1,42,58.8,186,46.4–48.7,1690,36.6,129,36.4,123,57 : 43,"21,227",12%,22.7,"Medicine & Dentistry,Other Health",/world-university-rankings/queens-university
Queen’s University Belfast qub queen&#039;s,,United Kingdom,11,Queen’s University Belfast,730,151–175,1700,master_account,83.8,67,39.1,311,92.3,16,46.4–48.7,1700,20.4,279,19.8,322,55 : 45,"17,947",32%,16.6,"Medicine & Dentistry,Other Health",/world-university-rankings/queens-university-belfast
Royal College of Surgeons in Ireland (RCSI) rcsi,,Ireland,11,Royal College of Surgeons in Ireland (RCSI),1033,151–175,1710,master_account,76.7,128,40.7,250,89.2,23,46.4–48.7,1710,22.1,246,27.1,216,,"2,136",64%,17.6,"Medicine & Dentistry,Other Health",/world-university-rankings/royal-college-surgeons-ireland-rcsi
Umeå University,,Sweden,0,Umeå University,688,151–175,1720,master_account,72.8,164,38.3,354,65.1,151,46.4–48.7,1720,31.8,158,23.6,266,60 : 40,"16,553",10%,11.7,"Other Health,Medicine & Dentistry",/world-university-rankings/umea-university
Vita-Salute San Raffaele University,,Italy,0,Vita-Salute San Raffaele University,622947,151–175,1730,master_account,83.2,71,36.6,455,48.4,254,46.4–48.7,1730,25.0,215,25.8,229,58 : 42,"2,598",5%,7.1,Medicine & Dentistry,/world-university-rankings/vita-salute-san-raffaele-university
Vrije Universiteit Amsterdam,,Netherlands,0,Vrije Universiteit Amsterdam,625,151–175,1740,master_account,72.7,166,57.9,85,58.0,191,46.4–48.7,1740,32.2,154,27.0,218,56 : 44,"24,554",7%,18.1,"Medicine & Dentistry,Other Health",/world-university-rankings/vrije-universiteit-amsterdam
University of Warwick,,United Kingdom,0,University of Warwick,622,151–175,1750,master_account,79.0,104,40.2,270,75.2,89,46.4–48.7,1750,30.3,174,19.5,330,48 : 52,"18,424",39%,13.0,"Other Health,Medicine & Dentistry",/world-university-rankings/university-warwick
Yonsei University (Seoul campus) Yonsei Yon Sei,,South Korea,6,Yonsei University (Seoul campus),622314,151–175,1760,master_account,40.5,410,100.0,8,21.7,471,46.4–48.7,1760,55.1,68,54.6,57,45 : 55,"18,038",21%,14.7,"Medicine & Dentistry,Other Health",/world-university-rankings/yonsei-university-seoul-campus
University of Antwerp,,Belgium,0,University of Antwerp,742,176–200,1770,master_account,63.2,245,88.0,30,71.0,110,43.7–46.2,1770,30.7,170,21.6,290,53 : 47,"16,056",16%,35.2,"Medicine & Dentistry,Other Health",/world-university-rankings/university-antwerp
University at Buffalo,,United States,0,University at Buffalo,670,176–200,1780,public,57.7,284,50.7,125,46.1,269,43.7–46.2,1780,31.1,165,39.4,104,45 : 55,"25,247",18%,17.7,"Other Health,Medicine & Dentistry",/world-university-rankings/university-buffalo
Dalhousie University,,Canada,0,Dalhousie University,698,176–200,1790,master_account,72.8,163,46.9,159,69.6,122,43.7–46.2,1790,21.3,259,21.9,287,55 : 45,"15,201",20%,14.9,"Medicine & Dentistry,Other Health",/world-university-rankings/dalhousie-university
University of East Anglia,,United Kingdom,6,University of East Anglia,609,176–200,1800,master_account,84.3,62,36.9,414,67.8,137,43.7–46.2,1800,16.6,344,15.8,398,60 : 40,"13,521",30%,13.6,"Medicine & Dentistry,Other Health",/world-university-rankings/university-east-anglia
University of Exeter,,United Kingdom,11,University of Exeter,620,176–200,1810,master_account,81.1,82,38.4,338,66.9,141,43.7–46.2,1810,27.5,195,15.4,403,55 : 45,"19,159",28%,17.5,"Other Health,Medicine & Dentistry",/world-university-rankings/university-exeter
Flinders University,,Australia,6,Flinders University,823,176–200,1820,master_account,77.6,118,39.8,284,60.9,173,43.7–46.2,1820,18.3,319,22.5,275,63 : 37,"16,757",18%,23.9,"Medicine & Dentistry,Other Health",/world-university-rankings/flinders-university
George Mason University,,United States,0,George Mason University,778,176–200,1830,public,93.7,15,39.9,278,36.7,360,43.7–46.2,1830,14.4,380,14.8,416,54 : 46,"27,749",8%,17.5,Other Health,/world-university-rankings/george-mason-university
Goethe University Frankfurt,,Germany,0,Goethe University Frankfurt,645,176–200,1840,master_account,71.0,176,41.3,234,60.1,177,43.7–46.2,1840,21.2,261,31.5,162,58 : 42,"45,387",15%,13.3,Medicine & Dentistry,/world-university-rankings/goethe-university-frankfurt
University of Göttingen,,Germany,0,University of Göttingen,533,176–200,1850,master_account,68.6,197,37.7,381,53.2,224,43.7–46.2,1850,27.9,190,26.4,223,50 : 50,"28,554",12%,27.9,"Other Health,Medicine & Dentistry",/world-university-rankings/university-gottingen
Grenoble Alpes University,,France,0,Grenoble Alpes University,587916,176–200,1860,master_account,76.1,133,38.4,339,50.0,246,43.7–46.2,1860,19.2,302,30.2,170,57 : 43,"39,298",15%,17.0,"Medicine & Dentistry,Other Health",/world-university-rankings/grenoble-alpes-university
Hebrew University of Jerusalem,,Israel,0,Hebrew University of Jerusalem,585,176–200,1870,master_account,66.6,209,38.1,358,52.7,228,43.7–46.2,1870,25.7,214,33.0,150,55 : 45,"17,454",5%,11.2,"Other Health,Medicine & Dentistry",/world-university-rankings/hebrew-university-jerusalem
University of Iceland,,Iceland,0,University of Iceland,749,176–200,1880,master_account,86.3,52,50.0,130,54.8,215,43.7–46.2,1880,17.7,328,14.0,431,66 : 34,"8,693",10%,15.3,"Medicine & Dentistry,Other Health",/world-university-rankings/university-iceland
Jordan University of Science and Technology,,Jordan,0,Jordan University of Science and Technology,131603,176–200,1890,master_account,88.0,45,37.4,392,70.8,113,43.7–46.2,1890,9.1,485,15.1,410,57 : 43,"23,103",20%,12.6,"Medicine & Dentistry,Other Health",/world-university-rankings/jordan-university-science-and-technology
University of Lorraine,,France,0,University of Lorraine,589277,176–200,1900,master_account,95.3,11,37.8,376,48.5,253,43.7–46.2,1900,10.2,469,17.3,367,52 : 48,"55,606",15%,18.4,"Other Health,Medicine & Dentistry",/world-university-rankings/university-lorraine
Makerere University,,Uganda,0,Makerere University,131749,176–200,1910,master_account,77.1,124,40.7,249,63.7,160,43.7–46.2,1910,19.8,289,23.7,264,52 : 48,"36,688",8%,28.8,"Medicine & Dentistry,Other Health",/world-university-rankings/makerere-university
University of Milan,,Italy,0,University of Milan,704,176–200,1920,master_account,62.8,249,43.7,194,40.3,320,43.7–46.2,1920,38.4,122,31.2,165,59 : 41,"56,805",5%,28.1,"Medicine & Dentistry,Other Health",/world-university-rankings/university-milan
"National University of Ireland, Galway nui nui galway",,Ireland,0,"National University of Ireland, Galway",842,176–200,1930,master_account,80.7,88,39.9,279,84.1,48,43.7–46.2,1930,20.8,267,16.2,391,57 : 43,"13,898",18%,26.6,"Other Health,Medicine & Dentistry",/world-university-rankings/national-university-ireland-galway
North Carolina State University,,United States,0,North Carolina State University,891,176–200,1940,public,63.3,243,39.9,280,45.9,271,43.7–46.2,1940,26.6,206,36.8,119,45 : 55,"30,254",13%,13.1,,/world-university-rankings/north-carolina-state-university
Paris Diderot University – Paris 7,,France,0,Paris Diderot University – Paris 7,635,176–200,1950,master_account,80.7,89,37.0,409,59.2,182,43.7–46.2,1950,17.6,330,22.9,272,63 : 37,"27,992",17%,14.9,Medicine & Dentistry,/world-university-rankings/paris-diderot-university-paris-7
RWTH Aachen University,,Germany,0,RWTH Aachen University,632,176–200,1960,master_account,58.8,276,47.5,153,62.5,163,43.7–46.2,1960,34.8,136,29.8,179,32 : 68,"43,721",18%,57.7,"Medicine & Dentistry,Other Health",/world-university-rankings/rwth-aachen-university
University of St Andrews,,United Kingdom,0,University of St Andrews,549,176–200,1970,master_account,76.3,132,36.6,453,83.8,49,43.7–46.2,1970,20.8,269,19.2,333,58 : 42,"9,005",48%,13.0,Medicine & Dentistry,/world-university-rankings/university-st-andrews
University of Texas at Dallas utd,,United States,11,University of Texas at Dallas,733,176–200,1980,public,78.5,112,56.4,97,27.6,426,43.7–46.2,1980,29.9,178,24.5,252,43 : 57,"22,967",25%,25.4,Other Health,/world-university-rankings/university-texas-dallas
Tokyo Medical and Dental University (TMDU),,Japan,0,Tokyo Medical and Dental University (TMDU),762,176–200,1990,master_account,47.7,357,48.7,145,23.8,453,43.7–46.2,1990,46.0,90,46.0,82,50 : 50,"2,906",7%,3.2,"Medicine & Dentistry,Other Health",/world-university-rankings/tokyo-medical-and-dental-university-tmdu
Wake Forest University,,United States,0,Wake Forest University,627,176–200,2000,private,80.7,90,40.9,245,21.7,470,43.7–46.2,2000,22.0,249,28.2,203,51 : 49,"7,579",6%,4.1,Medicine & Dentistry,/world-university-rankings/wake-forest-university
Aix-Marseille University,,France,6,Aix-Marseille University,131808,201–250,2010,master_account,63.0,247,38.1,356,53.3,223,39.5–43.6,2010,18.9,306,33.4,147,58 : 42,"66,623",12%,16.8,"Medicine & Dentistry,Other Health",/world-university-rankings/aix-marseille-university
University of Alabama,,United States,0,University of Alabama,591764,201–250,2020,public,79.0,101,36.3,473,21.5,472,39.5–43.6,2020,20.8,266,19.0,336,54 : 46,"33,679",5%,22.2,Other Health,/world-university-rankings/university-alabama
University of Arizona,,United States,0,University of Arizona,561,201–250,2030,public,73.4,154,45.1,177,36.7,359,39.5–43.6,2030,20.3,281,19.4,331,52 : 48,"38,334",9%,13.0,"Medicine & Dentistry,Other Health",/world-university-rankings/university-arizona
Autonomous University of Madrid,,Spain,0,Autonomous University of Madrid,743,201–250,2040,master_account,50.4,341,39.4,291,39.7,330,39.5–43.6,2040,27.4,197,38.4,109,60 : 40,"29,305",13%,13.4,"Medicine & Dentistry,Other Health",/world-university-rankings/autonomous-university-madrid
Brighton and Sussex Medical School,,United Kingdom,0,Brighton and Sussex Medical School,131539,201–250,2050,master_account,85.0,59,36.3,476,77.4,71,39.5–43.6,2050,11.9,427,10.5,497,59 : 41,761,16%,12.1,Medicine & Dentistry,/world-university-rankings/brighton-and-sussex-medical-school
"University of California, Riverside",,United States,0,"University of California, Riverside",607,201–250,2060,public,74.3,147,40.9,242,56.0,205,39.5–43.6,2060,21.9,250,15.8,397,51 : 49,"20,740",14%,20.7,Medicine & Dentistry,/world-university-rankings/university-california-riverside
University of Canberra,,Australia,0,University of Canberra,131399,201–250,2070,master_account,82.2,79,36.9,413,51.7,235,39.5–43.6,2070,14.4,379,16.7,376,52 : 48,"11,438",28%,30.3,Other Health,/world-university-rankings/university-canberra
"Colorado State University, Fort Collins",,United States,0,"Colorado State University, Fort Collins",696,201–250,2080,public,61.2,264,44.8,181,37.8,351,39.5–43.6,2080,29.1,184,22.3,278,53 : 47,"23,921",6%,15.9,"Other Health,Medicine & Dentistry",/world-university-rankings/colorado-state-university-fort-collins-0
Deakin University,,Australia,11,Deakin University,822,201–250,2090,master_account,72.5,168,39.1,306,69.1,126,39.5–43.6,2090,24.0,225,19.5,325,58 : 42,"36,768",17%,32.9,"Other Health,Medicine & Dentistry",/world-university-rankings/deakin-university
Federal University of Toulouse Midi-Pyrénées,,France,0,Federal University of Toulouse Midi-Pyrénées,587913,201–250,2100,master_account,73.5,152,39.2,298,49.7,249,39.5–43.6,2100,15.9,357,17.8,358,53 : 47,"98,538",17%,24.6,"Other Health,Medicine & Dentistry",/world-university-rankings/federal-university-toulouse-midi-pyrenees
University of Fribourg,,Switzerland,0,University of Fribourg,887,201–250,2110,master_account,60.3,269,54.7,100,71.0,111,39.5–43.6,2110,19.8,288,22.7,274,58 : 42,"10,769",18%,45.4,"Medicine & Dentistry,Other Health",/world-university-rankings/university-fribourg
Griffith University,,Australia,0,Griffith University,825,201–250,2120,master_account,74.1,149,40.5,257,77.8,66,39.5–43.6,2120,19.5,293,16.3,386,56 : 44,"31,772",19%,22.3,"Other Health,Medicine & Dentistry",/world-university-rankings/griffith-university
James Cook University,,Australia,0,James Cook University,131521,201–250,2130,master_account,85.2,58,40.7,248,70.6,114,39.5–43.6,2130,12.9,407,12.0,477,62 : 38,"11,867",12%,22.5,"Other Health,Medicine & Dentistry",/world-university-rankings/james-cook-university
Johannes Gutenberg University of Mainz,,Germany,0,Johannes Gutenberg University of Mainz,871,201–250,2140,master_account,63.1,246,59.1,81,53.6,222,39.5–43.6,2140,17.5,332,26.0,227,59 : 41,"34,219",10%,32.1,Medicine & Dentistry,/world-university-rankings/johannes-gutenberg-university-mainz
Keio University,,Japan,0,Keio University,785,201–250,2150,master_account,43.3,392,45.7,174,18.7,490,39.5–43.6,2150,38.4,121,42.4,93,34 : 66,"34,689",7%,11.1,"Medicine & Dentistry,Other Health",/world-university-rankings/keio-university
Korea University,,South Korea,6,Korea University,702,201–250,2160,master_account,39.9,416,73.6,49,32.4,395,39.5–43.6,2160,39.4,114,39.6,102,46 : 54,"23,037",19%,15.6,"Medicine & Dentistry,Other Health",/world-university-rankings/korea-university
