aliases,apply_link,location,member_level,name,nid,rank,rank_order,record_type,scores_citations,scores_citations_rank,scores_industry_income,scores_industry_income_rank,scores_international_outlook,scores_international_outlook_rank,scores_overall,scores_overall_rank,scores_research,scores_research_rank,scores_teaching,scores_teaching_rank,stats_female_male_ratio,stats_number_students,stats_pc_intl_students,stats_student_staff_ratio,subjects_offered,url
"University of California, Davis",,United States,0,"University of California, Davis",503,97,970,public,83.0,97,38.2,233,52.2,197,51.8,970,40.1,109,40.6,98,56 : 44,"37,365",10%,13.8,"Communication & Media Studies,Geography,Politics & International Studies (incl Development Studies),Sociology",/world-university-rankings/university-california-davis
Loughborough University,,United Kingdom,0,Loughborough University,837,98,980,master_account,76.4,136,35.5,353,73.0,82,51.7,980,40.6,107,40.1,101,39 : 61,"13,457",22%,14.9,"Politics & International Studies (incl Development Studies),Communication & Media Studies,Sociology,Geography",/world-university-rankings/loughborough-university
Université Catholique de Louvain,,Belgium,0,Université Catholique de Louvain,633,99,990,master_account,73.6,158,46.6,127,73.1,81,51.3,990,43.1,100,37.7,121,54 : 46,"24,451",19%,37.8,"Communication & Media Studies,Politics & International Studies (incl Development Studies),Geography,Sociology",/world-university-rankings/universite-catholique-de-louvain
University of Surrey,,United Kingdom,11,University of Surrey,806,100,1000,master_account,87.7,65,35.4,385,89.0,20,51.2,1000,35.0,138,31.7,159,53 : 47,"11,027",38%,14.3,"Communication & Media Studies,Sociology,Politics & International Studies (incl Development Studies)",/world-university-rankings/university-surrey
University of Arizona,,United States,0,University of Arizona,561,101–125,1010,public,90.5,46,45.1,141,29.3,330,47.0–50.9,1010,40.1,108,36.7,127,52 : 48,"38,334",9%,13.0,"Geography,Politics & International Studies (incl Development Studies),Sociology,Communication & Media Studies",/world-university-rankings/university-arizona
University of Bern,,Switzerland,0,University of Bern,576,101–125,1020,master_account,94.1,26,56.7,77,81.4,43,47.0–50.9,1020,27.6,190,28.9,178,56 : 44,"10,449",15%,16.5,"Sociology,Geography,Communication & Media Studies,Politics & International Studies (incl Development Studies)",/world-university-rankings/university-bern
Boston University,,United States,0,Boston University,518,101–125,1030,private,85.1,79,36.0,311,35.7,305,47.0–50.9,1030,39.0,115,37.8,120,60 : 40,"24,833",25%,8.6,"Geography,Sociology,Communication & Media Studies,Politics & International Studies (incl Development Studies)",/world-university-rankings/boston-university
University of Cape Town UCT,,South Africa,6,University of Cape Town,567,101–125,1040,master_account,77.6,127,95.2,19,72.4,84,47.0–50.9,1040,32.3,156,28.7,181,53 : 47,"20,775",18%,11.7,"Geography,Politics & International Studies (incl Development Studies),Sociology",/world-university-rankings/university-cape-town
Clark University,,United States,0,Clark University,131481,101–125,1050,private,98.9,8,35.7,328,49.4,218,47.0–50.9,1050,29.2,177,27.9,190,60 : 40,"3,316",26%,11.7,"Sociology,Geography,Politics & International Studies (incl Development Studies),Communication & Media Studies",/world-university-rankings/clark-university
University of Colorado Boulder,,United States,0,University of Colorado Boulder,541,101–125,1060,public,90.9,43,53.1,92,25.6,353,47.0–50.9,1060,37.2,120,33.5,148,44 : 56,"30,780",10%,16.3,"Politics & International Studies (incl Development Studies),Sociology,Communication & Media Studies,Geography",/world-university-rankings/university-colorado-boulder
Dartmouth College,,United States,0,Dartmouth College,554,101–125,1070,private,96.3,16,38.2,234,24.4,366,47.0–50.9,1070,24.4,215,49.5,69,47 : 53,"6,100",15%,6.6,"Geography,Sociology,Communication & Media Studies,Politics & International Studies (incl Development Studies)",/world-university-rankings/dartmouth-college
George Washington University,,United States,0,George Washington University,600,101–125,1080,private,67.0,211,35.6,339,28.0,337,47.0–50.9,1080,43.4,98,41.1,95,58 : 42,"22,015",16%,12.9,"Communication & Media Studies,Politics & International Studies (incl Development Studies),Sociology,Geography",/world-university-rankings/george-washington-university
University of Glasgow,,United Kingdom,1,University of Glasgow,566,101–125,1090,master_account,68.9,195,35.7,331,68.5,102,47.0–50.9,1090,46.0,84,38.4,117,58 : 42,"23,389",36%,15.4,"Geography,Communication & Media Studies,Politics & International Studies (incl Development Studies),Sociology",/world-university-rankings/university-glasgow
Hong Kong Polytechnic University PolyU Poly U HK PolyU,,Hong Kong,11,Hong Kong Polytechnic University,723,101–125,1100,master_account,76.0,140,42.1,171,88.9,21,47.0–50.9,1100,38.4,117,34.5,140,51 : 49,"21,773",25%,26.9,"Communication & Media Studies,Sociology,Geography",/world-university-rankings/hong-kong-polytechnic-university
University of Illinois at Chicago,,United States,0,University of Illinois at Chicago,631,101–125,1110,public,80.1,111,63.7,65,33.2,320,47.0–50.9,1110,37.0,122,39.6,104,52 : 48,"25,450",19%,11.4,"Sociology,Politics & International Studies (incl Development Studies),Geography,Communication & Media Studies",/world-university-rankings/university-illinois-chicago
Kyoto University,,Japan,0,Kyoto University,516,101–125,1120,master_account,50.6,332,95.0,22,43.4,252,47.0–50.9,1120,41.5,104,58.8,45,24 : 76,"22,481",8%,8.7,"Geography,Communication & Media Studies,Politics & International Studies (incl Development Studies),Sociology",/world-university-rankings/kyoto-university
University of Leicester uk united kingdom leicester,,United Kingdom,0,University of Leicester,662,101–125,1130,master_account,81.8,104,35.4,371,71.7,87,47.0–50.9,1130,32.4,153,31.8,157,54 : 46,"14,635",38%,14.1,"Sociology,Politics & International Studies (incl Development Studies),Geography,Communication & Media Studies",/world-university-rankings/university-leicester
University of Luxembourg,,Luxembourg,0,University of Luxembourg,131698,101–125,1140,master_account,96.9,14,41.7,179,93.2,12,47.0–50.9,1140,30.7,167,20.5,295,50 : 50,"4,969",57%,14.6,"Communication & Media Studies,Politics & International Studies (incl Development Studies),Geography",/world-university-rankings/university-luxembourg
Maastricht University,,Netherlands,6,Maastricht University,663,101–125,1150,master_account,68.4,201,46.3,130,98.6,2,47.0–50.9,1150,36.7,124,39.0,113,58 : 42,"16,727",50%,18.0,"Communication & Media Studies,Sociology,Politics & International Studies (incl Development Studies)",/world-university-rankings/maastricht-university
Monash University,,Australia,11,Monash University,581,101–125,1160,master_account,59.6,275,41.9,176,55.9,163,47.0–50.9,1160,43.4,99,41.4,94,57 : 43,"46,846",28%,33.7,"Sociology,Geography,Politics & International Studies (incl Development Studies),Communication & Media Studies",/world-university-rankings/monash-university
University of Montreal,,Canada,11,University of Montreal,569,101–125,1170,master_account,66.4,217,36.6,278,80.5,49,47.0–50.9,1170,43.6,97,33.9,145,55 : 45,"41,017",22%,21.9,"Communication & Media Studies,Geography,Politics & International Studies (incl Development Studies),Sociology",/world-university-rankings/university-montreal
Simon Fraser University,,Canada,11,Simon Fraser University,709,101–125,1180,master_account,79.0,117,43.4,157,78.5,56,47.0–50.9,1180,30.9,165,31.8,158,54 : 46,"26,309",29%,27.6,"Politics & International Studies (incl Development Studies),Communication & Media Studies,Sociology,Geography",/world-university-rankings/simon-fraser-university
SOAS University of London,,United Kingdom,6,SOAS University of London,970,101–125,1190,master_account,40.7,376,35.7,335,73.9,76,47.0–50.9,1190,44.0,93,51.6,63,64 : 36,"4,854",56%,11.5,"Politics & International Studies (incl Development Studies),Sociology",/world-university-rankings/soas-university-london
University of St Andrews,,United Kingdom,0,University of St Andrews,549,101–125,1200,master_account,68.5,199,35.5,354,84.2,41,47.0–50.9,1200,34.7,140,42.9,88,58 : 42,"9,005",48%,13.0,"Sociology,Geography,Politics & International Studies (incl Development Studies),Communication & Media Studies",/world-university-rankings/university-st-andrews
Technical University of Berlin,,Germany,0,Technical University of Berlin,1022,101–125,1210,master_account,73.1,163,55.7,80,49.5,217,47.0–50.9,1210,44.3,91,36.2,131,34 : 66,"22,390",20%,64.3,"Sociology,Communication & Media Studies",/world-university-rankings/technical-university-berlin
Tilburg University,,Netherlands,11,Tilburg University,734,101–125,1220,master_account,76.7,133,78.3,39,71.8,86,47.0–50.9,1220,41.4,105,29.2,177,48 : 52,"7,738",13%,22.5,"Sociology,Politics & International Studies (incl Development Studies),Communication & Media Studies",/world-university-rankings/tilburg-university
University of Vienna,,Austria,0,University of Vienna,603,101–125,1230,master_account,59.9,273,43.0,160,87.7,24,47.0–50.9,1230,45.4,88,38.2,118,66 : 34,"35,375",26%,20.8,"Politics & International Studies (incl Development Studies),Geography,Sociology,Communication & Media Studies",/world-university-rankings/university-vienna
Vrije Universiteit Amsterdam,,Netherlands,0,Vrije Universiteit Amsterdam,625,101–125,1240,master_account,90.0,50,70.5,58,51.4,201,47.0–50.9,1240,33.4,147,28.0,189,56 : 44,"24,554",7%,18.1,"Politics & International Studies (incl Development Studies),Geography,Communication & Media Studies,Sociology",/world-university-rankings/vrije-universiteit-amsterdam
University of Waterloo,,Canada,11,University of Waterloo,689,101–125,1250,master_account,76.0,141,42.6,164,65.5,114,47.0–50.9,1250,35.7,132,39.3,110,46 : 54,"32,000",17%,26.1,"Geography,Communication & Media Studies,Sociology,Politics & International Studies (incl Development Studies)",/world-university-rankings/university-waterloo
Aberystwyth University,,United Kingdom,0,Aberystwyth University,741,126–150,1260,master_account,74.9,149,38.3,228,54.3,173,44.3–46.7,1260,33.8,146,34.9,136,47 : 53,"7,920",18%,18.4,"Politics & International Studies (incl Development Studies),Geography,Sociology,Communication & Media Studies",/world-university-rankings/aberystwyth-university
University of Antwerp,,Belgium,0,University of Antwerp,742,126–150,1270,master_account,68.9,194,85.7,28,66.0,111,44.3–46.7,1270,32.7,151,30.7,165,53 : 47,"16,056",16%,35.2,"Communication & Media Studies,Sociology,Politics & International Studies (incl Development Studies)",/world-university-rankings/university-antwerp
Autonomous University of Barcelona uab,,Spain,6,Autonomous University of Barcelona,666,126–150,1280,master_account,64.9,232,42.6,162,65.2,118,44.3–46.7,1280,31.2,161,42.8,89,59 : 41,"32,309",16%,12.9,"Communication & Media Studies,Politics & International Studies (incl Development Studies),Sociology,Geography",/world-university-rankings/autonomous-university-barcelona
Bielefeld University,,Germany,6,Bielefeld University,717,126–150,1290,master_account,62.9,249,45.6,135,41.1,271,44.3–46.7,1290,43.8,96,34.3,141,57 : 43,"23,683",8%,66.8,"Politics & International Studies (incl Development Studies),Communication & Media Studies,Sociology",/world-university-rankings/bielefeld-university
City University of Hong Kong CityU HK,,Hong Kong,11,City University of Hong Kong,657,126–150,1300,master_account,51.1,329,50.6,108,89.6,17,44.3–46.7,1300,39.4,112,33.7,147,54 : 46,"9,240",35%,11.2,Communication & Media Studies,/world-university-rankings/city-university-hong-kong
"City, University of London",,United Kingdom,0,"City, University of London",912,126–150,1310,master_account,84.0,89,35.4,365,77.9,60,44.3–46.7,1310,29.7,173,24.3,239,56 : 44,"13,460",53%,17.2,"Communication & Media Studies,Politics & International Studies (incl Development Studies),Sociology",/world-university-rankings/city-university-london
University of East Anglia,,United Kingdom,6,University of East Anglia,609,126–150,1320,master_account,91.7,39,35.6,338,86.0,31,44.3–46.7,1320,26.3,203,23.5,250,60 : 40,"13,521",30%,13.6,"Sociology,Politics & International Studies (incl Development Studies),Geography,Communication & Media Studies",/world-university-rankings/university-east-anglia
University of Florida,,United States,0,University of Florida,590,126–150,1330,public,79.2,115,68.5,61,25.1,358,44.3–46.7,1330,31.4,160,36.0,133,54 : 46,"46,346",9%,17.5,"Geography,Sociology,Communication & Media Studies,Politics & International Studies (incl Development Studies)",/world-university-rankings/university-florida
Fudan University,,China,0,Fudan University,700,126–150,1340,master_account,56.2,299,46.7,126,62.1,136,44.3–46.7,1340,34.6,141,47.5,72,51 : 49,"32,859",10%,12.1,"Geography,Communication & Media Studies,Politics & International Studies (incl Development Studies),Sociology",/world-university-rankings/fudan-university
University of Geneva,,Switzerland,0,University of Geneva,594,126–150,1350,master_account,48.8,340,72.0,54,88.5,22,44.3–46.7,1350,37.0,121,37.2,123,61 : 39,"16,085",40%,15.1,"Communication & Media Studies,Geography,Politics & International Studies (incl Development Studies),Sociology",/world-university-rankings/university-geneva
University of Georgia,,United States,0,University of Georgia,675,126–150,1360,public,84.6,83,36.2,294,27.7,340,44.3–46.7,1360,29.1,178,33.1,150,58 : 42,"33,842",7%,16.3,"Geography,Politics & International Studies (incl Development Studies),Sociology,Communication & Media Studies",/world-university-rankings/university-georgia
Ghent University,,Belgium,0,Ghent University,570,126–150,1370,master_account,76.5,134,56.4,78,47.2,235,44.3–46.7,1370,38.4,116,25.8,217,53 : 47,"35,909",10%,35.9,"Sociology,Politics & International Studies (incl Development Studies),Communication & Media Studies,Geography",/world-university-rankings/ghent-university
University of Gothenburg,,Sweden,0,University of Gothenburg,676,126–150,1380,master_account,68.9,196,39.1,207,50.4,210,44.3–46.7,1380,37.6,118,32.6,153,,"18,378",13%,10.0,"Communication & Media Studies,Geography,Sociology,Politics & International Studies (incl Development Studies)",/world-university-rankings/university-gothenburg
Hebrew University of Jerusalem,,Israel,0,Hebrew University of Jerusalem,585,126–150,1390,master_account,74.3,151,38.8,217,45.1,249,44.3–46.7,1390,36.8,123,33.9,144,55 : 45,"17,454",5%,11.2,"Sociology,Politics & International Studies (incl Development Studies),Communication & Media Studies,Geography",/world-university-rankings/hebrew-university-jerusalem
University of Helsinki,,Finland,11,University of Helsinki,555,126–150,1400,master_account,67.9,204,36.2,295,36.2,301,44.3–46.7,1400,42.2,103,37.9,119,65 : 35,"22,532",6%,16.2,"Politics & International Studies (incl Development Studies),Geography,Sociology,Communication & Media Studies",/world-university-rankings/university-helsinki
University of Lausanne,,Switzerland,0,University of Lausanne,580,126–150,1410,master_account,59.2,279,100.0,5,81.1,47,44.3–46.7,1410,36.1,128,32.2,155,,"13,065",25%,13.6,"Politics & International Studies (incl Development Studies),Geography,Sociology",/world-university-rankings/university-lausanne
Lomonosov Moscow State University,,Russian Federation,0,Lomonosov Moscow State University,753,126–150,1420,master_account,42.0,368,59.8,70,59.5,151,44.3–46.7,1420,35.2,135,54.6,56,48 : 52,"29,236",22%,7.3,"Politics & International Studies (incl Development Studies),Geography,Sociology,Communication & Media Studies",/world-university-rankings/lomonosov-moscow-state-university
University of Massachusetts,,United States,0,University of Massachusetts,528,126–150,1430,master_account,89.0,54,48.8,117,31.6,326,44.3–46.7,1430,31.9,157,27.6,193,49 : 51,"59,230",14%,13.3,"Sociology,Geography,Politics & International Studies (incl Development Studies),Communication & Media Studies",/world-university-rankings/university-massachusetts
Nagoya University,,Japan,0,Nagoya University,679,126–150,1440,master_account,84.3,86,56.8,76,60.0,149,44.3–46.7,1440,28.8,180,30.2,168,29 : 71,"15,594",10%,7.9,"Communication & Media Studies,Sociology,Politics & International Studies (incl Development Studies),Geography",/world-university-rankings/nagoya-university
University of Pittsburgh-Pittsburgh campus,,United States,0,University of Pittsburgh-Pittsburgh campus,524,126–150,1450,public,73.7,156,44.8,144,24.9,360,44.3–46.7,1450,35.8,130,42.0,91,52 : 48,"26,367",10%,5.9,"Geography,Politics & International Studies (incl Development Studies),Communication & Media Studies,Sociology",/world-university-rankings/university-pittsburgh-pittsburgh-campus
University of Southampton,,United Kingdom,0,University of Southampton,593,126–150,1460,master_account,80.5,109,36.4,285,77.4,61,44.3–46.7,1460,29.9,172,23.7,245,53 : 47,"21,670",33%,12.5,"Sociology,Geography,Politics & International Studies (incl Development Studies),Communication & Media Studies",/world-university-rankings/university-southampton
Texas A&M University,,United States,11,Texas A&M University,629,126–150,1470,public,62.4,255,45.0,142,35.3,308,44.3–46.7,1470,40.0,110,39.3,109,48 : 52,"56,245",9%,23.6,"Geography,Sociology,Politics & International Studies (incl Development Studies),Communication & Media Studies",/world-university-rankings/texas-am-university
Trinity College Dublin,,Ireland,0,Trinity College Dublin,582,126–150,1480,master_account,60.3,272,35.4,387,81.4,44,44.3–46.7,1480,35.7,131,38.8,114,58 : 42,"16,157",27%,22.8,"Politics & International Studies (incl Development Studies),Geography,Sociology",/world-university-rankings/trinity-college-dublin
University of Tübingen,,Germany,0,University of Tübingen,652,126–150,1490,master_account,69.2,191,49.5,116,48.7,224,44.3–46.7,1490,39.8,111,28.3,185,59 : 41,"27,844",13%,38.5,"Geography,Communication & Media Studies,Sociology,Politics & International Studies (incl Development Studies)",/world-university-rankings/university-tubingen
Yonsei University (Seoul campus) Yonsei Yon Sei,,South Korea,6,Yonsei University (Seoul campus),622314,126–150,1500,master_account,43.0,366,79.5,36,79.4,52,44.3–46.7,1500,34.5,142,45.1,82,45 : 55,"18,038",21%,14.7,"Politics & International Studies (incl Development Studies),Geography,Sociology,Communication & Media Studies",/world-university-rankings/yonsei-university-seoul-campus
University of Aberdeen,,United Kingdom,0,University of Aberdeen,615,151–175,1510,master_account,87.7,63,36.4,282,85.1,36,42.0–44.2,1510,27.1,194,13.6,380,55 : 45,"12,055",36%,13.9,"Politics & International Studies (incl Development Studies),Sociology,Geography",/world-university-rankings/university-aberdeen
University of Auckland UOA Auckland University,,New Zealand,11,University of Auckland,637,151–175,1520,master_account,66.0,220,37.2,257,73.8,77,42.0–44.2,1520,29.9,171,29.7,173,54 : 46,"30,348",29%,18.8,"Geography,Sociology,Politics & International Studies (incl Development Studies),Communication & Media Studies",/world-university-rankings/university-auckland
University of Bath,,United Kingdom,0,University of Bath,716,151–175,1530,master_account,76.7,131,36.9,270,78.6,55,42.0–44.2,1530,26.5,201,23.8,243,45 : 55,"12,513",32%,16.3,"Politics & International Studies (incl Development Studies),Sociology",/world-university-rankings/university-bath
University of Bremen,,Germany,0,University of Bremen,1023,151–175,1540,master_account,61.7,260,43.4,155,38.7,282,42.0–44.2,1540,35.6,133,33.9,143,50 : 50,"19,040",11%,34.2,"Sociology,Politics & International Studies (incl Development Studies),Geography,Communication & Media Studies",/world-university-rankings/university-bremen
"University of California, Santa Cruz",,United States,0,"University of California, Santa Cruz",574,151–175,1550,public,87.7,64,35.4,363,21.6,378,42.0–44.2,1550,27.5,191,26.5,206,52 : 48,"17,866",4%,23.0,"Communication & Media Studies,Politics & International Studies (incl Development Studies),Sociology",/world-university-rankings/university-california-santa-cruz
Eindhoven University of Technology,,Netherlands,6,Eindhoven University of Technology,579,151–175,1560,master_account,92.7,33,98.3,14,63.4,126,42.0–44.2,1560,23.8,223,17.4,339,28 : 72,"7,637",17%,18.6,,/world-university-rankings/eindhoven-university-technology
Florida State University,,United States,0,Florida State University,131777,151–175,1570,public,73.7,155,48.6,118,25.2,357,42.0–44.2,1570,32.7,152,37.2,122,55 : 45,"38,386",7%,26.3,"Communication & Media Studies,Sociology,Politics & International Studies (incl Development Studies),Geography",/world-university-rankings/florida-state-university
Goethe University Frankfurt,,Germany,0,Goethe University Frankfurt,645,151–175,1580,master_account,51.1,330,49.5,115,42.9,255,42.0–44.2,1580,36.6,126,41.1,96,58 : 42,"45,387",15%,13.3,"Politics & International Studies (incl Development Studies),Sociology,Geography",/world-university-rankings/goethe-university-frankfurt
University of Göttingen,,Germany,0,University of Göttingen,533,151–175,1590,master_account,77.1,130,37.5,252,48.8,222,42.0–44.2,1590,37.3,119,23.0,262,50 : 50,"28,554",12%,27.9,"Politics & International Studies (incl Development Studies),Geography,Sociology",/world-university-rankings/university-gottingen
University of Hohenheim,,Germany,0,University of Hohenheim,131525,151–175,1600,master_account,84.3,85,55.8,79,47.7,228,42.0–44.2,1600,26.4,202,27.9,191,56 : 44,"9,557",13%,42.9,Communication & Media Studies,/world-university-rankings/university-hohenheim
University of Kent,,United Kingdom,6,University of Kent,832,151–175,1610,master_account,80.6,106,35.7,332,73.2,79,42.0–44.2,1610,24.9,209,25.6,225,53 : 47,"16,949",31%,12.7,"Communication & Media Studies,Geography,Sociology,Politics & International Studies (incl Development Studies)",/world-university-rankings/university-kent
University of Kiel,,Germany,0,University of Kiel,724,151–175,1620,master_account,100.0,2,3.8,399,46.9,237,42.0–44.2,1620,19.5,286,21.8,278,53 : 47,"25,392",8%,23.4,"Geography,Communication & Media Studies,Politics & International Studies (incl Development Studies),Sociology",/world-university-rankings/university-kiel
Koç University koc,,Turkey,6,Koç University,875,151–175,1630,master_account,95.5,21,95.2,20,42.8,256,42.0–44.2,1630,21.4,255,23.1,259,52 : 48,"5,172",10%,14.9,"Sociology,Politics & International Studies (incl Development Studies),Communication & Media Studies",/world-university-rankings/koc-university
Université Libre de Bruxelles,,Belgium,0,Université Libre de Bruxelles,669,151–175,1640,master_account,56.4,297,62.9,67,86.7,28,42.0–44.2,1640,30.7,166,32.6,154,55 : 45,"25,343",35%,43.4,"Communication & Media Studies,Geography,Sociology,Politics & International Studies (incl Development Studies)",/world-university-rankings/universite-libre-de-bruxelles
University of Nottingham,,United Kingdom,0,University of Nottingham,604,151–175,1650,master_account,68.9,197,36.2,299,61.5,138,42.0–44.2,1650,33.3,148,28.4,183,54 : 46,"29,176",30%,14.0,"Communication & Media Studies,Geography,Sociology,Politics & International Studies (incl Development Studies)",/world-university-rankings/university-nottingham
Panthéon-Sorbonne University – Paris 1,,France,0,Panthéon-Sorbonne University – Paris 1,928,151–175,1660,master_account,20.5,400,36.9,271,38.5,283,42.0–44.2,1660,45.1,89,56.6,50,60 : 40,"40,270",21%,33.4,"Geography,Politics & International Studies (incl Development Studies),Sociology,Communication & Media Studies",/world-university-rankings/pantheon-sorbonne-university-paris-1
Pompeu Fabra University,,Spain,0,Pompeu Fabra University,650,151–175,1670,master_account,75.6,144,40.1,195,54.8,172,42.0–44.2,1670,27.9,185,33.5,149,59 : 41,"11,172",12%,20.8,"Communication & Media Studies,Sociology,Politics & International Studies (incl Development Studies)",/world-university-rankings/pompeu-fabra-university
University of Potsdam,,Germany,6,University of Potsdam,615783,151–175,1680,master_account,76.2,138,44.2,147,46.7,238,42.0–44.2,1680,30.2,169,29.4,175,58 : 42,"20,066",10%,59.1,"Communication & Media Studies,Politics & International Studies (incl Development Studies),Geography,Sociology",/world-university-rankings/university-potsdam
Queen Mary University of London,,United Kingdom,0,Queen Mary University of London,131678,151–175,1690,master_account,65.4,230,35.6,342,68.7,100,42.0–44.2,1690,31.0,164,31.1,162,54 : 46,"15,405",45%,13.3,"Geography,Communication & Media Studies,Politics & International Studies (incl Development Studies)",/world-university-rankings/queen-mary-university-london
University of Reading,,United Kingdom,0,University of Reading,628,151–175,1700,master_account,85.6,74,35.6,343,76.0,67,42.0–44.2,1700,20.8,264,25.8,219,56 : 44,"12,874",33%,14.7,"Politics & International Studies (incl Development Studies),Geography",/world-university-rankings/university-reading
Rice University,,United States,0,Rice University,536,151–175,1710,private,85.3,78,54.3,87,35.0,310,42.0–44.2,1710,29.4,175,27.0,202,43 : 57,"6,441",28%,9.0,"Politics & International Studies (incl Development Studies),Sociology",/world-university-rankings/rice-university
"Royal Holloway, University of London",,United Kingdom,11,"Royal Holloway, University of London",571,151–175,1720,master_account,78.6,120,36.2,302,65.1,119,42.0–44.2,1720,24.8,211,29.8,172,59 : 41,"8,931",40%,15.4,"Sociology,Politics & International Studies (incl Development Studies),Geography,Communication & Media Studies",/world-university-rankings/royal-holloway-university-london
University of Virginia (Main campus)  ,,United States,0,University of Virginia (Main campus)  ,601,151–175,1730,public,73.6,160,35.5,356,28.0,338,42.0–44.2,1730,35.4,134,34.6,139,52 : 48,"24,055",12%,9.7,"Sociology,Politics & International Studies (incl Development Studies),Communication & Media Studies",/world-university-rankings/university-virginia-main-campus
University of Western Australia uwa,,Australia,0,University of Western Australia,654,151–175,1740,master_account,74.2,152,40.8,189,84.4,39,42.0–44.2,1740,28.0,184,24.6,234,49 : 51,"18,787",25%,21.8,"Sociology,Geography,Politics & International Studies (incl Development Studies),Communication & Media Studies",/world-university-rankings/university-western-australia
York University,,Canada,6,York University,765,151–175,1750,master_account,53.3,313,45.6,136,45.8,244,42.0–44.2,1750,40.9,106,40.1,102,58 : 42,"46,146",23%,40.8,"Politics & International Studies (incl Development Studies),Sociology,Communication & Media Studies,Geography",/world-university-rankings/york-university
University of Bergen,,Norway,0,University of Bergen,655,176–200,1760,master_account,70.0,188,36.6,277,61.2,141,39.6–41.6,1760,23.4,230,28.0,187,60 : 40,"12,554",13%,12.0,"Sociology,Politics & International Studies (incl Development Studies),Geography,Communication & Media Studies",/world-university-rankings/university-bergen
University of Birmingham,,United Kingdom,11,University of Birmingham,612,176–200,1770,master_account,70.6,184,50.1,112,56.2,159,39.6–41.6,1770,29.3,176,25.8,215,54 : 46,"27,061",27%,15.0,"Sociology,Politics & International Studies (incl Development Studies),Geography",/world-university-rankings/university-birmingham
University of Bologna,,Italy,0,University of Bologna,692,176–200,1780,master_account,69.0,193,38.6,223,39.8,276,39.6–41.6,1780,23.5,226,34.1,142,,"62,296",10%,22.2,"Communication & Media Studies,Politics & International Studies (incl Development Studies),Sociology,Geography",/world-university-rankings/university-bologna
University of Bonn,,Germany,0,University of Bonn,868,176–200,1790,master_account,79.3,114,72.0,53,50.5,208,39.6–41.6,1790,20.6,266,28.9,179,55 : 45,"35,619",13%,77.9,"Politics & International Studies (incl Development Studies),Communication & Media Studies,Geography,Sociology",/world-university-rankings/university-bonn
University of Canterbury,,New Zealand,0,University of Canterbury,773,176–200,1800,master_account,73.7,154,52.3,96,89.0,19,39.6–41.6,1800,19.9,280,24.3,238,50 : 50,"11,931",21%,16.8,"Communication & Media Studies,Politics & International Studies (incl Development Studies),Sociology,Geography",/world-university-rankings/university-canterbury
University of Delaware,,United States,0,University of Delaware,644,176–200,1810,public,93.7,29,76.2,43,24.1,368,39.6–41.6,1810,19.7,283,22.5,266,57 : 43,"20,125",10%,16.8,"Communication & Media Studies,Sociology,Politics & International Studies (incl Development Studies),Geography",/world-university-rankings/university-delaware
George Mason University,,United States,0,George Mason University,778,176–200,1820,public,71.0,182,37.7,245,25.9,348,39.6–41.6,1820,29.6,174,29.8,171,54 : 46,"27,749",8%,17.5,"Sociology,Politics & International Studies (incl Development Studies),Communication & Media Studies,Geography",/world-university-rankings/george-mason-university
University of Hawai’i at Mānoa,,United States,0,University of Hawai’i at Mānoa,722,176–200,1830,public,72.5,167,47.2,123,42.6,260,39.6–41.6,1830,28.0,183,25.9,212,56 : 44,"16,256",13%,11.0,"Communication & Media Studies,Sociology,Geography,Politics & International Studies (incl Development Studies)",/world-university-rankings/university-hawaii-manoa
Higher School of Economics,,Russian Federation,11,Higher School of Economics,131492,176–200,1840,master_account,44.3,363,45.9,133,40.0,274,39.6–41.6,1840,36.3,127,39.5,106,,"17,241",7%,9.5,"Politics & International Studies (incl Development Studies),Communication & Media Studies,Sociology",/world-university-rankings/higher-school-economics
James Cook University,,Australia,0,James Cook University,131521,176–200,1850,master_account,85.5,75,38.3,231,69.4,96,39.6–41.6,1850,18.7,298,22.6,265,62 : 38,"11,867",12%,22.5,"Communication & Media Studies,Sociology,Politics & International Studies (incl Development Studies)",/world-university-rankings/james-cook-university
Korea Advanced Institute of Science and Technology (KAIST),,South Korea,0,Korea Advanced Institute of Science and Technology (KAIST),558,176–200,1860,master_account,83.6,93,77.7,40,41.2,269,39.6–41.6,1860,24.7,212,21.5,282,20 : 80,"9,464",9%,10.6,,/world-university-rankings/korea-advanced-institute-science-and-technology-kaist
Macquarie University,,Australia,6,Macquarie University,703,176–200,1870,master_account,73.3,161,41.8,178,49.6,215,39.6–41.6,1870,24.2,217,28.0,188,54 : 46,"27,955",22%,31.0,"Sociology,Politics & International Studies (incl Development Studies),Geography,Communication & Media Studies",/world-university-rankings/macquarie-university
Maynooth University,,Ireland,11,Maynooth University,843,176–200,1880,master_account,80.5,108,40.5,192,62.8,130,39.6–41.6,1880,21.5,254,20.9,293,55 : 45,"8,361",12%,30.6,"Geography,Politics & International Studies (incl Development Studies),Sociology,Communication & Media Studies",/world-university-rankings/maynooth-university
Murdoch University Murdoch,,Australia,6,Murdoch University,890,176–200,1890,master_account,88.4,58,36.7,275,80.8,48,39.6–41.6,1890,18.3,303,17.1,344,58 : 42,"15,526",48%,30.7,"Politics & International Studies (incl Development Studies),Communication & Media Studies,Sociology",/world-university-rankings/murdoch-university
