aliases,apply_link,location,member_level,name,nid,rank,rank_order,record_type,scores_citations,scores_citations_rank,scores_industry_income,scores_industry_income_rank,scores_international_outlook,scores_international_outlook_rank,scores_overall,scores_overall_rank,scores_research,scores_research_rank,scores_teaching,scores_teaching_rank,subjects_offered,url
Ohio State University (Main campus)  ,,United States,0,Ohio State University (Main campus)  ,521,68,68,public,80.4,103,46.8,162,51.5,225,60.7,68,51.1,80,54.0,58,"Economics & Econometrics,Chemistry,Politics & International Studies (incl Development Studies),Law,Art, Performing Arts & Design,Veterinary Science,Archaeology,Agriculture & Forestry,Sport Science,Languages, Literature & Linguistics,Mathematics & Statistics,Physics & Astronomy,Communication & Media Studies,Business & Management,Geology, Environmental, Earth & Marine Sciences,Education,Biological Sciences,Geography,Accounting & Finance,Sociology,Computer Science,Civil Engineering,Psychology,Chemical Engineering,General Engineering,Medicine & Dentistry,History, Philosophy & Theology,Mechanical & Aerospace Engineering,Other Health,Architecture,Electrical & Electronic Engineering",/world-university-rankings/ohio-state-university-main-campus
Rice University,,United States,0,Rice University,536,69,69,private,99.9,4,34.6,290,70.8,98,59.8,69,37.1,152,41.7,125,"Politics & International Studies (incl Development Studies),Other Health,Accounting & Finance,Art, Performing Arts & Design,Computer Science,General Engineering,Electrical & Electronic Engineering,Mechanical & Aerospace Engineering,Civil Engineering,Economics & Econometrics,Chemical Engineering,Psychology,Sociology,Languages, Literature & Linguistics,Chemistry,Geology, Environmental, Earth & Marine Sciences,Business & Management,History, Philosophy & Theology,Sport Science,Biological Sciences,Architecture,Education,Physics & Astronomy,Mathematics & Statistics",/world-university-rankings/rice-university
Heidelberg University,,Germany,0,Heidelberg University,537,70,70,master_account,81.4,92,41.6,211,63.1,140,59.6,70,45.4,105,52.6,64,"Geography,Computer Science,Chemistry,Geology, Environmental, Earth & Marine Sciences,Education,Mathematics & Statistics,Physics & Astronomy,Biological Sciences,Medicine & Dentistry,Politics & International Studies (incl Development Studies),Sociology,Other Health,Art, Performing Arts & Design,Archaeology,Law,History, Philosophy & Theology,Economics & Econometrics,Psychology,Languages, Literature & Linguistics,Sport Science",/world-university-rankings/heidelberg-university-0
Delft University of Technology,,Netherlands,0,Delft University of Technology,568,71,71,master_account,42.6,379,100.0,1,77.9,73,59.2,71,71.4,31,55.5,53,"Mechanical & Aerospace Engineering,Electrical & Electronic Engineering,Other Health,Geography,Education,Mathematics & Statistics,Biological Sciences,Physics & Astronomy,Chemical Engineering,Business & Management,Sport Science,Geology, Environmental, Earth & Marine Sciences,Chemistry,Politics & International Studies (incl Development Studies),Architecture,General Engineering,Computer Science,Civil Engineering",/world-university-rankings/delft-university-technology
Erasmus University Rotterdam,,Netherlands,6,Erasmus University Rotterdam,621,72,72,master_account,82.3,90,54.4,121,66.2,125,59.1,72,53.7,69,39.8,143,"Medicine & Dentistry,Communication & Media Studies,Business & Management,Law,Economics & Econometrics,History, Philosophy & Theology,Psychology,Sociology,Languages, Literature & Linguistics,Politics & International Studies (incl Development Studies),Education,Art, Performing Arts & Design,Accounting & Finance",/world-university-rankings/erasmus-university-rotterdam
Wageningen University & Research,,Netherlands,0,Wageningen University & Research,540,73,73,master_account,77.5,125,100.0,12,78.7,72,59.0,73,46.8,98,44.3,103,"Sociology,Politics & International Studies (incl Development Studies),Geology, Environmental, Earth & Marine Sciences,Chemistry,Veterinary Science,Communication & Media Studies,Biological Sciences,Agriculture & Forestry,Other Health,Chemical Engineering,Business & Management,Economics & Econometrics",/world-university-rankings/wageningen-university-research
University of Bristol,,United Kingdom,11,University of Bristol,530,74,74,master_account,85.1,73,42.1,205,76.6,77,58.9,74,44.7,111,43.7,109,"Computer Science,Economics & Econometrics,Communication & Media Studies,Art, Performing Arts & Design,Medicine & Dentistry,Civil Engineering,Other Health,Business & Management,Physics & Astronomy,Languages, Literature & Linguistics,Biological Sciences,General Engineering,Mathematics & Statistics,Accounting & Finance,Electrical & Electronic Engineering,Geography,Veterinary Science,Chemistry,Mechanical & Aerospace Engineering,Geology, Environmental, Earth & Marine Sciences,Sociology,Law,Politics & International Studies (incl Development Studies),Psychology,History, Philosophy & Theology,Education",/world-university-rankings/university-bristol
University of Southern California,,United States,0,University of Southern California,519,75,75,private,81.3,98,34.4,294,42.7,291,58.4,76,44.6,113,55.2,54,"Education,Accounting & Finance,Civil Engineering,Veterinary Science,Electrical & Electronic Engineering,Chemistry,Sport Science,Biological Sciences,Agriculture & Forestry,Chemical Engineering,Physics & Astronomy,Economics & Econometrics,Geology, Environmental, Earth & Marine Sciences,Archaeology,Politics & International Studies (incl Development Studies),Psychology,Medicine & Dentistry,History, Philosophy & Theology,Sociology,Art, Performing Arts & Design,Law,Languages, Literature & Linguistics,Computer Science,Geography,Architecture,Business & Management,General Engineering,Mathematics & Statistics,Other Health,Mechanical & Aerospace Engineering,Communication & Media Studies",/world-university-rankings/university-southern-california
University of Basel,,Switzerland,0,University of Basel,575,75,75,master_account,81.4,93,97.7,26,91.2,12,58.4,75,41.1,122,41.2,128,"Archaeology,Geography,Politics & International Studies (incl Development Studies),Sociology,Medicine & Dentistry,Other Health,Art, Performing Arts & Design,Mathematics & Statistics,Sport Science,Computer Science,Law,Biological Sciences,History, Philosophy & Theology,Communication & Media Studies,Chemistry,Psychology,Geology, Environmental, Earth & Marine Sciences,Physics & Astronomy,Languages, Literature & Linguistics,Accounting & Finance,Economics & Econometrics,Business & Management,Education",/world-university-rankings/university-basel
University of Amsterdam uva,,Netherlands,6,University of Amsterdam,556,77,77,master_account,76.6,130,56.7,112,60.5,158,58.2,77,55.4,64,42.0,121,"Sociology,Economics & Econometrics,Physics & Astronomy,Geology, Environmental, Earth & Marine Sciences,Biological Sciences,Archaeology,Other Health,Psychology,Medicine & Dentistry,Chemistry,Communication & Media Studies,Politics & International Studies (incl Development Studies),Business & Management,Geography,Mathematics & Statistics,Art, Performing Arts & Design,Accounting & Finance,Computer Science,History, Philosophy & Theology,Education,Languages, Literature & Linguistics,Law",/world-university-rankings/university-amsterdam
École Normale Supérieure,,France,0,École Normale Supérieure,523,78,78,master_account,84.8,74,39.4,236,81.9,52,58.1,78,36.2,160,48.7,80,"Art, Performing Arts & Design,Biological Sciences,Chemical Engineering,Chemistry,Computer Science,Economics & Econometrics,Geography,Geology, Environmental, Earth & Marine Sciences,History, Philosophy & Theology,Languages, Literature & Linguistics,Law,Mathematics & Statistics,Mechanical & Aerospace Engineering,Sociology",/world-university-rankings/ecole-normale-superieure
Utrecht University utrecht  utrecht university,,Netherlands,0,Utrecht University,532,79,79,master_account,80.0,106,84.1,49,52.9,221,58.0,79,54.8,66,38.2,158,"Veterinary Science,Medicine & Dentistry,History, Philosophy & Theology,Art, Performing Arts & Design,Law,Accounting & Finance,Languages, Literature & Linguistics,Economics & Econometrics,Business & Management,Geography,Sociology,Geology, Environmental, Earth & Marine Sciences,Other Health,Psychology,Politics & International Studies (incl Development Studies),Computer Science,Communication & Media Studies,Chemistry,Physics & Astronomy,Mathematics & Statistics,Education,Biological Sciences",/world-university-rankings/utrecht-university
Humboldt University of Berlin,,Germany,0,Humboldt University of Berlin,573,80,80,master_account,71.9,175,31.9,332,55.7,193,57.9,80,52.6,73,51.9,66,"Biological Sciences,Agriculture & Forestry,Education,Art, Performing Arts & Design,Chemistry,Physics & Astronomy,Geography,Sociology,Psychology,History, Philosophy & Theology,Sport Science,Law,Mathematics & Statistics,Business & Management,Economics & Econometrics,Computer Science,Archaeology,Medicine & Dentistry",/world-university-rankings/humboldt-university-berlin
Free University of Berlin,,Germany,0,Free University of Berlin,617,81,81,master_account,67.6,211,33.5,308,56.6,187,57.6,81,58.0,60,49.4,75,"Languages, Literature & Linguistics,Art, Performing Arts & Design,Medicine & Dentistry,Accounting & Finance,Archaeology,Veterinary Science,Business & Management,Other Health,Computer Science,Geography,Biological Sciences,Sociology,Physics & Astronomy,History, Philosophy & Theology,Mathematics & Statistics,Communication & Media Studies,Law,Politics & International Studies (incl Development Studies),Chemistry,Economics & Econometrics,Education,Psychology,Geology, Environmental, Earth & Marine Sciences",/world-university-rankings/free-university-berlin
Michigan State University,,United States,0,Michigan State University,560,82,82,public,74.0,153,31.7,335,55.0,199,57.3,82,49.4,85,51.1,71,"General Engineering,Computer Science,Biological Sciences,Psychology,Medicine & Dentistry,Geography,Languages, Literature & Linguistics,Other Health,Chemical Engineering,Economics & Econometrics,Civil Engineering,Mechanical & Aerospace Engineering,Electrical & Electronic Engineering,Mathematics & Statistics,Agriculture & Forestry,Politics & International Studies (incl Development Studies),Sociology,Education,Sport Science,Accounting & Finance,Veterinary Science,Communication & Media Studies,History, Philosophy & Theology,Law,Art, Performing Arts & Design,Business & Management,Geology, Environmental, Earth & Marine Sciences,Chemistry,Physics & Astronomy,Architecture",/world-university-rankings/michigan-state-university
Monash University,,Australia,11,Monash University,581,83,83,master_account,65.7,222,73.4,66,79.6,65,56.9,84,54.4,67,43.7,108,"Architecture,Accounting & Finance,Civil Engineering,History, Philosophy & Theology,Languages, Literature & Linguistics,Law,Art, Performing Arts & Design,Psychology,Biological Sciences,Economics & Econometrics,Medicine & Dentistry,Other Health,Archaeology,Electrical & Electronic Engineering,Mechanical & Aerospace Engineering,Computer Science,General Engineering,Sociology,Chemical Engineering,Mathematics & Statistics,Physics & Astronomy,Geography,Chemistry,Geology, Environmental, Earth & Marine Sciences,Politics & International Studies (incl Development Studies),Communication & Media Studies,Education,Business & Management",/world-university-rankings/monash-university
Durham University united kingdom UK  England,https://timeshighereducation.studygroup.com?utm_campaign=the&uid=i-56154151,United Kingdom,11,Durham University,547,83,83,master_account,88.9,54,34.8,286,80.4,58,56.9,83,40.7,123,37.2,171,"Other Health,Chemistry,Sociology,Computer Science,Sport Science,Law,Accounting & Finance,History, Philosophy & Theology,Politics & International Studies (incl Development Studies),Mathematics & Statistics,Economics & Econometrics,Business & Management,Education,Languages, Literature & Linguistics,General Engineering,Biological Sciences,Geography,Art, Performing Arts & Design,Physics & Astronomy,Psychology,Geology, Environmental, Earth & Marine Sciences",/world-university-rankings/durham-university
Middle East Technical University,,Turkey,0,Middle East Technical University,754,85,85,master_account,92.0,41,55.2,117,38.7,312,56.6,85,36.9,154,45.5,95,"Geology, Environmental, Earth & Marine Sciences,Politics & International Studies (incl Development Studies),Economics & Econometrics,Chemistry,Architecture,Psychology,Sport Science,Mathematics & Statistics,Physics & Astronomy,Biological Sciences,Business & Management,History, Philosophy & Theology,General Engineering,Chemical Engineering,Mechanical & Aerospace Engineering,Electrical & Electronic Engineering,Languages, Literature & Linguistics,Computer Science,Civil Engineering,Accounting & Finance,Education,Sociology",/world-university-rankings/middle-east-technical-university
University of Arizona,,United States,0,University of Arizona,561,86,86,public,74.0,154,99.6,18,38.8,310,56.5,86,51.4,79,44.9,99,"Geography,Architecture,History, Philosophy & Theology,Languages, Literature & Linguistics,Law,Art, Performing Arts & Design,Computer Science,Medicine & Dentistry,Accounting & Finance,Other Health,Biological Sciences,Electrical & Electronic Engineering,Mechanical & Aerospace Engineering,General Engineering,Mathematics & Statistics,Veterinary Science,Agriculture & Forestry,Civil Engineering,Economics & Econometrics,Chemical Engineering,Politics & International Studies (incl Development Studies),Psychology,Geology, Environmental, Earth & Marine Sciences,Chemistry,Sociology,Business & Management,Communication & Media Studies,Physics & Astronomy,Education",/world-university-rankings/university-arizona
University of Notre Dame,,United States,0,University of Notre Dame,553,86,86,private,90.0,48,-,397,51.4,226,56.5,87,38.5,140,43.3,113,"Education,Art, Performing Arts & Design,Computer Science,Architecture,Geology, Environmental, Earth & Marine Sciences,Mechanical & Aerospace Engineering,Law,Chemistry,Chemical Engineering,Biological Sciences,Physics & Astronomy,Mathematics & Statistics,History, Philosophy & Theology,General Engineering,Civil Engineering,Languages, Literature & Linguistics,Accounting & Finance,Sociology,Politics & International Studies (incl Development Studies),Psychology,Economics & Econometrics,Electrical & Electronic Engineering,Business & Management,Geography",/world-university-rankings/university-notre-dame-0
Tufts University,,United States,0,Tufts University,542,88,88,private,92.9,35,58.7,105,51.1,228,56.4,88,33.9,183,43.6,110,"Chemistry,Business & Management,Agriculture & Forestry,Physics & Astronomy,Veterinary Science,Biological Sciences,Art, Performing Arts & Design,Mathematics & Statistics,Geology, Environmental, Earth & Marine Sciences,Psychology,Politics & International Studies (incl Development Studies),Mechanical & Aerospace Engineering,Languages, Literature & Linguistics,Computer Science,Other Health,Chemical Engineering,Economics & Econometrics,Sociology,Medicine & Dentistry,History, Philosophy & Theology,General Engineering,Electrical & Electronic Engineering,Education,Civil Engineering",/world-university-rankings/tufts-university
"University of California, Irvine",,United States,0,"University of California, Irvine",550,88,88,public,89.5,52,40.0,228,56.1,190,56.4,89,41.7,121,39.5,147,"Electrical & Electronic Engineering,General Engineering,Psychology,Education,Mechanical & Aerospace Engineering,Civil Engineering,Mathematics & Statistics,Politics & International Studies (incl Development Studies),Physics & Astronomy,Accounting & Finance,Biological Sciences,Geology, Environmental, Earth & Marine Sciences,Chemistry,Languages, Literature & Linguistics,History, Philosophy & Theology,Law,Architecture,Medicine & Dentistry,Computer Science,Art, Performing Arts & Design,Other Health,Business & Management,Chemical Engineering,Sociology,Economics & Econometrics",/world-university-rankings/university-california-irvine
Ghent University,,Belgium,0,Ghent University,570,90,90,master_account,73.8,159,85.3,46,49.1,245,56.2,90,51.6,77,42.5,119,"Electrical & Electronic Engineering,Medicine & Dentistry,Sociology,Archaeology,Languages, Literature & Linguistics,Art, Performing Arts & Design,Biological Sciences,Education,Psychology,Geology, Environmental, Earth & Marine Sciences,Chemistry,Veterinary Science,Economics & Econometrics,Mechanical & Aerospace Engineering,Physics & Astronomy,Chemical Engineering,Civil Engineering,Agriculture & Forestry,Law,Business & Management,Sport Science,Mathematics & Statistics,Accounting & Finance,Politics & International Studies (incl Development Studies),History, Philosophy & Theology,Communication & Media Studies,Geography,Computer Science,General Engineering,Other Health",/world-university-rankings/ghent-university
University of Pittsburgh-Pittsburgh campus,,United States,0,University of Pittsburgh-Pittsburgh campus,524,91,91,public,84.4,78,38.5,249,32.2,355,56.1,92,46.3,101,45.2,96,"Physics & Astronomy,Medicine & Dentistry,History, Philosophy & Theology,Other Health,Psychology,Computer Science,Archaeology,General Engineering,Business & Management,Electrical & Electronic Engineering,Mechanical & Aerospace Engineering,Civil Engineering,Education,Chemical Engineering,Biological Sciences,Languages, Literature & Linguistics,Geography,Art, Performing Arts & Design,Law,Sport Science,Mathematics & Statistics,Economics & Econometrics,Chemistry,Geology, Environmental, Earth & Marine Sciences,Accounting & Finance,Politics & International Studies (incl Development Studies),Communication & Media Studies,Sociology",/world-university-rankings/university-pittsburgh-pittsburgh-campus
University of Massachusetts,,United States,0,University of Massachusetts,528,91,91,master_account,78.7,116,52.8,128,40.3,303,56.1,91,49.1,87,44.8,100,"Sociology,Physics & Astronomy,Psychology,Biological Sciences,Other Health,Architecture,Agriculture & Forestry,Art, Performing Arts & Design,Veterinary Science,Chemical Engineering,Archaeology,Electrical & Electronic Engineering,Chemistry,General Engineering,Civil Engineering,Sport Science,Mathematics & Statistics,Computer Science,Geography,Geology, Environmental, Earth & Marine Sciences,Economics & Econometrics,Politics & International Studies (incl Development Studies),Education,History, Philosophy & Theology,Communication & Media Studies,Accounting & Finance,Languages, Literature & Linguistics,Mechanical & Aerospace Engineering,Business & Management,Law",/world-university-rankings/university-massachusetts
Emory University,,United States,0,Emory University,539,93,93,private,89.5,50,42.3,203,42.9,288,55.5,93,32.4,202,49.0,77,"Chemistry,Accounting & Finance,Languages, Literature & Linguistics,Psychology,Biological Sciences,Mathematics & Statistics,Physics & Astronomy,Business & Management,Sociology,Other Health,Medicine & Dentistry,Politics & International Studies (incl Development Studies),Law,Economics & Econometrics,Art, Performing Arts & Design,Computer Science,General Engineering,Geology, Environmental, Earth & Marine Sciences,Communication & Media Studies,History, Philosophy & Theology",/world-university-rankings/emory-university
McMaster University,,Canada,11,McMaster University,529,94,94,master_account,78.8,114,85.0,47,69.4,108,55.3,94,43.2,116,38.1,160,"Biological Sciences,Languages, Literature & Linguistics,Communication & Media Studies,Medicine & Dentistry,Electrical & Electronic Engineering,History, Philosophy & Theology,Archaeology,Sociology,Politics & International Studies (incl Development Studies),Economics & Econometrics,Geology, Environmental, Earth & Marine Sciences,Mathematics & Statistics,Physics & Astronomy,Chemistry,Accounting & Finance,Psychology,Chemical Engineering,Geography,General Engineering,Other Health,Computer Science,Art, Performing Arts & Design,Civil Engineering,Business & Management,Mechanical & Aerospace Engineering",/world-university-rankings/mcmaster-university
University of Glasgow,,United Kingdom,1,University of Glasgow,566,94,94,master_account,83.7,81,39.9,230,78.8,71,55.3,95,40.5,125,37.0,172,"Business & Management,Electrical & Electronic Engineering,General Engineering,Geography,Communication & Media Studies,Economics & Econometrics,Mathematics & Statistics,Medicine & Dentistry,Civil Engineering,Computer Science,Veterinary Science,Biological Sciences,Psychology,History, Philosophy & Theology,Education,Mechanical & Aerospace Engineering,Agriculture & Forestry,Politics & International Studies (incl Development Studies),Chemistry,Art, Performing Arts & Design,Law,Geology, Environmental, Earth & Marine Sciences,Accounting & Finance,Sociology,Other Health,Languages, Literature & Linguistics,Physics & Astronomy",/world-university-rankings/university-glasgow
Vanderbilt University,,United States,0,Vanderbilt University,534,96,96,private,87.7,65,59.4,102,28.3,373,55.2,96,38.2,143,46.0,90,"Languages, Literature & Linguistics,Archaeology,Other Health,Computer Science,General Engineering,Electrical & Electronic Engineering,Medicine & Dentistry,Economics & Econometrics,Mechanical & Aerospace Engineering,Accounting & Finance,Chemical Engineering,Psychology,Civil Engineering,Physics & Astronomy,Business & Management,Biological Sciences,Education,Chemistry,Sociology,Geology, Environmental, Earth & Marine Sciences,Communication & Media Studies,Politics & International Studies (incl Development Studies),Mathematics & Statistics,History, Philosophy & Theology,Art, Performing Arts & Design,Law",/world-university-rankings/vanderbilt-university
University of Colorado Boulder,,United States,0,University of Colorado Boulder,541,97,97,public,97.4,14,-,392,39.1,309,55.1,97,38.3,141,35.0,197,"Law,Politics & International Studies (incl Development Studies),Art, Performing Arts & Design,Sociology,Economics & Econometrics,Mathematics & Statistics,Business & Management,Biological Sciences,Accounting & Finance,Chemical Engineering,Communication & Media Studies,Physics & Astronomy,Geology, Environmental, Earth & Marine Sciences,Chemistry,Civil Engineering,Archaeology,Languages, Literature & Linguistics,Architecture,History, Philosophy & Theology,Education,Electrical & Electronic Engineering,Other Health,Psychology,General Engineering,Mechanical & Aerospace Engineering,Computer Science,Geography",/world-university-rankings/university-colorado-boulder
Stockholm University,,Sweden,0,Stockholm University,596,98,98,master_account,90.9,46,32.4,325,53.2,217,54.6,98,45.0,109,30.1,264,"Biological Sciences,Mathematics & Statistics,History, Philosophy & Theology,Law,Art, Performing Arts & Design,Education,Computer Science,Languages, Literature & Linguistics,Agriculture & Forestry,Accounting & Finance,Archaeology,Business & Management,Psychology,Geology, Environmental, Earth & Marine Sciences,Chemistry,Physics & Astronomy,Politics & International Studies (incl Development Studies),Communication & Media Studies,Economics & Econometrics,Geography,Sociology",/world-university-rankings/stockholm-university
Uppsala University,,Sweden,0,Uppsala University,551,98,98,master_account,70.9,183,39.6,234,57.5,179,54.6,100,53.0,71,40.2,137,"Mechanical & Aerospace Engineering,Psychology,Geography,Business & Management,Law,General Engineering,Languages, Literature & Linguistics,Archaeology,Accounting & Finance,History, Philosophy & Theology,Other Health,Education,Medicine & Dentistry,Architecture,Economics & Econometrics,Physics & Astronomy,Civil Engineering,Computer Science,Mathematics & Statistics,Chemical Engineering,Electrical & Electronic Engineering,Biological Sciences,Communication & Media Studies,Geology, Environmental, Earth & Marine Sciences,Politics & International Studies (incl Development Studies),Chemistry,Sociology",/world-university-rankings/uppsala-university
Technical University of Munich,,Germany,0,Technical University of Munich,552,98,98,master_account,78.8,115,49.0,152,64.0,136,54.6,99,37.4,150,45.6,94,"Chemical Engineering,Education,Geology, Environmental, Earth & Marine Sciences,Chemistry,Physics & Astronomy,Agriculture & Forestry,Business & Management,Computer Science,Architecture,Mathematics & Statistics,Other Health,Medicine & Dentistry,Sport Science,Electrical & Electronic Engineering,Mechanical & Aerospace Engineering,General Engineering,Civil Engineering,Politics & International Studies (incl Development Studies),Accounting & Finance,Biological Sciences",/world-university-rankings/technical-university-munich
Maastricht University,,Netherlands,6,Maastricht University,663,101,101,master_account,70.1,190,96.1,27,89.7,17,54.3,101,48.1,89,32.4,222,"Accounting & Finance,Languages, Literature & Linguistics,Psychology,Economics & Econometrics,History, Philosophy & Theology,Chemistry,Biological Sciences,Art, Performing Arts & Design,Law,Other Health,Medicine & Dentistry,Computer Science,Mathematics & Statistics,Education,Communication & Media Studies,Sociology,Politics & International Studies (incl Development Studies),Business & Management",/world-university-rankings/maastricht-university
Purdue University West Lafayette,,United States,0,Purdue University West Lafayette,562,102,102,public,62.2,249,-,387,64.3,133,54.0,102,50.5,83,47.8,84,"Other Health,Biological Sciences,General Engineering,Sport Science,Geology, Environmental, Earth & Marine Sciences,Psychology,Chemistry,Physics & Astronomy,Geography,Mathematics & Statistics,Civil Engineering,Computer Science,Sociology,Economics & Econometrics,Politics & International Studies (incl Development Studies),Law,Languages, Literature & Linguistics,Business & Management,History, Philosophy & Theology,Mechanical & Aerospace Engineering,Art, Performing Arts & Design,Veterinary Science,Education,Accounting & Finance,Agriculture & Forestry,Architecture,Electrical & Electronic Engineering,Archaeology,Chemical Engineering,Communication & Media Studies",/world-university-rankings/purdue-university-west-lafayette
University of Helsinki,,Finland,11,University of Helsinki,555,103,103,master_account,79.0,112,31.5,338,49.7,240,53.9,104,48.1,90,37.5,168,"Physics & Astronomy,Geology, Environmental, Earth & Marine Sciences,Mathematics & Statistics,Business & Management,Education,Politics & International Studies (incl Development Studies),Biological Sciences,Economics & Econometrics,Law,Geography,Archaeology,Sociology,Languages, Literature & Linguistics,Veterinary Science,Computer Science,Medicine & Dentistry,Psychology,History, Philosophy & Theology,Other Health,Agriculture & Forestry,Chemistry,Communication & Media Studies",/world-university-rankings/university-helsinki
University of Zurich,,Switzerland,0,University of Zurich,525,103,103,master_account,81.4,96,40.1,227,86.9,30,53.9,106,33.1,194,40.2,136,"Languages, Literature & Linguistics,Archaeology,Politics & International Studies (incl Development Studies),Economics & Econometrics,Sociology,History, Philosophy & Theology,Biological Sciences,Agriculture & Forestry,Other Health,Chemistry,Computer Science,Physics & Astronomy,Business & Management,Medicine & Dentistry,Veterinary Science,Psychology,Mathematics & Statistics,Law,Education,Communication & Media Studies,Geography,Geology, Environmental, Earth & Marine Sciences,Accounting & Finance",/world-university-rankings/university-zurich
Pierre and Marie Curie University,,France,0,Pierre and Marie Curie University,548,103,103,master_account,83.3,84,33.4,310,64.7,130,53.9,103,30.0,221,47.3,85,"Chemistry,General Engineering,Other Health,Geology, Environmental, Earth & Marine Sciences,Biological Sciences,Mathematics & Statistics,Physics & Astronomy,Medicine & Dentistry,Computer Science,Civil Engineering,Electrical & Electronic Engineering,Veterinary Science,Economics & Econometrics,Mechanical & Aerospace Engineering,Chemical Engineering",/world-university-rankings/pierre-and-marie-curie-university
University of Warwick,,United Kingdom,0,University of Warwick,622,103,103,master_account,68.2,203,35.6,276,85.7,32,53.9,105,45.8,103,41.1,130,"Computer Science,Economics & Econometrics,Communication & Media Studies,Politics & International Studies (incl Development Studies),Civil Engineering,Other Health,Physics & Astronomy,Languages, Literature & Linguistics,Accounting & Finance,Psychology,Sociology,Law,Mechanical & Aerospace Engineering,Chemistry,History, Philosophy & Theology,Medicine & Dentistry,Education,Business & Management,Art, Performing Arts & Design,Biological Sciences,Mathematics & Statistics,Electrical & Electronic Engineering,General Engineering",/world-university-rankings/university-warwick
University of Geneva,,Switzerland,0,University of Geneva,594,107,107,master_account,78.2,118,65.1,87,96.8,2,53.8,108,37.2,151,34.5,201,"Communication & Media Studies,Geography,Education,Politics & International Studies (incl Development Studies),Law,Computer Science,Mathematics & Statistics,Psychology,Business & Management,Languages, Literature & Linguistics,Geology, Environmental, Earth & Marine Sciences,Archaeology,History, Philosophy & Theology,Accounting & Finance,Other Health,Medicine & Dentistry,Economics & Econometrics,Biological Sciences,Physics & Astronomy,Chemistry,Sociology",/world-university-rankings/university-geneva
Queen Mary University of London,,United Kingdom,0,Queen Mary University of London,131678,107,107,master_account,88.9,55,37.1,258,88.6,20,53.8,107,32.9,198,32.4,223,"Psychology,Biological Sciences,Physics & Astronomy,Electrical & Electronic Engineering,Chemical Engineering,Mathematics & Statistics,Economics & Econometrics,Languages, Literature & Linguistics,Geography,Business & Management,General Engineering,Law,Art, Performing Arts & Design,Civil Engineering,Medicine & Dentistry,Chemistry,Computer Science,Mechanical & Aerospace Engineering,Communication & Media Studies,Politics & International Studies (incl Development Studies),Accounting & Finance,Other Health,History, Philosophy & Theology,Geology, Environmental, Earth & Marine Sciences",/world-university-rankings/queen-mary-university-london
UNSW Sydney unsw australia unsw,,Australia,6,UNSW Sydney,638,109,109,master_account,61.1,260,47.8,155,83.5,48,53.7,110,51.9,76,41.1,129,"Chemistry,Mathematics & Statistics,Biological Sciences,Civil Engineering,Education,Economics & Econometrics,Sport Science,Politics & International Studies (incl Development Studies),Geography,Geology, Environmental, Earth & Marine Sciences,Physics & Astronomy,Psychology,Business & Management,Sociology,Accounting & Finance,Communication & Media Studies,Law,Mechanical & Aerospace Engineering,Other Health,Medicine & Dentistry,Languages, Literature & Linguistics,Archaeology,History, Philosophy & Theology,Art, Performing Arts & Design,Architecture,Computer Science,General Engineering,Electrical & Electronic Engineering,Chemical Engineering",/world-university-rankings/unsw-sydney
"University of California, Santa Cruz",,United States,0,"University of California, Santa Cruz",574,109,109,public,100.0,3,33.8,302,54.6,205,53.7,109,31.9,206,30.6,253,"History, Philosophy & Theology,Computer Science,Other Health,Electrical & Electronic Engineering,Accounting & Finance,Mechanical & Aerospace Engineering,Agriculture & Forestry,Biological Sciences,Chemical Engineering,Economics & Econometrics,Physics & Astronomy,Psychology,Mathematics & Statistics,Business & Management,Chemistry,Geology, Environmental, Earth & Marine Sciences,Communication & Media Studies,Politics & International Studies (incl Development Studies),Sociology,Education,Art, Performing Arts & Design,Languages, Literature & Linguistics",/world-university-rankings/university-california-santa-cruz
University of Sussex,,United Kingdom,11,University of Sussex,563,111,111,master_account,92.8,36,31.2,343,83.6,46,53.6,112,30.4,217,31.9,233,"Education,Biological Sciences,Accounting & Finance,Mechanical & Aerospace Engineering,Psychology,Business & Management,Electrical & Electronic Engineering,Geography,Geology, Environmental, Earth & Marine Sciences,Communication & Media Studies,Physics & Astronomy,History, Philosophy & Theology,Mathematics & Statistics,Chemistry,Law,Politics & International Studies (incl Development Studies),Languages, Literature & Linguistics,Sociology,Art, Performing Arts & Design,Medicine & Dentistry,Economics & Econometrics,General Engineering,Other Health,Computer Science",/world-university-rankings/university-sussex
University of St Andrews,,United Kingdom,0,University of St Andrews,549,111,111,master_account,81.4,94,39.8,231,90.5,16,53.6,111,35.9,164,35.7,189,"Computer Science,Medicine & Dentistry,Economics & Econometrics,Sociology,Biological Sciences,Business & Management,Geography,Physics & Astronomy,General Engineering,Geology, Environmental, Earth & Marine Sciences,Chemistry,Psychology,History, Philosophy & Theology,Politics & International Studies (incl Development Studies),Languages, Literature & Linguistics,Agriculture & Forestry,Mathematics & Statistics,Communication & Media Studies",/world-university-rankings/university-st-andrews
