aliases,apply_link,location,member_level,name,nid,rank,rank_order,record_type,scores_citations,scores_citations_rank,scores_industry_income,scores_industry_income_rank,scores_international_outlook,scores_international_outlook_rank,scores_overall,scores_overall_rank,scores_research,scores_research_rank,scores_teaching,scores_teaching_rank,subjects_offered,url
École Normale Supérieure,,France,0,École Normale Supérieure,523,65,65,master_account,87.0,56,44.7,170,67.1,116,59.8,65,37.1,135,54.6,57,"Art, Performing Arts & Design,Biological Sciences,Chemical Engineering,Chemistry,Computer Science,Economics & Econometrics,Geography,Geology, Environmental, Earth & Marine Sciences,History, Philosophy & Theology,Languages, Literature & Linguistics,Law,Mathematics & Statistics,Mechanical & Aerospace Engineering,Sociology",/world-university-rankings/ecole-normale-superieure
Rice University,,United States,0,Rice University,536,65,65,private,99.9,3,35.2,274,67.7,113,59.8,66,35.5,147,44.1,100,"Politics & International Studies (incl Development Studies),Other Health,Accounting & Finance,Art, Performing Arts & Design,Computer Science,General Engineering,Electrical & Electronic Engineering,Mechanical & Aerospace Engineering,Civil Engineering,Economics & Econometrics,Chemical Engineering,Psychology,Sociology,Languages, Literature & Linguistics,Chemistry,Geology, Environmental, Earth & Marine Sciences,Business & Management,History, Philosophy & Theology,Sport Science,Biological Sciences,Architecture,Education,Physics & Astronomy,Mathematics & Statistics",/world-university-rankings/rice-university
Leiden University,,Netherlands,6,Leiden University,543,67,67,master_account,84.2,75,49.8,134,58.5,170,59.4,67,53.2,66,41.9,113,"Computer Science,Politics & International Studies (incl Development Studies),Communication & Media Studies,Sociology,Education,Geology, Environmental, Earth & Marine Sciences,Chemistry,Law,Physics & Astronomy,Archaeology,Art, Performing Arts & Design,Other Health,Medicine & Dentistry,History, Philosophy & Theology,Languages, Literature & Linguistics,Architecture,Psychology,Biological Sciences,Mathematics & Statistics",/world-university-rankings/leiden-university
Heidelberg University,,Germany,0,Heidelberg University,537,68,68,master_account,76.0,120,42.1,192,61.3,150,59.2,68,44.8,100,57.8,46,"Geography,Computer Science,Chemistry,Geology, Environmental, Earth & Marine Sciences,Education,Mathematics & Statistics,Physics & Astronomy,Biological Sciences,Medicine & Dentistry,Politics & International Studies (incl Development Studies),Sociology,Other Health,Art, Performing Arts & Design,Archaeology,Law,History, Philosophy & Theology,Economics & Econometrics,Psychology,Languages, Literature & Linguistics,Sport Science",/world-university-rankings/heidelberg-university-0
Delft University of Technology,,Netherlands,0,Delft University of Technology,568,69,69,master_account,47.2,347,100.0,1,74.2,78,59.1,69,67.3,38,55.8,52,"Mechanical & Aerospace Engineering,Electrical & Electronic Engineering,Other Health,Geography,Education,Mathematics & Statistics,Biological Sciences,Physics & Astronomy,Chemical Engineering,Business & Management,Sport Science,Geology, Environmental, Earth & Marine Sciences,Chemistry,Politics & International Studies (incl Development Studies),Architecture,General Engineering,Computer Science,Civil Engineering",/world-university-rankings/delft-university-technology
University of Southern California,,United States,0,University of Southern California,519,70,70,private,81.2,93,34.6,280,43.4,262,59.0,71,43.2,104,58.7,43,"Education,Accounting & Finance,Civil Engineering,Veterinary Science,Electrical & Electronic Engineering,Chemistry,Sport Science,Biological Sciences,Agriculture & Forestry,Chemical Engineering,Physics & Astronomy,Economics & Econometrics,Geology, Environmental, Earth & Marine Sciences,Archaeology,Politics & International Studies (incl Development Studies),Psychology,Medicine & Dentistry,History, Philosophy & Theology,Sociology,Art, Performing Arts & Design,Law,Languages, Literature & Linguistics,Computer Science,Geography,Architecture,Business & Management,General Engineering,Mathematics & Statistics,Other Health,Mechanical & Aerospace Engineering,Communication & Media Studies",/world-university-rankings/university-southern-california
École Polytechnique,,France,6,École Polytechnique,527,70,70,master_account,82.3,83,74.0,61,86.1,28,59.0,70,40.5,116,46.3,87,"Chemistry,Chemical Engineering,Civil Engineering,Economics & Econometrics,Biological Sciences,Mathematics & Statistics,Languages, Literature & Linguistics,Education,Physics & Astronomy,Geology, Environmental, Earth & Marine Sciences,Computer Science,Business & Management,Electrical & Electronic Engineering,History, Philosophy & Theology,Mechanical & Aerospace Engineering,General Engineering",/world-university-rankings/ecole-polytechnique
University of Sydney UniSyd,,Australia,11,University of Sydney,522,72,72,master_account,66.6,198,66.3,80,84.8,33,58.8,72,55.4,58,47.4,80,"Sport Science,History, Philosophy & Theology,Mathematics & Statistics,Languages, Literature & Linguistics,Sociology,Law,Economics & Econometrics,Mechanical & Aerospace Engineering,Agriculture & Forestry,Psychology,Physics & Astronomy,Chemistry,Veterinary Science,Accounting & Finance,Communication & Media Studies,Geology, Environmental, Earth & Marine Sciences,Geography,Archaeology,Politics & International Studies (incl Development Studies),Business & Management,Education,Chemical Engineering,Civil Engineering,Electrical & Electronic Engineering,Art, Performing Arts & Design,Architecture,Medicine & Dentistry,Computer Science,General Engineering,Other Health,Biological Sciences",/world-university-rankings/university-sydney
Erasmus University Rotterdam,,Netherlands,6,Erasmus University Rotterdam,621,73,73,master_account,81.2,90,56.0,108,66.6,122,58.1,73,53.3,65,37.8,152,"Medicine & Dentistry,Communication & Media Studies,Business & Management,Law,Economics & Econometrics,History, Philosophy & Theology,Psychology,Sociology,Languages, Literature & Linguistics,Politics & International Studies (incl Development Studies),Education,Art, Performing Arts & Design,Accounting & Finance",/world-university-rankings/erasmus-university-rotterdam
Utrecht University utrecht  utrecht university,,Netherlands,0,Utrecht University,532,74,74,master_account,82.0,87,85.6,43,49.2,229,57.7,75,54.7,61,36.3,169,"Veterinary Science,Medicine & Dentistry,History, Philosophy & Theology,Art, Performing Arts & Design,Law,Accounting & Finance,Languages, Literature & Linguistics,Economics & Econometrics,Business & Management,Geography,Sociology,Geology, Environmental, Earth & Marine Sciences,Other Health,Psychology,Politics & International Studies (incl Development Studies),Computer Science,Communication & Media Studies,Chemistry,Physics & Astronomy,Mathematics & Statistics,Education,Biological Sciences",/world-university-rankings/utrecht-university
University of Basel,,Switzerland,0,University of Basel,575,74,74,master_account,81.4,89,98.5,21,91.1,10,57.7,74,41.0,113,39.1,137,"Archaeology,Geography,Politics & International Studies (incl Development Studies),Sociology,Medicine & Dentistry,Other Health,Art, Performing Arts & Design,Mathematics & Statistics,Sport Science,Computer Science,Law,Biological Sciences,History, Philosophy & Theology,Communication & Media Studies,Chemistry,Psychology,Geology, Environmental, Earth & Marine Sciences,Physics & Astronomy,Languages, Literature & Linguistics,Accounting & Finance,Economics & Econometrics,Business & Management,Education",/world-university-rankings/university-basel
"Nanyang Technological University, Singapore NTU Nan yang",,Singapore,6,"Nanyang Technological University, Singapore",634,76,76,master_account,67.5,187,100.0,7,91.0,11,57.2,76,54.3,62,37.7,154,"Business & Management,Education,Chemical Engineering,Mathematics & Statistics,Biological Sciences,Economics & Econometrics,Geology, Environmental, Earth & Marine Sciences,Physics & Astronomy,Languages, Literature & Linguistics,Politics & International Studies (incl Development Studies),Psychology,Communication & Media Studies,Sociology,Accounting & Finance,Chemistry,General Engineering,Art, Performing Arts & Design,Civil Engineering,Sport Science,Electrical & Electronic Engineering,History, Philosophy & Theology,Medicine & Dentistry,Computer Science,Mechanical & Aerospace Engineering",/world-university-rankings/nanyang-technological-university-singapore
Wageningen University & Research,,Netherlands,0,Wageningen University & Research,540,77,77,master_account,74.1,139,100.0,11,78.3,62,56.8,77,44.3,102,43.1,106,"Sociology,Politics & International Studies (incl Development Studies),Geology, Environmental, Earth & Marine Sciences,Chemistry,Veterinary Science,Communication & Media Studies,Biological Sciences,Agriculture & Forestry,Other Health,Chemical Engineering,Business & Management,Economics & Econometrics",/world-university-rankings/wageningen-university-research
University of Pittsburgh-Pittsburgh campus,,United States,0,University of Pittsburgh-Pittsburgh campus,524,78,78,public,84.4,74,39.4,225,29.4,352,56.7,78,45.4,99,48.6,76,"Physics & Astronomy,Medicine & Dentistry,History, Philosophy & Theology,Other Health,Psychology,Computer Science,Archaeology,General Engineering,Business & Management,Electrical & Electronic Engineering,Mechanical & Aerospace Engineering,Civil Engineering,Education,Chemical Engineering,Biological Sciences,Languages, Literature & Linguistics,Geography,Art, Performing Arts & Design,Law,Sport Science,Mathematics & Statistics,Economics & Econometrics,Chemistry,Geology, Environmental, Earth & Marine Sciences,Accounting & Finance,Politics & International Studies (incl Development Studies),Communication & Media Studies,Sociology",/world-university-rankings/university-pittsburgh-pittsburgh-campus
University of Bristol,,United Kingdom,11,University of Bristol,530,79,79,master_account,84.9,68,38.0,244,75.0,75,56.3,79,41.2,112,39.6,128,"Computer Science,Economics & Econometrics,Communication & Media Studies,Art, Performing Arts & Design,Medicine & Dentistry,Civil Engineering,Other Health,Business & Management,Physics & Astronomy,Languages, Literature & Linguistics,Biological Sciences,General Engineering,Mathematics & Statistics,Accounting & Finance,Electrical & Electronic Engineering,Geography,Veterinary Science,Chemistry,Mechanical & Aerospace Engineering,Geology, Environmental, Earth & Marine Sciences,Sociology,Law,Politics & International Studies (incl Development Studies),Psychology,History, Philosophy & Theology,Education",/world-university-rankings/university-bristol
Tufts University,,United States,0,Tufts University,542,80,80,private,93.9,31,39.1,230,43.4,261,56.1,82,32.1,181,46.7,86,"Chemistry,Business & Management,Agriculture & Forestry,Physics & Astronomy,Veterinary Science,Biological Sciences,Art, Performing Arts & Design,Mathematics & Statistics,Geology, Environmental, Earth & Marine Sciences,Psychology,Politics & International Studies (incl Development Studies),Mechanical & Aerospace Engineering,Languages, Literature & Linguistics,Computer Science,Other Health,Chemical Engineering,Economics & Econometrics,Sociology,Medicine & Dentistry,History, Philosophy & Theology,General Engineering,Electrical & Electronic Engineering,Education,Civil Engineering",/world-university-rankings/tufts-university
Durham University united kingdom UK  England,https://timeshighereducation.studygroup.com?utm_campaign=the&uid=i-56154151,United Kingdom,11,Durham University,547,80,80,master_account,88.2,50,35.3,271,76.8,70,56.1,80,38.3,127,38.3,149,"Other Health,Chemistry,Sociology,Computer Science,Sport Science,Law,Accounting & Finance,History, Philosophy & Theology,Politics & International Studies (incl Development Studies),Mathematics & Statistics,Economics & Econometrics,Business & Management,Education,Languages, Literature & Linguistics,General Engineering,Biological Sciences,Geography,Art, Performing Arts & Design,Physics & Astronomy,Psychology,Geology, Environmental, Earth & Marine Sciences",/world-university-rankings/durham-university
Emory University,,United States,0,Emory University,539,80,80,private,90.8,38,43.2,180,42.4,271,56.1,81,31.6,186,50.4,71,"Chemistry,Accounting & Finance,Languages, Literature & Linguistics,Psychology,Biological Sciences,Mathematics & Statistics,Physics & Astronomy,Business & Management,Sociology,Other Health,Medicine & Dentistry,Politics & International Studies (incl Development Studies),Law,Economics & Econometrics,Art, Performing Arts & Design,Computer Science,General Engineering,Geology, Environmental, Earth & Marine Sciences,Communication & Media Studies,History, Philosophy & Theology",/world-university-rankings/emory-university
Michigan State University,,United States,0,Michigan State University,560,83,83,public,71.5,157,32.0,315,52.6,211,55.9,83,49.1,78,50.0,73,"General Engineering,Computer Science,Biological Sciences,Psychology,Medicine & Dentistry,Geography,Languages, Literature & Linguistics,Other Health,Chemical Engineering,Economics & Econometrics,Civil Engineering,Mechanical & Aerospace Engineering,Electrical & Electronic Engineering,Mathematics & Statistics,Agriculture & Forestry,Politics & International Studies (incl Development Studies),Sociology,Education,Sport Science,Accounting & Finance,Veterinary Science,Communication & Media Studies,History, Philosophy & Theology,Law,Art, Performing Arts & Design,Business & Management,Geology, Environmental, Earth & Marine Sciences,Chemistry,Physics & Astronomy,Architecture",/world-university-rankings/michigan-state-university
University of Amsterdam uva,,Netherlands,6,University of Amsterdam,556,83,83,master_account,75.0,130,50.2,130,58.3,172,55.9,84,54.1,64,38.3,150,"Sociology,Economics & Econometrics,Physics & Astronomy,Geology, Environmental, Earth & Marine Sciences,Biological Sciences,Archaeology,Other Health,Psychology,Medicine & Dentistry,Chemistry,Communication & Media Studies,Politics & International Studies (incl Development Studies),Business & Management,Geography,Mathematics & Statistics,Art, Performing Arts & Design,Accounting & Finance,Computer Science,History, Philosophy & Theology,Education,Languages, Literature & Linguistics,Law",/world-university-rankings/university-amsterdam
Ghent University,,Belgium,0,Ghent University,570,85,85,master_account,74.9,131,94.6,27,49.5,226,55.5,85,48.9,80,41.0,119,"Electrical & Electronic Engineering,Medicine & Dentistry,Sociology,Archaeology,Languages, Literature & Linguistics,Art, Performing Arts & Design,Biological Sciences,Education,Psychology,Geology, Environmental, Earth & Marine Sciences,Chemistry,Veterinary Science,Economics & Econometrics,Mechanical & Aerospace Engineering,Physics & Astronomy,Chemical Engineering,Civil Engineering,Agriculture & Forestry,Law,Business & Management,Sport Science,Mathematics & Statistics,Accounting & Finance,Politics & International Studies (incl Development Studies),History, Philosophy & Theology,Communication & Media Studies,Geography,Computer Science,General Engineering,Other Health",/world-university-rankings/ghent-university
Free University of Berlin,,Germany,0,Free University of Berlin,617,86,86,master_account,64.8,211,34.4,285,58.7,165,55.3,86,58.0,53,43.8,101,"Languages, Literature & Linguistics,Art, Performing Arts & Design,Medicine & Dentistry,Accounting & Finance,Archaeology,Veterinary Science,Business & Management,Other Health,Computer Science,Geography,Biological Sciences,Sociology,Physics & Astronomy,History, Philosophy & Theology,Mathematics & Statistics,Communication & Media Studies,Law,Politics & International Studies (incl Development Studies),Chemistry,Economics & Econometrics,Education,Psychology,Geology, Environmental, Earth & Marine Sciences",/world-university-rankings/free-university-berlin
Technical University of Munich,,Germany,0,Technical University of Munich,552,87,87,master_account,80.7,96,50.1,131,63.1,136,55.2,87,35.2,152,48.2,77,"Chemical Engineering,Education,Geology, Environmental, Earth & Marine Sciences,Chemistry,Physics & Astronomy,Agriculture & Forestry,Business & Management,Computer Science,Architecture,Mathematics & Statistics,Other Health,Medicine & Dentistry,Sport Science,Electrical & Electronic Engineering,Mechanical & Aerospace Engineering,General Engineering,Civil Engineering,Politics & International Studies (incl Development Studies),Accounting & Finance,Biological Sciences",/world-university-rankings/technical-university-munich
Vanderbilt University,,United States,0,Vanderbilt University,534,88,88,private,86.5,60,51.0,129,28.6,360,55.0,89,38.7,125,46.8,85,"Languages, Literature & Linguistics,Archaeology,Other Health,Computer Science,General Engineering,Electrical & Electronic Engineering,Medicine & Dentistry,Economics & Econometrics,Mechanical & Aerospace Engineering,Accounting & Finance,Chemical Engineering,Psychology,Civil Engineering,Physics & Astronomy,Business & Management,Biological Sciences,Education,Chemistry,Sociology,Geology, Environmental, Earth & Marine Sciences,Communication & Media Studies,Politics & International Studies (incl Development Studies),Mathematics & Statistics,History, Philosophy & Theology,Art, Performing Arts & Design,Law",/world-university-rankings/vanderbilt-university
Case Western Reserve University,,United States,0,Case Western Reserve University,557,88,88,private,82.8,82,-,370,35.4,312,55.0,88,38.6,126,51.0,70,"Law,General Engineering,Computer Science,Psychology,Medicine & Dentistry,Chemistry,Electrical & Electronic Engineering,Other Health,Chemical Engineering,Civil Engineering,Mathematics & Statistics,Business & Management,Biological Sciences,Mechanical & Aerospace Engineering,Art, Performing Arts & Design,Geology, Environmental, Earth & Marine Sciences,Politics & International Studies (incl Development Studies),Physics & Astronomy,Education,Accounting & Finance,Sociology,Economics & Econometrics,Languages, Literature & Linguistics,History, Philosophy & Theology",/world-university-rankings/case-western-reserve-university
University of Notre Dame,,United States,0,University of Notre Dame,553,90,90,private,91.8,34,31.2,326,47.5,237,54.7,90,34.7,156,41.2,118,"Education,Art, Performing Arts & Design,Computer Science,Architecture,Geology, Environmental, Earth & Marine Sciences,Mechanical & Aerospace Engineering,Law,Chemistry,Chemical Engineering,Biological Sciences,Physics & Astronomy,Mathematics & Statistics,History, Philosophy & Theology,General Engineering,Civil Engineering,Languages, Literature & Linguistics,Accounting & Finance,Sociology,Politics & International Studies (incl Development Studies),Psychology,Economics & Econometrics,Electrical & Electronic Engineering,Business & Management,Geography",/world-university-rankings/university-notre-dame-0
Monash University,,Australia,11,Monash University,581,91,91,master_account,65.4,208,67.0,78,78.3,61,54.6,91,48.9,81,42.5,112,"Architecture,Accounting & Finance,Civil Engineering,History, Philosophy & Theology,Languages, Literature & Linguistics,Law,Art, Performing Arts & Design,Psychology,Biological Sciences,Economics & Econometrics,Medicine & Dentistry,Other Health,Archaeology,Electrical & Electronic Engineering,Mechanical & Aerospace Engineering,Computer Science,General Engineering,Sociology,Chemical Engineering,Mathematics & Statistics,Physics & Astronomy,Geography,Chemistry,Geology, Environmental, Earth & Marine Sciences,Politics & International Studies (incl Development Studies),Communication & Media Studies,Education,Business & Management",/world-university-rankings/monash-university
McMaster University,,Canada,11,McMaster University,529,92,92,master_account,79.4,100,86.9,36,68.0,109,54.5,92,42.7,106,35.3,184,"Biological Sciences,Languages, Literature & Linguistics,Communication & Media Studies,Medicine & Dentistry,Electrical & Electronic Engineering,History, Philosophy & Theology,Archaeology,Sociology,Politics & International Studies (incl Development Studies),Economics & Econometrics,Geology, Environmental, Earth & Marine Sciences,Mathematics & Statistics,Physics & Astronomy,Chemistry,Accounting & Finance,Psychology,Chemical Engineering,Geography,General Engineering,Other Health,Computer Science,Art, Performing Arts & Design,Civil Engineering,Business & Management,Mechanical & Aerospace Engineering",/world-university-rankings/mcmaster-university
"University of California, Irvine",,United States,0,"University of California, Irvine",550,93,93,public,89.7,43,44.9,168,36.4,303,54.1,93,40.8,114,37.1,163,"Electrical & Electronic Engineering,General Engineering,Psychology,Education,Mechanical & Aerospace Engineering,Civil Engineering,Mathematics & Statistics,Politics & International Studies (incl Development Studies),Physics & Astronomy,Accounting & Finance,Biological Sciences,Geology, Environmental, Earth & Marine Sciences,Chemistry,Languages, Literature & Linguistics,History, Philosophy & Theology,Law,Architecture,Medicine & Dentistry,Computer Science,Art, Performing Arts & Design,Other Health,Business & Management,Chemical Engineering,Sociology,Economics & Econometrics",/world-university-rankings/university-california-irvine
Humboldt University of Berlin,,Germany,0,Humboldt University of Berlin,573,94,94,master_account,68.4,180,-,374,54.4,198,53.8,94,48.7,83,45.6,92,"Biological Sciences,Agriculture & Forestry,Education,Art, Performing Arts & Design,Chemistry,Physics & Astronomy,Geography,Sociology,Psychology,History, Philosophy & Theology,Sport Science,Law,Mathematics & Statistics,Business & Management,Economics & Econometrics,Computer Science,Archaeology,Medicine & Dentistry",/world-university-rankings/humboldt-university-berlin
University of Rochester,,United States,0,University of Rochester,545,95,95,private,89.7,44,41.4,202,50.7,217,53.6,95,29.9,205,42.8,111,"Business & Management,Mechanical & Aerospace Engineering,Other Health,Psychology,History, Philosophy & Theology,Art, Performing Arts & Design,Electrical & Electronic Engineering,Accounting & Finance,Archaeology,Economics & Econometrics,Medicine & Dentistry,General Engineering,Computer Science,Languages, Literature & Linguistics,Mathematics & Statistics,Politics & International Studies (incl Development Studies),Biological Sciences,Chemical Engineering,Education,Communication & Media Studies,Geology, Environmental, Earth & Marine Sciences,Chemistry,Physics & Astronomy",/world-university-rankings/university-rochester
Pierre and Marie Curie University,,France,0,Pierre and Marie Curie University,548,96,96,master_account,82.3,85,34.4,286,65.5,130,53.5,96,26.7,244,50.2,72,"Chemistry,General Engineering,Other Health,Geology, Environmental, Earth & Marine Sciences,Biological Sciences,Mathematics & Statistics,Physics & Astronomy,Medicine & Dentistry,Computer Science,Civil Engineering,Electrical & Electronic Engineering,Veterinary Science,Economics & Econometrics,Mechanical & Aerospace Engineering,Chemical Engineering",/world-university-rankings/pierre-and-marie-curie-university
University of Colorado Boulder,,United States,0,University of Colorado Boulder,541,97,97,public,97.3,14,-,390,40.5,279,53.4,97,33.3,167,34.2,194,"Law,Politics & International Studies (incl Development Studies),Art, Performing Arts & Design,Sociology,Economics & Econometrics,Mathematics & Statistics,Business & Management,Biological Sciences,Accounting & Finance,Chemical Engineering,Communication & Media Studies,Physics & Astronomy,Geology, Environmental, Earth & Marine Sciences,Chemistry,Civil Engineering,Archaeology,Languages, Literature & Linguistics,Architecture,History, Philosophy & Theology,Education,Electrical & Electronic Engineering,Other Health,Psychology,General Engineering,Mechanical & Aerospace Engineering,Computer Science,Geography",/world-university-rankings/university-colorado-boulder
Maastricht University,,Netherlands,6,Maastricht University,663,98,98,master_account,65.8,205,98.2,23,89.1,16,52.9,98,47.1,92,33.1,203,"Accounting & Finance,Languages, Literature & Linguistics,Psychology,Economics & Econometrics,History, Philosophy & Theology,Chemistry,Biological Sciences,Art, Performing Arts & Design,Law,Other Health,Medicine & Dentistry,Computer Science,Mathematics & Statistics,Education,Communication & Media Studies,Sociology,Politics & International Studies (incl Development Studies),Business & Management",/world-university-rankings/maastricht-university
University of Groningen,,Netherlands,11,University of Groningen,598,98,98,master_account,71.1,164,87.6,35,53.0,209,52.9,99,48.6,85,36.0,173,"Art, Performing Arts & Design,Law,Archaeology,Languages, Literature & Linguistics,Medicine & Dentistry,General Engineering,Business & Management,Economics & Econometrics,Biological Sciences,Psychology,Mathematics & Statistics,Education,Chemistry,Sport Science,Communication & Media Studies,Sociology,Geology, Environmental, Earth & Marine Sciences,Geography,Politics & International Studies (incl Development Studies),History, Philosophy & Theology,Computer Science,Chemical Engineering,Accounting & Finance,Physics & Astronomy",/world-university-rankings/university-groningen
University of Helsinki,,Finland,11,University of Helsinki,555,100,100,master_account,77.8,110,30.7,335,51.3,214,52.6,100,46.5,94,35.5,182,"Physics & Astronomy,Geology, Environmental, Earth & Marine Sciences,Mathematics & Statistics,Business & Management,Education,Politics & International Studies (incl Development Studies),Biological Sciences,Economics & Econometrics,Law,Geography,Archaeology,Sociology,Languages, Literature & Linguistics,Veterinary Science,Computer Science,Medicine & Dentistry,Psychology,History, Philosophy & Theology,Other Health,Agriculture & Forestry,Chemistry,Communication & Media Studies",/world-university-rankings/university-helsinki
University of York,,United Kingdom,0,University of York,586,100,100,master_account,89.4,46,33.3,301,73.6,80,52.6,101,33.2,169,31.7,218,"Electrical & Electronic Engineering,Geology, Environmental, Earth & Marine Sciences,Art, Performing Arts & Design,Business & Management,Geography,Biological Sciences,Languages, Literature & Linguistics,Physics & Astronomy,Computer Science,Psychology,Sociology,Chemistry,General Engineering,Economics & Econometrics,Education,Law,Accounting & Finance,Politics & International Studies (incl Development Studies),History, Philosophy & Theology,Other Health,Mathematics & Statistics",/world-university-rankings/university-york
"Royal Holloway, University of London",,United Kingdom,11,"Royal Holloway, University of London",571,102,102,master_account,97.5,13,33.1,302,92.6,5,52.5,102,21.2,299,30.4,239,"Sociology,Psychology,Accounting & Finance,History, Philosophy & Theology,Computer Science,Law,Geology, Environmental, Earth & Marine Sciences,Biological Sciences,Economics & Econometrics,Politics & International Studies (incl Development Studies),Languages, Literature & Linguistics,Geography,Electrical & Electronic Engineering,Business & Management,Mathematics & Statistics,Other Health,Communication & Media Studies,Art, Performing Arts & Design,Physics & Astronomy",/world-university-rankings/royal-holloway-university-london
Stockholm University,,Sweden,0,Stockholm University,596,103,103,master_account,88.7,48,31.5,322,53.4,206,52.4,104,41.4,111,28.6,263,"Biological Sciences,Mathematics & Statistics,History, Philosophy & Theology,Law,Art, Performing Arts & Design,Education,Computer Science,Languages, Literature & Linguistics,Agriculture & Forestry,Accounting & Finance,Archaeology,Business & Management,Psychology,Geology, Environmental, Earth & Marine Sciences,Chemistry,Physics & Astronomy,Politics & International Studies (incl Development Studies),Communication & Media Studies,Economics & Econometrics,Geography,Sociology",/world-university-rankings/stockholm-university
University of Arizona,,United States,0,University of Arizona,561,103,103,public,74.6,133,82.3,47,38.0,295,52.4,105,44.4,101,39.4,131,"Geography,Architecture,History, Philosophy & Theology,Languages, Literature & Linguistics,Law,Art, Performing Arts & Design,Computer Science,Medicine & Dentistry,Accounting & Finance,Other Health,Biological Sciences,Electrical & Electronic Engineering,Mechanical & Aerospace Engineering,General Engineering,Mathematics & Statistics,Veterinary Science,Agriculture & Forestry,Civil Engineering,Economics & Econometrics,Chemical Engineering,Politics & International Studies (incl Development Studies),Psychology,Geology, Environmental, Earth & Marine Sciences,Chemistry,Sociology,Business & Management,Communication & Media Studies,Physics & Astronomy,Education",/world-university-rankings/university-arizona
"Rutgers, the State University of New Jersey",,United States,0,"Rutgers, the State University of New Jersey",546,103,103,public,70.4,169,35.4,270,31.4,342,52.4,103,50.1,74,43.4,102,"Agriculture & Forestry,Education,Biological Sciences,Chemical Engineering,Mathematics & Statistics,Veterinary Science,Languages, Literature & Linguistics,History, Philosophy & Theology,Sport Science,Accounting & Finance,Communication & Media Studies,Chemistry,Business & Management,Psychology,Geology, Environmental, Earth & Marine Sciences,Politics & International Studies (incl Development Studies),Economics & Econometrics,Sociology,General Engineering,Other Health,Electrical & Electronic Engineering,Architecture,Medicine & Dentistry,Art, Performing Arts & Design,Geography,Physics & Astronomy,Civil Engineering,Mechanical & Aerospace Engineering,Computer Science",/world-university-rankings/rutgers-state-university-new-jersey-0
Eindhoven University of Technology,,Netherlands,6,Eindhoven University of Technology,579,106,106,master_account,63.6,224,100.0,3,68.7,104,52.3,106,47.9,89,37.3,158,"Business & Management,Computer Science,General Engineering,Chemical Engineering,Art, Performing Arts & Design,Electrical & Electronic Engineering,Architecture,Civil Engineering,Chemistry,Mechanical & Aerospace Engineering,Psychology,Education,Mathematics & Statistics,Other Health,Physics & Astronomy",/world-university-rankings/eindhoven-university-technology
University of Montreal,,Canada,11,University of Montreal,569,106,106,master_account,59.3,250,90.9,32,75.6,74,52.3,107,42.9,105,45.7,90,"Agriculture & Forestry,History, Philosophy & Theology,Art, Performing Arts & Design,Law,Archaeology,Business & Management,Medicine & Dentistry,Education,Other Health,Computer Science,Architecture,Languages, Literature & Linguistics,General Engineering,Psychology,Electrical & Electronic Engineering,Economics & Econometrics,Mechanical & Aerospace Engineering,Civil Engineering,Chemical Engineering,Biological Sciences,Veterinary Science,Sport Science,Mathematics & Statistics,Accounting & Finance,Physics & Astronomy,Chemistry,Geology, Environmental, Earth & Marine Sciences,Communication & Media Studies,Geography,Politics & International Studies (incl Development Studies),Sociology",/world-university-rankings/university-montreal
"University of Maryland, College Park",,United States,0,"University of Maryland, College Park",559,108,108,public,84.4,73,32.1,314,42.4,272,52.2,108,37.2,134,39.0,139,"Other Health,Geology, Environmental, Earth & Marine Sciences,Sport Science,Biological Sciences,General Engineering,Physics & Astronomy,Psychology,Chemistry,Civil Engineering,Mathematics & Statistics,Geography,Computer Science,Sociology,Economics & Econometrics,Politics & International Studies (incl Development Studies),Law,Business & Management,Languages, Literature & Linguistics,History, Philosophy & Theology,Education,Art, Performing Arts & Design,Mechanical & Aerospace Engineering,Accounting & Finance,Communication & Media Studies,Veterinary Science,Agriculture & Forestry,Architecture,Chemical Engineering,Electrical & Electronic Engineering",/world-university-rankings/university-maryland-college-park
Chinese University of Hong Kong CUHK,,Hong Kong,11,Chinese University of Hong Kong,662356,109,109,master_account,52.4,308,46.4,154,66.9,121,52.0,109,54.7,60,45.5,93,"Physics & Astronomy,Mathematics & Statistics,Chemistry,Electrical & Electronic Engineering,Mechanical & Aerospace Engineering,General Engineering,Geography,Communication & Media Studies,Sociology,Politics & International Studies (incl Development Studies),Economics & Econometrics,Accounting & Finance,Business & Management,Law,Architecture,Art, Performing Arts & Design,Languages, Literature & Linguistics,History, Philosophy & Theology,Education,Psychology,Medicine & Dentistry,Other Health,Computer Science,Biological Sciences,Sport Science,Geology, Environmental, Earth & Marine Sciences",/world-university-rankings/chinese-university-hong-kong
University of Alberta,,Canada,0,University of Alberta,564,109,109,master_account,59.3,249,46.8,148,70.1,97,52.0,110,47.8,90,44.6,97,"Other Health,Archaeology,Chemistry,Art, Performing Arts & Design,History, Philosophy & Theology,Law,Medicine & Dentistry,Languages, Literature & Linguistics,Computer Science,Economics & Econometrics,Psychology,General Engineering,Electrical & Electronic Engineering,Physics & Astronomy,Chemical Engineering,Mathematics & Statistics,Civil Engineering,Geography,Mechanical & Aerospace Engineering,Agriculture & Forestry,Education,Biological Sciences,Geology, Environmental, Earth & Marine Sciences,Business & Management,Communication & Media Studies,Sociology,Sport Science,Politics & International Studies (incl Development Studies),Accounting & Finance",/world-university-rankings/university-alberta
