aliases,apply_link,location,member_level,name,nid,rank,rank_order,record_type,scores_citations,scores_citations_rank,scores_industry_income,scores_industry_income_rank,scores_international_outlook,scores_international_outlook_rank,scores_overall,scores_overall_rank,scores_research,scores_research_rank,scores_teaching,scores_teaching_rank,subjects_offered,url
University of Helsinki,,Finland,11,University of Helsinki,555,91,91,master_account,75.1,109,28.9,308,46.8,220,54.8,91,54.2,75,39.3,152,"Physics & Astronomy,Geology, Environmental, Earth & Marine Sciences,Mathematics & Statistics,Business & Management,Education,Politics & International Studies (incl Development Studies),Biological Sciences,Economics & Econometrics,Law,Geography,Archaeology,Sociology,Languages, Literature & Linguistics,Veterinary Science,Computer Science,Medicine & Dentistry,Psychology,History, Philosophy & Theology,Other Health,Agriculture & Forestry,Chemistry,Communication & Media Studies",/world-university-rankings/university-helsinki
University of Amsterdam uva,,Netherlands,6,University of Amsterdam,556,92,92,master_account,68.3,137,42.5,144,56.4,168,54.7,92,54.7,70,41.7,135,"Sociology,Economics & Econometrics,Physics & Astronomy,Geology, Environmental, Earth & Marine Sciences,Biological Sciences,Archaeology,Other Health,Psychology,Medicine & Dentistry,Chemistry,Communication & Media Studies,Politics & International Studies (incl Development Studies),Business & Management,Geography,Mathematics & Statistics,Art, Performing Arts & Design,Accounting & Finance,Computer Science,History, Philosophy & Theology,Education,Languages, Literature & Linguistics,Law",/world-university-rankings/university-amsterdam
Case Western Reserve University,,United States,0,Case Western Reserve University,557,93,93,private,78.4,93,-,371,29.9,305,54.6,93,40.2,129,54.2,70,"Law,General Engineering,Computer Science,Psychology,Medicine & Dentistry,Chemistry,Electrical & Electronic Engineering,Other Health,Chemical Engineering,Civil Engineering,Mathematics & Statistics,Business & Management,Biological Sciences,Mechanical & Aerospace Engineering,Art, Performing Arts & Design,Geology, Environmental, Earth & Marine Sciences,Politics & International Studies (incl Development Studies),Physics & Astronomy,Education,Accounting & Finance,Sociology,Economics & Econometrics,Languages, Literature & Linguistics,History, Philosophy & Theology",/world-university-rankings/case-western-reserve-university
Korea Advanced Institute of Science and Technology (KAIST),,South Korea,0,Korea Advanced Institute of Science and Technology (KAIST),558,94,94,master_account,47.1,252,100.0,5,29.3,310,54.5,94,54.6,71,64.2,43,"Electrical & Electronic Engineering,Mathematics & Statistics,Computer Science,Civil Engineering,Mechanical & Aerospace Engineering,Physics & Astronomy,Business & Management,Accounting & Finance,General Engineering,Chemical Engineering,Chemistry,Biological Sciences",/world-university-rankings/korea-advanced-institute-science-and-technology-kaist
"University of Maryland, College Park",,United States,0,"University of Maryland, College Park",559,94,94,public,85.8,66,28.5,313,35.3,273,54.5,95,43.6,113,41.1,139,"Other Health,Geology, Environmental, Earth & Marine Sciences,Sport Science,Biological Sciences,General Engineering,Physics & Astronomy,Psychology,Chemistry,Civil Engineering,Mathematics & Statistics,Geography,Computer Science,Sociology,Economics & Econometrics,Politics & International Studies (incl Development Studies),Law,Business & Management,Languages, Literature & Linguistics,History, Philosophy & Theology,Education,Art, Performing Arts & Design,Mechanical & Aerospace Engineering,Accounting & Finance,Communication & Media Studies,Veterinary Science,Agriculture & Forestry,Architecture,Chemical Engineering,Electrical & Electronic Engineering",/world-university-rankings/university-maryland-college-park
Michigan State University,,United States,0,Michigan State University,560,96,96,public,73.6,112,28.0,318,34.0,279,54.4,96,49.6,88,47.4,98,"General Engineering,Computer Science,Biological Sciences,Psychology,Medicine & Dentistry,Geography,Languages, Literature & Linguistics,Other Health,Chemical Engineering,Economics & Econometrics,Civil Engineering,Mechanical & Aerospace Engineering,Electrical & Electronic Engineering,Mathematics & Statistics,Agriculture & Forestry,Politics & International Studies (incl Development Studies),Sociology,Education,Sport Science,Accounting & Finance,Veterinary Science,Communication & Media Studies,History, Philosophy & Theology,Law,Art, Performing Arts & Design,Business & Management,Geology, Environmental, Earth & Marine Sciences,Chemistry,Physics & Astronomy,Architecture",/world-university-rankings/michigan-state-university
University of Arizona,,United States,0,University of Arizona,561,97,97,public,78.3,95,86.0,37,28.4,314,54.2,97,43.0,114,45.1,112,"Geography,Architecture,History, Philosophy & Theology,Languages, Literature & Linguistics,Law,Art, Performing Arts & Design,Computer Science,Medicine & Dentistry,Accounting & Finance,Other Health,Biological Sciences,Electrical & Electronic Engineering,Mechanical & Aerospace Engineering,General Engineering,Mathematics & Statistics,Veterinary Science,Agriculture & Forestry,Civil Engineering,Economics & Econometrics,Chemical Engineering,Politics & International Studies (incl Development Studies),Psychology,Geology, Environmental, Earth & Marine Sciences,Chemistry,Sociology,Business & Management,Communication & Media Studies,Physics & Astronomy,Education",/world-university-rankings/university-arizona
Purdue University West Lafayette,,United States,0,Purdue University West Lafayette,562,98,98,public,57.8,184,-,385,52.6,186,54.0,98,49.4,89,56.6,62,"Other Health,Biological Sciences,General Engineering,Sport Science,Geology, Environmental, Earth & Marine Sciences,Psychology,Chemistry,Physics & Astronomy,Geography,Mathematics & Statistics,Civil Engineering,Computer Science,Sociology,Economics & Econometrics,Politics & International Studies (incl Development Studies),Law,Languages, Literature & Linguistics,Business & Management,History, Philosophy & Theology,Mechanical & Aerospace Engineering,Art, Performing Arts & Design,Veterinary Science,Education,Accounting & Finance,Agriculture & Forestry,Architecture,Electrical & Electronic Engineering,Archaeology,Chemical Engineering,Communication & Media Studies",/world-university-rankings/purdue-university-west-lafayette
University of Sussex,,United Kingdom,11,University of Sussex,563,99,99,master_account,92.0,42,28.1,317,79.8,61,53.9,99,34.8,169,30.6,226,"Education,Biological Sciences,Accounting & Finance,Mechanical & Aerospace Engineering,Psychology,Business & Management,Electrical & Electronic Engineering,Geography,Geology, Environmental, Earth & Marine Sciences,Communication & Media Studies,Physics & Astronomy,History, Philosophy & Theology,Mathematics & Statistics,Chemistry,Law,Politics & International Studies (incl Development Studies),Languages, Literature & Linguistics,Sociology,Art, Performing Arts & Design,Medicine & Dentistry,Economics & Econometrics,General Engineering,Other Health,Computer Science",/world-university-rankings/university-sussex
University of Alberta,,Canada,0,University of Alberta,564,100,100,master_account,51.7,223,53.7,100,71.9,93,53.7,100,54.4,73,50.6,84,"Other Health,Archaeology,Chemistry,Art, Performing Arts & Design,History, Philosophy & Theology,Law,Medicine & Dentistry,Languages, Literature & Linguistics,Computer Science,Economics & Econometrics,Psychology,General Engineering,Electrical & Electronic Engineering,Physics & Astronomy,Chemical Engineering,Mathematics & Statistics,Civil Engineering,Geography,Mechanical & Aerospace Engineering,Agriculture & Forestry,Education,Biological Sciences,Geology, Environmental, Earth & Marine Sciences,Business & Management,Communication & Media Studies,Sociology,Sport Science,Politics & International Studies (incl Development Studies),Accounting & Finance",/world-university-rankings/university-alberta
University of Sheffield united kingdom UK Sheffield,https://timeshighereducation.studygroup.com?utm_campaign=the&uid=i-51616042,United Kingdom,11,University of Sheffield,565,101,101,master_account,67.5,142,40.2,173,68.2,111,53.6,101,46.0,102,44.6,115,"General Engineering,Electrical & Electronic Engineering,Art, Performing Arts & Design,Architecture,Languages, Literature & Linguistics,Computer Science,Geography,Economics & Econometrics,Civil Engineering,Business & Management,Sociology,Physics & Astronomy,Chemistry,Politics & International Studies (incl Development Studies),History, Philosophy & Theology,Medicine & Dentistry,Communication & Media Studies,Education,Other Health,Accounting & Finance,Archaeology,Biological Sciences,Mathematics & Statistics,Chemical Engineering,Law,Geology, Environmental, Earth & Marine Sciences,Mechanical & Aerospace Engineering,Psychology",/world-university-rankings/university-sheffield
University of Glasgow,,United Kingdom,1,University of Glasgow,566,102,102,master_account,77.5,99,61.4,85,68.1,112,53.4,102,41.0,123,37.5,165,"Business & Management,Electrical & Electronic Engineering,General Engineering,Geography,Communication & Media Studies,Economics & Econometrics,Mathematics & Statistics,Medicine & Dentistry,Civil Engineering,Computer Science,Veterinary Science,Biological Sciences,Psychology,History, Philosophy & Theology,Education,Mechanical & Aerospace Engineering,Agriculture & Forestry,Politics & International Studies (incl Development Studies),Chemistry,Art, Performing Arts & Design,Law,Geology, Environmental, Earth & Marine Sciences,Accounting & Finance,Sociology,Other Health,Languages, Literature & Linguistics,Physics & Astronomy",/world-university-rankings/university-glasgow
University of Cape Town UCT,,South Africa,6,University of Cape Town,567,103,103,master_account,75.3,106,97.5,24,73.9,82,53.2,103,41.1,122,34.3,194,"Geography,Physics & Astronomy,Psychology,General Engineering,Mathematics & Statistics,Chemistry,Other Health,Geology, Environmental, Earth & Marine Sciences,Chemical Engineering,Electrical & Electronic Engineering,Architecture,History, Philosophy & Theology,Education,Economics & Econometrics,Medicine & Dentistry,Mechanical & Aerospace Engineering,Archaeology,Accounting & Finance,Politics & International Studies (incl Development Studies),Languages, Literature & Linguistics,Law,Sociology,Computer Science",/world-university-rankings/university-cape-town
Delft University of Technology,,Netherlands,0,Delft University of Technology,568,104,104,master_account,31.2,338,100.0,1,71.3,95,53.1,104,66.1,44,53.5,72,"Mechanical & Aerospace Engineering,Electrical & Electronic Engineering,Other Health,Geography,Education,Mathematics & Statistics,Biological Sciences,Physics & Astronomy,Chemical Engineering,Business & Management,Sport Science,Geology, Environmental, Earth & Marine Sciences,Chemistry,Politics & International Studies (incl Development Studies),Architecture,General Engineering,Computer Science,Civil Engineering",/world-university-rankings/delft-university-technology
University of Montreal,,Canada,11,University of Montreal,569,104,104,master_account,48.7,243,81.3,42,79.5,62,53.1,105,47.0,100,54.5,68,"Agriculture & Forestry,History, Philosophy & Theology,Art, Performing Arts & Design,Law,Archaeology,Business & Management,Medicine & Dentistry,Education,Other Health,Computer Science,Architecture,Languages, Literature & Linguistics,General Engineering,Psychology,Electrical & Electronic Engineering,Economics & Econometrics,Mechanical & Aerospace Engineering,Civil Engineering,Chemical Engineering,Biological Sciences,Veterinary Science,Sport Science,Mathematics & Statistics,Accounting & Finance,Physics & Astronomy,Chemistry,Geology, Environmental, Earth & Marine Sciences,Communication & Media Studies,Geography,Politics & International Studies (incl Development Studies),Sociology",/world-university-rankings/university-montreal
Ghent University,,Belgium,0,Ghent University,570,106,106,master_account,63.4,158,97.8,22,47.3,214,53.0,106,52.2,81,41.1,138,"Electrical & Electronic Engineering,Medicine & Dentistry,Sociology,Archaeology,Languages, Literature & Linguistics,Art, Performing Arts & Design,Biological Sciences,Education,Psychology,Geology, Environmental, Earth & Marine Sciences,Chemistry,Veterinary Science,Economics & Econometrics,Mechanical & Aerospace Engineering,Physics & Astronomy,Chemical Engineering,Civil Engineering,Agriculture & Forestry,Law,Business & Management,Sport Science,Mathematics & Statistics,Accounting & Finance,Politics & International Studies (incl Development Studies),History, Philosophy & Theology,Communication & Media Studies,Geography,Computer Science,General Engineering,Other Health",/world-university-rankings/ghent-university
"Royal Holloway, University of London",,United Kingdom,11,"Royal Holloway, University of London",571,107,107,master_account,98.2,12,25.9,348,93.3,6,52.9,107,24.1,250,28.6,250,"Sociology,Psychology,Accounting & Finance,History, Philosophy & Theology,Computer Science,Law,Geology, Environmental, Earth & Marine Sciences,Biological Sciences,Economics & Econometrics,Politics & International Studies (incl Development Studies),Languages, Literature & Linguistics,Geography,Electrical & Electronic Engineering,Business & Management,Mathematics & Statistics,Other Health,Communication & Media Studies,Art, Performing Arts & Design,Physics & Astronomy",/world-university-rankings/royal-holloway-university-london
Tokyo Institute of Technology,,Japan,6,Tokyo Institute of Technology,572,108,108,master_account,49.5,239,66.3,68,24.9,346,52.8,108,58.9,58,56.0,65,"Geology, Environmental, Earth & Marine Sciences,Mathematics & Statistics,Biological Sciences,Computer Science,Chemistry,Physics & Astronomy,Communication & Media Studies,Architecture,Business & Management,General Engineering,Electrical & Electronic Engineering,Chemical Engineering,Civil Engineering,Mechanical & Aerospace Engineering",/world-university-rankings/tokyo-institute-technology
Humboldt University of Berlin,,Germany,0,Humboldt University of Berlin,573,109,109,master_account,50.1,236,-,379,64.5,133,52.6,109,54.5,72,51.3,82,"Biological Sciences,Agriculture & Forestry,Education,Art, Performing Arts & Design,Chemistry,Physics & Astronomy,Geography,Sociology,Psychology,History, Philosophy & Theology,Sport Science,Law,Mathematics & Statistics,Business & Management,Economics & Econometrics,Computer Science,Archaeology,Medicine & Dentistry",/world-university-rankings/humboldt-university-berlin
"University of California, Santa Cruz",,United States,0,"University of California, Santa Cruz",574,110,110,public,99.9,6,29.5,299,29.8,307,52.5,110,36.6,155,28.5,252,"History, Philosophy & Theology,Computer Science,Other Health,Electrical & Electronic Engineering,Accounting & Finance,Mechanical & Aerospace Engineering,Agriculture & Forestry,Biological Sciences,Chemical Engineering,Economics & Econometrics,Physics & Astronomy,Psychology,Mathematics & Statistics,Business & Management,Chemistry,Geology, Environmental, Earth & Marine Sciences,Communication & Media Studies,Politics & International Studies (incl Development Studies),Sociology,Education,Art, Performing Arts & Design,Languages, Literature & Linguistics",/world-university-rankings/university-california-santa-cruz
University of Basel,,Switzerland,0,University of Basel,575,111,111,master_account,86.0,65,48.6,119,92.4,10,52.2,111,21.9,272,38.9,153,"Archaeology,Geography,Politics & International Studies (incl Development Studies),Sociology,Medicine & Dentistry,Other Health,Art, Performing Arts & Design,Mathematics & Statistics,Sport Science,Computer Science,Law,Biological Sciences,History, Philosophy & Theology,Communication & Media Studies,Chemistry,Psychology,Geology, Environmental, Earth & Marine Sciences,Physics & Astronomy,Languages, Literature & Linguistics,Accounting & Finance,Economics & Econometrics,Business & Management,Education",/world-university-rankings/university-basel
University of Bern,,Switzerland,0,University of Bern,576,112,112,master_account,73.5,115,38.2,187,77.6,68,52.1,112,34.6,171,43.0,125,"Sociology,Economics & Econometrics,Computer Science,Geography,Biological Sciences,Languages, Literature & Linguistics,History, Philosophy & Theology,Communication & Media Studies,Archaeology,Other Health,Medicine & Dentistry,Veterinary Science,Art, Performing Arts & Design,Business & Management,Law,Accounting & Finance,Education,Politics & International Studies (incl Development Studies),Sport Science,Psychology,Geology, Environmental, Earth & Marine Sciences,Mathematics & Statistics,Physics & Astronomy,Chemistry",/world-university-rankings/university-bern
University of Utah,,United States,0,University of Utah,577,113,113,public,82.3,81,-,398,23.3,358,51.9,113,41.0,124,42.1,133,"Computer Science,Medicine & Dentistry,Economics & Econometrics,Electrical & Electronic Engineering,General Engineering,Business & Management,Mechanical & Aerospace Engineering,Geography,Chemical Engineering,Civil Engineering,Education,Psychology,Biological Sciences,Sport Science,Languages, Literature & Linguistics,History, Philosophy & Theology,Accounting & Finance,Geology, Environmental, Earth & Marine Sciences,Mathematics & Statistics,Communication & Media Studies,Politics & International Studies (incl Development Studies),Sociology,Physics & Astronomy,Architecture,Art, Performing Arts & Design,Chemistry,Law,Archaeology,Other Health",/world-university-rankings/university-utah
Stony Brook University,,United States,0,Stony Brook University,578,114,114,public,88.3,58,29.2,302,56.5,167,51.4,114,28.7,216,37.7,163,"Chemical Engineering,Geography,Archaeology,Civil Engineering,History, Philosophy & Theology,Art, Performing Arts & Design,Medicine & Dentistry,Computer Science,Other Health,Mechanical & Aerospace Engineering,General Engineering,Business & Management,Electrical & Electronic Engineering,Economics & Econometrics,Communication & Media Studies,Geology, Environmental, Earth & Marine Sciences,Sociology,Chemistry,Psychology,Biological Sciences,Education,Mathematics & Statistics,Languages, Literature & Linguistics,Politics & International Studies (incl Development Studies),Accounting & Finance,Physics & Astronomy",/world-university-rankings/stony-brook-university
Eindhoven University of Technology,,Netherlands,6,Eindhoven University of Technology,579,115,115,master_account,62.1,167,100.0,3,67.3,116,51.3,115,48.0,95,35.6,184,"Business & Management,Computer Science,General Engineering,Chemical Engineering,Art, Performing Arts & Design,Electrical & Electronic Engineering,Architecture,Civil Engineering,Chemistry,Mechanical & Aerospace Engineering,Psychology,Education,Mathematics & Statistics,Other Health,Physics & Astronomy",/world-university-rankings/eindhoven-university-technology
University of Lausanne,,Switzerland,0,University of Lausanne,580,116,116,master_account,77.8,97,40.3,172,86.7,32,51.2,116,40.4,127,27.5,266,"Geology, Environmental, Earth & Marine Sciences,Economics & Econometrics,Sport Science,Archaeology,Politics & International Studies (incl Development Studies),History, Philosophy & Theology,Geography,Education,Biological Sciences,Accounting & Finance,Sociology,Business & Management,Law,Computer Science,Psychology,Languages, Literature & Linguistics,Medicine & Dentistry,Other Health",/world-university-rankings/university-lausanne
Monash University,,Australia,11,Monash University,581,117,117,master_account,57.1,190,62.2,80,75.8,77,51.1,117,48.5,94,40.5,143,"Architecture,Accounting & Finance,Civil Engineering,History, Philosophy & Theology,Languages, Literature & Linguistics,Law,Art, Performing Arts & Design,Psychology,Biological Sciences,Economics & Econometrics,Medicine & Dentistry,Other Health,Archaeology,Electrical & Electronic Engineering,Mechanical & Aerospace Engineering,Computer Science,General Engineering,Sociology,Chemical Engineering,Mathematics & Statistics,Physics & Astronomy,Geography,Chemistry,Geology, Environmental, Earth & Marine Sciences,Politics & International Studies (incl Development Studies),Communication & Media Studies,Education,Business & Management",/world-university-rankings/monash-university
Trinity College Dublin,,Ireland,0,Trinity College Dublin,582,117,117,master_account,91.7,44,29.7,295,89.4,22,51.1,118,23.5,256,30.3,230,"Law,Economics & Econometrics,Medicine & Dentistry,Other Health,Computer Science,General Engineering,Electrical & Electronic Engineering,Accounting & Finance,Mechanical & Aerospace Engineering,Civil Engineering,Business & Management,Biological Sciences,Languages, Literature & Linguistics,Mathematics & Statistics,Physics & Astronomy,Chemistry,Psychology,Geology, Environmental, Earth & Marine Sciences,Education,Politics & International Studies (incl Development Studies),Geography,Sociology,History, Philosophy & Theology,Art, Performing Arts & Design",/world-university-rankings/trinity-college-dublin
Osaka University,,Japan,0,Osaka University,583,119,119,master_account,40.0,291,75.0,55,21.1,370,51.0,119,56.5,65,61.8,51,"Accounting & Finance,Physics & Astronomy,Geology, Environmental, Earth & Marine Sciences,Communication & Media Studies,Law,Economics & Econometrics,Biological Sciences,General Engineering,Geography,History, Philosophy & Theology,Psychology,Medicine & Dentistry,Architecture,Archaeology,Business & Management,Other Health,Computer Science,Mechanical & Aerospace Engineering,Civil Engineering,Chemical Engineering,Languages, Literature & Linguistics,Art, Performing Arts & Design,Mathematics & Statistics,Chemistry,Politics & International Studies (incl Development Studies),Sociology,Sport Science,Education,Electrical & Electronic Engineering",/world-university-rankings/osaka-university
Tohoku University,,Japan,6,Tohoku University,584,120,120,master_account,42.9,278,78.9,47,25.6,338,50.8,120,55.7,68,57.7,58,"Medicine & Dentistry,Geology, Environmental, Earth & Marine Sciences,Chemistry,Electrical & Electronic Engineering,Communication & Media Studies,Education,Law,Geography,Sociology,Politics & International Studies (incl Development Studies),History, Philosophy & Theology,Business & Management,Psychology,Other Health,Archaeology,Mathematics & Statistics,Biological Sciences,Physics & Astronomy,Languages, Literature & Linguistics,Agriculture & Forestry,General Engineering,Accounting & Finance,Chemical Engineering,Computer Science,Architecture,Economics & Econometrics,Civil Engineering,Mechanical & Aerospace Engineering",/world-university-rankings/tohoku-university
Hebrew University of Jerusalem,,Israel,0,Hebrew University of Jerusalem,585,121,121,master_account,48.4,245,25.0,360,53.0,183,50.4,121,56.4,66,47.7,95,"Other Health,Computer Science,Electrical & Electronic Engineering,Agriculture & Forestry,Biological Sciences,Sociology,Education,Politics & International Studies (incl Development Studies),Veterinary Science,Geology, Environmental, Earth & Marine Sciences,Accounting & Finance,Mathematics & Statistics,Physics & Astronomy,Economics & Econometrics,History, Philosophy & Theology,Business & Management,Chemistry,Communication & Media Studies,Psychology,Geography,Archaeology,Art, Performing Arts & Design,Law,Medicine & Dentistry,Languages, Literature & Linguistics",/world-university-rankings/hebrew-university-jerusalem
University of York,,United Kingdom,0,University of York,586,121,121,master_account,71.6,125,33.9,239,72.7,88,50.4,122,38.8,141,36.7,175,"Electrical & Electronic Engineering,Geology, Environmental, Earth & Marine Sciences,Art, Performing Arts & Design,Business & Management,Geography,Biological Sciences,Languages, Literature & Linguistics,Physics & Astronomy,Computer Science,Psychology,Sociology,Chemistry,General Engineering,Economics & Econometrics,Education,Law,Accounting & Finance,Politics & International Studies (incl Development Studies),History, Philosophy & Theology,Other Health,Mathematics & Statistics",/world-university-rankings/university-york
Indiana University,,United States,0,Indiana University,587,123,123,public,73.7,111,-,380,37.7,260,50.2,123,34.5,172,46.8,103,"Mechanical & Aerospace Engineering,Biological Sciences,Computer Science,Economics & Econometrics,Architecture,History, Philosophy & Theology,Medicine & Dentistry,General Engineering,Other Health,Electrical & Electronic Engineering,Education,Mathematics & Statistics,Sport Science,Languages, Literature & Linguistics,Chemistry,Geology, Environmental, Earth & Marine Sciences,Accounting & Finance,Physics & Astronomy,Law,Art, Performing Arts & Design,Psychology,Geography,Business & Management,Communication & Media Studies,Politics & International Studies (incl Development Studies),Sociology",/world-university-rankings/indiana-university
Seoul National University,,South Korea,0,Seoul National University,588,124,124,master_account,44.0,268,42.6,143,16.3,393,50.1,124,50.8,85,64.6,42,"Politics & International Studies (incl Development Studies),Communication & Media Studies,Electrical & Electronic Engineering,Veterinary Science,Other Health,Sport Science,Psychology,General Engineering,Chemistry,Computer Science,Sociology,Geology, Environmental, Earth & Marine Sciences,Civil Engineering,Biological Sciences,Architecture,Chemical Engineering,Education,Mechanical & Aerospace Engineering,Medicine & Dentistry,Economics & Econometrics,Law,Art, Performing Arts & Design,Business & Management,Mathematics & Statistics,Accounting & Finance,Agriculture & Forestry,Languages, Literature & Linguistics,History, Philosophy & Theology,Geography,Archaeology,Physics & Astronomy",/world-university-rankings/seoul-national-university
Aarhus University,,Denmark,0,Aarhus University,589,125,125,master_account,64.0,155,67.0,66,69.3,106,50.0,125,49.0,91,30.7,223,"Psychology,Agriculture & Forestry,Electrical & Electronic Engineering,Computer Science,Civil Engineering,Medicine & Dentistry,Education,Sport Science,Art, Performing Arts & Design,Geology, Environmental, Earth & Marine Sciences,Languages, Literature & Linguistics,Business & Management,Biological Sciences,Chemical Engineering,Mechanical & Aerospace Engineering,General Engineering,Veterinary Science,Chemistry,Accounting & Finance,Mathematics & Statistics,Physics & Astronomy,Politics & International Studies (incl Development Studies),Geography,Other Health,Archaeology,Communication & Media Studies,History, Philosophy & Theology,Economics & Econometrics,Law",/world-university-rankings/aarhus-university
University of Florida,,United States,0,University of Florida,590,125,125,public,50.9,230,-,391,25.9,337,50.0,126,59.9,57,46.7,105,"Accounting & Finance,Electrical & Electronic Engineering,Computer Science,General Engineering,Other Health,Medicine & Dentistry,Psychology,Sport Science,Geography,Sociology,Chemical Engineering,Agriculture & Forestry,Education,Civil Engineering,Mechanical & Aerospace Engineering,Veterinary Science,Geology, Environmental, Earth & Marine Sciences,Communication & Media Studies,Chemistry,Mathematics & Statistics,Physics & Astronomy,Politics & International Studies (incl Development Studies),Biological Sciences,Law,History, Philosophy & Theology,Art, Performing Arts & Design,Economics & Econometrics,Archaeology,Architecture,Languages, Literature & Linguistics,Business & Management",/world-university-rankings/university-florida
Arizona State University (Tempe)  ,,United States,0,Arizona State University (Tempe)  ,591,127,127,public,80.3,88,28.7,310,26.1,334,49.9,127,39.0,137,38.2,161,"Languages, Literature & Linguistics,Art, Performing Arts & Design,Architecture,Law,Electrical & Electronic Engineering,Civil Engineering,Sociology,Politics & International Studies (incl Development Studies),Biological Sciences,Accounting & Finance,Chemical Engineering,Physics & Astronomy,Sport Science,Geography,Education,Mathematics & Statistics,Business & Management,Psychology,Agriculture & Forestry,Chemistry,Economics & Econometrics,Geology, Environmental, Earth & Marine Sciences,Computer Science,Other Health,Archaeology,History, Philosophy & Theology,General Engineering,Communication & Media Studies,Mechanical & Aerospace Engineering",/world-university-rankings/arizona-state-university-tempe
University of Southampton,,United Kingdom,0,University of Southampton,593,127,127,master_account,72.5,120,39.3,179,78.3,66,49.9,129,35.5,164,35.6,185,"Civil Engineering,Chemistry,Accounting & Finance,Education,History, Philosophy & Theology,Sociology,Psychology,General Engineering,Law,Electrical & Electronic Engineering,Mathematics & Statistics,Geography,Business & Management,Biological Sciences,Computer Science,Languages, Literature & Linguistics,Other Health,Economics & Econometrics,Medicine & Dentistry,Politics & International Studies (incl Development Studies),Physics & Astronomy,Art, Performing Arts & Design,Mechanical & Aerospace Engineering,Communication & Media Studies,Geology, Environmental, Earth & Marine Sciences",/world-university-rankings/university-southampton
Queen Mary University of London,,United Kingdom,0,Queen Mary University of London,131678,127,127,master_account,83.7,76,36.6,202,88.8,25,49.9,128,28.6,217,29.0,241,"Psychology,Biological Sciences,Physics & Astronomy,Electrical & Electronic Engineering,Chemical Engineering,Mathematics & Statistics,Economics & Econometrics,Languages, Literature & Linguistics,Geography,Business & Management,General Engineering,Law,Art, Performing Arts & Design,Civil Engineering,Medicine & Dentistry,Chemistry,Computer Science,Mechanical & Aerospace Engineering,Communication & Media Studies,Politics & International Studies (incl Development Studies),Accounting & Finance,Other Health,History, Philosophy & Theology,Geology, Environmental, Earth & Marine Sciences",/world-university-rankings/queen-mary-university-london
University of Geneva,,Switzerland,0,University of Geneva,594,130,130,master_account,65.1,153,32.7,255,97.5,3,49.8,130,39.0,138,34.9,189,"Communication & Media Studies,Geography,Education,Politics & International Studies (incl Development Studies),Law,Computer Science,Mathematics & Statistics,Psychology,Business & Management,Languages, Literature & Linguistics,Geology, Environmental, Earth & Marine Sciences,Archaeology,History, Philosophy & Theology,Accounting & Finance,Other Health,Medicine & Dentistry,Economics & Econometrics,Biological Sciences,Physics & Astronomy,Chemistry,Sociology",/world-university-rankings/university-geneva
Lancaster University,https://timeshighereducation.studygroup.com?utm_campaign=the&uid=i-49618222,United Kingdom,11,Lancaster University,595,131,131,master_account,75.4,105,27.5,328,78.6,65,49.7,131,35.7,162,32.6,207,"Chemistry,Geography,Politics & International Studies (incl Development Studies),Communication & Media Studies,Economics & Econometrics,Computer Science,Education,Other Health,History, Philosophy & Theology,Mechanical & Aerospace Engineering,Accounting & Finance,Geology, Environmental, Earth & Marine Sciences,Chemical Engineering,Sociology,Psychology,Law,Mathematics & Statistics,Medicine & Dentistry,Art, Performing Arts & Design,Languages, Literature & Linguistics,Physics & Astronomy,Business & Management,Biological Sciences,Electrical & Electronic Engineering,General Engineering,Sport Science",/world-university-rankings/lancaster-university
Stockholm University,,Sweden,0,Stockholm University,596,131,131,master_account,90.2,49,26.8,338,48.8,206,49.7,132,36.0,159,25.0,292,"Biological Sciences,Mathematics & Statistics,History, Philosophy & Theology,Law,Art, Performing Arts & Design,Education,Computer Science,Languages, Literature & Linguistics,Agriculture & Forestry,Accounting & Finance,Archaeology,Business & Management,Psychology,Geology, Environmental, Earth & Marine Sciences,Chemistry,Physics & Astronomy,Politics & International Studies (incl Development Studies),Communication & Media Studies,Economics & Econometrics,Geography,Sociology",/world-university-rankings/stockholm-university
University of Leeds,,United Kingdom,0,University of Leeds,597,133,133,master_account,57.1,191,36.4,205,64.8,131,49.5,133,43.9,111,44.6,114,"Chemical Engineering,Psychology,Mechanical & Aerospace Engineering,Law,Geology, Environmental, Earth & Marine Sciences,Chemistry,Accounting & Finance,Sociology,History, Philosophy & Theology,Economics & Econometrics,Politics & International Studies (incl Development Studies),Education,Other Health,Computer Science,Communication & Media Studies,Agriculture & Forestry,Architecture,Medicine & Dentistry,Civil Engineering,Electrical & Electronic Engineering,Geography,General Engineering,Mathematics & Statistics,Sport Science,Languages, Literature & Linguistics,Physics & Astronomy,Biological Sciences,Art, Performing Arts & Design,Business & Management",/world-university-rankings/university-leeds
University of Groningen,,Netherlands,11,University of Groningen,598,134,134,master_account,62.4,164,59.9,88,47.3,215,49.2,134,52.4,79,32.4,210,"Art, Performing Arts & Design,Law,Archaeology,Languages, Literature & Linguistics,Medicine & Dentistry,General Engineering,Business & Management,Economics & Econometrics,Biological Sciences,Psychology,Mathematics & Statistics,Education,Chemistry,Sport Science,Communication & Media Studies,Sociology,Geology, Environmental, Earth & Marine Sciences,Geography,Politics & International Studies (incl Development Studies),History, Philosophy & Theology,Computer Science,Chemical Engineering,Accounting & Finance,Physics & Astronomy",/world-university-rankings/university-groningen
