aliases,apply_link,location,member_level,name,nid,rank,rank_order,record_type,scores_citations,scores_citations_rank,scores_industry_income,scores_industry_income_rank,scores_international_outlook,scores_international_outlook_rank,scores_overall,scores_overall_rank,scores_research,scores_research_rank,scores_teaching,scores_teaching_rank,stats_female_male_ratio,stats_number_students,stats_pc_intl_students,stats_student_staff_ratio,subjects_offered,url
Swedish University of Agricultural Sciences,,Sweden,0,Swedish University of Agricultural Sciences,711,251–300,2920,master_account,79.3,220,98.1,30,42.5,574,45.2–48.2,2920,27.1,364,30.0,393,69 : 31,"3,812",4%,4.4,"Education,Biological Sciences,General Engineering,Architecture,Economics & Econometrics,Geology, Environmental, Earth & Marine Sciences,Business & Management",/world-university-rankings/swedish-university-agricultural-sciences
Syracuse University,,United States,0,Syracuse University,1020,251–300,2930,private,79.5,217,37.0,617,45.6,521,45.2–48.2,2930,28.7,332,32.8,317,54 : 46,"20,180",19%,16.3,"Accounting & Finance,Politics & International Studies (incl Development Studies),Communication & Media Studies,Languages, Literature & Linguistics,Education,Business & Management,Geology, Environmental, Earth & Marine Sciences,Law,Other Health,Economics & Econometrics,Physics & Astronomy,Computer Science,Art, Performing Arts & Design,General Engineering,History, Philosophy & Theology,Medicine & Dentistry,Sociology,Chemistry,Geography,Architecture,Mathematics & Statistics,Chemical Engineering,Electrical & Electronic Engineering,Mechanical & Aerospace Engineering,Psychology,Civil Engineering,Sport Science,Biological Sciences",/world-university-rankings/syracuse-university
Tokyo Institute of Technology,,Japan,6,Tokyo Institute of Technology,572,251–300,2940,master_account,39.8,622,67.8,146,35.8,674,45.2–48.2,2940,52.9,99,49.5,98,14 : 86,"9,570",13%,7.3,"Geology, Environmental, Earth & Marine Sciences,Mathematics & Statistics,Biological Sciences,Computer Science,Chemistry,Physics & Astronomy,Communication & Media Studies,Architecture,Business & Management,General Engineering,Electrical & Electronic Engineering,Chemical Engineering,Civil Engineering,Mechanical & Aerospace Engineering",/world-university-rankings/tokyo-institute-technology
University of Trento,,Italy,0,University of Trento,763,251–300,2950,master_account,85.1,154,39.9,486,58.2,341,45.2–48.2,2950,29.6,318,26.2,499,51 : 49,"17,759",8%,29.4,"Architecture,History, Philosophy & Theology,Mechanical & Aerospace Engineering,Law,Languages, Literature & Linguistics,Business & Management,Accounting & Finance,Electrical & Electronic Engineering,Economics & Econometrics,Computer Science,Civil Engineering,Biological Sciences,Mathematics & Statistics,Physics & Astronomy,Politics & International Studies (incl Development Studies),Sociology,Psychology",/world-university-rankings/university-trento
Umeå University,,Sweden,0,Umeå University,688,251–300,2960,master_account,81.8,187,34.9,732,60.6,313,45.2–48.2,2960,29.8,315,24.9,555,60 : 40,"16,553",10%,11.7,"Archaeology,Languages, Literature & Linguistics,Architecture,History, Philosophy & Theology,Other Health,Medicine & Dentistry,General Engineering,Electrical & Electronic Engineering,Computer Science,Mechanical & Aerospace Engineering,Civil Engineering,Art, Performing Arts & Design,Biological Sciences,Veterinary Science,Chemical Engineering,Sport Science,Mathematics & Statistics,Geology, Environmental, Earth & Marine Sciences,Physics & Astronomy,Chemistry,Sociology,Communication & Media Studies,Geography,Politics & International Studies (incl Development Studies),Education,Accounting & Finance,Business & Management,Psychology,Law,Economics & Econometrics",/world-university-rankings/umea-university
Wake Forest University,,United States,0,Wake Forest University,627,251–300,2970,private,91.4,82,38.4,555,28.2,807,45.2–48.2,2970,18.4,566,34.8,268,51 : 49,"7,579",6%,4.1,"Computer Science,Sport Science,Chemistry,Biological Sciences,Mathematics & Statistics,Physics & Astronomy,Psychology,Sociology,Economics & Econometrics,Politics & International Studies (incl Development Studies),History, Philosophy & Theology,Law,Languages, Literature & Linguistics,Business & Management,Art, Performing Arts & Design,Education,Archaeology,Accounting & Finance,Medicine & Dentistry,General Engineering,Communication & Media Studies",/world-university-rankings/wake-forest-university
William & Mary,,United States,0,William & Mary,611,251–300,2980,public,84.6,162,32.6,932,32.2,738,45.2–48.2,2980,18.2,577,44.9,124,55 : 45,"8,044",9%,11.8,"Chemistry,Politics & International Studies (incl Development Studies),Education,Mathematics & Statistics,Psychology,Sociology,Economics & Econometrics,Geology, Environmental, Earth & Marine Sciences,Geography,Biological Sciences,Veterinary Science,History, Philosophy & Theology,Business & Management,Languages, Literature & Linguistics,Accounting & Finance,Computer Science,Physics & Astronomy,Agriculture & Forestry,Archaeology,Architecture,Sport Science,Art, Performing Arts & Design,Communication & Media Studies,Law",/world-university-rankings/william-mary
University of the Witwatersrand Wits,,South Africa,11,University of the Witwatersrand,739,251–300,2990,master_account,76.5,246,99.9,14,69.8,228,45.2–48.2,2990,23.2,449,26.6,482,56 : 44,"25,342",8%,24.6,"Psychology,Law,Business & Management,Politics & International Studies (incl Development Studies),History, Philosophy & Theology,Art, Performing Arts & Design,Mathematics & Statistics,Biological Sciences,Economics & Econometrics,Architecture,Physics & Astronomy,Geology, Environmental, Earth & Marine Sciences,Computer Science,Geography,Electrical & Electronic Engineering,Sociology,Accounting & Finance,Civil Engineering,General Engineering,Communication & Media Studies,Mechanical & Aerospace Engineering,Archaeology,Education,Other Health,Medicine & Dentistry,Sport Science,Chemistry,Languages, Literature & Linguistics,Chemical Engineering",/world-university-rankings/university-witwatersrand
University of Wollongong UOW University of Wollongong Australia,,Australia,6,University of Wollongong,740,251–300,3000,master_account,67.1,363,47.7,314,88.1,80,45.2–48.2,3000,33.2,264,29.4,403,50 : 50,"16,947",24%,27.0,"Civil Engineering,Languages, Literature & Linguistics,General Engineering,Mechanical & Aerospace Engineering,Biological Sciences,Accounting & Finance,Education,History, Philosophy & Theology,Electrical & Electronic Engineering,Physics & Astronomy,Art, Performing Arts & Design,Economics & Econometrics,Computer Science,Archaeology,Other Health,Law,Medicine & Dentistry,Psychology,Mathematics & Statistics,Geography,Politics & International Studies (incl Development Studies),Sociology,Geology, Environmental, Earth & Marine Sciences,Business & Management,Chemistry,Communication & Media Studies",/world-university-rankings/university-wollongong
Aberystwyth University,,United Kingdom,0,Aberystwyth University,741,301–350,3010,master_account,76.7,243,36.6,632,74.9,186,42.4–45.1,3010,25.5,396,24.2,584,47 : 53,"7,920",18%,18.4,"Agriculture & Forestry,Computer Science,Accounting & Finance,Education,History, Philosophy & Theology,Geology, Environmental, Earth & Marine Sciences,Politics & International Studies (incl Development Studies),Veterinary Science,Law,Electrical & Electronic Engineering,Economics & Econometrics,Geography,Languages, Literature & Linguistics,Physics & Astronomy,Biological Sciences,Sociology,Business & Management,Psychology,Art, Performing Arts & Design,Sport Science,Communication & Media Studies,Mathematics & Statistics",/world-university-rankings/aberystwyth-university
University of Alaska Fairbanks,,United States,0,University of Alaska Fairbanks,963,301–350,3020,public,78.3,230,44.9,364,52.8,406,42.4–45.1,3020,23.2,446,25.3,533,51 : 49,"3,769",6%,8.3,"Civil Engineering,Languages, Literature & Linguistics,Psychology,Art, Performing Arts & Design,Electrical & Electronic Engineering,Business & Management,Computer Science,Geography,General Engineering,Mechanical & Aerospace Engineering,Biological Sciences,Agriculture & Forestry,Economics & Econometrics,Physics & Astronomy,Mathematics & Statistics,Chemistry,Accounting & Finance,History, Philosophy & Theology,Geology, Environmental, Earth & Marine Sciences,Education,Politics & International Studies (incl Development Studies),Communication & Media Studies,Sociology",/world-university-rankings/university-alaska-fairbanks
Anglia Ruskin University,,United Kingdom,0,Anglia Ruskin University,131623,301–350,3030,master_account,99.4,11,32.6,917,71.1,213,42.4–45.1,3030,11.2,837,16.7,1029,62 : 38,"15,197",25%,21.7,"Law,Politics & International Studies (incl Development Studies),Art, Performing Arts & Design,Accounting & Finance,Civil Engineering,Medicine & Dentistry,Architecture,Chemistry,Economics & Econometrics,Sociology,Communication & Media Studies,History, Philosophy & Theology,Computer Science,Education,Psychology,Electrical & Electronic Engineering,General Engineering,Biological Sciences,Mechanical & Aerospace Engineering,Business & Management,Other Health,Sport Science,Languages, Literature & Linguistics",/world-university-rankings/anglia-ruskin-university
Babol Noshirvani University of Technology,,Iran,0,Babol Noshirvani University of Technology,621564,301–350,3040,master_account,99.1,14,56.1,219,15.5,1070,42.4–45.1,3040,12.2,784,24.8,557,32 : 68,"4,749",0%,28.6,"Electrical & Electronic Engineering,Mathematics & Statistics,Mechanical & Aerospace Engineering,Chemical Engineering,Civil Engineering,Computer Science,Chemistry,Physics & Astronomy",/world-university-rankings/babol-noshirvani-university-technology
Bangor University,,United Kingdom,0,Bangor University,715,301–350,3050,master_account,72.7,295,33.4,847,83.8,109,42.4–45.1,3050,21.4,487,25.7,510,55 : 45,"9,327",25%,18.4,"Law,Geology, Environmental, Earth & Marine Sciences,Sociology,Education,Business & Management,Sport Science,General Engineering,Geography,Electrical & Electronic Engineering,Languages, Literature & Linguistics,Other Health,Art, Performing Arts & Design,Biological Sciences,Chemistry,History, Philosophy & Theology,Agriculture & Forestry,Communication & Media Studies,Computer Science,Economics & Econometrics,Accounting & Finance,Psychology",/world-university-rankings/bangor-university
"Birkbeck, University of London",,United Kingdom,0,"Birkbeck, University of London",613,301–350,3060,master_account,62.2,414,32.4,945,87.5,84,42.4–45.1,3060,32.0,283,30.5,371,54 : 46,"9,014",39%,16.8,"Education,Other Health,History, Philosophy & Theology,Psychology,Mathematics & Statistics,Art, Performing Arts & Design,Languages, Literature & Linguistics,Politics & International Studies (incl Development Studies),Agriculture & Forestry,Physics & Astronomy,Business & Management,Accounting & Finance,Geography,Biological Sciences,Law,Sociology,Geology, Environmental, Earth & Marine Sciences,Communication & Media Studies,Computer Science,Economics & Econometrics",/world-university-rankings/birkbeck-university-london
University of Bordeaux,,France,6,University of Bordeaux,131635,301–350,3070,master_account,75.2,257,34.8,736,54.3,385,42.4–45.1,3070,22.0,473,31.0,359,58 : 42,"52,526",12%,21.0,"Medicine & Dentistry,Mechanical & Aerospace Engineering,Civil Engineering,Chemical Engineering,Agriculture & Forestry,Psychology,Chemistry,Physics & Astronomy,Mathematics & Statistics,Sport Science,Accounting & Finance,Education,Geology, Environmental, Earth & Marine Sciences,Business & Management,Law,Biological Sciences,Politics & International Studies (incl Development Studies),Archaeology,Other Health,Geography,Economics & Econometrics,Electrical & Electronic Engineering,General Engineering,Sociology,Computer Science",/world-university-rankings/university-bordeaux
Boston College,,United States,0,Boston College,659,301–350,3080,private,74.1,278,43.8,376,53.8,389,42.4–45.1,3080,20.0,520,37.0,223,55 : 45,"12,943",12%,16.1,"Law,Computer Science,Art, Performing Arts & Design,History, Philosophy & Theology,Languages, Literature & Linguistics,Medicine & Dentistry,Politics & International Studies (incl Development Studies),Mathematics & Statistics,Physics & Astronomy,Accounting & Finance,Psychology,Economics & Econometrics,Other Health,Business & Management,Chemistry,Geology, Environmental, Earth & Marine Sciences,Communication & Media Studies,Sociology,Biological Sciences,Education",/world-university-rankings/boston-college
Brighton and Sussex Medical School,,United Kingdom,0,Brighton and Sussex Medical School,131539,301–350,3090,master_account,97.0,34,31.7,1064,72.0,206,42.4–45.1,3090,12.9,746,18.8,893,59 : 41,761,16%,12.1,Medicine & Dentistry,/world-university-rankings/brighton-and-sussex-medical-school
Charles Darwin University,,Australia,0,Charles Darwin University,774,301–350,3100,master_account,88.0,122,38.8,530,82.2,119,42.4–45.1,3100,18.6,557,17.9,963,63 : 37,"6,551",32%,22.4,"Sociology,Mechanical & Aerospace Engineering,Politics & International Studies (incl Development Studies),Education,Civil Engineering,Psychology,Chemical Engineering,Biological Sciences,Agriculture & Forestry,Physics & Astronomy,Accounting & Finance,Languages, Literature & Linguistics,Mathematics & Statistics,Economics & Econometrics,Sport Science,Communication & Media Studies,Geology, Environmental, Earth & Marine Sciences,Business & Management,Chemistry,Electrical & Electronic Engineering,Computer Science,General Engineering,Medicine & Dentistry,Other Health,Archaeology,History, Philosophy & Theology,Geography,Veterinary Science,Law,Art, Performing Arts & Design,Architecture",/world-university-rankings/charles-darwin-university
University of Connecticut,,United States,0,University of Connecticut,879,301–350,3110,public,66.8,367,34.6,749,48.5,473,42.4–45.1,3110,28.5,335,35.7,248,51 : 49,"26,669",12%,12.7,"Geography,Medicine & Dentistry,Archaeology,Art, Performing Arts & Design,Economics & Econometrics,Psychology,Computer Science,Law,Architecture,Geology, Environmental, Earth & Marine Sciences,Sociology,Veterinary Science,Biological Sciences,Business & Management,Accounting & Finance,History, Philosophy & Theology,Languages, Literature & Linguistics,Mathematics & Statistics,General Engineering,Chemical Engineering,Education,Electrical & Electronic Engineering,Chemistry,Other Health,Mechanical & Aerospace Engineering,Physics & Astronomy,Sport Science,Politics & International Studies (incl Development Studies),Agriculture & Forestry,Communication & Media Studies,Civil Engineering",/world-university-rankings/university-connecticut
Deakin University,,Australia,11,Deakin University,822,301–350,3120,master_account,72.0,301,36.2,654,77.7,161,42.4–45.1,3120,26.6,372,23.3,634,58 : 42,"36,768",17%,32.9,"Chemical Engineering,Business & Management,Biological Sciences,Agriculture & Forestry,Computer Science,Sociology,Politics & International Studies (incl Development Studies),Other Health,Geography,Electrical & Electronic Engineering,Law,General Engineering,Civil Engineering,Mathematics & Statistics,Psychology,Archaeology,Sport Science,Economics & Econometrics,Mechanical & Aerospace Engineering,Languages, Literature & Linguistics,Medicine & Dentistry,Architecture,Geology, Environmental, Earth & Marine Sciences,Communication & Media Studies,Accounting & Finance,Chemistry,History, Philosophy & Theology,Education,Art, Performing Arts & Design",/world-university-rankings/deakin-university
University of Denver,,United States,0,University of Denver,589304,301–350,3130,private,74.4,270,35.7,684,28.8,787,42.4–45.1,3130,29.8,312,35.9,242,56 : 44,"9,671",11%,13.2,"History, Philosophy & Theology,Art, Performing Arts & Design,Law,Languages, Literature & Linguistics,Archaeology,Medicine & Dentistry,Computer Science,General Engineering,Economics & Econometrics,Mechanical & Aerospace Engineering,Education,Electrical & Electronic Engineering,Biological Sciences,Sport Science,Mathematics & Statistics,Psychology,Physics & Astronomy,Geology, Environmental, Earth & Marine Sciences,Business & Management,Chemistry,Communication & Media Studies,Geography,Accounting & Finance,Politics & International Studies (incl Development Studies),Sociology",/world-university-rankings/university-denver
University of Eastern Finland,,Finland,11,University of Eastern Finland,776,301–350,3140,master_account,79.1,222,36.2,655,49.3,461,42.4–45.1,3140,26.1,386,25.2,538,63 : 37,"11,459",6%,18.3,"Geography,Business & Management,Languages, Literature & Linguistics,Politics & International Studies (incl Development Studies),History, Philosophy & Theology,Other Health,Medicine & Dentistry,Agriculture & Forestry,Psychology,Education,Economics & Econometrics,Accounting & Finance,Biological Sciences,Mathematics & Statistics,Chemistry,Geology, Environmental, Earth & Marine Sciences,Physics & Astronomy,Law,Computer Science,Sociology",/world-university-rankings/university-eastern-finland
Flinders University,,Australia,6,Flinders University,823,301–350,3150,master_account,77.9,232,39.4,501,68.4,238,42.4–45.1,3150,27.6,351,22.9,656,63 : 37,"16,757",18%,23.9,"Physics & Astronomy,Electrical & Electronic Engineering,Medicine & Dentistry,Computer Science,Geology, Environmental, Earth & Marine Sciences,Communication & Media Studies,Politics & International Studies (incl Development Studies),Sociology,Art, Performing Arts & Design,Law,Psychology,Archaeology,Economics & Econometrics,General Engineering,Languages, Literature & Linguistics,History, Philosophy & Theology,Chemistry,Other Health,Mathematics & Statistics,Civil Engineering,Geography,Biological Sciences,Accounting & Finance,Business & Management,Education",/world-university-rankings/flinders-university
Free University of Bozen-Bolzano,,Italy,0,Free University of Bozen-Bolzano,589127,301–350,3160,master_account,88.6,116,32.1,993,68.9,235,42.4–45.1,3160,14.3,698,22.0,703,33 : 67,"3,304",12%,11.6,"Communication & Media Studies,Computer Science,Art, Performing Arts & Design,Electrical & Electronic Engineering,Mechanical & Aerospace Engineering,Agriculture & Forestry,Economics & Econometrics,Accounting & Finance,Education,Business & Management",/world-university-rankings/free-university-bozen-bolzano
George Mason University,,United States,0,George Mason University,778,301–350,3170,public,76.0,252,33.2,864,40.8,604,42.4–45.1,3170,26.4,382,28.5,426,54 : 46,"27,749",8%,17.5,"Biological Sciences,History, Philosophy & Theology,Civil Engineering,Geology, Environmental, Earth & Marine Sciences,Physics & Astronomy,Sociology,Mathematics & Statistics,Psychology,Sport Science,Accounting & Finance,Art, Performing Arts & Design,Law,Mechanical & Aerospace Engineering,Politics & International Studies (incl Development Studies),Communication & Media Studies,Chemistry,Business & Management,Education,Electrical & Electronic Engineering,Computer Science,Other Health,Languages, Literature & Linguistics,General Engineering,Economics & Econometrics,Geography",/world-university-rankings/george-mason-university
"Goldsmiths, University of London",,United Kingdom,0,"Goldsmiths, University of London",131449,301–350,3180,master_account,62.0,417,31.8,1049,77.0,168,42.4–45.1,3180,26.0,388,33.9,291,66 : 34,"7,416",37%,13.9,"Education,Politics & International Studies (incl Development Studies),Psychology,Mathematics & Statistics,Art, Performing Arts & Design,Communication & Media Studies,Other Health,Languages, Literature & Linguistics,Sociology,History, Philosophy & Theology,Business & Management,Computer Science,Economics & Econometrics",/world-university-rankings/goldsmiths-university-london
Grenoble Alpes University,,France,0,Grenoble Alpes University,587916,301–350,3190,master_account,74.9,263,33.8,802,60.7,311,42.4–45.1,3190,22.9,455,30.9,364,57 : 43,"39,298",15%,17.0,"Biological Sciences,History, Philosophy & Theology,Accounting & Finance,Medicine & Dentistry,Computer Science,Other Health,Languages, Literature & Linguistics,Civil Engineering,Economics & Econometrics,Electrical & Electronic Engineering,General Engineering,Education,Mechanical & Aerospace Engineering,Psychology,Chemical Engineering,Agriculture & Forestry,Geography,Mathematics & Statistics,Sport Science,Physics & Astronomy,Chemistry,Geology, Environmental, Earth & Marine Sciences,Business & Management,Communication & Media Studies,Politics & International Studies (incl Development Studies),Sociology,Archaeology,Law,Art, Performing Arts & Design",/world-university-rankings/grenoble-alpes-university
University of Houston,,United States,0,University of Houston,780,301–350,3200,public,60.5,437,37.8,578,39.8,614,42.4–45.1,3200,34.1,254,36.8,229,50 : 50,"41,128",10%,42.9,"General Engineering,Other Health,Archaeology,Art, Performing Arts & Design,History, Philosophy & Theology,Chemistry,Computer Science,Geography,Mechanical & Aerospace Engineering,Electrical & Electronic Engineering,Economics & Econometrics,Sociology,Law,Languages, Literature & Linguistics,Communication & Media Studies,Business & Management,Sport Science,Education,Chemical Engineering,Biological Sciences,Agriculture & Forestry,Psychology,Accounting & Finance,Geology, Environmental, Earth & Marine Sciences,Mathematics & Statistics,Architecture,Veterinary Science,Physics & Astronomy,Medicine & Dentistry,Politics & International Studies (incl Development Studies),Civil Engineering",/world-university-rankings/university-houston
Iowa State University,,United States,0,Iowa State University,648,301–350,3210,public,65.3,379,48.6,299,53.8,390,42.4–45.1,3210,31.4,292,29.1,413,45 : 55,"31,307",12%,18.8,"Physics & Astronomy,Biological Sciences,General Engineering,Chemistry,Other Health,Psychology,Sport Science,Geology, Environmental, Earth & Marine Sciences,Geography,Mathematics & Statistics,Civil Engineering,Computer Science,Politics & International Studies (incl Development Studies),Business & Management,Economics & Econometrics,Law,Sociology,Languages, Literature & Linguistics,History, Philosophy & Theology,Education,Art, Performing Arts & Design,Mechanical & Aerospace Engineering,Accounting & Finance,Communication & Media Studies,Agriculture & Forestry,Veterinary Science,Architecture,Electrical & Electronic Engineering,Chemical Engineering",/world-university-rankings/iowa-state-university
University of Kent,,United Kingdom,6,University of Kent,832,301–350,3220,master_account,67.8,355,32.1,995,90.2,65,42.4–45.1,3220,23.6,436,25.1,543,53 : 47,"16,949",31%,12.7,"Computer Science,Other Health,Architecture,Economics & Econometrics,Communication & Media Studies,Sport Science,Mathematics & Statistics,General Engineering,Geography,Business & Management,Electrical & Electronic Engineering,Languages, Literature & Linguistics,Biological Sciences,Physics & Astronomy,Art, Performing Arts & Design,Sociology,Chemistry,Accounting & Finance,Psychology,Law,Veterinary Science,Politics & International Studies (incl Development Studies),Agriculture & Forestry,History, Philosophy & Theology",/world-university-rankings/university-kent
Khalifa University,,United Arab Emirates,11,Khalifa University,622542,301–350,3230,master_account,71.4,306,84.5,74,97.9,9,42.4–45.1,3230,18.7,555,23.4,626,46 : 54,"3,134",32%,8.3,"Chemistry,Civil Engineering,General Engineering,Chemical Engineering,Politics & International Studies (incl Development Studies),Geology, Environmental, Earth & Marine Sciences,Computer Science,Electrical & Electronic Engineering,Mathematics & Statistics,Mechanical & Aerospace Engineering",/world-university-rankings/khalifa-university
Koç University koc,,Turkey,6,Koç University,875,301–350,3240,master_account,65.2,381,84.3,76,53.8,391,42.4–45.1,3240,32.1,282,25.7,511,52 : 48,"5,172",10%,14.9,"Chemistry,Sociology,Economics & Econometrics,Electrical & Electronic Engineering,Medicine & Dentistry,History, Philosophy & Theology,Other Health,Languages, Literature & Linguistics,Archaeology,Computer Science,Politics & International Studies (incl Development Studies),Communication & Media Studies,Accounting & Finance,Mechanical & Aerospace Engineering,Physics & Astronomy,Psychology,Mathematics & Statistics,Chemical Engineering,Art, Performing Arts & Design,Law,Biological Sciences,Business & Management",/world-university-rankings/koc-university
University of Liège,,Belgium,0,University of Liège,788,301–350,3250,master_account,57.9,462,96.8,36,71.0,215,42.4–45.1,3250,33.6,259,25.8,507,56 : 44,"21,910",23%,27.1,"Physics & Astronomy,Chemistry,Geology, Environmental, Earth & Marine Sciences,Accounting & Finance,Psychology,Communication & Media Studies,Politics & International Studies (incl Development Studies),Sociology,Geography,Business & Management,Agriculture & Forestry,Languages, Literature & Linguistics,Architecture,Archaeology,Other Health,Medicine & Dentistry,Computer Science,Electrical & Electronic Engineering,Education,Mechanical & Aerospace Engineering,Civil Engineering,Economics & Econometrics,Chemical Engineering,Biological Sciences,Veterinary Science,History, Philosophy & Theology,Art, Performing Arts & Design,Law,Sport Science,Mathematics & Statistics",/world-university-rankings/university-liege
Loughborough University,,United Kingdom,0,Loughborough University,837,301–350,3260,master_account,52.7,504,38.5,544,74.8,187,42.4–45.1,3260,32.9,268,34.0,287,39 : 61,"13,457",22%,14.9,"Physics & Astronomy,Politics & International Studies (incl Development Studies),Communication & Media Studies,Computer Science,Civil Engineering,Biological Sciences,Art, Performing Arts & Design,Economics & Econometrics,Psychology,Mechanical & Aerospace Engineering,Sociology,Geology, Environmental, Earth & Marine Sciences,Geography,Mathematics & Statistics,Chemistry,Accounting & Finance,Chemical Engineering,Languages, Literature & Linguistics,Sport Science,History, Philosophy & Theology,Business & Management,Electrical & Electronic Engineering,Architecture,General Engineering",/world-university-rankings/loughborough-university
Medical University of Graz,,Austria,0,Medical University of Graz,622851,301–350,3270,master_account,85.8,147,46.9,323,74.8,188,42.4–45.1,3270,15.7,646,24.3,581,53 : 47,"3,323",23%,6.9,"Medicine & Dentistry,Other Health",/world-university-rankings/medical-university-graz
University of Milan,,Italy,0,University of Milan,704,301–350,3280,master_account,73.7,284,42.9,392,41.4,591,42.4–45.1,3280,25.9,390,34.1,285,59 : 41,"56,805",5%,28.1,"Art, Performing Arts & Design,Languages, Literature & Linguistics,Psychology,Archaeology,Medicine & Dentistry,Other Health,Computer Science,Agriculture & Forestry,Biological Sciences,Economics & Econometrics,Veterinary Science,Law,Business & Management,Mathematics & Statistics,Physics & Astronomy,Chemistry,Geology, Environmental, Earth & Marine Sciences,Communication & Media Studies,Politics & International Studies (incl Development Studies),Sociology,Geography,History, Philosophy & Theology,Accounting & Finance,Sport Science",/world-university-rankings/university-milan
Nagoya University,,Japan,0,Nagoya University,679,301–350,3290,master_account,43.2,579,87.2,70,29.9,770,42.4–45.1,3290,47.2,132,44.9,123,29 : 71,"15,594",10%,7.9,"Biological Sciences,Archaeology,Medicine & Dentistry,Law,Other Health,History, Philosophy & Theology,Computer Science,Psychology,General Engineering,Education,Electrical & Electronic Engineering,Mechanical & Aerospace Engineering,Civil Engineering,Chemical Engineering,Agriculture & Forestry,Accounting & Finance,Languages, Literature & Linguistics,Business & Management,Architecture,Mathematics & Statistics,Chemistry,Physics & Astronomy,Geology, Environmental, Earth & Marine Sciences,Communication & Media Studies,Sociology,Politics & International Studies (incl Development Studies),Geography",/world-university-rankings/nagoya-university
National Tsing Hua University,,Taiwan,0,National Tsing Hua University,680,301–350,3300,master_account,59.4,448,54.8,229,29.0,783,42.4–45.1,3300,37.1,218,38.0,208,33 : 67,"10,194",5%,13.8,"Chemistry,Economics & Econometrics,Other Health,Computer Science,Physics & Astronomy,Sociology,General Engineering,Mathematics & Statistics,Law,Languages, Literature & Linguistics,History, Philosophy & Theology,Education,Accounting & Finance,Chemical Engineering,Mechanical & Aerospace Engineering,Electrical & Electronic Engineering",/world-university-rankings/national-tsing-hua-university
University of Navarra,,Spain,1,University of Navarra,967,301–350,3310,master_account,74.6,267,63.9,167,59.7,324,42.4–45.1,3310,24.5,416,27.9,440,53 : 47,"10,827",19%,14.9,"History, Philosophy & Theology,Architecture,Law,Medicine & Dentistry,Economics & Econometrics,Other Health,General Engineering,Business & Management,Electrical & Electronic Engineering,Mechanical & Aerospace Engineering,Accounting & Finance,Education,Psychology,Languages, Literature & Linguistics,Physics & Astronomy,Geology, Environmental, Earth & Marine Sciences,Biological Sciences,Communication & Media Studies,Chemistry,Politics & International Studies (incl Development Studies)",/world-university-rankings/university-navarra
University of Nebraska-Lincoln,,United States,6,University of Nebraska-Lincoln,962,301–350,3320,public,65.9,373,37.9,572,50.4,441,42.4–45.1,3320,29.6,317,32.4,333,47 : 53,"22,578",12%,16.3,"Chemical Engineering,Civil Engineering,Business & Management,General Engineering,Languages, Literature & Linguistics,Other Health,Mechanical & Aerospace Engineering,Electrical & Electronic Engineering,Computer Science,Education,Veterinary Science,Art, Performing Arts & Design,Sport Science,Mathematics & Statistics,Agriculture & Forestry,Biological Sciences,Law,Accounting & Finance,Sociology,Economics & Econometrics,Communication & Media Studies,Chemistry,Psychology,Geology, Environmental, Earth & Marine Sciences,Physics & Astronomy,History, Philosophy & Theology,Geography,Politics & International Studies (incl Development Studies),Medicine & Dentistry,Architecture",/world-university-rankings/university-nebraska-lincoln
Oregon State University,,United States,0,Oregon State University,883,301–350,3330,public,72.4,297,36.5,640,48.5,475,42.4–45.1,3330,29.3,324,30.1,388,47 : 53,"23,668",10%,16.2,"Computer Science,Veterinary Science,Languages, Literature & Linguistics,Accounting & Finance,Agriculture & Forestry,Biological Sciences,Chemical Engineering,Sport Science,Mathematics & Statistics,Physics & Astronomy,Electrical & Electronic Engineering,Psychology,Other Health,Art, Performing Arts & Design,Mechanical & Aerospace Engineering,Chemistry,Civil Engineering,Education,Communication & Media Studies,Sociology,Politics & International Studies (incl Development Studies),Economics & Econometrics,History, Philosophy & Theology,Geography,Geology, Environmental, Earth & Marine Sciences,Business & Management",/world-university-rankings/oregon-state-university
Polytechnic University of Milan,,Italy,0,Polytechnic University of Milan,797,301–350,3340,master_account,65.0,386,58.1,203,53.1,402,42.4–45.1,3340,31.7,289,32.2,338,34 : 66,"33,189",14%,23.8,"Computer Science,Business & Management,General Engineering,Mechanical & Aerospace Engineering,Art, Performing Arts & Design,Civil Engineering,Architecture,Electrical & Electronic Engineering,Chemical Engineering,Physics & Astronomy,Mathematics & Statistics,Chemistry,Communication & Media Studies",/world-university-rankings/polytechnic-university-milan
Rensselaer Polytechnic Institute,,United States,0,Rensselaer Polytechnic Institute,608,301–350,3350,private,71.7,304,67.3,155,46.2,513,42.4–45.1,3350,31.8,287,28.9,420,32 : 68,"7,240",17%,15.7,"Physics & Astronomy,Law,Mathematics & Statistics,Geography,Psychology,Chemistry,Sociology,Civil Engineering,Computer Science,General Engineering,Economics & Econometrics,Biological Sciences,Politics & International Studies (incl Development Studies),Languages, Literature & Linguistics,Business & Management,Art, Performing Arts & Design,History, Philosophy & Theology,Electrical & Electronic Engineering,Archaeology,Mechanical & Aerospace Engineering,Geology, Environmental, Earth & Marine Sciences,Communication & Media Studies,Architecture,Other Health,Medicine & Dentistry,Chemical Engineering",/world-university-rankings/rensselaer-polytechnic-institute
