aliases,apply_link,location,member_level,name,nid,rank,rank_order,record_type,scores_citations,scores_citations_rank,scores_industry_income,scores_industry_income_rank,scores_international_outlook,scores_international_outlook_rank,scores_overall,scores_overall_rank,scores_research,scores_research_rank,scores_teaching,scores_teaching_rank,stats_female_male_ratio,stats_number_students,stats_pc_intl_students,stats_student_staff_ratio,subjects_offered,url
Durham University united kingdom UK  England,https://timeshighereducation.studygroup.com?utm_campaign=the&uid=i-56154151,United Kingdom,11,Durham University,547,201–250,2120,master_account,84.8,139,36.2,399,72.4,151,45.5–48.8,2120,18.1,373,21.0,378,55 : 45,"16,963",30%,14.8,"Sport Science,Biological Sciences",/world-university-rankings/durham-university
Federal University of Toulouse Midi-Pyrénées,,France,0,Federal University of Toulouse Midi-Pyrénées,587913,201–250,2130,master_account,79.6,198,31.7,543,58.0,259,45.5–48.8,2130,21.5,305,30.2,192,54 : 46,"103,857",14%,19.2,"Veterinary Science,Agriculture & Forestry,Biological Sciences",/world-university-rankings/federal-university-toulouse-midi-pyrenees
Florida State University,,United States,0,Florida State University,131777,201–250,2140,public,85.5,132,37.0,379,40.2,454,45.5–48.8,2140,31.6,177,22.7,331,56 : 44,"38,520",7%,24.1,"Sport Science,Biological Sciences",/world-university-rankings/florida-state-university
Georgetown University,,United States,0,Georgetown University,602,201–250,2150,private,94.3,57,34.3,452,53.9,291,45.5–48.8,2150,14.3,468,13.9,623,54 : 46,"16,279",18%,8.5,Biological Sciences,/world-university-rankings/georgetown-university
George Washington University,,United States,0,George Washington University,600,201–250,2160,private,80.4,187,30.5,600,63.2,215,45.5–48.8,2160,25.3,255,20.5,388,60 : 40,"23,488",18%,13.1,"Agriculture & Forestry,Sport Science,Biological Sciences",/world-university-rankings/george-washington-university
Goethe University Frankfurt,,Germany,0,Goethe University Frankfurt,645,201–250,2170,master_account,77.1,231,34.2,455,60.2,240,45.5–48.8,2170,21.1,311,28.9,216,57 : 43,"47,141",15%,19.6,"Sport Science,Biological Sciences,Agriculture & Forestry",/world-university-rankings/goethe-university-frankfurt
Griffith University,,Australia,0,Griffith University,825,201–250,2180,master_account,73.4,265,48.0,239,86.3,61,45.5–48.8,2180,22.1,298,24.5,293,58 : 42,"34,120",17%,23.6,"Sport Science,Agriculture & Forestry,Biological Sciences",/world-university-rankings/griffith-university
University of Guelph,,Canada,0,University of Guelph,746,201–250,2190,master_account,56.8,419,61.3,154,60.2,241,45.5–48.8,2190,38.3,131,39.6,124,59 : 41,"22,165",9%,29.1,"Biological Sciences,Veterinary Science,Sport Science,Agriculture & Forestry",/world-university-rankings/university-guelph
University of Hawai’i at Mānoa,,United States,0,University of Hawai’i at Mānoa,722,201–250,2200,public,77.2,228,65.4,138,62.6,222,45.5–48.8,2200,29.5,201,22.8,328,57 : 43,"15,054",10%,10.8,"Agriculture & Forestry,Veterinary Science,Biological Sciences,Sport Science",/world-university-rankings/university-hawaii-manoa
Heriot-Watt University,,United Kingdom,0,Heriot-Watt University,828,201–250,2210,master_account,94.4,55,32.8,494,82.9,78,45.5–48.8,2210,13.0,517,15.4,568,41 : 59,"9,189",35%,17.2,Biological Sciences,/world-university-rankings/heriot-watt-university
University of Hohenheim,,Germany,0,University of Hohenheim,131525,201–250,2220,master_account,64.9,333,54.9,189,56.2,271,45.5–48.8,2220,38.1,132,34.6,159,57 : 43,"9,234",15%,37.8,"Agriculture & Forestry,Biological Sciences",/world-university-rankings/university-hohenheim
Indian Institute of Science,,India,0,Indian Institute of Science,926,201–250,2230,master_account,36.0,567,30.1,621,21.4,705,45.5–48.8,2230,56.0,63,56.1,58,23 : 77,"4,128",1%,9.6,Biological Sciences,/world-university-rankings/indian-institute-science
Keio University,,Japan,0,Keio University,785,201–250,2240,master_account,66.6,318,39.8,327,21.1,710,45.5–48.8,2240,36.4,140,38.7,129,36 : 64,"34,916",8%,10.4,"Biological Sciences,Sport Science",/world-university-rankings/keio-university
La Trobe University LaTrobe,,Australia,11,La Trobe University,835,201–250,2250,master_account,83.5,154,91.0,61,75.8,131,45.5–48.8,2250,19.2,351,17.1,506,64 : 36,"22,292",29%,33.9,"Sport Science,Agriculture & Forestry,Biological Sciences,Veterinary Science",/world-university-rankings/la-trobe-university
Laval University,,Canada,11,Laval University,876,201–250,2260,master_account,60.8,372,89.8,63,63.9,211,45.5–48.8,2260,33.2,162,29.6,203,57 : 43,"29,250",13%,17.3,"Agriculture & Forestry,Sport Science,Veterinary Science,Biological Sciences",/world-university-rankings/laval-university
University of Leicester uk united kingdom leicester,,United Kingdom,0,University of Leicester,662,201–250,2270,master_account,82.9,159,31.6,548,86.5,60,45.5–48.8,2270,16.6,415,21.4,367,53 : 47,"14,645",32%,14.3,Biological Sciences,/world-university-rankings/university-leicester
Nankai University Nan Kai University,,China,11,Nankai University,623277,201–250,2280,master_account,73.1,267,48.8,234,45.1,382,45.5–48.8,2280,27.7,221,29.9,196,,"28,061",7%,13.3,"Agriculture & Forestry,Biological Sciences",/world-university-rankings/nankai-university
University of Neuchâtel,,Switzerland,0,University of Neuchâtel,131274,201–250,2290,master_account,81.6,177,35.4,422,94.6,22,45.5–48.8,2290,14.7,462,18.7,451,60 : 40,"4,284",22%,12.8,"Biological Sciences,Sport Science",/world-university-rankings/university-neuchatel
Northeastern University,,United States,0,Northeastern University,681,201–250,2300,private,86.0,128,53.2,200,54.1,289,45.5–48.8,2300,24.4,268,17.6,485,49 : 51,"19,575",35%,13.9,Biological Sciences,/world-university-rankings/northeastern-university
Northern Arizona University,,United States,0,Northern Arizona University,589172,201–250,2310,public,97.3,27,28.6,717,27.1,629,45.5–48.8,2310,19.1,356,15.1,579,60 : 40,"29,684",5%,28.1,"Sport Science,Biological Sciences,Agriculture & Forestry",/world-university-rankings/northern-arizona-university
Norwegian University of Science and Technology,,Norway,0,Norwegian University of Science and Technology,729,201–250,2320,master_account,77.1,232,32.8,499,78.0,112,45.5–48.8,2320,23.9,273,21.7,360,48 : 52,"35,181",8%,15.8,"Biological Sciences,Sport Science",/world-university-rankings/norwegian-university-science-and-technology
University of Oregon,,United States,0,University of Oregon,880,201–250,2330,public,92.3,71,30.0,626,32.2,556,45.5–48.8,2330,21.2,309,22.2,347,54 : 46,"22,143",12%,10.8,"Sport Science,Biological Sciences",/world-university-rankings/university-oregon
Oxford Brookes University,,United Kingdom,0,Oxford Brookes University,131653,201–250,2340,master_account,68.6,304,27.8,801,78.3,110,45.5–48.8,2340,19.1,357,36.8,145,59 : 41,"13,915",28%,16.2,"Sport Science,Biological Sciences,Veterinary Science,Agriculture & Forestry",/world-university-rankings/oxford-brookes-university
University of Padua,,Italy,0,University of Padua,708,201–250,2350,master_account,82.7,163,30.0,627,38.8,475,45.5–48.8,2350,24.8,263,26.3,262,55 : 45,"45,169",4%,21.3,"Agriculture & Forestry,Sport Science,Veterinary Science,Biological Sciences",/world-university-rankings/university-padua
University of Rochester,,United States,0,University of Rochester,545,201–250,2360,private,79.3,206,54.3,194,65.0,201,45.5–48.8,2360,22.5,293,22.7,333,49 : 51,"9,824",31%,4.2,Biological Sciences,/world-university-rankings/university-rochester
Shanghai Jiao Tong University SJTU,,China,6,Shanghai Jiao Tong University,801,201–250,2370,master_account,40.9,536,100.0,16,49.1,332,45.5–48.8,2370,48.0,90,49.1,80,44 : 56,"38,853",13%,11.1,"Biological Sciences,Agriculture & Forestry",/world-university-rankings/shanghai-jiao-tong-university
Simon Fraser University,,Canada,11,Simon Fraser University,709,201–250,2380,master_account,86.0,129,52.5,204,81.7,90,45.5–48.8,2380,18.7,363,14.9,586,55 : 45,"26,521",30%,27.3,Biological Sciences,/world-university-rankings/simon-fraser-university
University of Southern Denmark,,Denmark,0,University of Southern Denmark,731,201–250,2390,master_account,81.9,174,97.8,36,79.6,106,45.5–48.8,2390,19.0,360,15.7,561,53 : 47,"21,281",17%,12.1,"Sport Science,Biological Sciences",/world-university-rankings/university-southern-denmark
University of Stirling,,United Kingdom,6,University of Stirling,804,201–250,2400,master_account,88.6,106,28.6,719,81.0,95,45.5–48.8,2400,17.2,403,19.4,422,63 : 37,"9,250",23%,15.8,"Sport Science,Biological Sciences",/world-university-rankings/university-stirling
University of Technology Sydney UTS,,Australia,6,University of Technology Sydney,906,201–250,2410,master_account,80.3,190,44.9,269,89.1,53,45.5–48.8,2410,23.4,280,11.5,745,51 : 49,"26,385",34%,43.4,"Biological Sciences,Sport Science",/world-university-rankings/university-technology-sydney
Tel Aviv University,,Israel,0,Tel Aviv University,630,201–250,2420,master_account,63.9,339,60.5,158,60.6,237,45.5–48.8,2420,41.0,115,27.2,239,55 : 45,"22,414",7%,22.3,Biological Sciences,/world-university-rankings/tel-aviv-university
Tokyo Institute of Technology,,Japan,6,Tokyo Institute of Technology,572,201–250,2430,master_account,54.6,437,71.7,115,28.1,613,45.5–48.8,2430,45.3,99,39.4,126,15 : 85,"9,752",13%,7.7,"Biological Sciences,Sport Science",/world-university-rankings/tokyo-institute-technology
University of Trento,,Italy,0,University of Trento,763,201–250,2440,master_account,93.7,64,37.4,372,57.6,263,45.5–48.8,2440,12.9,526,23.2,320,51 : 49,"12,920",7%,19.5,"Agriculture & Forestry,Biological Sciences,Sport Science",/world-university-rankings/university-trento
University of Turku,,Finland,0,University of Turku,861,201–250,2450,master_account,70.5,292,38.1,360,56.7,269,45.5–48.8,2450,30.1,196,26.8,250,63 : 37,"12,785",6%,16.3,Biological Sciences,/world-university-rankings/university-turku
Ulm University,,Germany,0,Ulm University,687,201–250,2460,master_account,79.9,193,34.4,448,61.2,228,45.5–48.8,2460,26.6,234,25.4,279,48 : 52,"10,629",13%,27.7,Biological Sciences,/world-university-rankings/ulm-university
Université de Versailles Saint-Quentin-en-Yvelines,,France,6,Université de Versailles Saint-Quentin-en-Yvelines,623034,201–250,2470,master_account,93.8,63,27.8,818,63.7,212,45.5–48.8,2470,12.9,527,14.5,600,59 : 41,"16,621",15%,21.2,Biological Sciences,/world-university-rankings/universite-de-versailles-saint-quentin-en-yvelines
Vrije Universiteit Brussel,,Belgium,0,Vrije Universiteit Brussel,811,201–250,2480,master_account,81.5,179,56.3,181,83.0,77,45.5–48.8,2480,28.6,211,14.0,621,54 : 46,"11,371",22%,28.4,"Sport Science,Biological Sciences",/world-university-rankings/vrije-universiteit-brussel
Western Sydney University University of Western Sydney WSU UWS,,Australia,6,Western Sydney University,1014,201–250,2490,master_account,91.9,77,39.4,336,74.7,140,45.5–48.8,2490,19.6,341,10.7,781,56 : 44,"32,259",17%,35.7,"Biological Sciences,Veterinary Science,Agriculture & Forestry,Sport Science",/world-university-rankings/western-sydney-university
University of Wollongong UOW University of Wollongong Australia,,Australia,6,University of Wollongong,740,201–250,2500,master_account,79.5,201,52.6,202,71.4,158,45.5–48.8,2500,20.8,324,23.8,306,52 : 48,"18,642",29%,31.5,"Sport Science,Agriculture & Forestry,Biological Sciences",/world-university-rankings/university-wollongong
Aix-Marseille University,,France,6,Aix-Marseille University,131808,251–300,2510,master_account,65.6,325,37.0,378,53.0,299,42.0–45.4,2510,27.0,227,24.5,291,59 : 41,"67,857",12%,16.6,"Agriculture & Forestry,Biological Sciences,Veterinary Science,Sport Science",/world-university-rankings/aix-marseille-university
University of Alaska Fairbanks,,United States,0,University of Alaska Fairbanks,963,251–300,2520,public,70.9,288,45.8,258,50.8,317,42.0–45.4,2520,26.1,239,23.3,313,51 : 49,"3,593",5%,8.7,"Sport Science,Biological Sciences",/world-university-rankings/university-alaska-fairbanks
Australian Catholic University ACU,,Australia,0,Australian Catholic University,587658,251–300,2530,master_account,97.4,24,31.3,563,62.6,221,42.0–45.4,2530,10.1,613,9.5,809,73 : 27,"23,886",12%,43.5,"Biological Sciences,Sport Science",/world-university-rankings/australian-catholic-university
Autonomous University of Madrid,,Spain,0,Autonomous University of Madrid,743,251–300,2540,master_account,65.1,330,30.2,614,48.3,343,42.0–45.4,2540,17.5,391,36.3,147,61 : 39,"29,576",14%,13.4,"Sport Science,Biological Sciences",/world-university-rankings/autonomous-university-madrid
Bangor University,,United Kingdom,0,Bangor University,715,251–300,2550,master_account,83.0,157,33.7,470,68.3,175,42.0–45.4,2550,14.3,467,17.7,482,58 : 42,"9,590",23%,16.3,"Sport Science,Biological Sciences,Agriculture & Forestry",/world-university-rankings/bangor-university
University of Bath,,United Kingdom,0,University of Bath,716,251–300,2560,master_account,70.5,290,32.1,522,77.1,120,42.0–45.4,2560,19.5,342,19.5,417,46 : 54,"13,825",32%,16.4,"Sport Science,Biological Sciences",/world-university-rankings/university-bath
University of Bayreuth,,Germany,0,University of Bayreuth,881,251–300,2570,master_account,84.2,149,38.8,349,47.2,355,42.0–45.4,2570,19.8,339,16.7,521,46 : 54,"9,255",10%,29.7,"Biological Sciences,Sport Science",/world-university-rankings/university-bayreuth
Beijing Normal University,,China,0,Beijing Normal University,623625,251–300,2580,master_account,61.8,359,40.0,320,24.3,666,42.0–45.4,2580,34.9,153,38.9,128,,"23,524",11%,15.4,"Biological Sciences,Sport Science",/world-university-rankings/beijing-normal-university
University of Bordeaux,,France,6,University of Bordeaux,131635,251–300,2590,master_account,79.8,194,31.2,566,58.2,256,42.0–45.4,2590,22.1,297,20.5,387,58 : 42,"54,965",13%,21.6,"Biological Sciences,Sport Science,Agriculture & Forestry",/world-university-rankings/university-bordeaux
"University of California, Merced",,United States,0,"University of California, Merced",622527,251–300,2600,master_account,92.0,73,33.8,465,33.7,536,42.0–45.4,2600,15.9,432,18.9,440,51 : 49,"7,324",8%,20.9,Biological Sciences,/world-university-rankings/university-california-merced
University of Canterbury,,New Zealand,0,University of Canterbury,773,251–300,2610,master_account,68.1,309,35.7,413,96.3,15,42.0–45.4,2610,16.5,418,22.5,337,50 : 50,"13,089",24%,18.0,"Agriculture & Forestry,Biological Sciences,Sport Science",/world-university-rankings/university-canterbury
Carleton University,,Canada,0,Carleton University,694,251–300,2620,master_account,79.4,202,30.1,618,66.6,185,42.0–45.4,2620,20.1,334,12.8,678,48 : 52,"27,570",21%,29.7,Biological Sciences,/world-university-rankings/carleton-university
Case Western Reserve University,,United States,0,Case Western Reserve University,557,251–300,2630,private,68.6,303,31.7,541,50.7,318,42.0–45.4,2630,29.3,204,29.7,201,50 : 50,"10,654",23%,8.8,Biological Sciences,/world-university-rankings/case-western-reserve-university
China Agricultural University,,China,0,China Agricultural University,990,251–300,2640,master_account,43.3,519,59.9,161,18.7,751,42.0–45.4,2640,49.0,86,45.4,92,58 : 42,"19,586",1%,11.6,"Biological Sciences,Agriculture & Forestry,Veterinary Science",/world-university-rankings/china-agricultural-university
University of Cincinnati,,United States,0,University of Cincinnati,672,251–300,2650,public,75.7,242,30.1,619,35.0,523,42.0–45.4,2650,28.6,210,18.3,460,51 : 49,"28,434",9%,20.4,"Agriculture & Forestry,Biological Sciences",/world-university-rankings/university-cincinnati
Claude Bernard University Lyon 1,,France,0,Claude Bernard University Lyon 1,886,251–300,2660,master_account,64.7,334,30.2,615,48.6,341,42.0–45.4,2660,28.7,208,27.6,234,53 : 47,"26,875",13%,12.7,"Sport Science,Biological Sciences,Agriculture & Forestry",/world-university-rankings/claude-bernard-university-lyon-1
Deakin University,,Australia,11,Deakin University,822,251–300,2670,master_account,75.0,248,36.2,398,75.0,137,42.0–45.4,2670,20.2,333,14.2,612,58 : 42,"39,305",22%,28.6,"Sport Science,Agriculture & Forestry,Biological Sciences",/world-university-rankings/deakin-university
University of Eastern Finland,,Finland,11,University of Eastern Finland,776,251–300,2680,master_account,78.4,215,30.1,620,55.0,280,42.0–45.4,2680,22.2,295,21.3,368,64 : 36,"11,630",6%,18.5,"Biological Sciences,Agriculture & Forestry",/world-university-rankings/university-eastern-finland
University of Essex,,United Kingdom,0,University of Essex,674,251–300,2690,master_account,82.5,164,28.5,722,87.5,57,42.0–45.4,2690,13.9,486,18.6,454,54 : 46,"11,923",39%,16.1,"Sport Science,Biological Sciences",/world-university-rankings/university-essex
University of Fribourg,,Switzerland,0,University of Fribourg,887,251–300,2700,master_account,71.0,286,40.8,307,75.6,134,42.0–45.4,2700,19.9,336,18.7,448,59 : 41,"10,887",18%,32.3,"Biological Sciences,Sport Science",/world-university-rankings/university-fribourg
Grenoble Alpes University,,France,0,Grenoble Alpes University,587916,251–300,2710,master_account,82.2,168,28.3,735,53.0,300,42.0–45.4,2710,21.1,312,18.4,458,52 : 48,"41,411",13%,17.6,"Biological Sciences,Sport Science,Agriculture & Forestry",/world-university-rankings/grenoble-alpes-university
Hasselt University,,Belgium,0,Hasselt University,587910,251–300,2720,master_account,64.3,337,39.8,326,73.1,145,42.0–45.4,2720,31.2,181,25.4,278,47 : 53,"5,189",13%,31.1,"Biological Sciences,Agriculture & Forestry,Sport Science",/world-university-rankings/hasselt-university
Hunan University,,China,0,Hunan University,981,251–300,2730,master_account,94.8,47,31.1,579,21.3,707,42.0–45.4,2730,13.7,493,16.2,536,46 : 54,"40,715",2%,20.4,Biological Sciences,/world-university-rankings/hunan-university
University of Iowa,,United States,0,University of Iowa,606,251–300,2740,public,76.3,236,35.5,419,32.0,559,42.0–45.4,2740,25.7,247,29.1,209,52 : 48,"28,945",12%,11.6,"Sport Science,Biological Sciences",/world-university-rankings/university-iowa
Johannes Gutenberg University of Mainz,,Germany,0,Johannes Gutenberg University of Mainz,871,251–300,2750,master_account,80.8,186,49.7,227,50.1,320,42.0–45.4,2750,15.6,439,24.0,299,59 : 41,"31,919",11%,26.9,"Sport Science,Biological Sciences",/world-university-rankings/johannes-gutenberg-university-mainz
University of Kaiserslautern,,Germany,1,University of Kaiserslautern,131341,251–300,2760,master_account,88.6,105,40.0,322,54.1,288,42.0–45.4,2760,14.0,481,18.5,455,39 : 61,"14,869",18%,51.6,Biological Sciences,/world-university-rankings/university-kaiserslautern
University of Kiel,,Germany,0,University of Kiel,724,251–300,2770,master_account,79.6,199,27.8,792,56.9,268,42.0–45.4,2770,13.3,505,26.6,254,53 : 47,"26,412",8%,22.2,"Biological Sciences,Agriculture & Forestry,Sport Science",/world-university-rankings/university-kiel
Korea University,,South Korea,6,Korea University,702,251–300,2780,master_account,36.6,562,99.9,20,42.5,419,42.0–45.4,2780,45.4,98,43.4,103,,"22,965",22%,16.0,"Sport Science,Biological Sciences,Agriculture & Forestry",/world-university-rankings/korea-university
Kyushu University,,Japan,0,Kyushu University,131724,251–300,2790,master_account,29.8,611,77.5,90,37.2,495,42.0–45.4,2790,55.3,65,54.4,63,28 : 72,"18,643",13%,8.8,"Biological Sciences,Agriculture & Forestry",/world-university-rankings/kyushu-university
Liverpool John Moores University,,United Kingdom,11,Liverpool John Moores University,836,251–300,2800,master_account,82.3,167,29.9,632,70.9,160,42.0–45.4,2800,16.6,416,21.9,354,53 : 47,"19,461",14%,17.4,"Sport Science,Biological Sciences,Agriculture & Forestry",/world-university-rankings/liverpool-john-moores-university
Loughborough University,,United Kingdom,0,Loughborough University,837,251–300,2810,master_account,62.2,354,35.9,409,66.1,187,42.0–45.4,2810,28.0,216,36.2,149,40 : 60,"14,749",25%,14.3,"Biological Sciences,Sport Science",/world-university-rankings/loughborough-university
Mae Fah Luang University,,Thailand,0,Mae Fah Luang University,587664,251–300,2820,master_account,96.1,34,28.8,697,53.4,294,42.0–45.4,2820,9.7,641,12.1,715,73 : 27,"13,534",4%,22.3,"Biological Sciences,Agriculture & Forestry,Sport Science",/world-university-rankings/mae-fah-luang-university
Massey University,,New Zealand,0,Massey University,839,251–300,2830,master_account,50.9,462,55.0,188,90.4,46,42.0–45.4,2830,25.9,245,34.2,164,62 : 38,"18,653",31%,16.2,"Sport Science,Veterinary Science,Biological Sciences,Agriculture & Forestry",/world-university-rankings/massey-university
University of Miami,,United States,0,University of Miami,636,251–300,2840,private,68.2,307,34.2,457,55.9,273,42.0–45.4,2840,26.2,238,26.3,261,52 : 48,"15,971",16%,6.3,"Sport Science,Biological Sciences",/world-university-rankings/university-miami
Moscow Institute of Physics and Technology,,Russian Federation,0,Moscow Institute of Physics and Technology,973,251–300,2850,master_account,58.4,404,100.0,12,68.5,173,42.0–45.4,2850,27.0,231,33.1,172,24 : 76,"5,716",15%,11.2,Biological Sciences,/world-university-rankings/moscow-institute-physics-and-technology
Murdoch University Murdoch,,Australia,6,Murdoch University,890,251–300,2860,master_account,79.9,192,73.0,114,82.5,83,42.0–45.4,2860,11.6,569,13.9,625,60 : 40,"14,905",37%,27.7,"Sport Science,Veterinary Science,Biological Sciences,Agriculture & Forestry",/world-university-rankings/murdoch-university
"National University of Ireland, Galway nui nui galway",,Ireland,0,"National University of Ireland, Galway",842,251–300,2870,master_account,73.5,260,43.8,277,76.0,127,42.0–45.4,2870,17.8,384,21.5,366,58 : 42,"13,911",17%,26.6,"Agriculture & Forestry,Biological Sciences",/world-university-rankings/national-university-ireland-galway
University of Nebraska-Lincoln,,United States,6,University of Nebraska-Lincoln,962,251–300,2880,public,66.3,321,38.3,357,51.5,313,42.0–45.4,2880,30.6,191,26.4,259,48 : 52,"24,610",11%,17.2,"Veterinary Science,Biological Sciences,Sport Science,Agriculture & Forestry",/world-university-rankings/university-nebraska-lincoln
Norwegian University of Life Sciences,,Norway,0,Norwegian University of Life Sciences,587790,251–300,2890,master_account,74.7,252,34.8,438,77.7,118,42.0–45.4,2890,13.7,495,27.0,246,59 : 41,"5,790",21%,6.9,"Agriculture & Forestry,Biological Sciences,Veterinary Science",/world-university-rankings/norwegian-university-life-sciences
University of Ottawa,,Canada,0,University of Ottawa,649,251–300,2900,master_account,75.2,247,31.6,550,58.1,258,42.0–45.4,2900,27.3,222,16.1,543,59 : 41,"35,365",19%,24.7,"Biological Sciences,Sport Science",/world-university-rankings/university-ottawa
University of Plymouth,,United Kingdom,0,University of Plymouth,796,251–300,2910,master_account,91.9,75,28.4,732,67.0,182,42.0–45.4,2910,13.6,498,12.9,677,55 : 45,"17,667",15%,17.2,"Biological Sciences,Agriculture & Forestry,Veterinary Science,Sport Science",/world-university-rankings/university-plymouth
University of Rovira i Virgili,,Spain,0,University of Rovira i Virgili,968,251–300,2920,master_account,86.7,122,36.0,405,43.6,403,42.0–45.4,2920,17.5,394,13.8,632,59 : 41,"12,411",11%,12.3,"Agriculture & Forestry,Biological Sciences,Sport Science",/world-university-rankings/university-rovira-i-virgili
Ruhr University Bochum,,Germany,0,Ruhr University Bochum,718,251–300,2930,master_account,73.1,268,45.7,260,44.6,388,42.0–45.4,2930,26.7,233,23.4,312,49 : 51,"43,015",14%,60.5,"Veterinary Science,Sport Science,Biological Sciences",/world-university-rankings/ruhr-university-bochum
San Diego State University,,United States,0,San Diego State University,969,251–300,2940,public,87.6,116,31.8,538,30.5,579,42.0–45.4,2940,19.2,353,15.4,570,55 : 45,"30,799",8%,30.5,Biological Sciences,/world-university-rankings/san-diego-state-university
South China University of Technology,,China,0,South China University of Technology,128785,251–300,2950,master_account,82.2,170,64.7,140,25.2,651,42.0–45.4,2950,17.4,397,22.5,341,38 : 62,"41,139",5%,13.9,"Biological Sciences,Sport Science,Agriculture & Forestry",/world-university-rankings/south-china-university-technology
Southern Cross University,,Australia,0,Southern Cross University,131754,251–300,2960,master_account,73.5,262,88.3,67,64.4,207,42.0–45.4,2960,21.2,310,21.6,363,63 : 37,"9,064",25%,25.0,"Agriculture & Forestry,Sport Science",/world-university-rankings/southern-cross-university
University of Strasbourg,,France,0,University of Strasbourg,684,251–300,2970,master_account,65.7,324,29.2,678,68.6,172,42.0–45.4,2970,21.9,301,27.0,248,58 : 42,"46,898",20%,18.8,"Agriculture & Forestry,Biological Sciences,Sport Science",/world-university-rankings/university-strasbourg
Technion Israel Institute of Technology,,Israel,0,Technion Israel Institute of Technology,685,251–300,2980,master_account,74.7,253,34.2,459,60.0,243,42.0–45.4,2980,21.5,306,25.3,282,36 : 64,"14,703",5%,21.8,Biological Sciences,/world-university-rankings/technion-israel-institute-technology
Wake Forest University,,United States,0,Wake Forest University,627,251–300,2990,private,82.9,160,52.0,207,30.7,576,42.0–45.4,2990,18.7,364,27.8,229,53 : 47,"7,675",9%,4.0,Biological Sciences,/world-university-rankings/wake-forest-university
Washington State University,,United States,0,Washington State University,814,251–300,3000,public,61.0,370,73.8,108,42.2,425,42.0–45.4,3000,31.7,176,37.6,139,52 : 48,"27,957",7%,18.1,"Agriculture & Forestry,Veterinary Science,Biological Sciences,Sport Science",/world-university-rankings/washington-state-university
University of Waterloo,,Canada,11,University of Waterloo,689,251–300,3010,master_account,68.4,306,53.0,201,64.5,205,42.0–45.4,3010,28.7,209,19.8,412,47 : 53,"33,519",20%,23.6,"Sport Science,Biological Sciences",/world-university-rankings/university-waterloo
Wuhan University,,China,11,Wuhan University,863,251–300,3020,master_account,55.2,430,99.9,22,42.5,422,42.0–45.4,3020,28.1,215,34.4,161,,"52,502",7%,14.6,"Biological Sciences,Veterinary Science",/world-university-rankings/wuhan-university
Åbo Akademi University,,Finland,0,Åbo Akademi University,622860,301–400,3030,master_account,50.4,470,36.9,380,65.9,189,35.9–41.9,3030,23.7,276,24.7,288,,"5,295",16%,17.5,Biological Sciences,/world-university-rankings/abo-akademi-university
Alfaisal University,,Saudi Arabia,11,Alfaisal University,131490,301–400,3040,master_account,58.8,398,57.2,176,84.4,67,35.9–41.9,3040,13.9,484,17.3,493,60 : 40,"2,566",34%,10.4,Biological Sciences,/world-university-rankings/alfaisal-university
Aligarh Muslim University,,India,0,Aligarh Muslim University,980,301–400,3050,master_account,71.8,279,27.8,768,20.6,719,35.9–41.9,3050,10.1,612,21.0,376,38 : 62,"18,783",2%,13.5,"Biological Sciences,Agriculture & Forestry,Sport Science",/world-university-rankings/aligarh-muslim-university
Auckland University of Technology AUT,,New Zealand,6,Auckland University of Technology,131438,301–400,3060,master_account,71.6,281,39.3,337,97.2,9,35.9–41.9,3060,11.4,580,16.7,520,59 : 41,"18,035",47%,17.1,"Sport Science,Biological Sciences",/world-university-rankings/auckland-university-technology
Bielefeld University,,Germany,6,Bielefeld University,717,301–400,3070,master_account,58.5,401,54.0,196,43.6,402,35.9–41.9,3070,20.0,335,24.4,296,57 : 43,"24,875",8%,77.5,"Sport Science,Biological Sciences",/world-university-rankings/bielefeld-university
University of Bologna,,Italy,1,University of Bologna,692,301–400,3080,master_account,60.4,377,43.9,276,41.1,439,35.9–41.9,3080,25.5,248,31.7,184,56 : 44,"65,819",12%,24.0,"Agriculture & Forestry,Biological Sciences,Sport Science,Veterinary Science",/world-university-rankings/university-bologna
University of Campinas,,Brazil,0,University of Campinas,759,301–400,3090,master_account,52.1,455,27.8,775,24.4,662,35.9–41.9,3090,33.0,164,37.6,135,47 : 53,"28,795",3%,15.1,"Sport Science,Biological Sciences,Agriculture & Forestry",/world-university-rankings/university-campinas
University of Canberra,,Australia,0,University of Canberra,131399,301–400,3100,master_account,59.7,385,39.8,325,75.9,129,35.9–41.9,3100,16.2,424,15.6,562,,"10,823",32%,36.2,"Sport Science,Biological Sciences,Agriculture & Forestry",/world-university-rankings/university-canberra
Central South University CSU,,China,11,Central South University,589367,301–400,3110,master_account,53.4,446,95.7,44,35.3,515,35.9–41.9,3110,31.1,183,27.0,244,,"51,546",2%,18.4,Biological Sciences,/world-university-rankings/central-south-university
Charles University in Prague,,Czech Republic,0,Charles University in Prague,799,301–400,3120,master_account,57.7,407,28.6,710,48.2,345,35.9–41.9,3120,22.9,285,28.3,221,62 : 38,"48,623",18%,12.7,"Sport Science,Biological Sciences",/world-university-rankings/charles-university-prague
University of Clermont Auvergne,,France,0,University of Clermont Auvergne,638036,301–400,3130,master_account,71.7,280,40.6,311,47.1,356,35.9–41.9,3130,6.6,769,18.7,447,56 : 44,"34,644",13%,18.8,"Sport Science,Biological Sciences",/world-university-rankings/university-clermont-auvergne
