aliases,apply_link,location,member_level,name,nid,rank,rank_order,record_type,scores_citations,scores_citations_rank,scores_industry_income,scores_industry_income_rank,scores_international_outlook,scores_international_outlook_rank,scores_overall,scores_overall_rank,scores_research,scores_research_rank,scores_teaching,scores_teaching_rank,stats_female_male_ratio,stats_number_students,stats_pc_intl_students,stats_student_staff_ratio,subjects_offered,url
Indian Institute of Technology Madras,,India,0,Indian Institute of Technology Madras,978,201–250,2180,master_account,25.8,768,76.0,95,19.0,928,41.2–44.3,2180,41.9,112,57.2,56,20 : 80,"9,241",1%,15.6,"General Engineering,Electrical & Electronic Engineering,Mechanical & Aerospace Engineering,Civil Engineering,Chemical Engineering",/world-university-rankings/indian-institute-technology-madras
Iowa State University,,United States,0,Iowa State University,648,201–250,2190,public,62.1,348,55.3,223,63.3,263,41.2–44.3,2190,31.0,182,34.5,147,44 : 56,"32,469",12%,18.8,"Mechanical & Aerospace Engineering,Civil Engineering,Chemical Engineering,Electrical & Electronic Engineering,General Engineering",/world-university-rankings/iowa-state-university
ITMO University,,Russian Federation,0,ITMO University,131805,201–250,2200,master_account,56.1,420,84.8,68,69.1,216,41.2–44.3,2200,28.8,213,29.6,206,37 : 63,"10,206",16%,13.1,"Electrical & Electronic Engineering,General Engineering,Chemical Engineering,Mechanical & Aerospace Engineering,Civil Engineering",/world-university-rankings/itmo-university
Jacobs University,,Germany,11,Jacobs University,622455,201–250,2210,master_account,66.8,311,66.0,142,95.1,30,41.2–44.3,2210,23.1,298,26.9,249,45 : 55,"1,142",76%,16.2,"Electrical & Electronic Engineering,General Engineering,Chemical Engineering",/world-university-rankings/jacobs-university
Kent State University,,United States,0,Kent State University,786,201–250,2220,public,99.1,18,34.6,686,70.7,200,41.2–44.3,2220,15.0,521,12.7,849,60 : 40,"24,559",9%,20.4,Mechanical & Aerospace Engineering,/world-university-rankings/kent-state-university
Kyung Hee University KyungHee KHU,,South Korea,11,Kyung Hee University,834,201–250,2230,master_account,74.1,235,49.1,280,50.4,382,41.2–44.3,2230,30.1,194,23.0,333,51 : 49,"22,102",22%,17.3,"Chemical Engineering,Electrical & Electronic Engineering,Mechanical & Aerospace Engineering,General Engineering,Civil Engineering",/world-university-rankings/kyung-hee-university
University of Liège,,Belgium,0,University of Liège,788,201–250,2240,master_account,59.2,385,99.0,22,72.0,187,41.2–44.3,2240,27.7,228,24.5,302,56 : 44,"20,888",21%,27.0,"General Engineering,Electrical & Electronic Engineering,Civil Engineering,Mechanical & Aerospace Engineering,Chemical Engineering",/world-university-rankings/university-liege
Université Catholique de Louvain,,Belgium,0,Université Catholique de Louvain,633,201–250,2250,master_account,67.4,300,53.4,244,62.2,272,41.2–44.3,2250,28.1,223,24.6,299,53 : 47,"26,235",20%,39.3,"General Engineering,Electrical & Electronic Engineering,Civil Engineering,Chemical Engineering,Mechanical & Aerospace Engineering",/world-university-rankings/universite-catholique-de-louvain
Macquarie University,,Australia,6,Macquarie University,703,201–250,2260,master_account,72.6,245,45.7,322,89.8,72,41.2–44.3,2260,22.8,303,19.7,432,52 : 48,"30,234",29%,68.6,"Electrical & Electronic Engineering,Chemical Engineering,Civil Engineering,General Engineering,Mechanical & Aerospace Engineering",/world-university-rankings/macquarie-university
Missouri University of Science and Technology,,United States,0,Missouri University of Science and Technology,131700,201–250,2270,public,82.3,150,47.5,300,62.6,268,41.2–44.3,2270,19.2,392,20.3,404,23 : 77,"8,084",14%,22.2,"Civil Engineering,Chemical Engineering,Electrical & Electronic Engineering,Mechanical & Aerospace Engineering,General Engineering",/world-university-rankings/missouri-university-science-and-technology
National Chiao Tung University,,Taiwan,0,National Chiao Tung University,707,201–250,2280,master_account,31.3,704,85.0,66,32.4,639,41.2–44.3,2280,52.5,77,41.2,111,30 : 70,"12,017",12%,16.7,"General Engineering,Chemical Engineering,Civil Engineering,Mechanical & Aerospace Engineering,Electrical & Electronic Engineering",/world-university-rankings/national-chiao-tung-university
University of Nebraska-Lincoln,,United States,6,University of Nebraska-Lincoln,962,201–250,2290,public,89.4,86,35.9,617,74.4,168,41.2–44.3,2290,19.2,393,18.7,474,48 : 52,"24,610",11%,17.2,"Mechanical & Aerospace Engineering,Civil Engineering,General Engineering,Electrical & Electronic Engineering,Chemical Engineering",/world-university-rankings/university-nebraska-lincoln
Newcastle University,,United Kingdom,11,Newcastle University,610,201–250,2300,master_account,65.4,322,38.9,473,92.2,52,41.2–44.3,2300,27.5,232,30.3,194,51 : 49,"22,691",27%,14.1,"Civil Engineering,General Engineering,Chemical Engineering,Mechanical & Aerospace Engineering,Electrical & Electronic Engineering",/world-university-rankings/newcastle-university
New Jersey Institute of Technology,,United States,0,New Jersey Institute of Technology,845,201–250,2310,public,85.7,115,34.9,675,71.5,196,41.2–44.3,2310,16.5,477,18.9,461,25 : 75,"9,279",17%,15.1,"Electrical & Electronic Engineering,General Engineering,Chemical Engineering,Mechanical & Aerospace Engineering,Civil Engineering",/world-university-rankings/new-jersey-institute-technology
Osaka University,,Japan,0,Osaka University,583,201–250,2320,master_account,32.3,690,44.8,341,30.6,670,41.2–44.3,2320,52.3,78,50.7,76,32 : 68,"22,892",11%,7.4,"Mechanical & Aerospace Engineering,Electrical & Electronic Engineering,Civil Engineering,General Engineering,Chemical Engineering",/world-university-rankings/osaka-university
University of Padua,,Italy,0,University of Padua,708,201–250,2330,master_account,81.9,154,45.5,327,41.0,523,41.2–44.3,2330,26.4,245,28.1,229,55 : 45,"45,169",4%,21.3,"Electrical & Electronic Engineering,Civil Engineering,Chemical Engineering,General Engineering,Mechanical & Aerospace Engineering",/world-university-rankings/university-padua
Paris-Sud University,,France,6,Paris-Sud University,867,201–250,2340,master_account,56.4,413,33.8,739,69.5,212,41.2–44.3,2340,32.6,167,30.5,188,56 : 44,"28,726",17%,14.5,"Chemical Engineering,General Engineering,Mechanical & Aerospace Engineering,Electrical & Electronic Engineering,Civil Engineering",/world-university-rankings/paris-sud-university
University of Perugia,,Italy,0,University of Perugia,622995,201–250,2350,master_account,90.2,79,59.9,184,43.3,494,41.2–44.3,2350,20.5,353,13.8,772,57 : 43,"24,830",6%,32.3,"Civil Engineering,Mechanical & Aerospace Engineering,Electrical & Electronic Engineering,General Engineering,Chemical Engineering",/world-university-rankings/university-perugia
Peter the Great St Petersburg Polytechnic University,,Russian Federation,0,Peter the Great St Petersburg Polytechnic University,131339,201–250,2360,master_account,71.9,254,65.4,145,52.1,365,41.2–44.3,2360,19.0,399,31.2,181,39 : 61,"18,251",28%,9.0,"Mechanical & Aerospace Engineering,Civil Engineering,General Engineering,Chemical Engineering,Electrical & Electronic Engineering",/world-university-rankings/peter-great-st-petersburg-polytechnic-university
Quaid-i-azam University,,Pakistan,0,Quaid-i-azam University,131310,201–250,2370,master_account,99.3,13,31.6,995,47.7,419,41.2–44.3,2370,19.9,368,14.2,740,57 : 43,"14,694",1%,24.8,General Engineering,/world-university-rankings/quaid-i-azam-university
University of Rome III,,Italy,0,University of Rome III,1016,201–250,2380,master_account,92.9,66,55.6,220,37.3,576,41.2–44.3,2380,20.4,355,21.2,381,59 : 41,"31,696",5%,50.1,"Mechanical & Aerospace Engineering,Civil Engineering,Electrical & Electronic Engineering",/world-university-rankings/university-rome-iii
Sapienza University of Rome,,Italy,0,Sapienza University of Rome,800,201–250,2390,master_account,76.6,207,45.6,325,39.5,546,41.2–44.3,2390,25.1,262,27.5,241,57 : 43,"71,318",6%,21.3,"General Engineering,Electrical & Electronic Engineering,Civil Engineering,Chemical Engineering,Mechanical & Aerospace Engineering",/world-university-rankings/sapienza-university-rome
South China University of Technology,,China,0,South China University of Technology,128785,201–250,2400,master_account,75.7,215,80.6,82,27.2,741,41.2–44.3,2400,24.6,269,26.8,252,38 : 62,"41,139",5%,13.9,"General Engineering,Chemical Engineering,Civil Engineering,Mechanical & Aerospace Engineering,Electrical & Electronic Engineering",/world-university-rankings/south-china-university-technology
University of Southern Denmark,,Denmark,0,University of Southern Denmark,731,201–250,2410,master_account,92.4,70,51.8,253,81.5,125,41.2–44.3,2410,11.8,642,14.8,695,53 : 47,"21,281",17%,12.1,"Civil Engineering,Electrical & Electronic Engineering,Chemical Engineering,General Engineering,Mechanical & Aerospace Engineering",/world-university-rankings/university-southern-denmark
Stony Brook University,,United States,0,Stony Brook University,578,201–250,2420,public,80.8,169,34.6,689,84.7,104,41.2–44.3,2420,16.8,464,19.9,425,50 : 50,"24,201",23%,10.5,"Chemical Engineering,Mechanical & Aerospace Engineering,General Engineering,Civil Engineering,Electrical & Electronic Engineering",/world-university-rankings/stony-brook-university
University of Tehran,,Iran,0,University of Tehran,131551,201–250,2430,master_account,66.8,312,31.6,1004,25.2,780,41.2–44.3,2430,30.7,186,35.7,137,44 : 56,"53,614",2%,24.5,"Civil Engineering,General Engineering",/world-university-rankings/university-tehran
TU Dortmund University,,Germany,0,TU Dortmund University,131317,201–250,2440,master_account,56.1,421,54.9,228,42.8,499,41.2–44.3,2440,36.4,136,33.0,160,45 : 55,"34,267",10%,108.8,"Electrical & Electronic Engineering,Chemical Engineering,General Engineering,Mechanical & Aerospace Engineering,Civil Engineering",/world-university-rankings/tu-dortmund-university
University of Tulsa,,United States,0,University of Tulsa,131482,201–250,2450,private,87.8,103,95.8,39,56.2,325,41.2–44.3,2450,16.6,473,16.3,613,45 : 55,"5,067",16%,12.4,"Mechanical & Aerospace Engineering,Chemical Engineering,Electrical & Electronic Engineering",/world-university-rankings/university-tulsa
Ulm University,,Germany,0,Ulm University,687,201–250,2460,master_account,67.4,301,72.4,109,57.6,316,41.2–44.3,2460,29.6,204,23.9,315,48 : 52,"10,629",13%,27.7,"Chemical Engineering,Electrical & Electronic Engineering",/world-university-rankings/ulm-university
Uppsala University,,Sweden,0,Uppsala University,551,201–250,2470,master_account,63.1,343,60.0,183,66.2,242,41.2–44.3,2470,34.8,145,28.5,222,57 : 43,"25,438",15%,16.7,"Chemical Engineering,Mechanical & Aerospace Engineering,Civil Engineering,General Engineering,Electrical & Electronic Engineering",/world-university-rankings/uppsala-university
University of Victoria,,Canada,0,University of Victoria,641,201–250,2480,master_account,77.8,194,40.3,437,92.3,51,41.2–44.3,2480,14.9,523,25.0,293,55 : 45,"21,169",20%,25.7,"Electrical & Electronic Engineering,Mechanical & Aerospace Engineering,Civil Engineering,General Engineering",/world-university-rankings/university-victoria
University of Virginia (Main campus)  ,,United States,0,University of Virginia (Main campus)  ,601,201–250,2490,public,74.8,226,48.0,291,50.6,380,41.2–44.3,2490,26.0,248,27.6,239,52 : 48,"23,116",12%,8.6,"Electrical & Electronic Engineering,Mechanical & Aerospace Engineering,Chemical Engineering,General Engineering,Civil Engineering",/world-university-rankings/university-virginia-main-campus
Vrije Universiteit Brussel,,Belgium,0,Vrije Universiteit Brussel,811,201–250,2500,master_account,52.2,476,67.5,127,73.0,175,41.2–44.3,2500,30.4,191,32.0,170,54 : 46,"11,371",22%,28.4,"Chemical Engineering,Electrical & Electronic Engineering,General Engineering,Mechanical & Aerospace Engineering,Civil Engineering",/world-university-rankings/vrije-universiteit-brussel
University of Antwerp,,Belgium,0,University of Antwerp,742,251–300,2510,master_account,75.3,222,50.3,267,61.3,280,38.9–41.1,2510,24.5,270,17.3,545,55 : 45,"15,166",17%,29.3,"Chemical Engineering,General Engineering,Electrical & Electronic Engineering,Mechanical & Aerospace Engineering",/world-university-rankings/university-antwerp
University of L’Aquila,,Italy,0,University of L’Aquila,632835,251–300,2520,master_account,92.4,68,39.3,461,36.6,581,38.9–41.1,2520,16.6,469,15.9,628,57 : 43,"18,867",4%,55.3,"Civil Engineering,Chemical Engineering,Mechanical & Aerospace Engineering,Electrical & Electronic Engineering,General Engineering",/world-university-rankings/university-laquila
Babol Noshirvani University of Technology,,Iran,0,Babol Noshirvani University of Technology,621564,251–300,2530,master_account,100.0,1,36.5,582,18.5,942,38.9–41.1,2530,15.2,514,13.1,819,32 : 68,"5,744",0%,29.6,"Electrical & Electronic Engineering,Mechanical & Aerospace Engineering,Civil Engineering,General Engineering,Chemical Engineering",/world-university-rankings/babol-noshirvani-university-technology
Beihang University,,China,0,Beihang University,606456,251–300,2540,master_account,40.7,600,96.6,37,27.5,729,38.9–41.1,2540,38.0,126,33.7,150,,"29,952",6%,13.7,"General Engineering,Chemical Engineering,Mechanical & Aerospace Engineering,Electrical & Electronic Engineering",/world-university-rankings/beihang-university
Bilkent University,,Turkey,0,Bilkent University,668,251–300,2550,master_account,44.0,562,98.1,30,47.1,427,38.9–41.1,2550,35.9,138,28.5,219,46 : 54,"10,374",9%,14.5,"Electrical & Electronic Engineering,Mechanical & Aerospace Engineering,General Engineering",/world-university-rankings/bilkent-university
University of Calgary,,Canada,0,University of Calgary,693,251–300,2560,master_account,56.2,417,44.4,347,84.5,106,38.9–41.1,2560,25.8,251,28.0,230,,"28,560",19%,16.0,"General Engineering,Electrical & Electronic Engineering,Chemical Engineering,Mechanical & Aerospace Engineering,Civil Engineering",/world-university-rankings/university-calgary
University of Central Florida,,United States,0,University of Central Florida,595858,251–300,2570,public,57.7,403,59.1,193,47.8,417,38.9–41.1,2570,31.4,178,27.2,246,56 : 44,"56,228",4%,35.3,"Civil Engineering,General Engineering,Electrical & Electronic Engineering,Mechanical & Aerospace Engineering",/world-university-rankings/university-central-florida
COMSATS University Islamabad,,Pakistan,0,COMSATS University Islamabad,587793,251–300,2580,master_account,89.3,87,31.6,971,46.4,443,38.9–41.1,2580,13.0,602,18.2,492,28 : 72,"33,030",1%,11.4,"General Engineering,Civil Engineering,Mechanical & Aerospace Engineering,Electrical & Electronic Engineering,Chemical Engineering",/world-university-rankings/comsats-university-islamabad
Concordia University,,Canada,0,Concordia University,913,251–300,2590,master_account,74.5,230,37.5,530,86.9,91,38.9–41.1,2590,20.0,365,20.5,398,50 : 50,"33,543",29%,32.3,"Chemical Engineering,Electrical & Electronic Engineering,Mechanical & Aerospace Engineering,Civil Engineering,General Engineering",/world-university-rankings/concordia-university
University of Cyprus,,Cyprus,0,University of Cyprus,131501,251–300,2600,master_account,79.2,181,40.4,432,70.6,202,38.9–41.1,2600,15.9,493,17.8,513,66 : 34,"6,635",11%,22.0,"Electrical & Electronic Engineering,Mechanical & Aerospace Engineering,Civil Engineering",/world-university-rankings/university-cyprus
University of Electronic Science and Technology of China,,China,0,University of Electronic Science and Technology of China,131759,251–300,2610,master_account,58.3,394,62.9,161,27.3,734,38.9–41.1,2610,29.9,200,29.9,201,31 : 69,"33,242",4%,16.4,"Mechanical & Aerospace Engineering,General Engineering,Chemical Engineering,Electrical & Electronic Engineering",/world-university-rankings/university-electronic-science-and-technology-china
Florida State University,,United States,0,Florida State University,131777,251–300,2620,public,62.3,346,36.9,560,66.7,240,38.9–41.1,2620,29.1,209,21.6,372,56 : 44,"38,520",7%,24.1,"Mechanical & Aerospace Engineering,Chemical Engineering,Electrical & Electronic Engineering,Civil Engineering,General Engineering",/world-university-rankings/florida-state-university
Free University of Bozen-Bolzano,,Italy,0,Free University of Bozen-Bolzano,589127,251–300,2630,master_account,93.8,60,33.4,778,46.1,449,38.9–41.1,2630,10.4,719,19.0,457,67 : 33,"3,891",13%,12.0,Mechanical & Aerospace Engineering,/world-university-rankings/free-university-bozen-bolzano
Grenoble Alpes University,,France,0,Grenoble Alpes University,587916,251–300,2640,master_account,54.5,441,33.5,762,63.3,261,38.9–41.1,2640,30.0,195,31.2,179,52 : 48,"41,411",13%,17.6,"General Engineering,Electrical & Electronic Engineering,Chemical Engineering,Civil Engineering,Mechanical & Aerospace Engineering",/world-university-rankings/grenoble-alpes-university
Gwangju Institute of Science and Technology,,South Korea,0,Gwangju Institute of Science and Technology,1034,251–300,2650,master_account,54.4,442,44.5,345,34.2,614,38.9–41.1,2650,36.5,134,32.0,169,25 : 75,"2,098",6%,12.1,"Chemical Engineering,Mechanical & Aerospace Engineering,Electrical & Electronic Engineering,General Engineering",/world-university-rankings/gwangju-institute-science-and-technology
Heriot-Watt University,,United Kingdom,0,Heriot-Watt University,828,251–300,2660,master_account,58.3,395,41.7,402,92.5,49,38.9–41.1,2660,23.8,284,25.2,287,41 : 59,"9,189",35%,17.2,"Civil Engineering,Mechanical & Aerospace Engineering,Electrical & Electronic Engineering,Chemical Engineering,General Engineering",/world-university-rankings/heriot-watt-university
University of Illinois at Chicago,,United States,0,University of Illinois at Chicago,631,251–300,2670,public,67.3,302,44.8,340,70.5,204,38.9–41.1,2670,21.9,324,23.7,318,52 : 48,"27,031",20%,11.5,"General Engineering,Civil Engineering,Electrical & Electronic Engineering,Chemical Engineering,Mechanical & Aerospace Engineering",/world-university-rankings/university-illinois-chicago
Indian Institute of Technology Kanpur,,India,0,Indian Institute of Technology Kanpur,966,251–300,2680,master_account,40.4,608,97.4,34,19.8,908,38.9–41.1,2680,30.0,196,44.1,97,14 : 86,"6,860",0%,13.6,"Civil Engineering,General Engineering,Mechanical & Aerospace Engineering,Electrical & Electronic Engineering,Chemical Engineering",/world-university-rankings/indian-institute-technology-kanpur
Johannes Kepler University of Linz,,Austria,0,Johannes Kepler University of Linz,726,251–300,2690,master_account,68.4,289,82.3,78,53.7,352,38.9–41.1,2690,19.2,390,26.9,250,51 : 49,"6,122",11%,10.5,"General Engineering,Electrical & Electronic Engineering,Chemical Engineering,Mechanical & Aerospace Engineering",/world-university-rankings/johannes-kepler-university-linz
University of Kiel,,Germany,0,University of Kiel,724,251–300,2700,master_account,72.8,242,31.6,981,60.7,283,38.9–41.1,2700,23.7,287,23.6,321,53 : 47,"26,412",8%,22.2,"General Engineering,Electrical & Electronic Engineering",/world-university-rankings/university-kiel
King Saud University,,Saudi Arabia,0,King Saud University,938,251–300,2710,master_account,57.8,401,97.7,33,81.5,123,38.9–41.1,2710,23.8,285,19.2,453,59 : 41,"38,971",10%,10.4,"Mechanical & Aerospace Engineering,Civil Engineering,General Engineering,Chemical Engineering,Electrical & Electronic Engineering",/world-university-rankings/king-saud-university
Kyushu University,,Japan,0,Kyushu University,131724,251–300,2720,master_account,39.2,627,74.7,98,41.1,520,38.9–41.1,2720,37.5,129,40.7,113,28 : 72,"18,643",13%,8.8,"Electrical & Electronic Engineering,General Engineering,Chemical Engineering,Mechanical & Aerospace Engineering",/world-university-rankings/kyushu-university
Manchester Metropolitan University,,United Kingdom,0,Manchester Metropolitan University,131283,251–300,2730,master_account,84.0,136,32.7,837,85.4,99,38.9–41.1,2730,10.6,708,16.7,586,58 : 42,"28,146",16%,15.1,"Electrical & Electronic Engineering,Mechanical & Aerospace Engineering",/world-university-rankings/manchester-metropolitan-university
University of Montreal,,Canada,11,University of Montreal,569,251–300,2740,master_account,47.6,526,59.8,186,82.1,118,38.9–41.1,2740,30.3,192,31.1,183,,"36,794",22%,20.2,"Electrical & Electronic Engineering,Chemical Engineering,Mechanical & Aerospace Engineering,General Engineering,Civil Engineering",/world-university-rankings/university-montreal
University of Naples Federico II,,Italy,0,University of Naples Federico II,131807,251–300,2750,master_account,89.0,92,35.9,616,28.7,712,38.9–41.1,2750,16.5,476,22.4,351,55 : 45,"49,604",2%,19.6,"Chemical Engineering,Mechanical & Aerospace Engineering,Electrical & Electronic Engineering,General Engineering,Civil Engineering",/world-university-rankings/university-naples-federico-ii
National Cheng Kung University (NCKU),,Taiwan,11,National Cheng Kung University (NCKU),885,251–300,2760,master_account,23.2,791,100.0,7,32.5,636,38.9–41.1,2760,44.6,104,39.5,117,37 : 63,"20,663",13%,13.7,"Mechanical & Aerospace Engineering,General Engineering,Civil Engineering,Chemical Engineering,Electrical & Electronic Engineering",/world-university-rankings/national-cheng-kung-university-ncku
"National University of Ireland, Galway nui nui galway",,Ireland,0,"National University of Ireland, Galway",842,251–300,2770,master_account,74.7,228,35.6,633,66.3,241,38.9–41.1,2770,22.3,314,20.0,418,58 : 42,"13,911",17%,26.6,"Electrical & Electronic Engineering,Civil Engineering,Mechanical & Aerospace Engineering,General Engineering",/world-university-rankings/national-university-ireland-galway
Northumbria University,,United Kingdom,11,Northumbria University,131684,251–300,2780,master_account,85.7,116,31.7,950,90.7,65,38.9–41.1,2780,13.6,575,16.0,626,55 : 45,"21,811",17%,17.5,"Mechanical & Aerospace Engineering,Civil Engineering,General Engineering,Electrical & Electronic Engineering",/world-university-rankings/northumbria-university
University of Pittsburgh-Pittsburgh campus,,United States,0,University of Pittsburgh-Pittsburgh campus,524,251–300,2790,public,77.0,202,35.7,626,44.3,476,38.9–41.1,2790,23.7,289,25.9,275,51 : 49,"26,652",11%,5.8,"General Engineering,Civil Engineering,Chemical Engineering,Mechanical & Aerospace Engineering,Electrical & Electronic Engineering",/world-university-rankings/university-pittsburgh-pittsburgh-campus
University of Plymouth,,United Kingdom,0,University of Plymouth,796,251–300,2800,master_account,82.5,144,31.6,993,70.5,205,38.9–41.1,2800,12.2,628,19.6,437,55 : 45,"17,667",15%,17.2,"Civil Engineering,Electrical & Electronic Engineering,Mechanical & Aerospace Engineering",/world-university-rankings/university-plymouth
Polytechnic University of Catalonia,,Spain,0,Polytechnic University of Catalonia,849,251–300,2810,master_account,59.4,381,37.0,556,50.8,377,38.9–41.1,2810,24.8,266,31.3,178,28 : 72,"25,484",16%,10.6,"Chemical Engineering,Civil Engineering,General Engineering,Mechanical & Aerospace Engineering,Electrical & Electronic Engineering",/world-university-rankings/polytechnic-university-catalonia
Rensselaer Polytechnic Institute,,United States,0,Rensselaer Polytechnic Institute,608,251–300,2820,private,66.1,318,49.1,281,44.5,470,38.9–41.1,2820,23.4,294,28.2,228,32 : 68,"7,798",20%,15.6,"Chemical Engineering,Mechanical & Aerospace Engineering,Electrical & Electronic Engineering,Civil Engineering,General Engineering",/world-university-rankings/rensselaer-polytechnic-institute
University of Rochester,,United States,0,University of Rochester,545,251–300,2830,private,49.4,502,38.0,502,74.3,170,38.9–41.1,2830,31.6,175,28.8,215,49 : 51,"9,824",31%,4.2,"General Engineering,Mechanical & Aerospace Engineering,Electrical & Electronic Engineering,Chemical Engineering",/world-university-rankings/university-rochester
Sabancı University,,Turkey,1,Sabancı University,1021,251–300,2840,master_account,67.7,295,69.4,118,41.0,524,38.9–41.1,2840,21.6,330,25.0,292,37 : 63,"3,605",9%,21.5,"Mechanical & Aerospace Engineering,Electrical & Electronic Engineering,General Engineering",/world-university-rankings/sabanci-university
University of Salerno,,Italy,0,University of Salerno,589196,251–300,2850,master_account,93.5,64,34.9,677,32.4,640,38.9–41.1,2850,13.3,589,18.4,487,56 : 44,"24,290",2%,25.8,"Electrical & Electronic Engineering,Mechanical & Aerospace Engineering,General Engineering,Chemical Engineering,Civil Engineering",/world-university-rankings/university-salerno
Sejong University,,South Korea,0,Sejong University,131620,251–300,2860,master_account,81.4,161,37.9,511,29.7,689,38.9–41.1,2860,22.3,315,20.1,412,47 : 53,"12,119",10%,17.0,"Electrical & Electronic Engineering,Civil Engineering,General Engineering,Mechanical & Aerospace Engineering",/world-university-rankings/sejong-university
Shenzhen University SZU,,China,11,Shenzhen University,623262,251–300,2870,master_account,88.6,95,35.7,628,35.4,600,38.9–41.1,2870,18.4,413,22.1,362,48 : 52,"35,171",1%,15.5,"Mechanical & Aerospace Engineering,General Engineering,Civil Engineering,Electrical & Electronic Engineering,Chemical Engineering",/world-university-rankings/shenzhen-university
University of South Carolina-Columbia,,United States,0,University of South Carolina-Columbia,683,251–300,2880,public,75.7,214,38.8,480,65.3,251,38.9–41.1,2880,20.0,367,20.8,390,55 : 45,"32,291",5%,16.2,"Chemical Engineering,Electrical & Electronic Engineering,Civil Engineering,Mechanical & Aerospace Engineering",/world-university-rankings/university-south-carolina-columbia
Technion Israel Institute of Technology,,Israel,0,Technion Israel Institute of Technology,685,251–300,2890,master_account,54.2,446,33.1,803,58.8,306,38.9–41.1,2890,33.2,162,31.9,172,36 : 64,"14,703",5%,21.8,"General Engineering,Civil Engineering,Electrical & Electronic Engineering,Chemical Engineering,Mechanical & Aerospace Engineering",/world-university-rankings/technion-israel-institute-technology
Tel Aviv University,,Israel,0,Tel Aviv University,630,251–300,2900,master_account,61.0,359,47.2,306,54.8,340,38.9–41.1,2900,32.4,169,23.0,336,55 : 45,"22,414",7%,22.3,"Mechanical & Aerospace Engineering,Electrical & Electronic Engineering",/world-university-rankings/tel-aviv-university
Temple University,,United States,0,Temple University,907,251–300,2910,public,97.0,38,31.6,1005,49.2,402,38.9–41.1,2910,15.8,498,14.4,733,53 : 47,"35,814",9%,13.0,"General Engineering,Civil Engineering,Mechanical & Aerospace Engineering,Electrical & Electronic Engineering",/world-university-rankings/temple-university
University of Toledo,,United States,0,University of Toledo,131368,251–300,2920,public,89.7,85,44.5,346,59.9,296,38.9–41.1,2920,14.8,526,16.6,595,51 : 49,"18,587",11%,15.5,"General Engineering,Chemical Engineering,Electrical & Electronic Engineering,Mechanical & Aerospace Engineering,Civil Engineering",/world-university-rankings/university-toledo
Tomsk Polytechnic University,,Russian Federation,0,Tomsk Polytechnic University,131349,251–300,2930,master_account,54.7,439,55.0,226,56.0,326,38.9–41.1,2930,27.4,235,29.9,202,34 : 66,"9,121",28%,8.7,"General Engineering,Chemical Engineering,Electrical & Electronic Engineering,Mechanical & Aerospace Engineering",/world-university-rankings/tomsk-polytechnic-university
University of Trento,,Italy,0,University of Trento,763,251–300,2940,master_account,84.7,128,36.0,610,50.4,385,38.9–41.1,2940,17.5,443,19.6,440,51 : 49,"12,920",7%,19.5,"Civil Engineering,Electrical & Electronic Engineering,Mechanical & Aerospace Engineering",/world-university-rankings/university-trento
Tufts University,,United States,0,Tufts University,542,251–300,2950,private,82.4,148,38.0,503,55.8,328,38.9–41.1,2950,17.7,439,21.6,374,55 : 45,"11,017",16%,9.8,"Civil Engineering,Electrical & Electronic Engineering,Mechanical & Aerospace Engineering,Chemical Engineering,General Engineering",/world-university-rankings/tufts-university
University of Utah,,United States,0,University of Utah,577,251–300,2960,public,60.2,372,43.2,371,40.5,533,38.9–41.1,2960,33.8,156,27.3,245,47 : 53,"30,365",8%,14.2,"Civil Engineering,Mechanical & Aerospace Engineering,General Engineering,Electrical & Electronic Engineering,Chemical Engineering",/world-university-rankings/university-utah
Wake Forest University,,United States,0,Wake Forest University,627,251–300,2970,private,86.6,111,31.7,957,57.3,319,38.9–41.1,2970,11.0,687,24.6,300,53 : 47,"7,675",9%,4.0,General Engineering,/world-university-rankings/wake-forest-university
Washington State University,,United States,0,Washington State University,814,251–300,2980,public,67.7,296,40.8,426,72.2,185,38.9–41.1,2980,20.8,348,23.7,320,52 : 48,"27,957",7%,18.1,"General Engineering,Mechanical & Aerospace Engineering,Electrical & Electronic Engineering,Civil Engineering,Chemical Engineering",/world-university-rankings/washington-state-university
Washington University in St Louis,,United States,11,Washington University in St Louis,505,251–300,2990,private,69.3,277,34.7,685,67.0,239,38.9–41.1,2990,24.2,279,25.7,279,,"13,401",20%,7.5,"Electrical & Electronic Engineering,General Engineering,Mechanical & Aerospace Engineering,Chemical Engineering",/world-university-rankings/washington-university-st-louis
Xiamen University,,China,0,Xiamen University,131582,251–300,3000,master_account,84.9,123,47.9,295,27.3,736,38.9–41.1,3000,18.5,412,19.5,446,47 : 53,"40,841",4%,14.6,"Electrical & Electronic Engineering,Mechanical & Aerospace Engineering,General Engineering,Chemical Engineering,Civil Engineering",/world-university-rankings/xiamen-university
Amirkabir University of Technology,,Iran,0,Amirkabir University of Technology,131497,301–400,3010,master_account,48.3,519,59.7,187,22.8,841,34.7–38.7,3010,25.6,255,30.5,186,35 : 65,"11,580",2%,21.6,"Chemical Engineering,General Engineering,Civil Engineering,Mechanical & Aerospace Engineering,Electrical & Electronic Engineering",/world-university-rankings/amirkabir-university-technology
