aliases,apply_link,location,member_level,name,nid,rank,rank_order,record_type,scores_citations,scores_citations_rank,scores_industry_income,scores_industry_income_rank,scores_international_outlook,scores_international_outlook_rank,scores_overall,scores_overall_rank,scores_research,scores_research_rank,scores_teaching,scores_teaching_rank,stats_female_male_ratio,stats_number_students,stats_pc_intl_students,stats_student_staff_ratio,subjects_offered,url
Nanjing University,,China,0,Nanjing University,727,85,850,master_account,77.9,127,93.0,36,44.3,322,55.7,850,44.8,98,42.8,106,42 : 58,"34,784",9%,15.7,"General Engineering,Chemical Engineering,Electrical & Electronic Engineering",/world-university-rankings/nanjing-university
Lund University,,Sweden,0,Lund University,544,86,860,master_account,81.9,102,43.4,257,66.1,172,55.3,860,39.6,119,45.9,98,53 : 47,"28,852",15%,12.0,"Civil Engineering,General Engineering,Electrical & Electronic Engineering,Chemical Engineering,Mechanical & Aerospace Engineering",/world-university-rankings/lund-university
New York University,,United States,0,New York University,508,=87,870,private,93.9,36,36.9,364,63.5,185,55.2,870,35.8,131,40.1,117,55 : 45,"43,021",25%,6.6,"Civil Engineering,Electrical & Electronic Engineering,Mechanical & Aerospace Engineering,Chemical Engineering,General Engineering",/world-university-rankings/new-york-university
University of Stuttgart,,Germany,0,University of Stuttgart,1031,=87,880,master_account,59.2,253,99.4,21,47.9,285,55.2,880,52.3,74,49.0,79,30 : 70,"15,721",14%,30.3,"Mechanical & Aerospace Engineering,Electrical & Electronic Engineering,Chemical Engineering,General Engineering,Civil Engineering",/world-university-rankings/university-stuttgart
University of Leeds,,United Kingdom,0,University of Leeds,597,89,890,master_account,69.8,186,35.5,400,88.2,51,54.7,890,40.2,113,50.2,75,59 : 41,"27,791",22%,15.0,"Civil Engineering,Mechanical & Aerospace Engineering,Electrical & Electronic Engineering,Chemical Engineering,General Engineering",/world-university-rankings/university-leeds
University of Erlangen-Nuremberg,,Germany,0,University of Erlangen-Nuremberg,870,90,900,master_account,83.3,96,99.6,19,52.0,258,54.4,900,41.8,105,33.6,151,49 : 51,"37,882",9%,55.4,"Mechanical & Aerospace Engineering,Chemical Engineering,Electrical & Electronic Engineering,General Engineering",/world-university-rankings/university-erlangen-nuremberg
University of Colorado Boulder,,United States,0,University of Colorado Boulder,541,91,910,public,85.7,83,43.5,254,49.6,269,54.3,910,40.1,114,42.7,107,44 : 56,"29,741",9%,16.3,"Chemical Engineering,General Engineering,Mechanical & Aerospace Engineering,Electrical & Electronic Engineering,Civil Engineering",/world-university-rankings/university-colorado-boulder
University of Southampton,,United Kingdom,0,University of Southampton,593,92,920,master_account,68.0,198,42.1,274,91.2,33,54.1,920,48.2,85,40.1,118,53 : 47,"21,049",31%,12.8,"Electrical & Electronic Engineering,Mechanical & Aerospace Engineering,General Engineering,Civil Engineering",/world-university-rankings/university-southampton
University of Delaware,,United States,0,University of Delaware,644,93,930,public,77.5,130,100.0,2,59.5,211,53.6,930,41.5,107,34.8,143,56 : 44,"19,426",10%,16.2,"Mechanical & Aerospace Engineering,Electrical & Electronic Engineering,Civil Engineering,Chemical Engineering",/world-university-rankings/university-delaware
North Carolina State University,,United States,0,North Carolina State University,891,94,940,public,79.1,117,44.2,242,59.5,212,53.1,940,40.7,110,41.7,111,45 : 55,"30,187",12%,13.1,"Mechanical & Aerospace Engineering,General Engineering,Chemical Engineering,Civil Engineering,Electrical & Electronic Engineering",/world-university-rankings/north-carolina-state-university
University of Massachusetts,,United States,0,University of Massachusetts,528,95,950,master_account,89.3,59,45.7,228,56.4,232,52.9,950,34.6,138,38.3,122,49 : 51,"58,624",13%,13.1,"Chemical Engineering,Electrical & Electronic Engineering,General Engineering,Mechanical & Aerospace Engineering,Civil Engineering",/world-university-rankings/university-massachusetts
Aalborg University,,Denmark,6,Aalborg University,766,=96,960,master_account,94.4,33,37.3,348,79.0,99,52.3,960,25.8,212,36.1,134,48 : 52,"19,286",15%,17.4,"Mechanical & Aerospace Engineering,Chemical Engineering,Electrical & Electronic Engineering,Civil Engineering,General Engineering",/world-university-rankings/aalborg-university
University of Nottingham,,United Kingdom,0,University of Nottingham,604,=96,970,master_account,77.5,131,53.2,163,85.1,69,52.3,970,39.9,117,33.2,155,53 : 47,"29,738",28%,14.7,"Civil Engineering,Chemical Engineering,Mechanical & Aerospace Engineering,Electrical & Electronic Engineering,General Engineering",/world-university-rankings/university-nottingham
University of Sheffield united kingdom UK Sheffield,https://timeshighereducation.studygroup.com?utm_campaign=the&uid=i-51616042,United Kingdom,11,University of Sheffield,565,=96,980,master_account,71.2,175,66.0,100,87.6,54,52.3,980,41.6,106,34.6,145,50 : 50,"23,961",33%,15.3,"General Engineering,Electrical & Electronic Engineering,Chemical Engineering,Civil Engineering,Mechanical & Aerospace Engineering",/world-university-rankings/university-sheffield
Mines ParisTech,,France,0,Mines ParisTech,877,99,990,master_account,73.6,154,81.3,59,60.7,201,52.2,990,27.3,199,50.5,71,29 : 71,"1,289",26%,5.5,,/world-university-rankings/mines-paristech
Boston University,,United States,0,Boston University,518,=100,1000,private,83.2,97,31.7,510,57.5,221,52.0,1000,37.5,125,40.0,119,59 : 41,"24,714",19%,8.4,"Civil Engineering,Electrical & Electronic Engineering,Mechanical & Aerospace Engineering,Chemical Engineering,General Engineering",/world-university-rankings/boston-university
University of Notre Dame,,United States,0,University of Notre Dame,553,=100,1010,private,90.6,53,42.0,275,56.1,233,52.0,1010,33.2,146,36.1,135,45 : 55,"11,821",10%,13.5,"General Engineering,Chemical Engineering,Mechanical & Aerospace Engineering,Civil Engineering,Electrical & Electronic Engineering",/world-university-rankings/university-notre-dame-0
