aliases,apply_link,location,member_level,name,nid,rank,rank_order,record_type,scores_citations,scores_citations_rank,scores_industry_income,scores_industry_income_rank,scores_international_outlook,scores_international_outlook_rank,scores_overall,scores_overall_rank,scores_research,scores_research_rank,scores_teaching,scores_teaching_rank,stats_female_male_ratio,stats_number_students,stats_pc_intl_students,stats_student_staff_ratio,subjects_offered,url
Trinity College Dublin,,Ireland,0,Trinity College Dublin,582,=88,900,master_account,43.8,311,38.6,432,82.1,36,46.5,900,42.0,93,45.0,82,58 : 42,"15,805",25%,23.4,"Languages, Literature & Linguistics,History, Philosophy & Theology,Art, Performing Arts & Design",/world-university-rankings/trinity-college-dublin
Hebrew University of Jerusalem,,Israel,0,Hebrew University of Jerusalem,585,90,910,master_account,43.3,314,38.6,385,49.3,211,46.2,910,53.0,59,40.3,100,57 : 43,"17,709",5%,10.8,"History, Philosophy & Theology,Archaeology,Art, Performing Arts & Design,Languages, Literature & Linguistics",/world-university-rankings/hebrew-university-jerusalem
Penn State (Main campus)  ,,United States,0,Penn State (Main campus)  ,515,91,920,public,67.6,115,48.9,86,32.3,309,46.1,920,46.4,81,39.6,105,46 : 54,"45,359",13%,12.3,"History, Philosophy & Theology,Art, Performing Arts & Design,Languages, Literature & Linguistics,Archaeology,Architecture",/world-university-rankings/penn-state-main-campus
University of Massachusetts,,United States,0,University of Massachusetts,528,92,930,master_account,62.5,155,40.0,226,28.4,336,46.0,930,47.6,75,41.6,92,49 : 51,"58,624",13%,13.1,"Architecture,Art, Performing Arts & Design,Archaeology,History, Philosophy & Theology,Languages, Literature & Linguistics",/world-university-rankings/university-massachusetts
Université Catholique de Louvain,,Belgium,0,Université Catholique de Louvain,633,93,940,master_account,44.2,306,41.6,177,62.4,113,45.9,940,45.3,85,43.9,87,54 : 46,"23,916",19%,38.1,"Languages, Literature & Linguistics,History, Philosophy & Theology,Archaeology,Architecture",/world-university-rankings/universite-catholique-de-louvain
Boston University,,United States,0,Boston University,518,94,950,private,74.4,64,38.6,357,34.4,296,45.2,950,34.3,122,46.6,72,59 : 41,"24,714",19%,8.4,"Architecture,Languages, Literature & Linguistics,Archaeology,Art, Performing Arts & Design,History, Philosophy & Theology",/world-university-rankings/boston-university
University of Illinois at Urbana-Champaign,,United States,0,University of Illinois at Urbana-Champaign,495,95,960,public,57.3,203,45.6,119,46.0,234,45.1,960,39.5,102,45.2,79,46 : 54,"43,202",22%,18.3,"History, Philosophy & Theology,Art, Performing Arts & Design,Languages, Literature & Linguistics,Architecture,Archaeology",/world-university-rankings/university-illinois-urbana-champaign
University of Bristol,,United Kingdom,11,University of Bristol,530,96,970,master_account,73.6,74,38.6,359,61.2,121,44.9,970,38.9,104,36.3,121,52 : 48,"18,544",25%,13.6,"Art, Performing Arts & Design,Languages, Literature & Linguistics,History, Philosophy & Theology",/world-university-rankings/university-bristol
Macquarie University,,Australia,6,Macquarie University,703,97,980,master_account,63.8,144,68.0,35,59.0,137,44.8,980,39.7,99,37.7,115,55 : 45,"27,532",24%,32.8,"Archaeology,Architecture,Art, Performing Arts & Design,Languages, Literature & Linguistics,History, Philosophy & Theology",/world-university-rankings/macquarie-university
"University of California, San Diego",,United States,0,"University of California, San Diego",497,=98,990,public,82.0,31,57.8,54,34.7,294,44.7,990,41.7,94,33.7,135,47 : 53,"28,416",14%,6.6,"Art, Performing Arts & Design,Architecture,Archaeology,History, Philosophy & Theology,Languages, Literature & Linguistics",/world-university-rankings/university-california-san-diego
University of Virginia (Main campus)  ,,United States,0,University of Virginia (Main campus)  ,601,=98,1000,public,63.4,148,45.4,122,27.4,339,44.7,1000,40.1,98,44.9,83,53 : 47,"23,797",12%,10.0,"History, Philosophy & Theology,Languages, Literature & Linguistics,Architecture,Archaeology,Art, Performing Arts & Design",/world-university-rankings/university-virginia-main-campus
Autonomous University of Barcelona uab,,Spain,6,Autonomous University of Barcelona,666,=100,1010,master_account,47.5,285,53.6,65,48.5,217,44.6,1010,41.3,97,45.1,80,59 : 41,"31,095",11%,12.4,"Languages, Literature & Linguistics,Art, Performing Arts & Design,History, Philosophy & Theology,Archaeology",/world-university-rankings/autonomous-university-barcelona
Ghent University,,Belgium,0,Ghent University,570,=100,1020,master_account,64.5,137,77.2,24,55.9,158,44.6,1020,45.8,82,30.7,153,53 : 47,"35,374",9%,37.0,"Archaeology,Languages, Literature & Linguistics,Art, Performing Arts & Design,History, Philosophy & Theology",/world-university-rankings/ghent-university
