aliases,apply_link,location,member_level,name,nid,rank,rank_order,record_type,scores_citations,scores_citations_rank,scores_industry_income,scores_industry_income_rank,scores_international_outlook,scores_international_outlook_rank,scores_overall,scores_overall_rank,scores_research,scores_research_rank,scores_teaching,scores_teaching_rank,subjects_offered,url
Ulm University,,Germany,0,Ulm University,687,201-225,201,master_account,46.7,255,69.8,62,50.8,194,-,311,18.8,306,40.8,142,"Physics & Astronomy,Chemical Engineering,Mathematics & Statistics,Other Health,Medicine & Dentistry,Economics & Econometrics,Business & Management,Accounting & Finance,Chemistry,Biological Sciences,Electrical & Electronic Engineering,Psychology,Computer Science",/world-university-rankings/ulm-university
University of Waterloo,,Canada,11,University of Waterloo,689,201-225,201,master_account,32.5,335,32.7,257,62.1,146,-,385,44.2,108,35.8,182,"Mathematics & Statistics,History, Philosophy & Theology,Computer Science,Civil Engineering,Politics & International Studies (incl Development Studies),Business & Management,Sport Science,Languages, Literature & Linguistics,Sociology,Art, Performing Arts & Design,Chemistry,Accounting & Finance,Other Health,Architecture,Communication & Media Studies,Mechanical & Aerospace Engineering,Physics & Astronomy,General Engineering,Psychology,Biological Sciences,Geology, Environmental, Earth & Marine Sciences,Electrical & Electronic Engineering,Geography,Economics & Econometrics,Chemical Engineering,Archaeology",/world-university-rankings/university-waterloo
University at Buffalo,,United States,0,University at Buffalo,670,201-225,201,public,42.0,284,40.9,162,49.2,202,-,314,35.6,163,44.3,118,"General Engineering,Civil Engineering,Economics & Econometrics,Communication & Media Studies,Law,Electrical & Electronic Engineering,Biological Sciences,Geography,Psychology,Art, Performing Arts & Design,History, Philosophy & Theology,Mechanical & Aerospace Engineering,Chemistry,Other Health,Languages, Literature & Linguistics,Medicine & Dentistry,Mathematics & Statistics,Politics & International Studies (incl Development Studies),Chemical Engineering,Archaeology,Business & Management,Architecture,Sport Science,Computer Science,Geology, Environmental, Earth & Marine Sciences,Accounting & Finance,Education,Physics & Astronomy,Sociology",/world-university-rankings/university-buffalo
Umeå University,,Sweden,0,Umeå University,688,201-225,201,master_account,59.4,176,26.3,344,52.0,189,-,312,29.2,213,20.8,333,"Art, Performing Arts & Design,Civil Engineering,Psychology,Archaeology,Electrical & Electronic Engineering,Chemistry,Geology, Environmental, Earth & Marine Sciences,Politics & International Studies (incl Development Studies),General Engineering,History, Philosophy & Theology,Geography,Veterinary Science,Physics & Astronomy,Mathematics & Statistics,Education,Medicine & Dentistry,Computer Science,Accounting & Finance,Chemical Engineering,Architecture,Business & Management,Economics & Econometrics,Biological Sciences,Communication & Media Studies,Languages, Literature & Linguistics,Mechanical & Aerospace Engineering,Sociology,Other Health,Sport Science,Law",/world-university-rankings/umea-university
Cardiff University,,United Kingdom,0,Cardiff University,671,201-225,201,master_account,51.7,222,35.5,216,67.8,113,-,216,34.0,177,28.9,245,"Geology, Environmental, Earth & Marine Sciences,Art, Performing Arts & Design,Other Health,Law,General Engineering,Psychology,Computer Science,Biological Sciences,Mechanical & Aerospace Engineering,Communication & Media Studies,Languages, Literature & Linguistics,Politics & International Studies (incl Development Studies),Accounting & Finance,Sociology,Physics & Astronomy,Chemistry,Electrical & Electronic Engineering,Mathematics & Statistics,Geography,Business & Management,Architecture,Civil Engineering,Economics & Econometrics,Education,History, Philosophy & Theology,Medicine & Dentistry",/world-university-rankings/cardiff-university
Western University,,Canada,11,Western University,690,201-225,201,master_account,38.5,302,41.9,154,55.7,174,-,397,34.3,175,38.8,156,"Art, Performing Arts & Design,Geology, Environmental, Earth & Marine Sciences,Electrical & Electronic Engineering,Communication & Media Studies,Mathematics & Statistics,Sport Science,Other Health,Geography,Chemical Engineering,Computer Science,Business & Management,Chemistry,Archaeology,Politics & International Studies (incl Development Studies),General Engineering,Education,Physics & Astronomy,Languages, Literature & Linguistics,Civil Engineering,Sociology,Psychology,Economics & Econometrics,Law,Accounting & Finance,Biological Sciences,History, Philosophy & Theology,Mechanical & Aerospace Engineering,Medicine & Dentistry",/world-university-rankings/western-university
University of Cincinnati,,United States,0,University of Cincinnati,672,201-225,201,public,69.0,136,32.9,250,20.6,375,-,325,24.9,243,29.0,243,"Computer Science,Economics & Econometrics,Mathematics & Statistics,Languages, Literature & Linguistics,Politics & International Studies (incl Development Studies),Electrical & Electronic Engineering,Geography,Mechanical & Aerospace Engineering,Agriculture & Forestry,Art, Performing Arts & Design,History, Philosophy & Theology,Biological Sciences,Communication & Media Studies,Chemistry,General Engineering,Accounting & Finance,Geology, Environmental, Earth & Marine Sciences,Education,Medicine & Dentistry,Architecture,Sociology,Civil Engineering,Business & Management,Archaeology,Physics & Astronomy,Law,Other Health,Psychology,Chemical Engineering",/world-university-rankings/university-cincinnati
University of Würzburg,,Germany,0,University of Würzburg,691,201-225,201,master_account,63.0,161,27.9,322,44.0,232,-,387,18.0,319,31.3,221,"Communication & Media Studies,Languages, Literature & Linguistics,Sociology,Archaeology,Medicine & Dentistry,Politics & International Studies (incl Development Studies),Art, Performing Arts & Design,History, Philosophy & Theology,Law,Geology, Environmental, Earth & Marine Sciences,Education,Economics & Econometrics,Biological Sciences,Mathematics & Statistics,Psychology,Other Health,Geography,Chemistry,Sport Science,Computer Science,Physics & Astronomy,Business & Management",/world-university-rankings/university-wurzburg
Colorado School of Mines,,United States,0,Colorado School of Mines,673,201-225,201,public,63.7,156,99.4,16,38.4,253,-,222,22.8,262,24.6,297,"General Engineering,Physics & Astronomy,Mechanical & Aerospace Engineering,Civil Engineering,Geology, Environmental, Earth & Marine Sciences,Chemistry,Economics & Econometrics,Computer Science,Electrical & Electronic Engineering,Mathematics & Statistics,Chemical Engineering",/world-university-rankings/colorado-school-mines
University of Calgary,,Canada,0,University of Calgary,693,226-250,226,master_account,39.7,295,39.5,176,42.7,235,-,323,34.4,173,34.0,197,"Psychology,Archaeology,Languages, Literature & Linguistics,Architecture,History, Philosophy & Theology,Sport Science,General Engineering,Physics & Astronomy,Veterinary Science,Communication & Media Studies,Accounting & Finance,Education,Electrical & Electronic Engineering,Business & Management,Politics & International Studies (incl Development Studies),Economics & Econometrics,Chemical Engineering,Art, Performing Arts & Design,Geography,Medicine & Dentistry,Geology, Environmental, Earth & Marine Sciences,Mechanical & Aerospace Engineering,Civil Engineering,Other Health,Law,Mathematics & Statistics,Sociology,Biological Sciences,Chemistry,Computer Science",/world-university-rankings/university-calgary
Swedish University of Agricultural Sciences,,Sweden,0,Swedish University of Agricultural Sciences,711,226-250,226,master_account,49.8,238,100.0,9,43.5,233,-,300,22.2,266,28.9,246,"Business & Management,Geology, Environmental, Earth & Marine Sciences,Chemistry,Economics & Econometrics,Architecture,Veterinary Science,Agriculture & Forestry,Biological Sciences",/world-university-rankings/swedish-university-agricultural-sciences
Carleton University,,Canada,0,Carleton University,694,226-250,226,master_account,61.6,169,-,370,58.6,156,-,217,24.2,248,17.0,376,"Other Health,Architecture,Business & Management,Chemistry,Economics & Econometrics,Computer Science,General Engineering,History, Philosophy & Theology,Psychology,Geology, Environmental, Earth & Marine Sciences,Civil Engineering,Chemical Engineering,Mathematics & Statistics,Communication & Media Studies,Biological Sciences,Mechanical & Aerospace Engineering,Politics & International Studies (incl Development Studies),Physics & Astronomy,Electrical & Electronic Engineering,Law,Languages, Literature & Linguistics,Geography,Sociology,Accounting & Finance",/world-university-rankings/carleton-university
University of Trieste,,Italy,0,University of Trieste,713,226-250,226,master_account,76.9,102,31.3,274,45.5,227,-,379,12.9,374,16.7,379,"Chemical Engineering,Art, Performing Arts & Design,Accounting & Finance,Biological Sciences,Agriculture & Forestry,Geology, Environmental, Earth & Marine Sciences,General Engineering,Sociology,Physics & Astronomy,Economics & Econometrics,Archaeology,Law,History, Philosophy & Theology,Medicine & Dentistry,Mechanical & Aerospace Engineering,Civil Engineering,Geography,Languages, Literature & Linguistics,Other Health,Computer Science,Education,Politics & International Studies (incl Development Studies),Architecture,Electrical & Electronic Engineering,Psychology,Business & Management,Mathematics & Statistics,Chemistry",/world-university-rankings/university-trieste
Chalmers University of Technology,,Sweden,0,Chalmers University of Technology,695,226-250,226,master_account,36.3,316,79.3,46,66.0,123,-,218,37.2,149,25.9,280,"Biological Sciences,Mechanical & Aerospace Engineering,Education,Civil Engineering,Business & Management,Mathematics & Statistics,Chemistry,Chemical Engineering,Physics & Astronomy,Geology, Environmental, Earth & Marine Sciences,Architecture,General Engineering,Computer Science,Economics & Econometrics,Art, Performing Arts & Design,Electrical & Electronic Engineering",/world-university-rankings/chalmers-university-technology
Yonsei University,,South Korea,0,Yonsei University,714,226-250,226,master_account,36.9,310,47.9,120,23.3,359,-,399,33.6,180,41.5,136,"Architecture,Biological Sciences,Business & Management,Chemical Engineering,Chemistry,Civil Engineering,Computer Science,Economics & Econometrics,Education,Electrical & Electronic Engineering,General Engineering,History, Philosophy & Theology,Languages, Literature & Linguistics,Law,Mathematics & Statistics,Mechanical & Aerospace Engineering,Medicine & Dentistry,Other Health,Physics & Astronomy,Sociology",/world-university-rankings/yonsei-university
"Colorado State University, Fort Collins",,United States,0,"Colorado State University, Fort Collins",696,226-250,226,public,51.2,226,-,372,25.5,340,-,223,32.0,191,26.9,268,"General Engineering,Accounting & Finance,Communication & Media Studies,Art, Performing Arts & Design,Chemistry,Mechanical & Aerospace Engineering,Chemical Engineering,Physics & Astronomy,Biological Sciences,Archaeology,Agriculture & Forestry,Civil Engineering,Education,Other Health,Psychology,Architecture,Languages, Literature & Linguistics,Computer Science,Business & Management,Economics & Econometrics,Sport Science,Geology, Environmental, Earth & Marine Sciences,Mathematics & Statistics,Veterinary Science,Politics & International Studies (incl Development Studies),History, Philosophy & Theology,Geography,Electrical & Electronic Engineering,Sociology",/world-university-rankings/colorado-state-university-fort-collins-0
Creighton University,,United States,0,Creighton University,697,226-250,226,private,55.7,198,24.2,366,25.0,343,-,224,10.5,393,43.6,123,"Chemistry,Economics & Econometrics,Biological Sciences,Geology, Environmental, Earth & Marine Sciences,Mathematics & Statistics,Psychology,Business & Management,Physics & Astronomy,Medicine & Dentistry,Sociology,Communication & Media Studies,Languages, Literature & Linguistics,Art, Performing Arts & Design,Education,Law,Politics & International Studies (incl Development Studies),Computer Science,Other Health,Accounting & Finance,History, Philosophy & Theology",/world-university-rankings/creighton-university
Dalhousie University,,Canada,0,Dalhousie University,698,226-250,226,master_account,43.0,275,72.5,59,64.8,130,-,226,30.7,198,25.5,284,"Geology, Environmental, Earth & Marine Sciences,Art, Performing Arts & Design,Other Health,General Engineering,Veterinary Science,Medicine & Dentistry,Sociology,Computer Science,Economics & Econometrics,Electrical & Electronic Engineering,Languages, Literature & Linguistics,Sport Science,Psychology,Business & Management,Chemistry,Accounting & Finance,Civil Engineering,Biological Sciences,Education,Agriculture & Forestry,Architecture,Chemical Engineering,Mathematics & Statistics,Physics & Astronomy,Politics & International Studies (incl Development Studies),History, Philosophy & Theology,Law,Geography,Mechanical & Aerospace Engineering",/world-university-rankings/dalhousie-university
Drexel University,,United States,0,Drexel University,699,226-250,226,private,59.4,175,29.9,291,37.8,259,-,228,12.2,383,36.9,172,"Education,Biological Sciences,Architecture,Agriculture & Forestry,Archaeology,Medicine & Dentistry,Sociology,History, Philosophy & Theology,Computer Science,Physics & Astronomy,General Engineering,Geography,Electrical & Electronic Engineering,Geology, Environmental, Earth & Marine Sciences,Languages, Literature & Linguistics,Politics & International Studies (incl Development Studies),Chemical Engineering,Veterinary Science,Other Health,Art, Performing Arts & Design,Sport Science,Chemistry,Psychology,Communication & Media Studies,Economics & Econometrics,Civil Engineering,Mathematics & Statistics,Accounting & Finance,Law,Mechanical & Aerospace Engineering,Business & Management",/world-university-rankings/drexel-university
Fudan University,,China,0,Fudan University,700,226-250,226,master_account,42.9,277,40.5,169,36.1,268,-,230,26.2,234,42.4,131,"Agriculture & Forestry,History, Philosophy & Theology,Electrical & Electronic Engineering,Medicine & Dentistry,General Engineering,Geography,Sociology,Mathematics & Statistics,Archaeology,Languages, Literature & Linguistics,Law,Psychology,Chemistry,Mechanical & Aerospace Engineering,Chemical Engineering,Accounting & Finance,Business & Management,Art, Performing Arts & Design,Other Health,Economics & Econometrics,Biological Sciences,Education,Politics & International Studies (incl Development Studies),Physics & Astronomy,Geology, Environmental, Earth & Marine Sciences,Computer Science,Communication & Media Studies",/world-university-rankings/fudan-university
University of Hamburg,,Germany,6,University of Hamburg,701,226-250,226,master_account,50.0,237,27.4,329,56.3,170,-,335,21.3,281,35.2,187,"Physics & Astronomy,Education,Chemistry,Psychology,Geography,Computer Science,Business & Management,Law,Other Health,Geology, Environmental, Earth & Marine Sciences,Mathematics & Statistics,Agriculture & Forestry,Economics & Econometrics,Medicine & Dentistry,Accounting & Finance,Sport Science,Sociology,Archaeology,Communication & Media Studies,Languages, Literature & Linguistics,Biological Sciences,Politics & International Studies (incl Development Studies),History, Philosophy & Theology,Art, Performing Arts & Design",/world-university-rankings/university-hamburg
University of Milan,,Italy,0,University of Milan,704,226-250,226,master_account,51.3,225,35.0,225,34.3,276,-,352,24.3,247,37.1,168,"Economics & Econometrics,Chemical Engineering,Chemistry,Veterinary Science,Medicine & Dentistry,Geography,Other Health,Communication & Media Studies,Business & Management,Physics & Astronomy,Computer Science,Biological Sciences,Mathematics & Statistics,Law,History, Philosophy & Theology,Geology, Environmental, Earth & Marine Sciences,Agriculture & Forestry,Sociology,Politics & International Studies (incl Development Studies),Archaeology,Languages, Literature & Linguistics,Sport Science,Accounting & Finance",/world-university-rankings/university-milan
University of Milan-Bicocca,,Italy,0,University of Milan-Bicocca,705,226-250,226,master_account,78.3,96,35.6,214,33.2,285,-,351,12.3,382,22.5,320,"Education,Chemistry,Computer Science,Biological Sciences,Physics & Astronomy,Agriculture & Forestry,Law,Economics & Econometrics,Languages, Literature & Linguistics,Sociology,Mathematics & Statistics,Business & Management,Communication & Media Studies,Geology, Environmental, Earth & Marine Sciences,Psychology,Accounting & Finance,Other Health,Medicine & Dentistry",/world-university-rankings/university-milan-bicocca
Korea University,,South Korea,6,Korea University,702,226-250,226,master_account,30.2,343,49.7,112,23.4,357,-,249,39.6,134,39.5,149,"Mathematics & Statistics,History, Philosophy & Theology,Chemistry,Politics & International Studies (incl Development Studies),Accounting & Finance,Civil Engineering,Physics & Astronomy,General Engineering,Electrical & Electronic Engineering,Art, Performing Arts & Design,Mechanical & Aerospace Engineering,Law,Geography,Chemical Engineering,Geology, Environmental, Earth & Marine Sciences,Languages, Literature & Linguistics,Sport Science,Other Health,Computer Science,Medicine & Dentistry,Archaeology,Biological Sciences,Economics & Econometrics,Architecture,Psychology,Sociology,Business & Management,Education,Communication & Media Studies,Agriculture & Forestry",/world-university-rankings/korea-university
University of Missouri-Columbia,,United States,0,University of Missouri-Columbia,706,226-250,226,public,37.7,305,26.5,343,26.9,325,-,353,33.7,178,38.5,160,"Geography,Civil Engineering,Communication & Media Studies,Geology, Environmental, Earth & Marine Sciences,Mathematics & Statistics,General Engineering,Languages, Literature & Linguistics,Sport Science,Politics & International Studies (incl Development Studies),Computer Science,Art, Performing Arts & Design,Economics & Econometrics,Sociology,Biological Sciences,Law,Other Health,Mechanical & Aerospace Engineering,Chemical Engineering,Business & Management,Medicine & Dentistry,Accounting & Finance,Physics & Astronomy,Agriculture & Forestry,History, Philosophy & Theology,Veterinary Science,Education,Psychology,Archaeology,Electrical & Electronic Engineering,Chemistry",/world-university-rankings/university-missouri-columbia
Macquarie University,,Australia,6,Macquarie University,703,226-250,226,master_account,46.5,256,42.3,146,93.0,7,-,259,23.2,259,21.3,328,"Electrical & Electronic Engineering,History, Philosophy & Theology,Medicine & Dentistry,Sociology,Accounting & Finance,Chemical Engineering,Business & Management,Physics & Astronomy,Archaeology,Art, Performing Arts & Design,Agriculture & Forestry,Economics & Econometrics,Chemistry,Civil Engineering,Psychology,General Engineering,Law,Mathematics & Statistics,Politics & International Studies (incl Development Studies),Geography,Education,Geology, Environmental, Earth & Marine Sciences,Other Health,Communication & Media Studies,Computer Science,Languages, Literature & Linguistics,Sport Science,Mechanical & Aerospace Engineering,Biological Sciences",/world-university-rankings/macquarie-university
National Chiao Tung University,,Taiwan,0,National Chiao Tung University,707,226-250,226,master_account,25.1,363,100.0,7,24.2,349,-,268,44.5,105,36.4,177,"Art, Performing Arts & Design,General Engineering,Biological Sciences,Chemical Engineering,Education,Communication & Media Studies,Business & Management,Computer Science,Civil Engineering,Mathematics & Statistics,Physics & Astronomy,Architecture,Chemistry,Mechanical & Aerospace Engineering,Languages, Literature & Linguistics,Law,Electrical & Electronic Engineering",/world-university-rankings/national-chiao-tung-university
Tokyo Metropolitan University,,Japan,0,Tokyo Metropolitan University,712,226-250,226,master_account,84.3,74,27.6,326,17.8,390,-,305,10.3,394,19.0,352,"History, Philosophy & Theology,Art, Performing Arts & Design,Physics & Astronomy,Geology, Environmental, Earth & Marine Sciences,Computer Science,Sport Science,Business & Management,Economics & Econometrics,Politics & International Studies (incl Development Studies),Other Health,Biological Sciences,Communication & Media Studies,Electrical & Electronic Engineering,Architecture,Education,Sociology,Psychology,Languages, Literature & Linguistics,Accounting & Finance,Mechanical & Aerospace Engineering,Chemistry,Chemical Engineering,Law,Civil Engineering,Archaeology,Mathematics & Statistics,Geography",/world-university-rankings/tokyo-metropolitan-university
University of Padua,,Italy,0,University of Padua,708,226-250,226,master_account,56.2,197,31.1,278,34.3,277,-,359,26.0,237,24.2,306,"Languages, Literature & Linguistics,Geography,Accounting & Finance,History, Philosophy & Theology,Other Health,Education,Agriculture & Forestry,Sociology,Law,Archaeology,Medicine & Dentistry,Sport Science,Veterinary Science,Economics & Econometrics,Biological Sciences,Geology, Environmental, Earth & Marine Sciences,Psychology,Physics & Astronomy,Electrical & Electronic Engineering,Computer Science,Politics & International Studies (incl Development Studies),Civil Engineering,Chemical Engineering,Art, Performing Arts & Design,General Engineering,Architecture,Chemistry,Mathematics & Statistics,Mechanical & Aerospace Engineering,Communication & Media Studies,Business & Management",/world-university-rankings/university-padua
Simon Fraser University,,Canada,11,Simon Fraser University,709,226-250,226,master_account,53.0,214,37.6,192,56.8,164,-,293,30.0,207,19.6,347,"History, Philosophy & Theology,Business & Management,Mechanical & Aerospace Engineering,Art, Performing Arts & Design,Psychology,Chemistry,Languages, Literature & Linguistics,Politics & International Studies (incl Development Studies),Physics & Astronomy,General Engineering,Economics & Econometrics,Mathematics & Statistics,Sociology,Geography,Communication & Media Studies,Archaeology,Accounting & Finance,Other Health,Geology, Environmental, Earth & Marine Sciences,Electrical & Electronic Engineering,Education,Biological Sciences,Computer Science",/world-university-rankings/simon-fraser-university
University of Bologna,,Italy,1,University of Bologna,692,226-250,226,master_account,52.1,218,32.2,264,34.9,274,-,322,22.0,270,32.7,206,"Mechanical & Aerospace Engineering,Agriculture & Forestry,Economics & Econometrics,Psychology,Business & Management,Biological Sciences,Archaeology,Geology, Environmental, Earth & Marine Sciences,Education,Civil Engineering,Computer Science,Politics & International Studies (incl Development Studies),History, Philosophy & Theology,Art, Performing Arts & Design,Architecture,Chemical Engineering,General Engineering,Mathematics & Statistics,Chemistry,Law,Sport Science,Geography,Medicine & Dentistry,Languages, Literature & Linguistics,Communication & Media Studies,Veterinary Science,Sociology,Other Health,Electrical & Electronic Engineering,Physics & Astronomy,Accounting & Finance",/world-university-rankings/university-bologna
State University of New York Albany,,United States,0,State University of New York Albany,710,226-250,226,public,53.5,211,92.9,32,25.9,336,-,295,30.8,197,25.7,282,"Politics & International Studies (incl Development Studies),Medicine & Dentistry,Psychology,Sport Science,Archaeology,General Engineering,Education,Architecture,Agriculture & Forestry,Other Health,Communication & Media Studies,Civil Engineering,History, Philosophy & Theology,Veterinary Science,Mechanical & Aerospace Engineering,Geography,Sociology,Economics & Econometrics,Chemistry,Geology, Environmental, Earth & Marine Sciences,Biological Sciences,Law,Electrical & Electronic Engineering,Art, Performing Arts & Design,Accounting & Finance,Physics & Astronomy,Computer Science,Mathematics & Statistics,Business & Management,Chemical Engineering,Languages, Literature & Linguistics",/world-university-rankings/state-university-new-york-albany
University of Southern Denmark,,Denmark,0,University of Southern Denmark,731,251-275,251,master_account,58.0,182,67.9,64,73.7,84,-,367,12.4,380,19.7,343,"Economics & Econometrics,Communication & Media Studies,Civil Engineering,Chemistry,Electrical & Electronic Engineering,Business & Management,Medicine & Dentistry,Accounting & Finance,Sport Science,Art, Performing Arts & Design,Chemical Engineering,Biological Sciences,History, Philosophy & Theology,Geology, Environmental, Earth & Marine Sciences,Computer Science,General Engineering,Mechanical & Aerospace Engineering,Sociology,Languages, Literature & Linguistics,Physics & Astronomy,Other Health,Politics & International Studies (incl Development Studies),Law,Psychology,Mathematics & Statistics",/world-university-rankings/university-southern-denmark
Kyushu University,,Japan,0,Kyushu University,131724,251-275,251,master_account,23.2,373,75.1,54,19.5,379,-,251,30.7,199,46.8,104,"Other Health,Law,Biological Sciences,Geology, Environmental, Earth & Marine Sciences,Electrical & Electronic Engineering,History, Philosophy & Theology,Economics & Econometrics,General Engineering,Agriculture & Forestry,Medicine & Dentistry,Chemical Engineering,Education,Psychology,Physics & Astronomy,Languages, Literature & Linguistics,Architecture,Mathematics & Statistics,Art, Performing Arts & Design,Chemistry,Business & Management,Computer Science,Mechanical & Aerospace Engineering",/world-university-rankings/kyushu-university
University of Wollongong UOW University of Wollongong Australia,,Australia,6,University of Wollongong,740,251-275,251,master_account,43.5,272,40.4,170,88.7,28,-,386,23.0,261,21.4,327,"Architecture,Electrical & Electronic Engineering,Sport Science,Economics & Econometrics,History, Philosophy & Theology,Civil Engineering,Accounting & Finance,Communication & Media Studies,Archaeology,Politics & International Studies (incl Development Studies),Agriculture & Forestry,Sociology,Geology, Environmental, Earth & Marine Sciences,Physics & Astronomy,General Engineering,Psychology,Art, Performing Arts & Design,Other Health,Chemistry,Geography,Biological Sciences,Computer Science,Education,Business & Management,Law,Mathematics & Statistics,Medicine & Dentistry,Languages, Literature & Linguistics,Mechanical & Aerospace Engineering",/world-university-rankings/university-wollongong
Stellenbosch University SU South Africa,,South Africa,11,Stellenbosch University,732,251-275,251,master_account,36.6,314,99.6,15,44.4,230,-,296,30.0,208,25.4,285,"Sport Science,Law,Mathematics & Statistics,Accounting & Finance,Chemical Engineering,Electrical & Electronic Engineering,Biological Sciences,Agriculture & Forestry,Sociology,Archaeology,Languages, Literature & Linguistics,Other Health,Geography,Mechanical & Aerospace Engineering,Art, Performing Arts & Design,Physics & Astronomy,Medicine & Dentistry,Civil Engineering,Computer Science,General Engineering,Psychology,Business & Management,Education,Communication & Media Studies,Politics & International Studies (incl Development Studies),Chemistry,Economics & Econometrics,Geology, Environmental, Earth & Marine Sciences,History, Philosophy & Theology",/world-university-rankings/stellenbosch-university
Tilburg University,,Netherlands,11,Tilburg University,734,251-275,251,master_account,23.6,370,36.0,210,69.1,107,-,303,49.4,90,22.6,319,"Politics & International Studies (incl Development Studies),History, Philosophy & Theology,Sociology,Education,Communication & Media Studies,Accounting & Finance,Other Health,Psychology,Economics & Econometrics,Computer Science,Business & Management,Languages, Literature & Linguistics,Law",/world-university-rankings/tilburg-university
Bangor University,,United Kingdom,0,Bangor University,715,251-275,251,master_account,48.0,247,29.0,304,67.1,117,-,209,23.8,253,24.9,293,"Sport Science,Business & Management,Geography,Languages, Literature & Linguistics,Other Health,Art, Performing Arts & Design,Communication & Media Studies,Biological Sciences,Computer Science,Geology, Environmental, Earth & Marine Sciences,Education,Law,Psychology,Sociology,Electrical & Electronic Engineering,Accounting & Finance,Agriculture & Forestry,History, Philosophy & Theology,Economics & Econometrics",/world-university-rankings/bangor-university
University of Tsukuba,,Japan,0,University of Tsukuba,735,251-275,251,master_account,41.4,287,32.0,267,27.2,322,-,380,26.2,235,37.2,166,"Communication & Media Studies,Mathematics & Statistics,Politics & International Studies (incl Development Studies),Economics & Econometrics,Accounting & Finance,Architecture,History, Philosophy & Theology,Sport Science,Chemistry,Other Health,Law,Art, Performing Arts & Design,Business & Management,Agriculture & Forestry,Languages, Literature & Linguistics,Psychology,Electrical & Electronic Engineering,Sociology,Computer Science,Civil Engineering,Medicine & Dentistry,Education,Biological Sciences,Geology, Environmental, Earth & Marine Sciences,General Engineering,Mechanical & Aerospace Engineering,Physics & Astronomy,Chemical Engineering,Archaeology,Geography",/world-university-rankings/university-tsukuba
University of Bath,,United Kingdom,0,University of Bath,716,251-275,251,master_account,39.9,292,38.9,182,80.6,56,-,321,23.2,260,25.2,289,"Mathematics & Statistics,Electrical & Electronic Engineering,General Engineering,Computer Science,Chemistry,Business & Management,Sociology,Other Health,Civil Engineering,Languages, Literature & Linguistics,Sport Science,Politics & International Studies (incl Development Studies),Biological Sciences,Economics & Econometrics,Chemical Engineering,Accounting & Finance,Psychology,Architecture,Mechanical & Aerospace Engineering,Physics & Astronomy",/world-university-rankings/university-bath
Virginia Polytechnic Institute and State University virginia tech virginia,,United States,11,Virginia Polytechnic Institute and State University,737,251-275,251,public,30.3,342,24.2,369,25.1,342,-,392,40.4,128,36.9,174,"Geography,Mechanical & Aerospace Engineering,Physics & Astronomy,Art, Performing Arts & Design,Electrical & Electronic Engineering,Chemistry,Other Health,Veterinary Science,History, Philosophy & Theology,Business & Management,Psychology,Medicine & Dentistry,Politics & International Studies (incl Development Studies),Education,Architecture,Civil Engineering,Languages, Literature & Linguistics,Geology, Environmental, Earth & Marine Sciences,Computer Science,Sociology,Chemical Engineering,Biological Sciences,General Engineering,Mathematics & Statistics,Communication & Media Studies,Accounting & Finance,Agriculture & Forestry,Economics & Econometrics",/world-university-rankings/virginia-polytechnic-institute-and-state-university
Ruhr University Bochum,,Germany,0,Ruhr University Bochum,718,251-275,251,master_account,36.0,317,59.7,89,46.6,222,-,288,28.3,220,34.9,188,"Electrical & Electronic Engineering,Psychology,Mathematics & Statistics,Accounting & Finance,Medicine & Dentistry,Geography,Communication & Media Studies,Veterinary Science,General Engineering,Economics & Econometrics,Archaeology,Sociology,Sport Science,Law,Education,Politics & International Studies (incl Development Studies),Other Health,Biological Sciences,Physics & Astronomy,Chemistry,Chemical Engineering,Art, Performing Arts & Design,Computer Science,Geology, Environmental, Earth & Marine Sciences,Languages, Literature & Linguistics,Civil Engineering,Business & Management,History, Philosophy & Theology",/world-university-rankings/ruhr-university-bochum
Wayne State University,,United States,0,Wayne State University,738,251-275,251,public,55.2,206,-,401,24.6,347,-,396,16.4,335,34.7,191,"Law,Economics & Econometrics,Physics & Astronomy,Other Health,Politics & International Studies (incl Development Studies),History, Philosophy & Theology,Archaeology,Sport Science,Civil Engineering,Agriculture & Forestry,Medicine & Dentistry,Languages, Literature & Linguistics,Mechanical & Aerospace Engineering,Mathematics & Statistics,Chemistry,Computer Science,Sociology,Business & Management,Chemical Engineering,Communication & Media Studies,Accounting & Finance,Psychology,Geography,Education,Electrical & Electronic Engineering,Geology, Environmental, Earth & Marine Sciences,Art, Performing Arts & Design,General Engineering,Biological Sciences",/world-university-rankings/wayne-state-university
Brunel University London,,United Kingdom,0,Brunel University London,719,251-275,251,master_account,51.7,221,30.0,290,89.9,19,-,215,20.3,286,17.4,369,"History, Philosophy & Theology,Mathematics & Statistics,Politics & International Studies (incl Development Studies),Education,Languages, Literature & Linguistics,Economics & Econometrics,Psychology,Communication & Media Studies,Biological Sciences,Sport Science,Accounting & Finance,Chemical Engineering,Geology, Environmental, Earth & Marine Sciences,Sociology,General Engineering,Law,Civil Engineering,Computer Science,Business & Management,Art, Performing Arts & Design,Electrical & Electronic Engineering,Mechanical & Aerospace Engineering,Other Health",/world-university-rankings/brunel-university-london
