aliases,apply_link,location,member_level,name,nid,rank,rank_order,record_type,scores_citations,scores_citations_rank,scores_industry_income,scores_industry_income_rank,scores_international_outlook,scores_international_outlook_rank,scores_overall,scores_overall_rank,scores_research,scores_research_rank,scores_teaching,scores_teaching_rank,stats_female_male_ratio,stats_number_students,stats_pc_intl_students,stats_student_staff_ratio,subjects_offered,url
Aberystwyth University,,United Kingdom,0,Aberystwyth University,741,301–350,2990,master_account,76.7,241,36.6,630,74.9,185,42.4–45.1,2990,25.5,394,24.2,581,47 : 53,"7,920",18%,18.4,"Biological Sciences,Sport Science,Communication & Media Studies,Languages, Literature & Linguistics,Education,History, Philosophy & Theology,Business & Management,Accounting & Finance,Electrical & Electronic Engineering,Politics & International Studies (incl Development Studies),Agriculture & Forestry,Economics & Econometrics,Physics & Astronomy,Computer Science,Veterinary Science,Geology, Environmental, Earth & Marine Sciences,Law,Art, Performing Arts & Design,Sociology,Geography,Psychology,Mathematics & Statistics",/world-university-rankings/aberystwyth-university
University of Alaska Fairbanks,,United States,0,University of Alaska Fairbanks,963,301–350,3000,public,78.3,228,44.9,362,52.8,404,42.4–45.1,3000,23.2,444,25.3,530,51 : 49,"3,769",6%,8.3,"History, Philosophy & Theology,Mathematics & Statistics,Politics & International Studies (incl Development Studies),Economics & Econometrics,Accounting & Finance,Education,Communication & Media Studies,Geology, Environmental, Earth & Marine Sciences,Geography,Art, Performing Arts & Design,Civil Engineering,Mechanical & Aerospace Engineering,Chemistry,Psychology,Sport Science,Computer Science,Biological Sciences,Sociology,Electrical & Electronic Engineering,Languages, Literature & Linguistics,Physics & Astronomy,Business & Management,Chemical Engineering,General Engineering",/world-university-rankings/university-alaska-fairbanks
Anglia Ruskin University,,United Kingdom,0,Anglia Ruskin University,131623,301–350,3010,master_account,99.4,11,32.6,914,71.1,212,42.4–45.1,3010,11.2,834,16.7,1025,62 : 38,"15,197",25%,21.7,"Architecture,Electrical & Electronic Engineering,Politics & International Studies (incl Development Studies),Biological Sciences,Computer Science,Psychology,Business & Management,Education,Other Health,Sociology,Accounting & Finance,Medicine & Dentistry,Art, Performing Arts & Design,Economics & Econometrics,History, Philosophy & Theology,Communication & Media Studies,Mechanical & Aerospace Engineering,Chemistry,Sport Science,Languages, Literature & Linguistics,General Engineering,Law,Civil Engineering",/world-university-rankings/anglia-ruskin-university
Babol Noshirvani University of Technology,,Iran,0,Babol Noshirvani University of Technology,621564,301–350,3020,master_account,99.1,14,56.1,218,15.5,1066,42.4–45.1,3020,12.2,781,24.8,554,32 : 68,"4,749",0%,28.6,"Mathematics & Statistics,Chemistry,Electrical & Electronic Engineering,Computer Science,Mechanical & Aerospace Engineering,Civil Engineering,General Engineering,Physics & Astronomy,Chemical Engineering",/world-university-rankings/babol-noshirvani-university-technology
Bangor University,,United Kingdom,0,Bangor University,715,301–350,3030,master_account,72.7,293,33.4,844,83.8,109,42.4–45.1,3030,21.4,485,25.7,508,55 : 45,"9,327",25%,18.4,"Sport Science,Business & Management,Geography,Languages, Literature & Linguistics,Other Health,Art, Performing Arts & Design,Communication & Media Studies,Biological Sciences,Computer Science,Geology, Environmental, Earth & Marine Sciences,Education,Law,Psychology,Sociology,Electrical & Electronic Engineering,Accounting & Finance,Agriculture & Forestry,History, Philosophy & Theology,Economics & Econometrics",/world-university-rankings/bangor-university
"Birkbeck, University of London",,United Kingdom,0,"Birkbeck, University of London",613,301–350,3040,master_account,62.2,412,32.4,941,87.5,84,42.4–45.1,3040,32.0,282,30.5,371,54 : 46,"9,014",39%,16.8,"Law,Communication & Media Studies,Business & Management,Geography,Archaeology,Mathematics & Statistics,History, Philosophy & Theology,Sociology,Economics & Econometrics,Other Health,Geology, Environmental, Earth & Marine Sciences,Art, Performing Arts & Design,Languages, Literature & Linguistics,Physics & Astronomy,Biological Sciences,Psychology,Accounting & Finance,Agriculture & Forestry,Computer Science,Politics & International Studies (incl Development Studies),Education",/world-university-rankings/birkbeck-university-london
University of Bordeaux,,France,6,University of Bordeaux,131635,301–350,3050,master_account,75.2,255,34.8,734,54.3,383,42.4–45.1,3050,22.0,471,31.0,359,58 : 42,"52,526",12%,21.0,"Computer Science,Medicine & Dentistry,Biological Sciences,Sport Science,Business & Management,Chemistry,General Engineering,Archaeology,Chemical Engineering,Electrical & Electronic Engineering,Accounting & Finance,Mechanical & Aerospace Engineering,Law,Other Health,Economics & Econometrics,Civil Engineering,Agriculture & Forestry,Psychology,Geography,Mathematics & Statistics,Politics & International Studies (incl Development Studies),Geology, Environmental, Earth & Marine Sciences,Physics & Astronomy,Education,Sociology",/world-university-rankings/university-bordeaux
Boston College,,United States,0,Boston College,659,301–350,3060,private,74.1,276,43.8,374,53.8,387,42.4–45.1,3060,20.0,518,37.0,223,55 : 45,"12,943",12%,16.1,"Chemistry,Art, Performing Arts & Design,Physics & Astronomy,Business & Management,Economics & Econometrics,Medicine & Dentistry,Education,Communication & Media Studies,Other Health,Geology, Environmental, Earth & Marine Sciences,Law,Sociology,Languages, Literature & Linguistics,Biological Sciences,Politics & International Studies (incl Development Studies),History, Philosophy & Theology,Psychology,Computer Science,Accounting & Finance,Mathematics & Statistics",/world-university-rankings/boston-college
Brighton and Sussex Medical School,,United Kingdom,0,Brighton and Sussex Medical School,131539,301–350,3070,master_account,97.0,34,31.7,1060,72.0,205,42.4–45.1,3070,12.9,743,18.8,890,59 : 41,761,16%,12.1,Medicine & Dentistry,/world-university-rankings/brighton-and-sussex-medical-school
Charles Darwin University,,Australia,0,Charles Darwin University,774,301–350,3080,master_account,88.0,120,38.8,528,82.2,119,42.4–45.1,3080,18.6,555,17.9,960,63 : 37,"6,551",32%,22.4,"Architecture,Veterinary Science,Art, Performing Arts & Design,Chemical Engineering,Communication & Media Studies,Sport Science,History, Philosophy & Theology,Chemistry,Business & Management,Civil Engineering,Geology, Environmental, Earth & Marine Sciences,Law,Electrical & Electronic Engineering,Sociology,Archaeology,Mechanical & Aerospace Engineering,Physics & Astronomy,Languages, Literature & Linguistics,Computer Science,Accounting & Finance,Education,Geography,Psychology,Medicine & Dentistry,General Engineering,Economics & Econometrics,Mathematics & Statistics,Biological Sciences,Other Health,Politics & International Studies (incl Development Studies),Agriculture & Forestry",/world-university-rankings/charles-darwin-university
University of Connecticut,,United States,0,University of Connecticut,879,301–350,3090,public,66.8,365,34.6,747,48.5,470,42.4–45.1,3090,28.5,334,35.7,248,51 : 49,"26,669",12%,12.7,"Medicine & Dentistry,Business & Management,History, Philosophy & Theology,Education,Geography,Archaeology,Sport Science,Other Health,Chemical Engineering,Psychology,Physics & Astronomy,Architecture,Veterinary Science,Mechanical & Aerospace Engineering,Computer Science,Biological Sciences,Geology, Environmental, Earth & Marine Sciences,Languages, Literature & Linguistics,Civil Engineering,Agriculture & Forestry,Chemistry,Electrical & Electronic Engineering,Mathematics & Statistics,Communication & Media Studies,Art, Performing Arts & Design,Politics & International Studies (incl Development Studies),Accounting & Finance,Law,General Engineering,Economics & Econometrics,Sociology",/world-university-rankings/university-connecticut
Deakin University,,Australia,11,Deakin University,822,301–350,3100,master_account,72.0,299,36.2,652,77.7,161,42.4–45.1,3100,26.6,371,23.3,631,58 : 42,"36,768",17%,32.9,"Other Health,Computer Science,Law,Psychology,Civil Engineering,Art, Performing Arts & Design,Sport Science,History, Philosophy & Theology,Politics & International Studies (incl Development Studies),Archaeology,Sociology,Education,Mechanical & Aerospace Engineering,Medicine & Dentistry,Geography,Chemistry,Languages, Literature & Linguistics,General Engineering,Electrical & Electronic Engineering,Agriculture & Forestry,Economics & Econometrics,Communication & Media Studies,Mathematics & Statistics,Geology, Environmental, Earth & Marine Sciences,Business & Management,Architecture,Biological Sciences,Chemical Engineering,Accounting & Finance",/world-university-rankings/deakin-university
University of Denver,,United States,0,University of Denver,589304,301–350,3110,private,74.4,268,35.7,682,28.8,783,42.4–45.1,3110,29.8,311,35.9,241,56 : 44,"9,671",11%,13.2,"Law,Mathematics & Statistics,Mechanical & Aerospace Engineering,Archaeology,Medicine & Dentistry,Computer Science,Economics & Econometrics,Education,Geology, Environmental, Earth & Marine Sciences,General Engineering,Physics & Astronomy,Accounting & Finance,Biological Sciences,Politics & International Studies (incl Development Studies),Electrical & Electronic Engineering,Chemistry,Languages, Literature & Linguistics,Communication & Media Studies,History, Philosophy & Theology,Art, Performing Arts & Design,Sociology,Geography,Psychology,Business & Management,Sport Science",/world-university-rankings/university-denver
University of Eastern Finland,,Finland,11,University of Eastern Finland,776,301–350,3120,master_account,79.1,220,36.2,653,49.3,458,42.4–45.1,3120,26.1,385,25.2,535,63 : 37,"11,459",6%,18.3,"Politics & International Studies (incl Development Studies),Languages, Literature & Linguistics,Biological Sciences,Sociology,Computer Science,Education,Geology, Environmental, Earth & Marine Sciences,Other Health,Psychology,History, Philosophy & Theology,Chemistry,Agriculture & Forestry,Medicine & Dentistry,Geography,Law,Mathematics & Statistics,Economics & Econometrics,Physics & Astronomy,Business & Management,Accounting & Finance",/world-university-rankings/university-eastern-finland
Flinders University,,Australia,6,Flinders University,823,301–350,3130,master_account,77.9,230,39.4,499,68.4,237,42.4–45.1,3130,27.6,350,22.9,653,63 : 37,"16,757",18%,23.9,"Archaeology,Medicine & Dentistry,Economics & Econometrics,Politics & International Studies (incl Development Studies),Mechanical & Aerospace Engineering,Law,Sport Science,Other Health,Chemistry,Geography,Electrical & Electronic Engineering,Art, Performing Arts & Design,Geology, Environmental, Earth & Marine Sciences,Accounting & Finance,History, Philosophy & Theology,Chemical Engineering,Agriculture & Forestry,Languages, Literature & Linguistics,Communication & Media Studies,Physics & Astronomy,Psychology,General Engineering,Mathematics & Statistics,Civil Engineering,Biological Sciences,Sociology,Computer Science,Education,Business & Management",/world-university-rankings/flinders-university
Free University of Bozen-Bolzano,,Italy,0,Free University of Bozen-Bolzano,589127,301–350,3140,master_account,88.6,115,32.1,989,68.9,234,42.4–45.1,3140,14.3,695,22.0,700,33 : 67,"3,304",12%,11.6,"Communication & Media Studies,Agriculture & Forestry,Languages, Literature & Linguistics,Mechanical & Aerospace Engineering,Economics & Econometrics,Art, Performing Arts & Design,Computer Science,Accounting & Finance,Education,Business & Management",/world-university-rankings/free-university-bozen-bolzano
George Mason University,,United States,0,George Mason University,778,301–350,3150,public,76.0,250,33.2,861,40.8,600,42.4–45.1,3150,26.4,381,28.5,425,54 : 46,"27,749",8%,17.5,"Geology, Environmental, Earth & Marine Sciences,History, Philosophy & Theology,Psychology,Law,Civil Engineering,Business & Management,Geography,Electrical & Electronic Engineering,Art, Performing Arts & Design,Economics & Econometrics,Sociology,Sport Science,Education,Communication & Media Studies,General Engineering,Chemistry,Computer Science,Mathematics & Statistics,Physics & Astronomy,Languages, Literature & Linguistics,Biological Sciences,Mechanical & Aerospace Engineering,Accounting & Finance,Other Health,Politics & International Studies (incl Development Studies)",/world-university-rankings/george-mason-university
"Goldsmiths, University of London",,United Kingdom,0,"Goldsmiths, University of London",131449,301–350,3160,master_account,62.0,415,31.8,1045,77.0,167,42.4–45.1,3160,26.0,387,33.9,291,66 : 34,"7,416",37%,13.9,"Education,Psychology,Art, Performing Arts & Design,Computer Science,Economics & Econometrics,Politics & International Studies (incl Development Studies),Sociology,History, Philosophy & Theology,Business & Management,Languages, Literature & Linguistics,Other Health,Communication & Media Studies",/world-university-rankings/goldsmiths-university-london
Grenoble Alpes University,,France,0,Grenoble Alpes University,587916,301–350,3170,master_account,74.9,261,33.8,800,60.7,309,42.4–45.1,3170,22.9,453,30.9,364,57 : 43,"39,298",15%,17.0,"Geology, Environmental, Earth & Marine Sciences,Biological Sciences,General Engineering,Sport Science,Communication & Media Studies,Economics & Econometrics,Electrical & Electronic Engineering,Education,Mathematics & Statistics,Chemical Engineering,History, Philosophy & Theology,Law,Accounting & Finance,Business & Management,Archaeology,Medicine & Dentistry,Psychology,Languages, Literature & Linguistics,Art, Performing Arts & Design,Other Health,Agriculture & Forestry,Geography,Civil Engineering,Chemistry,Mechanical & Aerospace Engineering,Physics & Astronomy,Sociology,Computer Science,Politics & International Studies (incl Development Studies)",/world-university-rankings/grenoble-alpes-university
University of Houston,,United States,0,University of Houston,780,301–350,3180,public,60.5,435,37.8,576,39.8,610,42.4–45.1,3180,34.1,254,36.8,229,50 : 50,"41,128",10%,42.9,"Computer Science,Medicine & Dentistry,General Engineering,Business & Management,Chemical Engineering,Accounting & Finance,Languages, Literature & Linguistics,Sport Science,Geology, Environmental, Earth & Marine Sciences,Geography,Law,Psychology,Sociology,Chemistry,Civil Engineering,History, Philosophy & Theology,Biological Sciences,Economics & Econometrics,Art, Performing Arts & Design,Physics & Astronomy,Politics & International Studies (incl Development Studies),Other Health,Electrical & Electronic Engineering,Mathematics & Statistics,Architecture,Education,Communication & Media Studies,Mechanical & Aerospace Engineering",/world-university-rankings/university-houston
Iowa State University,,United States,0,Iowa State University,648,301–350,3190,public,65.3,377,48.6,297,53.8,388,42.4–45.1,3190,31.4,291,29.1,412,45 : 55,"31,307",12%,18.8,"Economics & Econometrics,Art, Performing Arts & Design,Psychology,Mechanical & Aerospace Engineering,Sociology,Geography,Law,Business & Management,Sport Science,Education,Veterinary Science,Accounting & Finance,Politics & International Studies (incl Development Studies),Biological Sciences,Other Health,Languages, Literature & Linguistics,Archaeology,Computer Science,Civil Engineering,Communication & Media Studies,Chemical Engineering,Architecture,Chemistry,Medicine & Dentistry,Mathematics & Statistics,Agriculture & Forestry,History, Philosophy & Theology,Electrical & Electronic Engineering,Physics & Astronomy,General Engineering,Geology, Environmental, Earth & Marine Sciences",/world-university-rankings/iowa-state-university
University of Kent,,United Kingdom,6,University of Kent,832,301–350,3200,master_account,67.8,353,32.1,991,90.2,65,42.4–45.1,3200,23.6,434,25.1,540,53 : 47,"16,949",31%,12.7,"Sociology,Communication & Media Studies,Electrical & Electronic Engineering,Sport Science,History, Philosophy & Theology,Veterinary Science,Chemistry,Law,Architecture,Agriculture & Forestry,Politics & International Studies (incl Development Studies),Psychology,Physics & Astronomy,Languages, Literature & Linguistics,Other Health,General Engineering,Economics & Econometrics,Biological Sciences,Accounting & Finance,Computer Science,Art, Performing Arts & Design,Mathematics & Statistics,Business & Management,Geography",/world-university-rankings/university-kent
Khalifa University,,United Arab Emirates,11,Khalifa University,622542,301–350,3210,master_account,71.4,304,84.5,74,97.9,9,42.4–45.1,3210,18.7,553,23.4,623,46 : 54,"3,134",32%,8.3,"Mechanical & Aerospace Engineering,Chemical Engineering,Civil Engineering,Electrical & Electronic Engineering,Chemistry,General Engineering,Computer Science,Politics & International Studies (incl Development Studies),Mathematics & Statistics",/world-university-rankings/khalifa-university
Koç University koc,,Turkey,6,Koç University,875,301–350,3220,master_account,65.2,379,84.3,76,53.8,389,42.4–45.1,3220,32.1,281,25.7,509,52 : 48,"5,172",10%,14.9,"Biological Sciences,Economics & Econometrics,Archaeology,Languages, Literature & Linguistics,Accounting & Finance,Chemical Engineering,History, Philosophy & Theology,Law,Business & Management,Mechanical & Aerospace Engineering,General Engineering,Psychology,Art, Performing Arts & Design,Communication & Media Studies,Chemistry,Electrical & Electronic Engineering,Sociology,Physics & Astronomy,Medicine & Dentistry,Mathematics & Statistics,Other Health,Politics & International Studies (incl Development Studies),Computer Science",/world-university-rankings/koc-university
Loughborough University,,United Kingdom,0,Loughborough University,837,301–350,3240,master_account,52.7,501,38.5,542,74.8,186,42.4–45.1,3240,32.9,268,34.0,287,39 : 61,"13,457",22%,14.9,"Communication & Media Studies,Languages, Literature & Linguistics,History, Philosophy & Theology,Accounting & Finance,Sociology,Business & Management,Politics & International Studies (incl Development Studies),Mathematics & Statistics,Art, Performing Arts & Design,Physics & Astronomy,Architecture,Civil Engineering,Chemistry,General Engineering,Electrical & Electronic Engineering,Computer Science,Biological Sciences,Geology, Environmental, Earth & Marine Sciences,Mechanical & Aerospace Engineering,Economics & Econometrics,Sport Science,Psychology,Geography,Chemical Engineering",/world-university-rankings/loughborough-university
Medical University of Graz,,Austria,0,Medical University of Graz,622851,301–350,3250,master_account,85.8,145,46.9,321,74.8,187,42.4–45.1,3250,15.7,643,24.3,578,53 : 47,"3,323",23%,6.9,"Other Health,Medicine & Dentistry",/world-university-rankings/medical-university-graz
University of Liège,,Belgium,0,University of Liège,788,301–350,3250,master_account,57.9,462,96.8,36,71.0,215,42.4–45.1,3250,33.6,259,25.8,507,56 : 44,"21,910",23%,27.1,"Archaeology,Veterinary Science,General Engineering,Economics & Econometrics,Agriculture & Forestry,Sport Science,Medicine & Dentistry,Education,Sociology,Electrical & Electronic Engineering,Geography,History, Philosophy & Theology,Art, Performing Arts & Design,Civil Engineering,Architecture,Geology, Environmental, Earth & Marine Sciences,Accounting & Finance,Psychology,Business & Management,Physics & Astronomy,Other Health,Languages, Literature & Linguistics,Mechanical & Aerospace Engineering,Communication & Media Studies,Computer Science,Chemical Engineering,Law,Politics & International Studies (incl Development Studies),Mathematics & Statistics,Biological Sciences,Chemistry",/world-university-rankings/university-liege
University of Milan,,Italy,0,University of Milan,704,301–350,3260,master_account,73.7,282,42.9,390,41.4,587,42.4–45.1,3260,25.9,389,34.1,285,59 : 41,"56,805",5%,28.1,"Economics & Econometrics,Chemical Engineering,Chemistry,Veterinary Science,Medicine & Dentistry,Geography,Other Health,Communication & Media Studies,Business & Management,Physics & Astronomy,Computer Science,Biological Sciences,Mathematics & Statistics,Law,History, Philosophy & Theology,Geology, Environmental, Earth & Marine Sciences,Agriculture & Forestry,Sociology,Politics & International Studies (incl Development Studies),Archaeology,Languages, Literature & Linguistics,Sport Science,Accounting & Finance",/world-university-rankings/university-milan
Nagoya University,,Japan,0,Nagoya University,679,301–350,3270,master_account,43.2,576,87.2,70,29.9,766,42.4–45.1,3270,47.2,132,44.9,123,29 : 71,"15,594",10%,7.9,"Medicine & Dentistry,Chemical Engineering,Mathematics & Statistics,Biological Sciences,Architecture,History, Philosophy & Theology,Mechanical & Aerospace Engineering,Business & Management,Languages, Literature & Linguistics,Geology, Environmental, Earth & Marine Sciences,Chemistry,Agriculture & Forestry,Accounting & Finance,Archaeology,Civil Engineering,Psychology,General Engineering,Communication & Media Studies,Education,Physics & Astronomy,Other Health,Law,Computer Science,Geography,Sociology,Electrical & Electronic Engineering,Politics & International Studies (incl Development Studies)",/world-university-rankings/nagoya-university
National Tsing Hua University,,Taiwan,0,National Tsing Hua University,680,301–350,3280,master_account,59.4,446,54.8,228,29.0,779,42.4–45.1,3280,37.1,218,38.0,208,33 : 67,"10,194",5%,13.8,"Geology, Environmental, Earth & Marine Sciences,Archaeology,Biological Sciences,Education,Chemical Engineering,Mathematics & Statistics,Art, Performing Arts & Design,Psychology,Chemistry,Law,History, Philosophy & Theology,Computer Science,Business & Management,Electrical & Electronic Engineering,General Engineering,Physics & Astronomy,Mechanical & Aerospace Engineering,Sociology,Languages, Literature & Linguistics,Economics & Econometrics,Accounting & Finance,Other Health,Sport Science",/world-university-rankings/national-tsing-hua-university
University of Navarra,,Spain,1,University of Navarra,967,301–350,3290,master_account,74.6,265,63.9,166,59.7,322,42.4–45.1,3290,24.5,414,27.9,439,53 : 47,"10,827",19%,14.9,"Economics & Econometrics,History, Philosophy & Theology,Biological Sciences,Education,Medicine & Dentistry,Art, Performing Arts & Design,Architecture,Accounting & Finance,Electrical & Electronic Engineering,Communication & Media Studies,Law,General Engineering,Geology, Environmental, Earth & Marine Sciences,Mechanical & Aerospace Engineering,Business & Management,Psychology,Other Health,Languages, Literature & Linguistics,Chemistry,Politics & International Studies (incl Development Studies)",/world-university-rankings/university-navarra
University of Nebraska-Lincoln,,United States,6,University of Nebraska-Lincoln,962,301–350,3300,public,65.9,371,37.9,570,50.4,438,42.4–45.1,3300,29.6,316,32.4,333,47 : 53,"22,578",12%,16.3,"Education,Other Health,Mechanical & Aerospace Engineering,Civil Engineering,Mathematics & Statistics,Business & Management,Architecture,Physics & Astronomy,Geography,General Engineering,Veterinary Science,History, Philosophy & Theology,Chemistry,Art, Performing Arts & Design,Biological Sciences,Communication & Media Studies,Psychology,Sociology,Sport Science,Languages, Literature & Linguistics,Geology, Environmental, Earth & Marine Sciences,Law,Politics & International Studies (incl Development Studies),Agriculture & Forestry,Electrical & Electronic Engineering,Chemical Engineering,Economics & Econometrics,Accounting & Finance,Computer Science",/world-university-rankings/university-nebraska-lincoln
Oregon State University,,United States,0,Oregon State University,883,301–350,3310,public,72.4,295,36.5,638,48.5,472,42.4–45.1,3310,29.3,323,30.1,387,47 : 53,"23,668",10%,16.2,"Electrical & Electronic Engineering,Sport Science,Other Health,Politics & International Studies (incl Development Studies),Accounting & Finance,Languages, Literature & Linguistics,Biological Sciences,Communication & Media Studies,Computer Science,Geography,Physics & Astronomy,Civil Engineering,Chemistry,Art, Performing Arts & Design,History, Philosophy & Theology,Sociology,Agriculture & Forestry,Chemical Engineering,Economics & Econometrics,Business & Management,Veterinary Science,Mathematics & Statistics,Psychology,Mechanical & Aerospace Engineering,Geology, Environmental, Earth & Marine Sciences,Education",/world-university-rankings/oregon-state-university
Polytechnic University of Milan,,Italy,0,Polytechnic University of Milan,797,301–350,3320,master_account,65.0,384,58.1,202,53.1,400,42.4–45.1,3320,31.7,288,32.2,338,34 : 66,"33,189",14%,23.8,"Architecture,Computer Science,General Engineering,History, Philosophy & Theology,Chemical Engineering,Electrical & Electronic Engineering,Art, Performing Arts & Design,Mechanical & Aerospace Engineering,Civil Engineering",/world-university-rankings/polytechnic-university-milan
Rensselaer Polytechnic Institute,,United States,0,Rensselaer Polytechnic Institute,608,301–350,3330,private,71.7,302,67.3,154,46.2,510,42.4–45.1,3330,31.8,286,28.9,419,32 : 68,"7,240",17%,15.7,"Physics & Astronomy,Chemistry,Chemical Engineering,History, Philosophy & Theology,Communication & Media Studies,Mechanical & Aerospace Engineering,Business & Management,Geology, Environmental, Earth & Marine Sciences,Electrical & Electronic Engineering,Medicine & Dentistry,Architecture,Civil Engineering,Psychology,Mathematics & Statistics,Economics & Econometrics,Art, Performing Arts & Design,Biological Sciences,Computer Science,Languages, Literature & Linguistics,General Engineering,Accounting & Finance",/world-university-rankings/rensselaer-polytechnic-institute
Rush University,,United States,0,Rush University,131585,301–350,3340,master_account,88.2,118,41.3,438,14.8,1078,42.4–45.1,3340,12.4,770,35.3,260,73 : 27,"2,437",3%,2.1,"Medicine & Dentistry,Biological Sciences,Other Health",/world-university-rankings/rush-university
Sapienza University of Rome,,Italy,0,Sapienza University of Rome,800,301–350,3350,master_account,64.1,389,41.2,441,38.9,625,42.4–45.1,3350,34.7,246,38.4,205,58 : 42,"111,453",7%,32.1,"Medicine & Dentistry,Chemistry,Biological Sciences,General Engineering,Archaeology,Geology, Environmental, Earth & Marine Sciences,Electrical & Electronic Engineering,Sociology,Communication & Media Studies,Languages, Literature & Linguistics,Politics & International Studies (incl Development Studies),Business & Management,History, Philosophy & Theology,Mathematics & Statistics,Education,Art, Performing Arts & Design,Computer Science,Economics & Econometrics,Physics & Astronomy,Accounting & Finance,Law,Civil Engineering,Chemical Engineering,Other Health,Psychology,Architecture,Mechanical & Aerospace Engineering,Geography",/world-university-rankings/sapienza-university-rome
University of Stirling,,United Kingdom,6,University of Stirling,804,301–350,3360,master_account,76.2,248,33.6,829,76.7,174,42.4–45.1,3360,25.7,391,24.4,576,62 : 38,"8,507",21%,15.1,"Chemistry,Sport Science,Economics & Econometrics,Sociology,Accounting & Finance,Politics & International Studies (incl Development Studies),Mathematics & Statistics,Law,Computer Science,Biological Sciences,Psychology,General Engineering,Communication & Media Studies,History, Philosophy & Theology,Physics & Astronomy,Languages, Literature & Linguistics,Education,Business & Management,Geology, Environmental, Earth & Marine Sciences,Other Health",/world-university-rankings/university-stirling
University of Tartu,,Estonia,0,University of Tartu,859,301–350,3370,master_account,83.6,166,33.5,842,50.4,439,42.4–45.1,3370,25.3,400,24.5,570,66 : 34,"8,835",5%,11.6,"Computer Science,Sociology,Education,Politics & International Studies (incl Development Studies),Communication & Media Studies,Physics & Astronomy,History, Philosophy & Theology,Accounting & Finance,Psychology,Law,Sport Science,Mathematics & Statistics,Economics & Econometrics,Medicine & Dentistry,Art, Performing Arts & Design,Biological Sciences,Other Health,Geology, Environmental, Earth & Marine Sciences,Archaeology,Languages, Literature & Linguistics,Business & Management,Chemistry,Geography",/world-university-rankings/university-tartu
University of Tasmania,,Australia,0,University of Tasmania,808,301–350,3380,master_account,65.4,376,51.5,262,82.2,120,42.4–45.1,3380,30.8,297,24.1,588,60 : 40,"11,346",22%,14.5,"Physics & Astronomy,Chemical Engineering,Art, Performing Arts & Design,Architecture,Business & Management,Communication & Media Studies,Languages, Literature & Linguistics,Economics & Econometrics,General Engineering,Sociology,Computer Science,Mechanical & Aerospace Engineering,Law,Biological Sciences,Geology, Environmental, Earth & Marine Sciences,Civil Engineering,Accounting & Finance,Electrical & Electronic Engineering,Archaeology,Medicine & Dentistry,Agriculture & Forestry,Psychology,History, Philosophy & Theology,Education,Geography,Sport Science,Other Health,Politics & International Studies (incl Development Studies),Mathematics & Statistics,Chemistry",/world-university-rankings/university-tasmania
Technion Israel Institute of Technology,,Israel,0,Technion Israel Institute of Technology,685,301–350,3390,master_account,58.6,455,39.0,521,64.4,272,42.4–45.1,3390,34.8,244,32.7,319,34 : 66,"14,693",5%,21.7,"Other Health,General Engineering,Architecture,Civil Engineering,Physics & Astronomy,Electrical & Electronic Engineering,Geology, Environmental, Earth & Marine Sciences,Chemical Engineering,Education,Mathematics & Statistics,Sociology,Mechanical & Aerospace Engineering,Business & Management,Biological Sciences,Chemistry,Computer Science",/world-university-rankings/technion-israel-institute-technology
The University of Tennessee-Knoxville,,United States,0,The University of Tennessee-Knoxville,131711,301–350,3400,public,79.2,219,41.3,439,42.7,567,42.4–45.1,3400,21.7,481,32.4,334,,"25,264",5%,16.4,"Mechanical & Aerospace Engineering,Art, Performing Arts & Design,History, Philosophy & Theology,Accounting & Finance,Sociology,Archaeology,General Engineering,Education,Politics & International Studies (incl Development Studies),Veterinary Science,Sport Science,Agriculture & Forestry,Chemical Engineering,Other Health,Architecture,Communication & Media Studies,Geography,Civil Engineering,Mathematics & Statistics,Biological Sciences,Geology, Environmental, Earth & Marine Sciences,Electrical & Electronic Engineering,Chemistry,Psychology,Languages, Literature & Linguistics,Business & Management,Law,Economics & Econometrics,Computer Science,Physics & Astronomy",/world-university-rankings/university-tennessee-knoxville
Tomsk Polytechnic University,,Russian Federation,0,Tomsk Polytechnic University,131349,301–350,3410,master_account,81.5,190,69.7,134,50.9,430,42.4–45.1,3410,17.7,594,29.0,417,36 : 64,"9,858",24%,8.2,"General Engineering,Languages, Literature & Linguistics,Communication & Media Studies,Physics & Astronomy,Chemical Engineering,Chemistry,Economics & Econometrics,Art, Performing Arts & Design,Electrical & Electronic Engineering,Biological Sciences,Mechanical & Aerospace Engineering,Mathematics & Statistics,Sociology,Geology, Environmental, Earth & Marine Sciences,Education,History, Philosophy & Theology,Computer Science,Business & Management",/world-university-rankings/tomsk-polytechnic-university
TU Dortmund University,,Germany,0,TU Dortmund University,131317,301–350,3420,master_account,64.0,390,45.5,347,42.0,576,42.4–45.1,3420,31.1,292,34.9,266,45 : 55,"32,870",10%,99.6,"Computer Science,Sport Science,Chemistry,Mathematics & Statistics,Business & Management,Art, Performing Arts & Design,Politics & International Studies (incl Development Studies),Economics & Econometrics,Architecture,Education,Sociology,Physics & Astronomy,Electrical & Electronic Engineering,History, Philosophy & Theology,Languages, Literature & Linguistics,Chemical Engineering,Psychology,General Engineering,Communication & Media Studies,Mechanical & Aerospace Engineering,Civil Engineering,Accounting & Finance",/world-university-rankings/tu-dortmund-university
