aliases,apply_link,location,member_level,name,nid,rank,rank_order,record_type,scores_citations,scores_citations_rank,scores_industry_income,scores_industry_income_rank,scores_international_outlook,scores_international_outlook_rank,scores_overall,scores_overall_rank,scores_research,scores_research_rank,scores_teaching,scores_teaching_rank,stats_female_male_ratio,stats_number_students,stats_pc_intl_students,stats_student_staff_ratio,subjects_offered,url
University of Eastern Finland,,Finland,11,University of Eastern Finland,776,351–400,3630,master_account,75.4,291,38.2,706,50.8,491,41.7–43.9,3630,28.0,372,25.8,562,63 : 37,"11,572",7%,18.7,"Politics & International Studies (incl Development Studies),Languages, Literature & Linguistics,Biological Sciences,Sociology,Computer Science,Education,Geology, Environmental, Earth & Marine Sciences,Other Health,Psychology,History, Philosophy & Theology,Chemistry,Agriculture & Forestry,Medicine & Dentistry,Geography,Law,Mathematics & Statistics,Economics & Econometrics,Physics & Astronomy,Business & Management,Accounting & Finance",/world-university-rankings/university-eastern-finland
Free University of Bozen-Bolzano,,Italy,0,Free University of Bozen-Bolzano,589127,351–400,3640,master_account,87.2,155,34.5,1078,74.5,209,41.7–43.9,3640,12.6,873,19.3,878,67 : 33,"3,445",11%,11.4,"Communication & Media Studies,Agriculture & Forestry,Languages, Literature & Linguistics,Mechanical & Aerospace Engineering,Economics & Econometrics,Art, Performing Arts & Design,Computer Science,Accounting & Finance,Education,Business & Management",/world-university-rankings/free-university-bozen-bolzano
Hanyang University,,South Korea,6,Hanyang University,936,351–400,3650,master_account,44.1,640,86.1,70,59.8,355,41.7–43.9,3650,40.0,191,39.1,223,,"20,010",19%,14.8,"Art, Performing Arts & Design,Business & Management,Medicine & Dentistry,Law,Physics & Astronomy,Mathematics & Statistics,Electrical & Electronic Engineering,Sport Science,Languages, Literature & Linguistics,Civil Engineering,Education,Mechanical & Aerospace Engineering,Economics & Econometrics,History, Philosophy & Theology,Biological Sciences,Architecture,General Engineering,Chemistry,Chemical Engineering,Politics & International Studies (incl Development Studies),Computer Science,Accounting & Finance,Geology, Environmental, Earth & Marine Sciences,Other Health,Communication & Media Studies,Sociology",/world-university-rankings/hanyang-university
Hofstra University,,United States,11,Hofstra University,131554,351–400,3660,private,84.7,185,34.0,1216,29.4,895,41.7–43.9,3660,12.7,868,37.9,243,57 : 43,"9,813",10%,13.6,"Education,Business & Management,Sociology,Mechanical & Aerospace Engineering,Psychology,Accounting & Finance,Geology, Environmental, Earth & Marine Sciences,Medicine & Dentistry,Economics & Econometrics,Physics & Astronomy,Other Health,Languages, Literature & Linguistics,Law,Chemistry,Art, Performing Arts & Design,Politics & International Studies (incl Development Studies),History, Philosophy & Theology,Biological Sciences,Geography,Civil Engineering,Computer Science,Mathematics & Statistics,General Engineering,Electrical & Electronic Engineering,Communication & Media Studies",/world-university-rankings/hofstra-university
Huazhong University of Science and Technology Hua Zhong University HUST Tech,,China,6,Huazhong University of Science and Technology,956,351–400,3670,master_account,57.1,518,75.2,112,24.6,1004,41.7–43.9,3670,32.9,276,37.9,244,35 : 65,"56,282",5%,16.6,"Biological Sciences,Medicine & Dentistry,Mathematics & Statistics,Communication & Media Studies,Civil Engineering,Sociology,Other Health,Physics & Astronomy,Chemical Engineering,Agriculture & Forestry,Languages, Literature & Linguistics,History, Philosophy & Theology,Economics & Econometrics,Law,Electrical & Electronic Engineering,General Engineering,Chemistry,Architecture,Mechanical & Aerospace Engineering,Education,Computer Science,Business & Management,Geology, Environmental, Earth & Marine Sciences",/world-university-rankings/huazhong-university-science-and-technology
IMT Atlantique,,France,0,IMT Atlantique,622476,351–400,3680,master_account,59.8,490,90.4,52,75.6,200,41.7–43.9,3680,22.2,503,31.9,386,,"1,664",45%,8.0,"Other Health,Electrical & Electronic Engineering,Physics & Astronomy,Business & Management,Mathematics & Statistics,Chemistry,General Engineering,Sociology,Accounting & Finance,Geology, Environmental, Earth & Marine Sciences,Economics & Econometrics,Computer Science,Chemical Engineering",/world-university-rankings/imt-atlantique
Indian Institute of Technology Indore IIT Indore,,India,6,Indian Institute of Technology Indore,131774,351–400,3690,master_account,86.5,165,34.0,1218,18.2,1163,41.7–43.9,3690,20.2,570,25.1,589,15 : 85,"1,118",0%,8.6,"Electrical & Electronic Engineering,Languages, Literature & Linguistics,Chemistry,Politics & International Studies (incl Development Studies),Mathematics & Statistics,Computer Science,Physics & Astronomy,Psychology,Civil Engineering,Mechanical & Aerospace Engineering,History, Philosophy & Theology,Sociology",/world-university-rankings/indian-institute-technology-indore
University of Innsbruck,,Austria,0,University of Innsbruck,677,351–400,3700,master_account,71.1,344,43.7,441,97.4,14,41.7–43.9,3700,19.9,583,26.7,529,54 : 46,"14,524",39%,13.0,"Chemistry,Physics & Astronomy,Architecture,Sport Science,Geography,General Engineering,Electrical & Electronic Engineering,Politics & International Studies (incl Development Studies),Archaeology,Civil Engineering,Computer Science,Mathematics & Statistics,Sociology,Communication & Media Studies,Business & Management,Economics & Econometrics,Languages, Literature & Linguistics,Chemical Engineering,History, Philosophy & Theology,Other Health,Accounting & Finance,Psychology,Law,Biological Sciences,Geology, Environmental, Earth & Marine Sciences,Education",/world-university-rankings/university-innsbruck
Iowa State University,,United States,0,Iowa State University,648,351–400,3710,public,63.7,440,49.5,320,55.5,416,41.7–43.9,3710,32.2,288,28.8,466,44 : 56,"31,931",12%,18.3,"Economics & Econometrics,Art, Performing Arts & Design,Psychology,Mechanical & Aerospace Engineering,Sociology,Geography,Law,Business & Management,Sport Science,Education,Veterinary Science,Accounting & Finance,Politics & International Studies (incl Development Studies),Biological Sciences,Other Health,Languages, Literature & Linguistics,Archaeology,Computer Science,Civil Engineering,Communication & Media Studies,Chemical Engineering,Architecture,Chemistry,Medicine & Dentistry,Mathematics & Statistics,Agriculture & Forestry,History, Philosophy & Theology,Electrical & Electronic Engineering,Physics & Astronomy,General Engineering,Geology, Environmental, Earth & Marine Sciences",/world-university-rankings/iowa-state-university
Jordan University of Science and Technology,,Jordan,0,Jordan University of Science and Technology,131603,351–400,3720,master_account,98.3,26,36.9,805,63.6,306,41.7–43.9,3720,7.8,1201,15.2,1121,57 : 43,"22,318",19%,12.1,"General Engineering,Physics & Astronomy,Mathematics & Statistics,Chemical Engineering,Civil Engineering,Medicine & Dentistry,Languages, Literature & Linguistics,Agriculture & Forestry,Biological Sciences,Veterinary Science,Other Health,Mechanical & Aerospace Engineering,Geology, Environmental, Earth & Marine Sciences,Art, Performing Arts & Design,Architecture,Chemistry,Electrical & Electronic Engineering,Computer Science",/world-university-rankings/jordan-university-science-and-technology
Justus Liebig University Giessen,,Germany,0,Justus Liebig University Giessen,131300,351–400,3730,master_account,59.3,497,40.7,557,53.3,449,41.7–43.9,3730,33.0,274,34.9,306,61 : 39,"28,389",9%,47.0,"Biological Sciences,Education,Art, Performing Arts & Design,Law,Sport Science,Mathematics & Statistics,Psychology,Archaeology,Economics & Econometrics,Veterinary Science,Chemistry,Languages, Literature & Linguistics,Business & Management,Physics & Astronomy,Sociology,Computer Science,Politics & International Studies (incl Development Studies),Medicine & Dentistry,Agriculture & Forestry,History, Philosophy & Theology,Geography,Accounting & Finance",/world-university-rankings/justus-liebig-university-giessen
University of Kansas,,United States,0,University of Kansas,751,351–400,3740,public,65.6,411,41.9,504,33.6,815,41.7–43.9,3740,24.5,446,37.2,254,51 : 49,"24,450",9%,9.9,"Mathematics & Statistics,Archaeology,Geology, Environmental, Earth & Marine Sciences,Electrical & Electronic Engineering,Civil Engineering,Accounting & Finance,Computer Science,Mechanical & Aerospace Engineering,Chemistry,Architecture,Communication & Media Studies,Biological Sciences,General Engineering,Chemical Engineering,Geography,Other Health,Politics & International Studies (incl Development Studies),Psychology,Medicine & Dentistry,Business & Management,Education,Physics & Astronomy,Sociology,Languages, Literature & Linguistics,Art, Performing Arts & Design,Sport Science,History, Philosophy & Theology,Law,Economics & Econometrics",/world-university-rankings/university-kansas
University of Kent,,United Kingdom,6,University of Kent,832,351–400,3750,master_account,69.8,354,34.4,1102,90.8,80,41.7–43.9,3750,23.4,476,23.7,648,53 : 47,"17,369",30%,13.1,"Sociology,Communication & Media Studies,Electrical & Electronic Engineering,Sport Science,History, Philosophy & Theology,Veterinary Science,Chemistry,Law,Architecture,Agriculture & Forestry,Politics & International Studies (incl Development Studies),Psychology,Physics & Astronomy,Languages, Literature & Linguistics,Other Health,General Engineering,Economics & Econometrics,Biological Sciences,Accounting & Finance,Computer Science,Art, Performing Arts & Design,Mathematics & Statistics,Business & Management,Geography",/world-university-rankings/university-kent
Kyung Hee University KyungHee KHU,,South Korea,11,Kyung Hee University,834,351–400,3760,master_account,50.3,573,86.9,68,64.7,292,41.7–43.9,3760,38.3,211,33.9,328,45 : 55,"22,013",23%,16.9,"Chemical Engineering,Medicine & Dentistry,Economics & Econometrics,Geography,Architecture,Electrical & Electronic Engineering,Communication & Media Studies,Biological Sciences,Archaeology,Politics & International Studies (incl Development Studies),Sociology,Education,Mathematics & Statistics,Languages, Literature & Linguistics,Mechanical & Aerospace Engineering,Other Health,Computer Science,Business & Management,Geology, Environmental, Earth & Marine Sciences,Art, Performing Arts & Design,History, Philosophy & Theology,Sport Science,General Engineering,Physics & Astronomy,Chemistry,Law,Agriculture & Forestry,Civil Engineering,Accounting & Finance,Psychology",/world-university-rankings/kyung-hee-university
Linköping University,,Sweden,0,Linköping University,789,351–400,3770,master_account,79.1,241,43.8,438,64.0,301,41.7–43.9,3770,19.2,611,24.1,637,55 : 45,"18,221",11%,8.2,"Medicine & Dentistry,Psychology,History, Philosophy & Theology,Chemistry,Politics & International Studies (incl Development Studies),Mathematics & Statistics,Electrical & Electronic Engineering,Art, Performing Arts & Design,Communication & Media Studies,Languages, Literature & Linguistics,General Engineering,Law,Computer Science,Sociology,Geology, Environmental, Earth & Marine Sciences,Education,Other Health,Physics & Astronomy,Chemical Engineering,Biological Sciences,Business & Management,Mechanical & Aerospace Engineering,Civil Engineering",/world-university-rankings/linkoping-university
University of Macau,,Macao,11,University of Macau,1027,351–400,3780,master_account,60.3,482,45.4,398,99.3,5,41.7–43.9,3780,29.8,328,26.2,545,58 : 42,"9,893",36%,15.2,"Law,Politics & International Studies (incl Development Studies),Electrical & Electronic Engineering,Chemistry,Economics & Econometrics,Sociology,Psychology,Communication & Media Studies,History, Philosophy & Theology,Biological Sciences,Education,Physics & Astronomy,Civil Engineering,Computer Science,Mechanical & Aerospace Engineering,Business & Management,Accounting & Finance,Languages, Literature & Linguistics,Mathematics & Statistics",/world-university-rankings/university-macau
Maynooth University,,Ireland,11,Maynooth University,843,351–400,3790,master_account,73.1,319,37.1,790,78.9,175,41.7–43.9,3790,27.7,378,20.8,783,56 : 44,"8,768",12%,27.6,"Art, Performing Arts & Design,Law,Sociology,Psychology,Geography,Accounting & Finance,Languages, Literature & Linguistics,Education,Business & Management,Geology, Environmental, Earth & Marine Sciences,Biological Sciences,Chemistry,General Engineering,Politics & International Studies (incl Development Studies),Computer Science,Economics & Econometrics,Physics & Astronomy,Electrical & Electronic Engineering,History, Philosophy & Theology,Mathematics & Statistics,Communication & Media Studies",/world-university-rankings/maynooth-university
University of Modena and Reggio Emilia,,Italy,0,University of Modena and Reggio Emilia,792,351–400,3800,master_account,78.4,253,41.3,533,39.2,706,41.7–43.9,3800,19.3,609,31.3,398,53 : 47,"16,137",6%,22.2,"Computer Science,Physics & Astronomy,Law,Other Health,Psychology,Electrical & Electronic Engineering,Mathematics & Statistics,History, Philosophy & Theology,Chemistry,Chemical Engineering,Communication & Media Studies,Sociology,Civil Engineering,Education,General Engineering,Biological Sciences,Medicine & Dentistry,Agriculture & Forestry,Accounting & Finance,Geology, Environmental, Earth & Marine Sciences,Mechanical & Aerospace Engineering,Economics & Econometrics,Languages, Literature & Linguistics,Business & Management",/world-university-rankings/university-modena-and-reggio-emilia
Nankai University Nan Kai University,,China,11,Nankai University,623277,351–400,3810,master_account,75.1,296,43.1,458,32.3,836,41.7–43.9,3810,20.8,552,38.2,239,,"28,336",6%,13.7,"Law,Accounting & Finance,Economics & Econometrics,Geology, Environmental, Earth & Marine Sciences,Computer Science,Archaeology,Psychology,Communication & Media Studies,Politics & International Studies (incl Development Studies),Education,Agriculture & Forestry,Physics & Astronomy,Electrical & Electronic Engineering,Art, Performing Arts & Design,Languages, Literature & Linguistics,General Engineering,Sociology,History, Philosophy & Theology,Business & Management,Mathematics & Statistics,Medicine & Dentistry,Biological Sciences,Chemistry",/world-university-rankings/nankai-university
National Research Nuclear University MEPhI,,Russian Federation,6,National Research Nuclear University MEPhI,878,351–400,3820,master_account,43.3,651,100.0,7,60.6,341,41.7–43.9,3820,33.9,262,39.7,218,30 : 70,"6,804",21%,9.7,"Education,Chemical Engineering,Biological Sciences,Politics & International Studies (incl Development Studies),Civil Engineering,Business & Management,Medicine & Dentistry,Electrical & Electronic Engineering,Mathematics & Statistics,Economics & Econometrics,Computer Science,Mechanical & Aerospace Engineering,Geology, Environmental, Earth & Marine Sciences,Physics & Astronomy,Accounting & Finance,General Engineering,Chemistry",/world-university-rankings/national-research-nuclear-university-mephi
University of Nebraska-Lincoln,,United States,6,University of Nebraska-Lincoln,962,351–400,3830,public,66.5,401,39.5,621,54.7,427,41.7–43.9,3830,26.2,406,32.2,372,48 : 52,"22,728",12%,16.6,"Education,Other Health,Mechanical & Aerospace Engineering,Civil Engineering,Mathematics & Statistics,Business & Management,Architecture,Physics & Astronomy,Geography,General Engineering,Veterinary Science,History, Philosophy & Theology,Chemistry,Art, Performing Arts & Design,Biological Sciences,Communication & Media Studies,Psychology,Sociology,Sport Science,Languages, Literature & Linguistics,Geology, Environmental, Earth & Marine Sciences,Law,Politics & International Studies (incl Development Studies),Agriculture & Forestry,Electrical & Electronic Engineering,Chemical Engineering,Economics & Econometrics,Accounting & Finance,Computer Science",/world-university-rankings/university-nebraska-lincoln
Norwegian University of Science and Technology,,Norway,0,Norwegian University of Science and Technology,729,351–400,3840,master_account,67.8,388,37.9,727,60.8,339,41.7–43.9,3840,28.5,359,25.2,584,49 : 51,"34,803",9%,16.2,"Archaeology,Mechanical & Aerospace Engineering,Accounting & Finance,Languages, Literature & Linguistics,Architecture,Chemistry,Communication & Media Studies,Medicine & Dentistry,Civil Engineering,History, Philosophy & Theology,Business & Management,Education,General Engineering,Biological Sciences,Politics & International Studies (incl Development Studies),Other Health,Chemical Engineering,Sociology,Computer Science,Sport Science,Geography,Geology, Environmental, Earth & Marine Sciences,Psychology,Mathematics & Statistics,Electrical & Electronic Engineering,Economics & Econometrics,Physics & Astronomy,Art, Performing Arts & Design",/world-university-rankings/norwegian-university-science-and-technology
University of Perugia,,Italy,0,University of Perugia,622995,351–400,3850,master_account,90.8,107,45.4,399,44.3,613,41.7–43.9,3850,20.6,557,17.0,1013,56 : 44,"23,401",5%,34.4,"Physics & Astronomy,Civil Engineering,Architecture,Economics & Econometrics,Chemistry,Archaeology,Law,Mechanical & Aerospace Engineering,Agriculture & Forestry,Other Health,Languages, Literature & Linguistics,Geology, Environmental, Earth & Marine Sciences,Biological Sciences,Electrical & Electronic Engineering,Communication & Media Studies,Medicine & Dentistry,General Engineering,Accounting & Finance,Mathematics & Statistics,Sport Science,Education,Politics & International Studies (incl Development Studies),Sociology,Chemical Engineering,Geography,History, Philosophy & Theology,Art, Performing Arts & Design,Computer Science,Business & Management,Psychology,Veterinary Science",/world-university-rankings/university-perugia
Rensselaer Polytechnic Institute,,United States,0,Rensselaer Polytechnic Institute,608,351–400,3860,private,67.1,395,68.3,146,49.9,509,41.7–43.9,3860,30.1,325,27.9,491,32 : 68,"7,459",19%,15.4,"Physics & Astronomy,Chemistry,Chemical Engineering,History, Philosophy & Theology,Communication & Media Studies,Mechanical & Aerospace Engineering,Business & Management,Geology, Environmental, Earth & Marine Sciences,Electrical & Electronic Engineering,Medicine & Dentistry,Architecture,Civil Engineering,Psychology,Mathematics & Statistics,Economics & Econometrics,Art, Performing Arts & Design,Biological Sciences,Computer Science,Languages, Literature & Linguistics,General Engineering,Accounting & Finance",/world-university-rankings/rensselaer-polytechnic-institute
Rush University,,United States,0,Rush University,131585,351–400,3870,master_account,90.4,112,39.5,623,20.0,1120,41.7–43.9,3870,10.6,1008,34.6,312,74 : 26,"2,426",1%,1.4,"Medicine & Dentistry,Biological Sciences,Other Health",/world-university-rankings/rush-university
Sabancı University,,Turkey,1,Sabancı University,1021,351–400,3880,master_account,56.3,523,95.5,39,48.4,533,41.7–43.9,3880,35.6,244,27.3,515,38 : 62,"3,632",10%,22.0,"Chemistry,Communication & Media Studies,Business & Management,Physics & Astronomy,Mechanical & Aerospace Engineering,History, Philosophy & Theology,Economics & Econometrics,Computer Science,Politics & International Studies (incl Development Studies),Accounting & Finance,Sociology,Electrical & Electronic Engineering,Biological Sciences,Psychology,Art, Performing Arts & Design,General Engineering,Mathematics & Statistics",/world-university-rankings/sabanci-university
University of Salerno,,Italy,0,University of Salerno,589196,351–400,3890,master_account,93.9,75,37.7,745,33.1,826,41.7–43.9,3890,17.4,676,17.5,985,58 : 42,"23,171",2%,24.3,"Accounting & Finance,History, Philosophy & Theology,Medicine & Dentistry,Electrical & Electronic Engineering,Mathematics & Statistics,Physics & Astronomy,Other Health,Mechanical & Aerospace Engineering,Biological Sciences,Archaeology,Business & Management,Sociology,Art, Performing Arts & Design,Computer Science,Education,Languages, Literature & Linguistics,Sport Science,Architecture,General Engineering,Law,Communication & Media Studies,Chemical Engineering,Agriculture & Forestry,Politics & International Studies (incl Development Studies),Geology, Environmental, Earth & Marine Sciences,Economics & Econometrics,Chemistry,Civil Engineering",/world-university-rankings/university-salerno
University of Siena,,Italy,0,University of Siena,131379,351–400,3900,master_account,69.7,357,36.6,838,42.5,644,41.7–43.9,3900,20.3,569,36.9,263,59 : 41,"12,143",7%,13.8,"Medicine & Dentistry,Archaeology,History, Philosophy & Theology,Chemical Engineering,Sociology,Business & Management,Art, Performing Arts & Design,Electrical & Electronic Engineering,Mathematics & Statistics,Law,Languages, Literature & Linguistics,Agriculture & Forestry,Other Health,Communication & Media Studies,Chemistry,Computer Science,Biological Sciences,Economics & Econometrics,Geology, Environmental, Earth & Marine Sciences,Accounting & Finance,Physics & Astronomy,Education,Politics & International Studies (incl Development Studies),Geography",/world-university-rankings/university-siena
University of Stirling,,United Kingdom,6,University of Stirling,804,351–400,3910,master_account,75.9,285,35.6,951,78.7,180,41.7–43.9,3910,25.0,434,21.4,760,62 : 38,"9,183",22%,16.0,"Chemistry,Sport Science,Economics & Econometrics,Sociology,Accounting & Finance,Politics & International Studies (incl Development Studies),Mathematics & Statistics,Law,Computer Science,Biological Sciences,Psychology,General Engineering,Communication & Media Studies,History, Philosophy & Theology,Physics & Astronomy,Languages, Literature & Linguistics,Education,Business & Management,Geology, Environmental, Earth & Marine Sciences,Other Health",/world-university-rankings/university-stirling
University of Tasmania,,Australia,0,University of Tasmania,808,351–400,3920,master_account,60.2,483,50.6,300,86.2,111,41.7–43.9,3920,31.3,301,24.6,614,57 : 43,"11,920",26%,15.0,"Physics & Astronomy,Chemical Engineering,Art, Performing Arts & Design,Architecture,Business & Management,Communication & Media Studies,Languages, Literature & Linguistics,Economics & Econometrics,General Engineering,Sociology,Computer Science,Mechanical & Aerospace Engineering,Law,Biological Sciences,Geology, Environmental, Earth & Marine Sciences,Civil Engineering,Accounting & Finance,Electrical & Electronic Engineering,Archaeology,Medicine & Dentistry,Agriculture & Forestry,Psychology,History, Philosophy & Theology,Education,Geography,Sport Science,Other Health,Politics & International Studies (incl Development Studies),Mathematics & Statistics,Chemistry",/world-university-rankings/university-tasmania
Temple University,,United States,0,Temple University,907,351–400,3930,public,83.2,196,37.1,792,37.5,735,41.7–43.9,3930,16.3,711,34.0,324,52 : 48,"34,450",9%,9.1,"Sociology,Geography,Politics & International Studies (incl Development Studies),Economics & Econometrics,Psychology,Education,History, Philosophy & Theology,General Engineering,Chemistry,Other Health,Civil Engineering,Physics & Astronomy,Architecture,Mathematics & Statistics,Communication & Media Studies,Accounting & Finance,Geology, Environmental, Earth & Marine Sciences,Biological Sciences,Art, Performing Arts & Design,Mechanical & Aerospace Engineering,Law,Sport Science,Computer Science,Business & Management,Languages, Literature & Linguistics,Electrical & Electronic Engineering,Agriculture & Forestry,Medicine & Dentistry",/world-university-rankings/temple-university
University of Turku,,Finland,0,University of Turku,861,351–400,3940,master_account,73.8,313,36.5,848,52.0,472,41.7–43.9,3940,29.3,338,25.3,580,62 : 38,"12,604",6%,16.3,"Geology, Environmental, Earth & Marine Sciences,Economics & Econometrics,Archaeology,Computer Science,Geography,Biological Sciences,Education,Physics & Astronomy,Business & Management,Other Health,Sociology,Chemistry,History, Philosophy & Theology,Accounting & Finance,Medicine & Dentistry,Politics & International Studies (incl Development Studies),Chemical Engineering,Law,Mathematics & Statistics,Psychology,Languages, Literature & Linguistics,Communication & Media Studies",/world-university-rankings/university-turku
United Arab Emirates University,,United Arab Emirates,11,United Arab Emirates University,946,351–400,3950,master_account,69.5,358,47.4,367,94.3,40,41.7–43.9,3950,18.9,619,23.2,685,81 : 19,"7,494",24%,9.2,"Physics & Astronomy,Electrical & Electronic Engineering,Politics & International Studies (incl Development Studies),General Engineering,Civil Engineering,Geography,Medicine & Dentistry,Psychology,Languages, Literature & Linguistics,Agriculture & Forestry,Other Health,Law,History, Philosophy & Theology,Mechanical & Aerospace Engineering,Computer Science,Biological Sciences,Communication & Media Studies,Chemistry,Sport Science,Economics & Econometrics,Art, Performing Arts & Design,Education,Archaeology,Business & Management,Architecture,Accounting & Finance,Geology, Environmental, Earth & Marine Sciences,Sociology,Chemical Engineering,Mathematics & Statistics,Veterinary Science",/world-university-rankings/united-arab-emirates-university
University of Vermont UV Vermont USA,https://timeshighereducation.studygroup.com?utm_campaign=the&uid=i-72549341,United States,11,University of Vermont,895,351–400,3960,public,81.4,212,47.1,371,28.7,909,41.7–43.9,3960,19.9,586,27.9,492,56 : 44,"11,126",5%,8.7,"Civil Engineering,Agriculture & Forestry,Other Health,Mathematics & Statistics,Geology, Environmental, Earth & Marine Sciences,Geography,Physics & Astronomy,Art, Performing Arts & Design,Chemistry,Business & Management,Sport Science,Veterinary Science,Economics & Econometrics,Politics & International Studies (incl Development Studies),Electrical & Electronic Engineering,Languages, Literature & Linguistics,Education,Computer Science,History, Philosophy & Theology,Biological Sciences,Communication & Media Studies,General Engineering,Mechanical & Aerospace Engineering,Sociology,Psychology",/world-university-rankings/university-vermont
Western Sydney University University of Western Sydney WSU UWS,,Australia,6,Western Sydney University,1014,351–400,3970,master_account,76.4,279,39.7,609,79.8,163,41.7–43.9,3970,27.0,390,17.6,981,55 : 45,"32,461",14%,33.2,"Other Health,General Engineering,Computer Science,Business & Management,Physics & Astronomy,Education,Biological Sciences,Veterinary Science,History, Philosophy & Theology,Geology, Environmental, Earth & Marine Sciences,Electrical & Electronic Engineering,Economics & Econometrics,Law,Languages, Literature & Linguistics,Agriculture & Forestry,Chemical Engineering,Chemistry,Accounting & Finance,Art, Performing Arts & Design,Civil Engineering,Sport Science,Architecture,Geography,Communication & Media Studies,Medicine & Dentistry,Mathematics & Statistics,Politics & International Studies (incl Development Studies),Psychology,Sociology,Mechanical & Aerospace Engineering",/world-university-rankings/western-sydney-university
York University,,Canada,6,York University,765,351–400,3980,master_account,47.9,596,42.5,482,75.3,204,41.7–43.9,3980,41.3,175,31.0,407,57 : 43,"46,220",24%,41.5,"Sport Science,General Engineering,Civil Engineering,Geography,Mathematics & Statistics,Business & Management,Electrical & Electronic Engineering,Politics & International Studies (incl Development Studies),Sociology,Biological Sciences,Languages, Literature & Linguistics,Law,Mechanical & Aerospace Engineering,Computer Science,Physics & Astronomy,Education,Communication & Media Studies,Other Health,Accounting & Finance,History, Philosophy & Theology,Geology, Environmental, Earth & Marine Sciences,Psychology,Economics & Econometrics,Chemistry,Art, Performing Arts & Design",/world-university-rankings/york-university
University of Alabama,,United States,0,University of Alabama,591764,401–500,3990,public,79.2,239,34.8,1033,29.0,902,37.1–41.6,3990,21.1,538,26.1,548,55 : 45,"34,539",5%,22.3,"Geography,Art, Performing Arts & Design,Politics & International Studies (incl Development Studies),Civil Engineering,Electrical & Electronic Engineering,Accounting & Finance,General Engineering,Physics & Astronomy,Law,Education,Psychology,Economics & Econometrics,Geology, Environmental, Earth & Marine Sciences,Communication & Media Studies,Chemical Engineering,Business & Management,History, Philosophy & Theology,Mechanical & Aerospace Engineering,Computer Science,Sport Science,Mathematics & Statistics,Biological Sciences,Chemistry,Languages, Literature & Linguistics,Sociology,Other Health",/world-university-rankings/university-alabama
University of Alabama in Huntsville,,United States,0,University of Alabama in Huntsville,591758,401–500,4000,master_account,67.1,394,68.2,147,44.8,593,37.1–41.6,4000,21.3,529,20.7,788,44 : 56,"5,969",9%,14.1,"Art, Performing Arts & Design,Biological Sciences,Politics & International Studies (incl Development Studies),Chemical Engineering,Mechanical & Aerospace Engineering,Economics & Econometrics,Communication & Media Studies,Business & Management,Computer Science,History, Philosophy & Theology,Medicine & Dentistry,Electrical & Electronic Engineering,Geology, Environmental, Earth & Marine Sciences,Languages, Literature & Linguistics,Chemistry,Education,General Engineering,Sociology,Civil Engineering,Mathematics & Statistics,Psychology,Accounting & Finance,Physics & Astronomy",/world-university-rankings/university-alabama-huntsville
American University of Beirut,,Lebanon,0,American University of Beirut,947,401–500,4010,master_account,66.2,406,39.3,634,88.3,94,37.1–41.6,4010,14.6,774,27.9,487,51 : 49,"8,214",21%,8.6,"General Engineering,Electrical & Electronic Engineering,Chemistry,Geography,Other Health,Chemical Engineering,Physics & Astronomy,Architecture,Archaeology,Medicine & Dentistry,Languages, Literature & Linguistics,Mechanical & Aerospace Engineering,Art, Performing Arts & Design,Business & Management,History, Philosophy & Theology,Education,Economics & Econometrics,Geology, Environmental, Earth & Marine Sciences,Psychology,Politics & International Studies (incl Development Studies),Agriculture & Forestry,Mathematics & Statistics,Communication & Media Studies,Sociology,Biological Sciences,Computer Science,Civil Engineering,Accounting & Finance",/world-university-rankings/american-university-beirut
Australian Catholic University ACU,,Australia,0,Australian Catholic University,587658,401–500,4020,master_account,62.0,458,39.4,629,71.7,235,37.1–41.6,4020,26.9,391,18.3,933,73 : 27,"23,078",11%,42.4,"Other Health,Accounting & Finance,Geology, Environmental, Earth & Marine Sciences,Art, Performing Arts & Design,Sociology,Languages, Literature & Linguistics,Business & Management,Education,Biological Sciences,Law,Computer Science,Psychology,Sport Science,Communication & Media Studies,History, Philosophy & Theology,Politics & International Studies (incl Development Studies)",/world-university-rankings/australian-catholic-university
Bangor University,,United Kingdom,0,Bangor University,715,401–500,4030,master_account,67.7,389,35.6,938,81.6,147,37.1–41.6,4030,21.6,521,24.9,597,56 : 44,"9,277",24%,18.9,"Sport Science,Business & Management,Geography,Languages, Literature & Linguistics,Other Health,Art, Performing Arts & Design,Communication & Media Studies,Biological Sciences,Computer Science,Geology, Environmental, Earth & Marine Sciences,Education,Law,Psychology,Sociology,Electrical & Electronic Engineering,Accounting & Finance,Agriculture & Forestry,History, Philosophy & Theology,Economics & Econometrics",/world-university-rankings/bangor-university
University of Bari Aldo Moro,,Italy,0,University of Bari Aldo Moro,818,401–500,4040,master_account,82.1,206,37.4,765,32.0,842,37.1–41.6,4040,17.0,686,17.3,994,61 : 39,"30,273",1%,20.6,"History, Philosophy & Theology,Agriculture & Forestry,Medicine & Dentistry,Communication & Media Studies,Education,Economics & Econometrics,Chemistry,Business & Management,Politics & International Studies (incl Development Studies),Psychology,Accounting & Finance,Archaeology,Physics & Astronomy,Computer Science,Sociology,Law,Sport Science,Biological Sciences,Languages, Literature & Linguistics,Mathematics & Statistics,Veterinary Science,Other Health,Geology, Environmental, Earth & Marine Sciences",/world-university-rankings/university-bari-aldo-moro
