aliases,apply_link,location,member_level,name,nid,rank,rank_order,record_type,scores_citations,scores_citations_rank,scores_industry_income,scores_industry_income_rank,scores_international_outlook,scores_international_outlook_rank,scores_overall,scores_overall_rank,scores_research,scores_research_rank,scores_teaching,scores_teaching_rank,subjects_offered,url
University of Bristol,,United Kingdom,11,University of Bristol,530,79,79,master_account,84.9,68,38.0,244,75.0,75,56.3,79,41.2,112,39.6,128,"General Engineering,Archaeology,Other Health,Art, Performing Arts & Design,Politics & International Studies (incl Development Studies),Mechanical & Aerospace Engineering,Business & Management,Chemistry,Communication & Media Studies,Languages, Literature & Linguistics,Economics & Econometrics,Education,Geology, Environmental, Earth & Marine Sciences,Veterinary Science,Geography,Mathematics & Statistics,Sociology,Computer Science,History, Philosophy & Theology,Civil Engineering,Biological Sciences,Electrical & Electronic Engineering,Physics & Astronomy,Medicine & Dentistry,Law,Accounting & Finance,Psychology",/world-university-rankings/university-bristol
Tufts University,,United States,0,Tufts University,542,80,80,private,93.9,31,39.1,230,43.4,261,56.1,82,32.1,181,46.7,86,"Mathematics & Statistics,Physics & Astronomy,Law,Communication & Media Studies,History, Philosophy & Theology,Business & Management,Psychology,Geology, Environmental, Earth & Marine Sciences,Biological Sciences,Education,Civil Engineering,Architecture,Art, Performing Arts & Design,Other Health,Medicine & Dentistry,Economics & Econometrics,Sociology,Electrical & Electronic Engineering,Politics & International Studies (incl Development Studies),Mechanical & Aerospace Engineering,Chemistry,Chemical Engineering,General Engineering,Computer Science,Languages, Literature & Linguistics,Veterinary Science,Archaeology",/world-university-rankings/tufts-university
Durham University united kingdom UK  England,https://timeshighereducation.studygroup.com?utm_campaign=the&uid=i-56154151,United Kingdom,11,Durham University,547,80,80,master_account,88.2,50,35.3,271,76.8,70,56.1,80,38.3,127,38.3,149,"Other Health,Sport Science,Sociology,Computer Science,Languages, Literature & Linguistics,Physics & Astronomy,Archaeology,Biological Sciences,Politics & International Studies (incl Development Studies),History, Philosophy & Theology,Chemistry,Accounting & Finance,Art, Performing Arts & Design,General Engineering,Geography,Law,Economics & Econometrics,Geology, Environmental, Earth & Marine Sciences,Business & Management,Education,Psychology,Mathematics & Statistics",/world-university-rankings/durham-university
Emory University,,United States,0,Emory University,539,80,80,private,90.8,38,43.2,180,42.4,271,56.1,81,31.6,186,50.4,71,"Physics & Astronomy,Art, Performing Arts & Design,Accounting & Finance,Psychology,Chemistry,Economics & Econometrics,General Engineering,Languages, Literature & Linguistics,Geology, Environmental, Earth & Marine Sciences,Communication & Media Studies,Sociology,Biological Sciences,Business & Management,Other Health,History, Philosophy & Theology,Mathematics & Statistics,Politics & International Studies (incl Development Studies),Computer Science,Medicine & Dentistry,Law",/world-university-rankings/emory-university
Michigan State University,,United States,0,Michigan State University,560,83,83,public,71.5,157,32.0,315,52.6,211,55.9,83,49.1,78,50.0,73,"Languages, Literature & Linguistics,Geography,Sociology,Architecture,Chemical Engineering,Communication & Media Studies,Other Health,Chemistry,Politics & International Studies (incl Development Studies),Sport Science,Agriculture & Forestry,Accounting & Finance,Economics & Econometrics,Medicine & Dentistry,Biological Sciences,Mathematics & Statistics,History, Philosophy & Theology,Veterinary Science,Law,Mechanical & Aerospace Engineering,Physics & Astronomy,Computer Science,Geology, Environmental, Earth & Marine Sciences,Psychology,Business & Management,General Engineering,Education,Art, Performing Arts & Design,Civil Engineering,Electrical & Electronic Engineering",/world-university-rankings/michigan-state-university
University of Amsterdam uva,,Netherlands,6,University of Amsterdam,556,83,83,master_account,75.0,130,50.2,130,58.3,172,55.9,84,54.1,64,38.3,150,"Sociology,Mathematics & Statistics,Accounting & Finance,Economics & Econometrics,Biological Sciences,Computer Science,Communication & Media Studies,Geology, Environmental, Earth & Marine Sciences,Education,Physics & Astronomy,Chemistry,Psychology,Art, Performing Arts & Design,Law,Archaeology,History, Philosophy & Theology,Languages, Literature & Linguistics,Medicine & Dentistry,Other Health,Politics & International Studies (incl Development Studies),Geography,Business & Management",/world-university-rankings/university-amsterdam
Ghent University,,Belgium,0,Ghent University,570,85,85,master_account,74.9,131,94.6,27,49.5,226,55.5,85,48.9,80,41.0,119,"Business & Management,Art, Performing Arts & Design,Biological Sciences,Sociology,Other Health,Economics & Econometrics,Physics & Astronomy,Electrical & Electronic Engineering,Accounting & Finance,Chemistry,Education,Chemical Engineering,Languages, Literature & Linguistics,General Engineering,History, Philosophy & Theology,Geography,Agriculture & Forestry,Politics & International Studies (incl Development Studies),Medicine & Dentistry,Veterinary Science,Archaeology,Geology, Environmental, Earth & Marine Sciences,Psychology,Communication & Media Studies,Mathematics & Statistics,Law,Sport Science,Mechanical & Aerospace Engineering,Computer Science,Civil Engineering",/world-university-rankings/ghent-university
Free University of Berlin,,Germany,0,Free University of Berlin,617,86,86,master_account,64.8,211,34.4,285,58.7,165,55.3,86,58.0,53,43.8,101,"Psychology,Communication & Media Studies,Art, Performing Arts & Design,Mathematics & Statistics,Economics & Econometrics,Education,Law,Computer Science,Chemistry,Geology, Environmental, Earth & Marine Sciences,Veterinary Science,Politics & International Studies (incl Development Studies),History, Philosophy & Theology,Accounting & Finance,Archaeology,Biological Sciences,Sociology,Other Health,Geography,Physics & Astronomy,Languages, Literature & Linguistics,Business & Management,Medicine & Dentistry",/world-university-rankings/free-university-berlin
Technical University of Munich,,Germany,0,Technical University of Munich,552,87,87,master_account,80.7,96,50.1,131,63.1,136,55.2,87,35.2,152,48.2,77,"Biological Sciences,Computer Science,Mechanical & Aerospace Engineering,Education,Sport Science,Accounting & Finance,Geology, Environmental, Earth & Marine Sciences,General Engineering,Chemical Engineering,Civil Engineering,Electrical & Electronic Engineering,Mathematics & Statistics,Medicine & Dentistry,Chemistry,Politics & International Studies (incl Development Studies),Physics & Astronomy,Other Health,Business & Management,Architecture,Agriculture & Forestry",/world-university-rankings/technical-university-munich
Vanderbilt University,,United States,0,Vanderbilt University,534,88,88,private,86.5,60,51.0,129,28.6,360,55.0,89,38.7,125,46.8,85,"Chemistry,Civil Engineering,Education,Archaeology,General Engineering,Physics & Astronomy,Geology, Environmental, Earth & Marine Sciences,Communication & Media Studies,Economics & Econometrics,Art, Performing Arts & Design,Biological Sciences,Sociology,Business & Management,Accounting & Finance,Geography,Psychology,Law,Other Health,Politics & International Studies (incl Development Studies),Medicine & Dentistry,History, Philosophy & Theology,Electrical & Electronic Engineering,Chemical Engineering,Mechanical & Aerospace Engineering,Computer Science,Languages, Literature & Linguistics,Mathematics & Statistics",/world-university-rankings/vanderbilt-university
Case Western Reserve University,,United States,0,Case Western Reserve University,557,88,88,private,82.8,82,-,370,35.4,312,55.0,88,38.6,126,51.0,70,"Biological Sciences,Mechanical & Aerospace Engineering,Politics & International Studies (incl Development Studies),General Engineering,Languages, Literature & Linguistics,Law,Civil Engineering,Other Health,Business & Management,Medicine & Dentistry,Mathematics & Statistics,Chemical Engineering,Accounting & Finance,Electrical & Electronic Engineering,Physics & Astronomy,Economics & Econometrics,Computer Science,Art, Performing Arts & Design,Psychology,Geology, Environmental, Earth & Marine Sciences,History, Philosophy & Theology,Sociology,Chemistry",/world-university-rankings/case-western-reserve-university
University of Notre Dame,,United States,0,University of Notre Dame,553,90,90,private,91.8,34,31.2,326,47.5,237,54.7,90,34.7,156,41.2,118,"Computer Science,Physics & Astronomy,Languages, Literature & Linguistics,Politics & International Studies (incl Development Studies),Psychology,General Engineering,Mathematics & Statistics,Geology, Environmental, Earth & Marine Sciences,Law,Biological Sciences,Architecture,Business & Management,Accounting & Finance,Chemical Engineering,Mechanical & Aerospace Engineering,Sociology,History, Philosophy & Theology,Economics & Econometrics,Civil Engineering,Geography,Art, Performing Arts & Design,Education,Electrical & Electronic Engineering,Chemistry",/world-university-rankings/university-notre-dame-0
Monash University,,Australia,0,Monash University,581,91,91,master_account,65.4,208,67.0,78,78.3,61,54.6,91,48.9,81,42.5,112,"Archaeology,Accounting & Finance,Languages, Literature & Linguistics,Electrical & Electronic Engineering,Communication & Media Studies,Biological Sciences,Architecture,Computer Science,Physics & Astronomy,Law,Mechanical & Aerospace Engineering,Education,Other Health,Civil Engineering,Politics & International Studies (incl Development Studies),Medicine & Dentistry,Business & Management,Mathematics & Statistics,History, Philosophy & Theology,Economics & Econometrics,Geology, Environmental, Earth & Marine Sciences,Geography,Psychology,Art, Performing Arts & Design,Chemistry,Sociology,Chemical Engineering,General Engineering",/world-university-rankings/monash-university
McMaster University,,Canada,11,McMaster University,529,92,92,master_account,79.4,100,86.9,36,68.0,109,54.5,92,42.7,106,35.3,184,"Mathematics & Statistics,Sociology,Business & Management,Other Health,General Engineering,Sport Science,Computer Science,Accounting & Finance,Civil Engineering,Psychology,Art, Performing Arts & Design,Medicine & Dentistry,Economics & Econometrics,Electrical & Electronic Engineering,History, Philosophy & Theology,Languages, Literature & Linguistics,Physics & Astronomy,Chemistry,Chemical Engineering,Politics & International Studies (incl Development Studies),Archaeology,Mechanical & Aerospace Engineering,Geology, Environmental, Earth & Marine Sciences,Communication & Media Studies,Biological Sciences,Geography",/world-university-rankings/mcmaster-university
"University of California, Irvine",,United States,0,"University of California, Irvine",550,93,93,public,89.7,43,44.9,168,36.4,303,54.1,93,40.8,114,37.1,163,"Business & Management,Sociology,Law,Electrical & Electronic Engineering,Geology, Environmental, Earth & Marine Sciences,Education,Computer Science,Medicine & Dentistry,Politics & International Studies (incl Development Studies),Chemical Engineering,Biological Sciences,Civil Engineering,History, Philosophy & Theology,Architecture,Economics & Econometrics,Mechanical & Aerospace Engineering,Other Health,Chemistry,Art, Performing Arts & Design,Accounting & Finance,Mathematics & Statistics,General Engineering,Physics & Astronomy,Languages, Literature & Linguistics,Psychology",/world-university-rankings/university-california-irvine
Humboldt University of Berlin,,Germany,0,Humboldt University of Berlin,573,94,94,master_account,68.4,180,-,374,54.4,198,53.8,94,48.7,83,45.6,92,"Mathematics & Statistics,Agriculture & Forestry,Sociology,History, Philosophy & Theology,Biological Sciences,Geology, Environmental, Earth & Marine Sciences,Physics & Astronomy,Art, Performing Arts & Design,Languages, Literature & Linguistics,Accounting & Finance,Psychology,Geography,Chemistry,Education,Archaeology,Medicine & Dentistry,Sport Science,Economics & Econometrics,Politics & International Studies (incl Development Studies),Other Health,Computer Science,Business & Management,Law,Communication & Media Studies",/world-university-rankings/humboldt-university-berlin
University of Rochester,,United States,0,University of Rochester,545,95,95,private,89.7,44,41.4,202,50.7,217,53.6,95,29.9,205,42.8,111,"Archaeology,Other Health,Politics & International Studies (incl Development Studies),Computer Science,Economics & Econometrics,General Engineering,History, Philosophy & Theology,Psychology,Medicine & Dentistry,Biological Sciences,Mechanical & Aerospace Engineering,Chemistry,Art, Performing Arts & Design,Electrical & Electronic Engineering,Chemical Engineering,Accounting & Finance,Languages, Literature & Linguistics,Geology, Environmental, Earth & Marine Sciences,Education,Business & Management,Physics & Astronomy,Communication & Media Studies,Mathematics & Statistics",/world-university-rankings/university-rochester
Pierre and Marie Curie University,,France,0,Pierre and Marie Curie University,548,96,96,master_account,82.3,85,34.4,286,65.5,130,53.5,96,26.7,244,50.2,72,"Geology, Environmental, Earth & Marine Sciences,Chemical Engineering,Physics & Astronomy,Civil Engineering,Mathematics & Statistics,Chemistry,Veterinary Science,Biological Sciences,Electrical & Electronic Engineering,Other Health,Computer Science,General Engineering,Economics & Econometrics,Mechanical & Aerospace Engineering,Medicine & Dentistry",/world-university-rankings/pierre-and-marie-curie-university
University of Colorado Boulder,,United States,0,University of Colorado Boulder,541,97,97,public,97.3,14,-,390,40.5,279,53.4,97,33.3,167,34.2,194,"Chemistry,Chemical Engineering,Art, Performing Arts & Design,Archaeology,Biological Sciences,Accounting & Finance,Psychology,Politics & International Studies (incl Development Studies),History, Philosophy & Theology,General Engineering,Economics & Econometrics,Communication & Media Studies,Mechanical & Aerospace Engineering,Mathematics & Statistics,Physics & Astronomy,Sociology,Architecture,Business & Management,Veterinary Science,Education,Geography,Sport Science,Electrical & Electronic Engineering,Law,Civil Engineering,Geology, Environmental, Earth & Marine Sciences,Languages, Literature & Linguistics,Computer Science,Agriculture & Forestry",/world-university-rankings/university-colorado-boulder
Maastricht University,,Netherlands,6,Maastricht University,663,98,98,master_account,65.8,205,98.2,23,89.1,16,52.9,98,47.1,92,33.1,203,"Education,Art, Performing Arts & Design,Business & Management,Computer Science,Sociology,Mathematics & Statistics,Politics & International Studies (incl Development Studies),History, Philosophy & Theology,Biological Sciences,Medicine & Dentistry,Psychology,Other Health,Law,Economics & Econometrics,Chemistry,Sport Science,Languages, Literature & Linguistics,Communication & Media Studies,Accounting & Finance",/world-university-rankings/maastricht-university
University of Groningen,,Netherlands,11,University of Groningen,598,98,98,master_account,71.1,164,87.6,35,53.0,209,52.9,99,48.6,85,36.0,173,"History, Philosophy & Theology,Communication & Media Studies,Business & Management,Computer Science,Politics & International Studies (incl Development Studies),Geography,Geology, Environmental, Earth & Marine Sciences,Economics & Econometrics,General Engineering,Accounting & Finance,Physics & Astronomy,Other Health,Architecture,Biological Sciences,Mechanical & Aerospace Engineering,Psychology,Medicine & Dentistry,Art, Performing Arts & Design,Mathematics & Statistics,Law,Sociology,Sport Science,Languages, Literature & Linguistics,Civil Engineering,Chemical Engineering,Education,Archaeology,Chemistry",/world-university-rankings/university-groningen
University of Helsinki,,Finland,11,University of Helsinki,555,100,100,master_account,77.8,110,30.7,335,51.3,214,52.6,100,46.5,94,35.5,182,"Agriculture & Forestry,Sociology,Education,Geology, Environmental, Earth & Marine Sciences,Biological Sciences,Geography,Medicine & Dentistry,Psychology,Languages, Literature & Linguistics,Business & Management,Archaeology,Chemistry,Computer Science,Mathematics & Statistics,History, Philosophy & Theology,Economics & Econometrics,Physics & Astronomy,Law,Veterinary Science,Politics & International Studies (incl Development Studies),Other Health,Communication & Media Studies",/world-university-rankings/university-helsinki
University of York,,United Kingdom,0,University of York,586,100,100,master_account,89.4,46,33.3,301,73.6,80,52.6,101,33.2,169,31.7,218,"Languages, Literature & Linguistics,Education,Biological Sciences,Business & Management,Computer Science,Politics & International Studies (incl Development Studies),Geology, Environmental, Earth & Marine Sciences,Psychology,Other Health,General Engineering,History, Philosophy & Theology,Sociology,Mathematics & Statistics,Law,Chemistry,Economics & Econometrics,Art, Performing Arts & Design,Accounting & Finance,Geography,Electrical & Electronic Engineering,Archaeology,Physics & Astronomy",/world-university-rankings/university-york
"Royal Holloway, University of London",,United Kingdom,11,"Royal Holloway, University of London",571,102,102,master_account,97.5,13,33.1,302,92.6,5,52.5,102,21.2,299,30.4,239,"History, Philosophy & Theology,Politics & International Studies (incl Development Studies),Electrical & Electronic Engineering,Biological Sciences,Geography,Mathematics & Statistics,Geology, Environmental, Earth & Marine Sciences,Communication & Media Studies,Sociology,Physics & Astronomy,Economics & Econometrics,Psychology,Computer Science,Other Health,Languages, Literature & Linguistics,Accounting & Finance,Art, Performing Arts & Design,Law,Business & Management,Archaeology",/world-university-rankings/royal-holloway-university-london
Stockholm University,,Sweden,0,Stockholm University,596,103,103,master_account,88.7,48,31.5,322,53.4,206,52.4,104,41.4,111,28.6,263,"Communication & Media Studies,Art, Performing Arts & Design,Education,Geography,Sociology,Business & Management,Languages, Literature & Linguistics,Law,Mathematics & Statistics,History, Philosophy & Theology,Physics & Astronomy,Economics & Econometrics,Chemistry,Archaeology,Biological Sciences,Politics & International Studies (incl Development Studies),Accounting & Finance,Agriculture & Forestry,Psychology,Computer Science,Geology, Environmental, Earth & Marine Sciences",/world-university-rankings/stockholm-university
University of Arizona,,United States,0,University of Arizona,561,103,103,public,74.6,133,82.3,47,38.0,295,52.4,105,44.4,101,39.4,131,"Computer Science,Chemical Engineering,General Engineering,Veterinary Science,Psychology,Agriculture & Forestry,Communication & Media Studies,Biological Sciences,Education,Medicine & Dentistry,Accounting & Finance,Business & Management,Geology, Environmental, Earth & Marine Sciences,Sociology,Geography,Law,Civil Engineering,Languages, Literature & Linguistics,Electrical & Electronic Engineering,Mechanical & Aerospace Engineering,Mathematics & Statistics,Politics & International Studies (incl Development Studies),History, Philosophy & Theology,Economics & Econometrics,Chemistry,Architecture,Physics & Astronomy,Archaeology,Art, Performing Arts & Design,Other Health",/world-university-rankings/university-arizona
"Rutgers, the State University of New Jersey",,United States,0,"Rutgers, the State University of New Jersey",546,103,103,public,70.4,169,35.4,270,31.4,342,52.4,103,50.1,74,43.4,102,"Geography,Civil Engineering,Geology, Environmental, Earth & Marine Sciences,Business & Management,Physics & Astronomy,Sport Science,History, Philosophy & Theology,Mathematics & Statistics,Medicine & Dentistry,Agriculture & Forestry,Mechanical & Aerospace Engineering,Chemistry,Languages, Literature & Linguistics,Psychology,Sociology,Biological Sciences,Politics & International Studies (incl Development Studies),Electrical & Electronic Engineering,General Engineering,Architecture,Accounting & Finance,Chemical Engineering,Communication & Media Studies,Other Health,Art, Performing Arts & Design,Computer Science,Education,Economics & Econometrics",/world-university-rankings/rutgers-state-university-new-jersey-0
Eindhoven University of Technology,,Netherlands,6,Eindhoven University of Technology,579,106,106,master_account,63.6,224,100.0,3,68.7,104,52.3,106,47.9,89,37.3,158,"Mathematics & Statistics,Civil Engineering,Physics & Astronomy,Chemical Engineering,Biological Sciences,Education,Psychology,Computer Science,Chemistry,Architecture,Mechanical & Aerospace Engineering,Communication & Media Studies,Business & Management,Electrical & Electronic Engineering",/world-university-rankings/eindhoven-university-technology
University of Montreal,,Canada,11,University of Montreal,569,106,106,master_account,59.3,250,90.9,32,75.6,74,52.3,107,42.9,105,45.7,90,"Art, Performing Arts & Design,Sport Science,Electrical & Electronic Engineering,Geology, Environmental, Earth & Marine Sciences,Law,Chemistry,Accounting & Finance,Chemical Engineering,Archaeology,Medicine & Dentistry,Mechanical & Aerospace Engineering,Other Health,Education,Communication & Media Studies,History, Philosophy & Theology,General Engineering,Geography,Civil Engineering,Business & Management,Economics & Econometrics,Architecture,Politics & International Studies (incl Development Studies),Veterinary Science,Biological Sciences,Psychology,Physics & Astronomy,Languages, Literature & Linguistics,Computer Science,Sociology,Mathematics & Statistics",/world-university-rankings/university-montreal
"University of Maryland, College Park",,United States,0,"University of Maryland, College Park",559,108,108,public,84.4,73,32.1,314,42.4,272,52.2,108,37.2,134,39.0,139,"Archaeology,Physics & Astronomy,Economics & Econometrics,Architecture,Chemical Engineering,Business & Management,Education,Chemistry,General Engineering,Biological Sciences,Art, Performing Arts & Design,Politics & International Studies (incl Development Studies),Languages, Literature & Linguistics,Geography,Computer Science,Mathematics & Statistics,Geology, Environmental, Earth & Marine Sciences,History, Philosophy & Theology,Sociology,Veterinary Science,Communication & Media Studies,Civil Engineering,Agriculture & Forestry,Accounting & Finance,Electrical & Electronic Engineering,Mechanical & Aerospace Engineering,Other Health,Sport Science",/world-university-rankings/university-maryland-college-park
Chinese University of Hong Kong CUHK,,Hong Kong,11,Chinese University of Hong Kong,662356,109,109,master_account,52.4,308,46.4,154,66.9,121,52.0,109,54.7,60,45.5,93,"Art, Performing Arts & Design,Education,Other Health,Sport Science,Economics & Econometrics,Communication & Media Studies,Mechanical & Aerospace Engineering,Business & Management,Chemistry,Geography,Law,Computer Science,Psychology,Medicine & Dentistry,General Engineering,Mathematics & Statistics,History, Philosophy & Theology,Politics & International Studies (incl Development Studies),Accounting & Finance,Languages, Literature & Linguistics,Physics & Astronomy,Electrical & Electronic Engineering,Geology, Environmental, Earth & Marine Sciences,Architecture,Biological Sciences,Sociology",/world-university-rankings/chinese-university-hong-kong
University of Alberta,,Canada,0,University of Alberta,564,109,109,master_account,59.3,249,46.8,148,70.1,97,52.0,110,47.8,90,44.6,97,"Medicine & Dentistry,Other Health,History, Philosophy & Theology,Biological Sciences,Economics & Econometrics,Law,Mathematics & Statistics,Communication & Media Studies,Civil Engineering,Chemistry,Chemical Engineering,Mechanical & Aerospace Engineering,Sociology,General Engineering,Physics & Astronomy,Electrical & Electronic Engineering,Agriculture & Forestry,Accounting & Finance,Computer Science,Education,Politics & International Studies (incl Development Studies),Geography,Psychology,Business & Management,Languages, Literature & Linguistics,Geology, Environmental, Earth & Marine Sciences,Sport Science,Art, Performing Arts & Design,Archaeology",/world-university-rankings/university-alberta
Uppsala University,,Sweden,0,Uppsala University,551,111,111,master_account,66.4,200,40.5,209,57.8,177,51.9,111,49.7,77,38.9,142,"Other Health,Geography,History, Philosophy & Theology,Law,Communication & Media Studies,Business & Management,Chemical Engineering,Medicine & Dentistry,Psychology,Geology, Environmental, Earth & Marine Sciences,Mechanical & Aerospace Engineering,Civil Engineering,Economics & Econometrics,Physics & Astronomy,Mathematics & Statistics,Architecture,Computer Science,Accounting & Finance,Archaeology,Politics & International Studies (incl Development Studies),Education,Chemistry,Sociology,General Engineering,Languages, Literature & Linguistics,Biological Sciences,Electrical & Electronic Engineering",/world-university-rankings/uppsala-university
University of Virginia (Main campus)  ,,United States,0,University of Virginia (Main campus)  ,601,112,112,public,77.5,111,49.4,136,30.2,347,51.8,113,33.9,162,49.7,74,"Architecture,Politics & International Studies (incl Development Studies),Electrical & Electronic Engineering,Education,Sport Science,Psychology,Art, Performing Arts & Design,Computer Science,Mathematics & Statistics,Geology, Environmental, Earth & Marine Sciences,Sociology,Mechanical & Aerospace Engineering,Languages, Literature & Linguistics,Chemical Engineering,Physics & Astronomy,History, Philosophy & Theology,Business & Management,General Engineering,Law,Chemistry,Communication & Media Studies,Medicine & Dentistry,Civil Engineering,Economics & Econometrics,Other Health,Accounting & Finance,Biological Sciences",/world-university-rankings/university-virginia-main-campus
University of Sheffield united kingdom UK Sheffield,https://timeshighereducation.studygroup.com?utm_campaign=the&uid=i-51616042,United Kingdom,11,University of Sheffield,565,112,112,master_account,72.4,147,42.7,186,71.6,88,51.8,112,38.1,129,40.6,122,"Economics & Econometrics,Sociology,Computer Science,Geography,Communication & Media Studies,Chemistry,General Engineering,Education,Electrical & Electronic Engineering,Politics & International Studies (incl Development Studies),Chemical Engineering,Languages, Literature & Linguistics,Psychology,Business & Management,Biological Sciences,Art, Performing Arts & Design,Law,Architecture,Civil Engineering,Medicine & Dentistry,Other Health,Mathematics & Statistics,History, Philosophy & Theology,Mechanical & Aerospace Engineering,Accounting & Finance,Archaeology,Physics & Astronomy,Geology, Environmental, Earth & Marine Sciences",/world-university-rankings/university-sheffield
Paris-Sud University,,France,6,Paris-Sud University,867,114,114,master_account,86.3,61,28.8,364,62.0,144,51.7,114,32.1,180,35.9,175,"Physics & Astronomy,Chemical Engineering,General Engineering,Computer Science,Other Health,Biological Sciences,Accounting & Finance,Chemistry,Law,Sport Science,Education,Medicine & Dentistry,Mechanical & Aerospace Engineering,Geology, Environmental, Earth & Marine Sciences,Business & Management,Electrical & Electronic Engineering,Mathematics & Statistics,Civil Engineering,Economics & Econometrics",/world-university-rankings/paris-sud-university
UNSW Sydney unsw australia unsw,,Australia,6,UNSW Sydney,638,114,114,master_account,58.0,261,52.6,118,83.5,40,51.7,116,50.1,75,38.8,143,"Law,History, Philosophy & Theology,Medicine & Dentistry,Geology, Environmental, Earth & Marine Sciences,Business & Management,Politics & International Studies (incl Development Studies),Physics & Astronomy,Chemistry,Chemical Engineering,Biological Sciences,Other Health,Accounting & Finance,Mathematics & Statistics,Geography,Psychology,Electrical & Electronic Engineering,Sociology,Art, Performing Arts & Design,Computer Science,Architecture,Communication & Media Studies,Languages, Literature & Linguistics,Economics & Econometrics,Mechanical & Aerospace Engineering,Education,Sport Science,Civil Engineering,General Engineering",/world-university-rankings/unsw-sydney
Queen Mary University of London,,United Kingdom,0,Queen Mary University of London,131678,114,114,master_account,87.0,57,37.7,247,88.0,19,51.7,115,29.2,213,31.0,226,"Art, Performing Arts & Design,Electrical & Electronic Engineering,Civil Engineering,Psychology,Business & Management,Economics & Econometrics,Medicine & Dentistry,Physics & Astronomy,Other Health,General Engineering,Computer Science,Mechanical & Aerospace Engineering,Politics & International Studies (incl Development Studies),Law,Geology, Environmental, Earth & Marine Sciences,Mathematics & Statistics,Accounting & Finance,Communication & Media Studies,History, Philosophy & Theology,Geography,Languages, Literature & Linguistics,Chemistry,Chemical Engineering,Biological Sciences",/world-university-rankings/queen-mary-university-london
Technical University of Denmark,,Denmark,0,Technical University of Denmark,643,117,117,master_account,78.7,105,98.7,19,77.4,66,51.6,118,26.9,240,38.9,140,"General Engineering,Computer Science,Mechanical & Aerospace Engineering,Mathematics & Statistics,Physics & Astronomy,Chemical Engineering,Chemistry,Geology, Environmental, Earth & Marine Sciences,Civil Engineering,Veterinary Science,Biological Sciences,Electrical & Electronic Engineering,Other Health",/world-university-rankings/technical-university-denmark
University of St Andrews,,United Kingdom,0,University of St Andrews,549,117,117,master_account,77.3,114,40.3,212,88.8,17,51.6,120,32.2,177,36.9,165,"General Engineering,History, Philosophy & Theology,Psychology,Chemistry,Sociology,Business & Management,Agriculture & Forestry,Geography,Economics & Econometrics,Communication & Media Studies,Politics & International Studies (incl Development Studies),Languages, Literature & Linguistics,Biological Sciences,Physics & Astronomy,Computer Science,Geology, Environmental, Earth & Marine Sciences,Medicine & Dentistry,Mathematics & Statistics",/world-university-rankings/university-st-andrews
University of Glasgow,,United Kingdom,1,University of Glasgow,566,117,117,master_account,79.2,104,40.8,206,73.7,79,51.6,119,36.6,139,34.5,193,"Psychology,Electrical & Electronic Engineering,Veterinary Science,Medicine & Dentistry,Accounting & Finance,Mathematics & Statistics,Business & Management,Sociology,General Engineering,Politics & International Studies (incl Development Studies),Archaeology,Chemistry,Biological Sciences,Civil Engineering,Economics & Econometrics,Agriculture & Forestry,Law,Communication & Media Studies,History, Philosophy & Theology,Education,Languages, Literature & Linguistics,Geology, Environmental, Earth & Marine Sciences,Computer Science,Other Health,Physics & Astronomy,Geography,Art, Performing Arts & Design,Mechanical & Aerospace Engineering",/world-university-rankings/university-glasgow
KTH Royal Institute of Technology,,Sweden,0,KTH Royal Institute of Technology,651,117,117,master_account,55.6,289,100.0,6,86.2,27,51.6,117,41.6,110,45.0,96,"Physics & Astronomy,Biological Sciences,Computer Science,Mechanical & Aerospace Engineering,Architecture,Business & Management,General Engineering,Geology, Environmental, Earth & Marine Sciences,Chemical Engineering,Chemistry,Electrical & Electronic Engineering,Civil Engineering,Mathematics & Statistics",/world-university-rankings/kth-royal-institute-technology
University of Zurich,,Switzerland,0,University of Zurich,525,121,121,master_account,78.1,107,39.2,228,85.5,31,51.2,122,29.8,207,38.0,151,"Geology, Environmental, Earth & Marine Sciences,Geography,Art, Performing Arts & Design,Computer Science,Psychology,Economics & Econometrics,Biological Sciences,Mathematics & Statistics,Education,Chemistry,Law,Archaeology,History, Philosophy & Theology,Sociology,Communication & Media Studies,Architecture,Accounting & Finance,Other Health,Business & Management,Medicine & Dentistry,Politics & International Studies (incl Development Studies),Languages, Literature & Linguistics,Veterinary Science,Physics & Astronomy,Agriculture & Forestry",/world-university-rankings/university-zurich
University of Sussex,,United Kingdom,11,University of Sussex,563,121,121,master_account,86.3,62,31.3,325,80.1,55,51.2,121,32.2,178,29.5,250,"Politics & International Studies (incl Development Studies),Geography,Mechanical & Aerospace Engineering,Accounting & Finance,Computer Science,Art, Performing Arts & Design,Business & Management,Mathematics & Statistics,Geology, Environmental, Earth & Marine Sciences,Law,History, Philosophy & Theology,General Engineering,Physics & Astronomy,Electrical & Electronic Engineering,Psychology,Economics & Econometrics,Sociology,Biological Sciences,Education,Languages, Literature & Linguistics,Chemistry,Communication & Media Studies",/world-university-rankings/university-sussex
