aliases,apply_link,location,member_level,name,nid,rank,rank_order,record_type,scores_citations,scores_citations_rank,scores_industry_income,scores_industry_income_rank,scores_international_outlook,scores_international_outlook_rank,scores_overall,scores_overall_rank,scores_research,scores_research_rank,scores_teaching,scores_teaching_rank,stats_female_male_ratio,stats_number_students,stats_pc_intl_students,stats_student_staff_ratio,subjects_offered,url
Ghent University,,Belgium,0,Ghent University,570,=88,89,master_account,66.3,42,75.3,10,54.6,60,47.3,88,47.7,72,35.6,98,57 : 43,"32,166",9%,34.1,"Art, Performing Arts & Design,Languages, Literature & Linguistics,History, Philosophy & Theology,Archaeology",/world-university-rankings/ghent-university
Complutense University of Madrid,,Spain,0,Complutense University of Madrid,971,90,90,master_account,18.9,98,44.4,45,35.0,87,47.1,90,53.5,61,54.2,53,62 : 38,"86,519",13%,17.5,"History, Philosophy & Theology,Art, Performing Arts & Design,Languages, Literature & Linguistics,Archaeology",/world-university-rankings/complutense-university-madrid
University of Göttingen,,Germany,0,University of Göttingen,533,91,91,master_account,52.0,76,41.2,54,56.2,57,47.0,91,46.4,79,43.7,84,51 : 49,"25,581",12%,25.6,"Art, Performing Arts & Design,Languages, Literature & Linguistics,History, Philosophy & Theology,Archaeology",/world-university-rankings/university-gottingen
Georgetown University,,United States,0,Georgetown University,602,92,92,private,45.4,86,41.8,53,44.8,75,46.3,92,48.4,71,44.9,82,53 : 47,"15,408",14%,8.5,"History, Philosophy & Theology,Languages, Literature & Linguistics,Art, Performing Arts & Design",/world-university-rankings/georgetown-university
University of North Carolina at Chapel Hill,,United States,0,University of North Carolina at Chapel Hill,507,93,93,public,61.6,53,49.1,26,30.3,96,46.1,93,43.0,92,45.7,81,58 : 42,"26,518",8%,7.3,"Languages, Literature & Linguistics,Art, Performing Arts & Design,Archaeology,Architecture,History, Philosophy & Theology",/world-university-rankings/university-north-carolina-chapel-hill
Radboud University Nijmegen,,Netherlands,6,Radboud University Nijmegen,624,94,94,master_account,56.5,67,39.2,76,59.2,52,45.8,94,45.8,81,38.9,94,58 : 42,"17,713",10%,13.0,"Architecture,Art, Performing Arts & Design,History, Philosophy & Theology,Archaeology,Languages, Literature & Linguistics",/world-university-rankings/radboud-university-nijmegen
University of Reading,,United Kingdom,0,University of Reading,628,95,95,master_account,58.5,61,39.5,71,52.3,65,45.6,95,42.2,93,42.7,89,55 : 45,"12,050",28%,14.8,"Archaeology,Art, Performing Arts & Design,Architecture,Languages, Literature & Linguistics,History, Philosophy & Theology",/world-university-rankings/university-reading
"University of Maryland, College Park",,United States,0,"University of Maryland, College Park",559,96,96,public,70.0,29,39.3,75,23.9,98,45.5,96,43.1,90,42.7,88,48 : 52,"31,331",9%,8.4,"Archaeology,Architecture,Art, Performing Arts & Design,Languages, Literature & Linguistics,History, Philosophy & Theology",/world-university-rankings/university-maryland-college-park
University of Cape Town UCT,,South Africa,6,University of Cape Town,567,=97,97,master_account,74.5,19,69.3,12,67.6,35,45.1,97,41.5,96,30.6,100,53 : 47,"20,040",18%,12.1,"Art, Performing Arts & Design,History, Philosophy & Theology,Architecture,Languages, Literature & Linguistics,Archaeology",/world-university-rankings/university-cape-town
University of Washington,,United States,0,University of Washington,489,=97,98,public,67.9,39,51.7,21,45.3,74,45.1,98,42.1,94,38.2,96,53 : 47,"44,020",13%,11.8,"Art, Performing Arts & Design,Architecture,History, Philosophy & Theology,Languages, Literature & Linguistics,Archaeology",/world-university-rankings/university-washington
University of Konstanz,,Germany,0,University of Konstanz,658,99,99,master_account,44.8,89,98.3,5,52.9,64,45.0,99,45.7,82,38.7,95,54 : 46,"10,930",12%,59.1,"Art, Performing Arts & Design,Languages, Literature & Linguistics,History, Philosophy & Theology",/world-university-rankings/university-konstanz
University of Basel,,Switzerland,0,University of Basel,575,100,100,master_account,82.8,7,98.4,4,92.6,4,44.8,100,26.3,99,34.7,99,54 : 46,"12,551",24%,17.3,"Languages, Literature & Linguistics,Art, Performing Arts & Design,History, Philosophy & Theology,Archaeology",/world-university-rankings/university-basel
